ID,_Class,_Lv,_Stat_Point,_Skill_Point,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk_Prob,_Base_Def_Prob,_Base_Ele_Prob,_Base_Luk_Prob,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Rope_Speed_X,_Base_Rope_Speed_Y,_BASE_WATER,_BASE_EXP_MOD,_BASE_ITEM_DROP_MOD,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EXP_FACTOR,_EffectID1,_EffectID2
17251,68,166,100,1,18180,728,40,20,10,30,0,95,105,95,105,120,-800,100,100,175,0,0,0,25,0,0,171,176,176,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,498,0,0,100,100,0,25,0,0,664,1600,30,455,0,0
17252,68,167,100,1,18285,731,40,20,10,30,0,95,105,95,105,120,-800,100,100,176,0,0,0,25,0,0,172,177,177,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,501,0,0,100,100,0,25,0,0,668,1600,30,464,0,0
17253,68,168,100,1,18390,734,40,20,10,30,0,95,105,95,105,120,-800,100,100,177,0,0,0,26,0,0,173,178,178,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,504,0,0,100,100,0,26,0,0,672,1600,30,473,0,0
17254,68,169,100,1,18495,737,40,20,10,30,0,95,105,95,105,120,-800,100,100,178,0,0,0,26,0,0,174,179,179,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,507,0,0,100,100,0,26,0,0,676,1600,30,482,0,0
17255,68,170,100,1,58600,740,40,20,10,30,0,95,105,95,105,120,-800,100,100,179,0,0,0,26,0,0,175,180,180,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,510,0,0,100,100,0,26,0,0,680,1600,30,491,0,0
17256,68,171,100,1,58705,743,40,20,10,30,0,95,105,95,105,120,-800,100,100,180,0,0,0,26,0,0,176,181,181,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,513,0,0,100,100,0,26,0,0,684,1600,30,500,0,0
17257,68,172,100,1,58810,746,40,20,10,30,0,95,105,95,105,120,-800,100,100,181,0,0,0,26,0,0,177,182,182,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,516,0,0,100,100,0,26,0,0,688,1600,30,510,0,0
17258,68,173,100,1,58915,749,40,20,10,30,0,95,105,95,105,120,-800,100,100,182,0,0,0,26,0,0,178,183,183,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,519,0,0,100,100,0,26,0,0,692,1600,30,519,0,0
17259,68,174,100,1,59020,752,40,20,10,30,0,95,105,95,105,120,-800,100,100,183,0,0,0,26,0,0,179,184,184,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,522,0,0,100,100,0,26,0,0,696,1600,30,529,0,0
17260,68,175,100,1,59125,755,40,20,10,30,0,95,105,95,105,120,-800,100,100,184,0,0,0,27,0,0,180,185,185,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,525,0,0,100,100,0,27,0,0,700,1600,30,539,0,0
17261,68,176,100,1,59230,758,40,20,10,30,0,95,105,95,105,120,-800,100,100,185,0,0,0,27,0,0,181,186,186,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,528,0,0,100,100,0,27,0,0,704,1600,30,549,0,0
17262,68,177,100,1,59335,761,40,20,10,30,0,95,105,95,105,120,-800,100,100,186,0,0,0,27,0,0,182,187,187,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,531,0,0,100,100,0,27,0,0,708,1600,30,559,0,0
17263,68,178,100,1,59440,764,40,20,10,30,0,95,105,95,105,120,-800,100,100,187,0,0,0,27,0,0,183,188,188,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,534,0,0,100,100,0,27,0,0,712,1600,30,570,0,0
17264,68,179,100,1,59545,767,40,20,10,30,0,95,105,95,105,120,-800,100,100,188,0,0,0,27,0,0,184,189,189,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,537,0,0,100,100,0,27,0,0,716,1600,30,580,0,0
17265,68,180,100,1,59650,770,40,20,10,30,0,95,105,95,105,120,-800,100,100,189,0,0,0,27,0,0,185,190,190,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,540,0,0,100,100,0,27,0,0,720,1600,30,591,0,0
17266,68,181,100,1,59755,773,40,20,10,30,0,95,105,95,105,120,-800,100,100,190,0,0,0,27,0,0,186,191,191,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,543,0,0,100,100,0,27,0,0,724,1600,30,602,0,0
17267,68,182,100,1,59860,776,40,20,10,30,0,95,105,95,105,120,-800,100,100,191,0,0,0,28,0,0,187,192,192,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,546,0,0,100,100,0,28,0,0,728,1600,30,613,0,0
17268,68,183,100,1,59965,779,40,20,10,30,0,95,105,95,105,120,-800,100,100,192,0,0,0,28,0,0,188,193,193,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,549,0,0,100,100,0,28,0,0,732,1600,30,625,0,0
17269,68,184,100,1,60070,782,40,20,10,30,0,95,105,95,105,120,-800,100,100,193,0,0,0,28,0,0,189,194,194,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,552,0,0,100,100,0,28,0,0,736,1600,30,636,0,0
17270,68,185,100,1,60175,785,40,20,10,30,0,95,105,95,105,120,-800,100,100,194,0,0,0,28,0,0,190,195,195,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,555,0,0,100,100,0,28,0,0,740,1600,30,648,0,0
17271,68,186,100,1,60280,788,40,20,10,30,0,95,105,95,105,120,-800,100,100,195,0,0,0,28,0,0,191,196,196,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,558,0,0,100,100,0,28,0,0,744,1600,30,660,0,0
17272,68,187,100,1,60385,791,40,20,10,30,0,95,105,95,105,120,-800,100,100,196,0,0,0,28,0,0,192,197,197,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,561,0,0,100,100,0,28,0,0,748,1600,30,672,0,0
17273,68,188,100,1,60490,794,40,20,10,30,0,95,105,95,105,120,-800,100,100,197,0,0,0,29,0,0,193,198,198,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,564,0,0,100,100,0,29,0,0,752,1600,30,684,0,0
17274,68,189,100,1,60595,797,40,20,10,30,0,95,105,95,105,120,-800,100,100,198,0,0,0,29,0,0,194,199,199,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,567,0,0,100,100,0,29,0,0,756,1600,30,697,0,0
17275,68,190,100,1,60700,800,40,20,10,30,0,95,105,95,105,120,-800,100,100,199,0,0,0,29,0,0,195,200,200,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,570,0,0,100,100,0,29,0,0,760,1600,30,710,0,0
17276,68,191,100,1,60805,803,40,20,10,30,0,95,105,95,105,120,-800,100,100,200,0,0,0,29,0,0,196,201,201,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,573,0,0,100,100,0,29,0,0,764,1600,30,723,0,0
17277,68,192,100,1,60910,806,40,20,10,30,0,95,105,95,105,120,-800,100,100,201,0,0,0,29,0,0,197,202,202,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,576,0,0,100,100,0,29,0,0,768,1600,30,736,0,0
17278,68,193,100,1,61015,809,40,20,10,30,0,95,105,95,105,120,-800,100,100,202,0,0,0,29,0,0,198,203,203,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,579,0,0,100,100,0,29,0,0,772,1600,30,749,0,0
17279,68,194,100,1,61120,812,40,20,10,30,0,95,105,95,105,120,-800,100,100,203,0,0,0,29,0,0,199,204,204,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,582,0,0,100,100,0,29,0,0,776,1600,30,763,0,0
17280,68,195,100,1,61225,815,40,20,10,30,0,95,105,95,105,120,-800,100,100,204,0,0,0,30,0,0,200,205,205,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,585,0,0,100,100,0,30,0,0,780,1600,30,777,0,0
17281,68,196,100,1,61330,818,40,20,10,30,0,95,105,95,105,120,-800,100,100,205,0,0,0,30,0,0,201,206,206,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,588,0,0,100,100,0,30,0,0,784,1600,30,1186,0,0
17282,68,197,100,1,61435,821,40,20,10,30,0,95,105,95,105,120,-800,100,100,206,0,0,0,30,0,0,202,207,207,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,591,0,0,100,100,0,30,0,0,788,1600,30,1690,0,0
17283,68,198,100,1,61540,824,40,20,10,30,0,95,105,95,105,120,-800,100,100,207,0,0,0,30,0,0,203,208,208,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,594,0,0,100,100,0,30,0,0,792,1600,30,3277,0,0
17284,68,199,100,1,61645,827,40,20,10,30,0,95,105,95,105,120,-800,100,100,208,0,0,0,30,0,0,204,209,209,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,597,0,0,100,100,0,30,0,0,796,1600,30,6255,0,0
17285,68,200,100,1,101750,830,40,20,10,30,0,95,105,95,105,120,-800,100,100,209,0,0,0,30,0,0,205,210,210,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,600,0,0,100,100,0,30,0,0,800,1600,30,11886,0,0
17286,68,201,100,1,101855,833,40,20,10,30,0,95,105,95,105,120,-800,100,100,210,0,0,0,30,0,0,206,211,211,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,603,0,0,100,100,0,30,0,0,804,1600,30,11886,0,0
17287,68,202,100,1,101960,836,40,20,10,30,0,95,105,95,105,120,-800,100,100,211,0,0,0,31,0,0,207,212,212,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,606,0,0,100,100,0,31,0,0,808,1600,30,11886,0,0
17288,68,203,100,1,102065,839,40,20,10,30,0,95,105,95,105,120,-800,100,100,212,0,0,0,31,0,0,208,213,213,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,609,0,0,100,100,0,31,0,0,812,1600,30,11886,0,0
17289,68,204,100,1,102170,842,40,20,10,30,0,95,105,95,105,120,-800,100,100,213,0,0,0,31,0,0,209,214,214,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,612,0,0,100,100,0,31,0,0,816,1600,30,11886,0,0
17290,68,205,100,1,102275,845,40,20,10,30,0,95,105,95,105,120,-800,100,100,214,0,0,0,31,0,0,210,215,215,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,615,0,0,100,100,0,31,0,0,820,1600,30,11886,0,0
17291,68,206,100,1,102380,848,40,20,10,30,0,95,105,95,105,120,-800,100,100,215,0,0,0,31,0,0,211,216,216,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,618,0,0,100,100,0,31,0,0,824,1600,30,11886,0,0
17292,68,207,100,1,102485,851,40,20,10,30,0,95,105,95,105,120,-800,100,100,216,0,0,0,31,0,0,212,217,217,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,621,0,0,100,100,0,31,0,0,828,1600,30,11886,0,0
17293,68,208,100,1,102590,854,40,20,10,30,0,95,105,95,105,120,-800,100,100,217,0,0,0,32,0,0,213,218,218,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,624,0,0,100,100,0,32,0,0,832,1600,30,11886,0,0
17294,68,209,100,1,102695,857,40,20,10,30,0,95,105,95,105,120,-800,100,100,218,0,0,0,32,0,0,214,219,219,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,627,0,0,100,100,0,32,0,0,836,1600,30,11886,0,0
17295,68,210,100,1,102800,860,40,20,10,30,0,95,105,95,105,120,-800,100,100,219,0,0,0,32,0,0,215,220,220,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,630,0,0,100,100,0,32,0,0,840,1600,30,11886,0,0
17296,68,211,100,1,102905,863,40,20,10,30,0,95,105,95,105,120,-800,100,100,220,0,0,0,32,0,0,216,221,221,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,633,0,0,100,100,0,32,0,0,844,1600,30,11886,0,0
17297,68,212,100,1,103010,866,40,20,10,30,0,95,105,95,105,120,-800,100,100,221,0,0,0,32,0,0,217,222,222,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,636,0,0,100,100,0,32,0,0,848,1600,30,11886,0,0
17298,68,213,100,1,103115,869,40,20,10,30,0,95,105,95,105,120,-800,100,100,222,0,0,0,32,0,0,218,223,223,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,639,0,0,100,100,0,32,0,0,852,1600,30,11886,0,0
17299,68,214,100,1,103220,872,40,20,10,30,0,95,105,95,105,120,-800,100,100,223,0,0,0,32,0,0,219,224,224,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,642,0,0,100,100,0,32,0,0,856,1600,30,11886,0,0
17300,68,215,100,1,103325,875,40,20,10,30,0,95,105,95,105,120,-800,100,100,224,0,0,0,33,0,0,220,225,225,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,645,0,0,100,100,0,33,0,0,860,1600,30,11886,0,0
17301,68,216,100,1,103430,878,40,20,10,30,0,95,105,95,105,120,-800,100,100,225,0,0,0,33,0,0,221,226,226,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,648,0,0,100,100,0,33,0,0,864,1600,30,11886,0,0
17302,68,217,100,1,103535,881,40,20,10,30,0,95,105,95,105,120,-800,100,100,226,0,0,0,33,0,0,222,227,227,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,651,0,0,100,100,0,33,0,0,868,1600,30,11886,0,0
17303,68,218,100,1,103640,884,40,20,10,30,0,95,105,95,105,120,-800,100,100,227,0,0,0,33,0,0,223,228,228,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,654,0,0,100,100,0,33,0,0,872,1600,30,11886,0,0
17304,68,219,100,1,103745,887,40,20,10,30,0,95,105,95,105,120,-800,100,100,228,0,0,0,33,0,0,224,229,229,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,657,0,0,100,100,0,33,0,0,876,1600,30,11886,0,0
17305,68,220,100,1,103850,890,40,20,10,30,0,95,105,95,105,120,-800,100,100,229,0,0,0,33,0,0,225,230,230,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,660,0,0,100,100,0,33,0,0,880,1600,30,11886,0,0
17306,68,221,100,1,103955,893,40,20,10,30,0,95,105,95,105,120,-800,100,100,230,0,0,0,33,0,0,226,231,231,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,663,0,0,100,100,0,33,0,0,884,1600,30,11886,0,0
17307,68,222,100,1,104060,896,40,20,10,30,0,95,105,95,105,120,-800,100,100,231,0,0,0,34,0,0,227,232,232,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,666,0,0,100,100,0,34,0,0,888,1600,30,11886,0,0
17308,68,223,100,1,104165,899,40,20,10,30,0,95,105,95,105,120,-800,100,100,232,0,0,0,34,0,0,228,233,233,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,669,0,0,100,100,0,34,0,0,892,1600,30,11886,0,0
17309,68,224,100,1,104270,902,40,20,10,30,0,95,105,95,105,120,-800,100,100,233,0,0,0,34,0,0,229,234,234,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,672,0,0,100,100,0,34,0,0,896,1600,30,11886,0,0
17310,68,225,100,1,104375,905,40,20,10,30,0,95,105,95,105,120,-800,100,100,234,0,0,0,34,0,0,230,235,235,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,675,0,0,100,100,0,34,0,0,900,1600,30,11886,0,0
17311,68,226,100,1,104480,908,40,20,10,30,0,95,105,95,105,120,-800,100,100,235,0,0,0,34,0,0,231,236,236,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,678,0,0,100,100,0,34,0,0,904,1600,30,11886,0,0
17312,68,227,100,1,104585,911,40,20,10,30,0,95,105,95,105,120,-800,100,100,236,0,0,0,34,0,0,232,237,237,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,681,0,0,100,100,0,34,0,0,908,1600,30,11886,0,0
17313,68,228,100,1,104690,914,40,20,10,30,0,95,105,95,105,120,-800,100,100,237,0,0,0,35,0,0,233,238,238,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,684,0,0,100,100,0,35,0,0,912,1600,30,11886,0,0
17314,68,229,100,1,104795,917,40,20,10,30,0,95,105,95,105,120,-800,100,100,238,0,0,0,35,0,0,234,239,239,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,687,0,0,100,100,0,35,0,0,916,1600,30,11886,0,0
17315,68,230,100,1,104900,920,40,20,10,30,0,95,105,95,105,120,-800,100,100,239,0,0,0,35,0,0,235,240,240,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,690,0,0,100,100,0,35,0,0,920,1600,30,11886,0,0
17316,68,231,100,1,105005,923,40,20,10,30,0,95,105,95,105,120,-800,100,100,240,0,0,0,35,0,0,236,241,241,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,693,0,0,100,100,0,35,0,0,924,1600,30,11886,0,0
17317,68,232,100,1,105110,926,40,20,10,30,0,95,105,95,105,120,-800,100,100,241,0,0,0,35,0,0,237,242,242,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,696,0,0,100,100,0,35,0,0,928,1600,30,11886,0,0
17318,68,233,100,1,105215,929,40,20,10,30,0,95,105,95,105,120,-800,100,100,242,0,0,0,35,0,0,238,243,243,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,699,0,0,100,100,0,35,0,0,932,1600,30,11886,0,0
17319,68,234,100,1,105320,932,40,20,10,30,0,95,105,95,105,120,-800,100,100,243,0,0,0,35,0,0,239,244,244,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,702,0,0,100,100,0,35,0,0,936,1600,30,11886,0,0
17320,68,235,100,1,105425,935,40,20,10,30,0,95,105,95,105,120,-800,100,100,244,0,0,0,36,0,0,240,245,245,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,705,0,0,100,100,0,36,0,0,940,1600,30,11886,0,0
17321,68,236,100,1,105530,938,40,20,10,30,0,95,105,95,105,120,-800,100,100,245,0,0,0,36,0,0,241,246,246,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,708,0,0,100,100,0,36,0,0,944,1600,30,11886,0,0
17322,68,237,100,1,105635,941,40,20,10,30,0,95,105,95,105,120,-800,100,100,246,0,0,0,36,0,0,242,247,247,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,711,0,0,100,100,0,36,0,0,948,1600,30,11886,0,0
17323,68,238,100,1,105740,944,40,20,10,30,0,95,105,95,105,120,-800,100,100,247,0,0,0,36,0,0,243,248,248,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,714,0,0,100,100,0,36,0,0,952,1600,30,11886,0,0
17324,68,239,100,1,105845,947,40,20,10,30,0,95,105,95,105,120,-800,100,100,248,0,0,0,36,0,0,244,249,249,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,717,0,0,100,100,0,36,0,0,956,1600,30,11886,0,0
17325,68,240,100,1,105950,950,40,20,10,30,0,95,105,95,105,120,-800,100,100,249,0,0,0,36,0,0,245,250,250,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,720,0,0,100,100,0,36,0,0,960,1600,30,11886,0,0
17326,68,241,100,1,106055,953,40,20,10,30,0,95,105,95,105,120,-800,100,100,250,0,0,0,36,0,0,246,251,251,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,723,0,0,100,100,0,36,0,0,964,1600,30,11886,0,0
17327,68,242,100,1,106160,956,40,20,10,30,0,95,105,95,105,120,-800,100,100,251,0,0,0,37,0,0,247,252,252,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,726,0,0,100,100,0,37,0,0,968,1600,30,11886,0,0
17328,68,243,100,1,106265,959,40,20,10,30,0,95,105,95,105,120,-800,100,100,252,0,0,0,37,0,0,248,253,253,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,729,0,0,100,100,0,37,0,0,972,1600,30,11886,0,0
17329,68,244,100,1,106370,962,40,20,10,30,0,95,105,95,105,120,-800,100,100,253,0,0,0,37,0,0,249,254,254,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,732,0,0,100,100,0,37,0,0,976,1600,30,11886,0,0
17330,68,245,100,1,106475,965,40,20,10,30,0,95,105,95,105,120,-800,100,100,254,0,0,0,37,0,0,250,255,255,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,735,0,0,100,100,0,37,0,0,980,1600,30,11886,0,0
17331,68,246,100,1,106580,968,40,20,10,30,0,95,105,95,105,120,-800,100,100,255,0,0,0,37,0,0,251,256,256,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,738,0,0,100,100,0,37,0,0,984,1600,30,11886,0,0
17332,68,247,100,1,106685,971,40,20,10,30,0,95,105,95,105,120,-800,100,100,256,0,0,0,37,0,0,252,257,257,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,741,0,0,100,100,0,37,0,0,988,1600,30,11886,0,0
17333,68,248,100,1,106790,974,40,20,10,30,0,95,105,95,105,120,-800,100,100,257,0,0,0,38,0,0,253,258,258,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,744,0,0,100,100,0,38,0,0,992,1600,30,11886,0,0
17334,68,249,100,1,106895,977,40,20,10,30,0,95,105,95,105,120,-800,100,100,258,0,0,0,38,0,0,254,259,259,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,747,0,0,100,100,0,38,0,0,996,1600,30,11886,0,0
17335,68,250,100,1,107000,980,40,20,10,30,0,95,105,95,105,120,-800,100,100,259,0,0,0,38,0,0,255,260,260,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,750,0,0,100,100,0,38,0,0,1000,1600,30,11886,0,0
17336,68,251,100,1,107105,983,40,20,10,30,0,95,105,95,105,120,-800,100,100,260,0,0,0,38,0,0,256,261,261,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,753,0,0,100,100,0,38,0,0,1004,1600,30,11886,0,0
17337,68,252,100,1,107210,986,40,20,10,30,0,95,105,95,105,120,-800,100,100,261,0,0,0,38,0,0,257,262,262,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,756,0,0,100,100,0,38,0,0,1008,1600,30,11886,0,0
17338,68,253,100,1,107315,989,40,20,10,30,0,95,105,95,105,120,-800,100,100,262,0,0,0,38,0,0,258,263,263,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,759,0,0,100,100,0,38,0,0,1012,1600,30,11886,0,0
17339,68,254,100,1,107420,992,40,20,10,30,0,95,105,95,105,120,-800,100,100,263,0,0,0,38,0,0,259,264,264,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,762,0,0,100,100,0,38,0,0,1016,1600,30,11886,0,0
17340,68,255,100,1,107525,995,40,20,10,30,0,95,105,95,105,120,-800,100,100,264,0,0,0,39,0,0,260,265,265,50,50,50,0,400,300,3,2,0,0,0,0,20,20,100,200,100,200,765,0,0,100,100,0,39,0,0,1020,1600,30,11886,0,0
17341,69,1,0,0,825,238,15,20,50,15,0,110,120,110,120,120,-800,100,100,10,0,0,0,1,0,0,6,11,11,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,1,0,0,100,100,0,1,0,0,6,1600,30,2,0,0
17342,69,2,50,3,900,246,15,20,50,15,0,110,120,110,120,120,-800,100,100,11,0,0,0,1,0,0,7,12,12,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,2,0,0,100,100,0,1,0,0,12,1600,30,2,0,0
17343,69,3,50,3,975,254,15,20,50,15,0,110,120,110,120,120,-800,100,100,12,0,0,0,1,0,0,8,13,13,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,3,0,0,100,100,0,1,0,0,18,1600,30,3,0,0
17344,69,4,50,3,1050,262,15,20,50,15,0,110,120,110,120,120,-800,100,100,13,0,0,0,1,0,0,9,14,14,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,4,0,0,100,100,0,1,0,0,24,1600,30,3,0,0
17345,69,5,50,3,1125,270,15,20,50,15,0,110,120,110,120,120,-800,100,100,14,0,0,0,1,0,0,10,15,15,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,5,0,0,100,100,0,1,0,0,30,1600,30,3,0,0
17346,69,6,50,3,1200,278,15,20,50,15,0,110,120,110,120,120,-800,100,100,15,0,0,0,1,0,0,11,16,16,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,6,0,0,100,100,0,1,0,0,36,1600,30,3,0,0
17347,69,7,50,3,1275,286,15,20,50,15,0,110,120,110,120,120,-800,100,100,16,0,0,0,1,0,0,12,17,17,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,7,0,0,100,100,0,1,0,0,42,1600,30,4,0,0
17348,69,8,50,3,1350,294,15,20,50,15,0,110,120,110,120,120,-800,100,100,17,0,0,0,2,0,0,13,18,18,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,8,0,0,100,100,0,2,0,0,48,1600,30,4,0,0
17349,69,9,50,3,1425,302,15,20,50,15,0,110,120,110,120,120,-800,100,100,18,0,0,0,2,0,0,14,19,19,50,50,50,0,400,300,2,4,0,0,0,0,20,20,100,200,100,200,9,0,0,100,100,0,2,0,0,54,1600,30,4,0,0
