ID,_BuyFactor,_ID1,_ID2,_ID3,_ID4,_ID5,_ID6,_ID7,_ID8,_ID9,_ID10,_ID11,_ID12,_ID13,_ID14,_ID15,_ID16,_ID17,_ID18,_ID19,_ID20,_ID21,_ID22,_ID23,_ID24,_ID25,_ID26,_ID27,_ID28,_ID29,_ID30,_ID31,_ID32,_ID33,_ID34,_ID35,_ID36,_ID37,_ID38,_ID39,_ID40,_ID41,_ID42,_ID43,_ID44,_ID45,_ID46,_ID47,_ID48,_ID49,_ID50,CutInImage,Message
194106,20,13000101,13000201,13000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20703000,[艾瑪] \n 怎麼樣?都是些讓人眼睛為之一亮的東西對吧!?嘿嘿
118106,20,13000101,13000201,13000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,[悠納斯]\n 呵呵~這些都是很不錯的東西喔!
261104,20,29990001,20010001,20020001,29950001,60040001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,[雀斑少女] \n 物品應有盡有喔~~
261105,20,144002003,124001001,124001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,[雀斑少女] \n 物品應有盡有喔~~
28051,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[凱佩爾]\n 歡迎!我會準備符合你需求的新武器來代替舊有的武器..
28251,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[尚恩]\n 不要看我年紀小，對於武器我可是瞭若指掌呢!嘿嘿~
71229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[喬治夫]\n 你可以相信我!我賣的東西絕對是物美價廉!盡量買沒關係!
6003229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好的武器!海伊凱爾值得你信任!
82229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[艾咪]\n 奧亦奇的武器真的超棒的!那句話是叫名不虛傳嗎?參考看看喔~
116229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[伊恩波特]\n 我們是祖傳3代的戰鬥用品店，請放心挑選~
126229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[布馬] \n 需要武器嗎?
154229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[莎拉] \n 參觀看看喔~這些都是只有在奧利佛才看得到的武器喔~
163229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好的武器!海伊凱爾值得你信任!
6015229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好的武器!海伊凱爾值得你信任!
6012229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[強尼船長]\n …絞刑台先暫時收起來!!!(訕笑)
195229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[麥考伊] \n 亞特蘭提斯的武器…適合你嗎?
219229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[穆基卡] \n 擁有符合自己能力的武器是很重要的!
240229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[佩爾柯特] \n 挑挑看!
271229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[伊修塔樂] \n 要做好萬全的準備才能上戰場!來!挑個你喜歡的武器吧!
223229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[愛因斯特] \n 歡迎來到聯合公會~年輕人!\n我們這裡有提供副職業武器喔!
285229,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[拉比] \n歡迎光臨~
7081101,20,13000101,13000201,13000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,[吉恩蒂亞] \n 需要什麼幫忙嗎?
7081102,20,29990001,20010001,20020001,29950001,60040001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,[吉恩蒂亞] \n 需要什麼幫忙嗎?
7081103,20,144002003,124001001,124001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,[吉恩蒂亞] \n 需要什麼幫忙嗎?
2601101,20,144002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40100100,[奉春植] \n活動採集技能販賣中~!
7091101,20,60010101,60100101,60200101,60400101,60600101,60800101,61000101,61200101,61400101,61600101,61800101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091102,20,60010201,60100201,60200201,60400201,60600201,60800201,61000201,61200201,61400201,61600201,61800201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091103,20,60010301,60100301,60200301,60400301,60600301,60800301,61000301,61200301,61400301,61600301,61800301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091104,20,60010401,60100401,60200401,60400401,60600401,60800401,61000401,61200401,61400401,61600401,61800401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091105,20,60010501,60100501,60200501,60400501,60600501,60800501,61000501,61200501,61400501,61600501,61800501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091106,20,60010601,60100601,60200601,60400601,60600601,60800601,61000601,61200601,61400601,61600601,61800601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091107,20,60010701,60100701,60200701,60400701,60600701,60800701,61000701,61200701,61400701,61600701,61800701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091108,20,60010801,60100801,60200801,60400801,60600801,60800801,61000801,61200801,61400801,61600801,61800801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091109,20,60010901,60100901,60200901,60400901,60600901,60800901,61000901,61200901,61400901,61600901,61800901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091110,20,60011401,60101401,60301401,60401401,60501401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091111,20,60013301,60103301,60203301,60403301,60603301,60803301,61003301,61203301,61403301,61603301,61803301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091112,20,60013401,60103401,60203401,60403401,60603401,60803401,61003401,61203401,61403401,61603401,61803401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091113,20,60503501,60603501,60803501,61003501,61203501,61403501,61603501,61803501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091114,20,60503601,60603601,60803601,61003601,61203601,61403601,61603601,61803601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091115,20,60503701,60603701,60803701,61003701,61203701,61403701,61603701,61803701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091116,20,60503801,60603801,60803801,61003801,61203801,61403801,61603801,61803801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091117,20,60503901,60603901,60803901,61003901,61203901,61403901,61603901,61803901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091118,20,61404001,61604001,61804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091119,20,61404101,61604101,61804101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091120,20,61404201,61604201,61804201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091121,20,61404301,61604301,61804301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091122,20,61404401,61604401,61804401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091123,20,61404501,61604501,61804501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091124,20,61404601,61604601,61804601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091125,20,61404701,61604701,61804701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091126,20,61404801,61604801,61804801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091127,20,60014901,60104901,60204901,60404901,60604901,60804901,61004901,61204901,61404901,61604901,61804901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091128,20,60015001,60105001,60205001,60405001,60605001,60805001,61005001,61205001,61405001,61605001,61805001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7091129,20,60015101,60105101,60205101,60405101,60605101,60805101,61005101,61205101,61405101,61605101,61805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器嗎? 請來找我~!
7093101,20,80010101,80010102,80010103,80010104,80010105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093102,20,80100101,80100102,80100103,80100104,80100105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093103,20,80200101,80200102,80200103,80200104,80200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093104,20,80400101,80400102,80400103,80400104,80400105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093105,20,80600101,80600102,80600103,80600104,80600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093106,20,80800101,80800102,80800103,80800104,80800105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093107,20,81000101,81000102,81000103,81000104,81000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093108,20,81200101,81200102,81200103,81200104,81200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093109,20,81400101,81400102,81400103,81400104,81400105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093110,20,81600101,81600102,81600103,81600104,81600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7093111,20,81800101,81800102,81800103,81800104,81800105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,[費勒迪南德] \n 我這裡販賣著各式各樣的防具~
7095101,20,13000101,13000201,13000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,[梅莉沙]\n需要的道具我都有販賣哦~
7095102,20,29990001,20010001,20020001,29950001,60040001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,[梅莉沙]\n需要的道具我都有販賣哦~
7095103,20,144002003,124001001,124001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,[梅莉沙]\n需要的道具我都有販賣哦~
1013301,20,144002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,[洛汗]\n需要擴充技能頁嗎?
28053,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[凱貝爾]\n 歡迎。我為你準備了新的武器替代陳舊的..
28253,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[尚恩]\n 酸然年輕，但對武器有獨特的見解。嘿嘿。
71231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[喬治夫]\n 我的武器性價比可是非常高的。你可以相信我購買看看。
6003231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好東西。請相信，海伊凱爾。
82231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[艾咪]\n 奧亦奇的武器非常卓越。可謂名不虛傳？挑看看吧。!
116231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[伊恩波特]\n 這是流傳3代的戰鬥用品。值得你信任。
126231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[布馬] \n 需要武器嗎？
154231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[莎拉] \n 請看看只有在奧利佛才能看到的武器吧。!
163231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好東西。請相信，海伊凱爾。
6015231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[海伊凱爾]\n 海伊凱爾只賣好東西。請相信，海伊凱爾。
6012231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[強尼船長]\n …斷頭台暫時先撤掉!!! (笑)
195231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[麥考伊] \n 亞特蘭提斯的武器… 適合你嗎？
219231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[穆基卡] \n 具備符合自身能力的武器很重要。
240231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[佩爾柯特] \n 挑看看吧。
271231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[伊修塔樂] \n 想要戰鬥就需要做好準備。來，挑挑看你想要的武器吧。
223231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[愛因斯特] \n 歡迎來到聯合公會，年輕人。\n這裡提供輔助執業的武器。
285231,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[拉比] \n快過來!
7091131,20,60017101,60507101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,[雷比] \n 需要武器吧？來找我啊~!
6047101,20,604710101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[隨機佈告欄] \n 販賣隨機任務初始化藥水
6048101,20,604710101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[隨機佈告欄] \n 販賣隨機任務初始化藥水
7119101,20,13000101,13000201,13000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[馬勒泰利] \n 這裡有販賣各式道具~
7119102,20,29990001,20010001,20020001,29950001,60040001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[馬勒泰利] \n 這裡有販賣各式道具~
7119103,20,144002003,124001001,124001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[馬勒泰利] \n 這裡有販賣各式道具~
