ID,_Name,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Visible,_Acquisition_EffectID1,_Acquisition_EffectID2,_Acquisition_EffectID3,_Acquisition_EffectID4,_Acquisition_EffectID5,_Acquisition_ItemID1,_Acquisition_StackCount1,_Acquisition_Rare1,_Acquisition_ItemID2,_Acquisition_StackCount2,_Acquisition_Rare2,_Mission_Type1,_Mission_ID1,_Mission_Count1,_Mission_Type2,_Mission_ID2,_Mission_Count2,_Mission_Type3,_Mission_ID3,_Mission_Count3,_Mission_Type4,_Mission_ID4,_Mission_Count4,_Complete_NPCID,_Consumption_ItemID1,_Consumption_ItemCount1,_Consumption_ItemID2,_Consumption_ItemCount2,_Consumption_ItemID3,_Consumption_ItemCount3,_Consumption_ItemID4,_Consumption_ItemCount4,_Consumption_ItemID5,_Consumption_ItemCount5,_Rank1_Require1_Type,_Rank1_Require1_ID,_Rank1_Require1_Value1,_Rank1_Require1_Value2,_Rank1_Require2_Type,_Rank1_Require2_ID,_Rank1_Require2_Value1,_Rank1_Require2_Value2,_Rank2_Require1_Type,_Rank2_Require1_ID,_Rank2_Require1_Value1,_Rank2_Require1_Value2,_Rank2_Require2_Type,_Rank2_Require2_ID,_Rank2_Require2_Value1,_Rank2_Require2_Value2,_Rank3_Require1_Type,_Rank3_Require1_ID,_Rank3_Require1_Value1,_Rank3_Require1_Value2,_Rank3_Require2_Type,_Rank3_Require2_ID,_Rank3_Require2_Value1,_Rank3_Require2_Value2,_Rank1_Type,_Rank1_ID1,_Rank1_Probability1,_Rank1_ID2,_Rank1_Probability2,_Rank1_ID3,_Rank1_Probability3,_Rank2_Type,_Rank2_ID1,_Rank2_Probability1,_Rank2_ID2,_Rank2_Probability2,_Rank2_ID3,_Rank2_Probability3,_Rank3_Type,_Rank3_ID1,_Rank3_Probability1,_Rank3_ID2,_Rank3_Probability2,_Rank3_ID3,_Rank3_Probability3,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_AcceptType,_Quest_BaseLV,_Quest_CompletionDel,_Quest_Kind,_Quest_Type
111000011,熱溼縑 餵醞!,4,1,111000010,1,1,3,5,0,0,0,0,0,0,0,0,0,4,2,111000011,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000011,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,漣煎蝶 葆擊,嬴撮蝶,10005000,3,漣煎蝶 葆擊,煎и,敝�素� 綠戮擊 餌辨 й 熱 氈棻賊 檜薯 檜 撮鼻曖 陛濰 醞蹂и 晦獄 雖衝擎 瞰奩 檜鼻 蝗菜擊 и 匙檜釭 棻葷橈啻.,棻艇 雖衝菟擎 雖旎 渡濰 寡辦晦 爾棻朝 濠啻陛 撩濰ж賊憮 斜陽斜陽 陽縑 蜃啪 撲貲擊 п還纔棲 雖旎擎 嬴撮蝶陛 陛腦藥 輿朝 熱溼擊 辦摹戲煎 餵醞ж啪釭.,漣煎蝶 葆擊 縑 氈朝 '嬴撮蝶' 諦 渠�倆媥� м棲棻.,斜歲 嬴撮蝶縑啪 陛憮 陴擎 熱溼擊 渦 ж啪釭.,0,螃樟捱蹂. 煎и椒曖 陛腦藹擎 橫雅釭蹂?,0,1,1,1,1,1,3,5,0,,0
111000012,骯葡雖渠 桶熨��,4,1,111000011,1,1,3,5,0,0,0,0,0,0,0,0,0,4,2,111000012,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,漣煎蝶 葆擊,嬴撮蝶,檜薯 餌傖縑 婦и 晦獄 寞衝擎 櫛�鷜� 匙 偽戲棲 檜廓縑朝 骯葡雖渠煎 陛憮 啗樓п 獐梱蹂?,骯葡雖渠縑憮 覬 渦 桶熨и 夠縑朝 賅я陛椒曖 褒溘 щ鼻縑 詞 憲蜃擎 跨蝶攪 菟檜 氈港棲棻. 斜夠戲煎 盪蒂 評塭 螃衛啊橫蹂?,骯葡雖渠 雖羲縑 氈朝 '嬴撮蝶' 諦 渠�倆媥� м棲棻.,薯陛 試盪 陛 氈擊纔棲 賅я陛椒 眷憮紫 遽綠陛 腎衛賊 螃撮蹂.,0,�饑吘 陳噢紫 �倥〥炾� 熱溼ж晦 詞 謠擎 陳噢轄?,0,1,1,1,1,1,3,5,0,,0
111000013,檜薯朝 跺ヴ晦辨?,4,1,111000012,1,1,3,5,0,0,0,0,0,0,0,0,0,4,2,111000013,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000101,2,1,810000104,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,褻旎噶 瞪癱縑 濠褐馬檜 稱戲褐 匙 偽擎等 檜薯朝 骯葡雖渠縑 氈朝 僥薯蒂 п唸п 爾賊憮 褒溘擊 щ鼻 衛麵 爾衛朝勒 橫陽蹂?,斜 瞪縑 橾欽 跺紫 ヴ 售 Щ葬葭婁 綠ぎG 蒂 籀纂ж堅 螃衛啊橫蹂?,骯葡雖渠 雖羲縑 氈朝 [Щ葬葭] 2葆葬諦 [綠ぎG] 2葆葬蒂 籀纂п撿 м棲棻.,跺擊 ヲ棻堅 傘鼠 寞褕ц棻陛 贖 囀 棻艦 熱 氈戲棲 褻褕ж撮蹂.,0,橫陽蹂? 跺ヴ晦 纂堅朝 褻旎 雖纂樟釭蹂? ����.,0,1,1,1,1,1,3,5,0,,0
111000014,п醱擊 覲朝 輿該棲,4,1,111000013,1,1,3,5,0,0,0,0,0,0,0,0,0,4,2,111000014,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100201,4,0,0,0,0,0,0,0,0,0,75,190100201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,綠ぎG 蒂 籀纂ж衛賊憮 �公� щ晦煎遴 鹵億蒂 蜆戲褐 瞳擎 橈釭蹂?,斜 щ晦煎遴 鹵億朝 綠ぎG 喪戮菟檜 陛雖堅 氈朝 щ晦煎遴 輿該棲 陽僥檣等 斜 輿該棲朝 檜夠 骯葡雖渠縑 氈朝 п煎遴 陝謙 п醱擊 覲朝 褐綠и 棟溘紫 陛雖堅 氈棻堅 п蹂.,骯葡雖渠 雖羲縑 氈朝 [綠ぎG] 縑啪 <щ晦 輿該棲> 4偃蒂 掘п諦撿 м棲棻.,賅я陛椒 眷憮 檜夠縑憮 熱溼擊 ж衛溥賊 п醱擊 褻褕п撿 ж棲 斜 輿該棲蒂 陛螳諦 輿衛啊橫蹂?,0,檜 輿該棲朝 薯陛 霜蕾 殖嬴萄萵眷蹂.,0,1,1,1,1,1,3,5,0,,0
111000015,碳虜 號擎 菟偃,4,1,111000014,1,1,3,6,0,0,0,0,0,0,0,0,0,4,2,111000015,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000109,4,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,雖旎梱雖曖 熱溼擎 夥煎 盪 菟偃 喪戮菟擊 鼻渠ж晦 嬪п憮 艘橫蹂.,菟偃 喪戮菟擎 餌塋曖 槳擊 顫雖 彊懊剪釭 餌塋菟 縑啪 幗溥霞 喪戮菟檜塭 斜 撩問檜 捲濰�� 餌釭遴 喪戮菟 檜蕨蹂.,骯葡雖渠 雖羲縑 氈朝 [菟偃] 4葆葬蒂 籀纂п撿 м棲棻.,捲濰�� ��瞪瞳檣 喪戮菟檜棲 褻褕ж撮蹂.,0,橫陽蹂? 唯裁虜 ж褐陛蹂?,0,1,1,1,1,1,3,6,0,,0
111000016,陳蘋煎遴 菟偃 嫦體,4,1,111000015,1,1,3,6,0,0,0,0,0,0,0,0,0,4,2,111000016,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100301,4,0,0,0,0,0,0,0,0,0,75,190100301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000016,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,菟偃 喪戮菟檜 檜夠 骯葡雖渠縑 路溥菟橫憮 檜夠縑憮 弊跡擊 ж湍 釭鼠羞 碟菟曖 Яп陛 罹除 褕и啪 嬴棲蕨蹂.,賅я陛椒 眷憮 盪 菟偃菟曖 醞蹂и 鼠晦檣 嫦體擊 貍憾嬴 輿褒 熱 氈釭蹂?,骯葡雖渠 雖羲縑 氈朝 [菟偃] 縑啪 <菟偃 嫦體> 4偃蒂 掘п諦撿 м棲棻.,賅я陛椒 眷憮紫 菟偃曖 嫦體縑 渡ж雖 彊紫煙 褻褕ж撮蹂.,0,檜溢啪 陳蘋煎辦棲 號擎 餌塋菟檜 睡鼻擊 渡и 剪捱蹂?,0,1,1,1,1,1,3,6,0,,0
111000017,濩衝撩 菟偃,4,1,111000016,1,1,3,6,0,0,0,0,0,0,0,0,0,4,2,111000017,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100302,4,0,0,0,0,0,0,0,0,0,75,190100302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,菟偃 喪戮菟擎 嬴鼠匙檜釭 陛葬雖 彊堅 詳朝 濩衝撩檣 喪戮菟檜塭 褕雖橫 檜夠 骯葡雖渠曖 辦剪霞 釭僱濟 梱雖 詳橫 纂遴棻堅 п蹂.,錶釩縑 號擎 曄擊 詳朝 喪戮菟檜塭 濠紱 斜溢啪 釭僱濟擊 詳橫 纂辦棻除 檜夠 骯葡雖渠曖 辦剪霞 釭鼠菟擊 棻衛朝 獐 熱 橈擊雖紫 路塭蹂.,骯葡雖渠 雖羲縑 氈朝 [菟偃] 縑啪 <釭僱濟> 4偃蒂 掘п諦撿 м棲棻.,菟偃菟檜 釭僱濟擊 詳雖 跤ж紫煙 虞嬴輿撮蹂.,0,賅я陛椒 湯碟縑 檜夠曖 釭鼠蒂 爾�� й 熱 氈啊橫蹂.,0,1,1,1,1,1,3,6,0,,0
111000018,骯葡 �捊� 寞雖,4,1,111000017,1,1,3,6,0,0,0,0,0,0,0,0,0,4,2,111000018,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100203,2,3,190100303,2,0,0,0,0,0,0,75,190100203,2,190100303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,骯葡雖渠曖 辦剪霞 釭鼠朝 瞪睡攪 漣煎蝶 葆擊 餌塋菟曖 濠嫌剪葬 艘港棲棻. ж雖虜 綠ぎG 喪戮菟婁 菟偃 喪戮菟檜 釭鼠蒂 �捊桵藷偌� 夥塋縑 贖 釭鼠菟檜 衛菟橫 避橫陛堅 氈橫蹂.,綠ぎG 曖 棻葬諦 菟偃曖 嫦體戲煎 旌橫憮 斜楛 匙 偽擎等 賅я陛椒 眷憮 斜 喪戮菟擊 �氐� 頂輿褒 熱 氈釭蹂?,骯葡雖渠 雖羲縑 氈朝 [綠ぎG] 縑啪 <綠ぎ G 棻葬> 2偃諦 [菟偃] 縑啪 <�捊桮� 嫦體> 2偃蒂 掘п諦撿 м棲棻.,釭鼠菟檜 渦 檜鼻 �捊桮Щ� 彊紫煙 睡饕萄溥蹂.,0,薑蜓 熱堅ж樟橫蹂.,0,1,1,1,1,1,3,6,0,,0
111000019,骯葡雖渠曖 輿檣,4,1,111000018,1,1,3,7,0,0,0,0,0,0,0,0,0,4,2,111000019,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000111,4,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000019,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,餌褒 菟偃陛 檜夠縑憮 撲纂堅 氈棻堅 ж雖虜 蕨瞪睡攪 檜夠曖 輿檣擎 夥煎 期渠 艘港棲棻.,賅я陛椒 眷憮 檜夠縑憮 唳я ж樟湍 斜 橫雯 喪戮菟 爾棻 鬼溘и 喪戮菟檜棲 賅я陛椒曖 褒溘 щ鼻縑 贖 紫遺擊 還 熱 氈擊疏蕨蹂.,骯葡雖渠 雖羲縑 氈朝 [期渠] 4葆葬蒂 籀纂п撿 м棲棻.,期渠朝 捲濰�� 鼠憮遴 喪戮檜棲 褻褕ж撮蹂.,0,橫集撮蹂? 惘雛戲褐陛蹂?,0,1,1,1,1,1,3,7,0,,0
111000020,諄遺 蜓葬晦,4,1,111000019,1,1,3,7,0,0,0,0,0,0,0,0,0,4,2,111000020,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000109,2,1,810000111,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,期渠蒂 鼻渠п 爾敷憮 憲啊雖虜 期渠諦 菟偃朝 檜夠 骯葡雖渠蒂 場堅 棻癱朝 喪戮菟 檜奧棲棻.,濠晦菟 郭葬曖 燧擎 諄遺 陽僥縑 檜夠 骯葡雖渠曖 衝僭菟檜 觼啪 騁嫖�鱁� 氈橫蹂. 賅я陛椒 眷憮 斜 舒 喪戮菟曖 諄遺擊 蜓溥 輿褒 熱 氈戲褐陛蹂?,骯葡雖渠 雖羲縑 氈朝 [菟偃] 2葆葬諦 [期渠] 2葆葬蒂 籀纂п撿 м棲棻.,斜歲 睡饕萄萵眷蹂.,0,�瓡鮕 薑蜓 蜓賡紱楝晦 喪戮菟 檜捱蹂.,0,1,1,1,1,1,3,7,0,,0
111000021,期渠曖 瓚,4,1,111000020,1,1,3,7,0,0,0,0,0,0,0,0,0,4,2,111000021,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100401,4,0,0,0,0,0,0,0,0,0,75,190100401,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000021,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,檜夠縑 氈朝 期渠曖 瓚擎 瓚檜塭堅 й 熱 橈擊 虜躑 紮釭 梱艦п憮 餌塋菟曖 髦乾縑 睡綠晦虜 п紫 弊商啪 殖嬴 螃蒂虜躑 梱艦 ж港棲棻.,斜 期渠曖 瓚 陽僥縑 號擎 餌塋菟檜 睡氬蝶楝錶 ж棲 賅я陛椒 眷憮 期渠蒂 籀纂ж衛堅 斜 瓚擊 陛螳諦 輿衛啊橫蹂?,骯葡雖渠 雖羲縑 氈朝 [期渠] 縑啪 <疏艦и 瓚> 4偃蒂 掘п諦撿 м棲棻.,期渠曖 瓚縑 棻纂雖 彊紫煙 褻褕ж撮蹂.,0,辦諦 薑蜓 梱艦ж捱蹂?,0,1,1,1,1,1,3,7,0,,0
111000022,嬴霜 評嗆и 褕濰,4,1,111000021,1,1,3,7,0,0,0,0,0,0,0,0,0,4,2,111000022,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190100402,4,0,0,0,0,0,0,0,0,0,75,190100402,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,期渠曖 褕濰擎 檜夠 漣煎蝶 葆擊 餌塋菟曖 觼堅 濛擎 睡鼻擊 纂嶸ж朝 高 綠諸 擒營曖 營猿陛 腎堆 и港棲棻.,斜 期渠曖 褕濰擊 掘п 螃衛賊 號擎 蟾爾 賅я陛 碟菟曖 觼堅 濛擎 睡鼻擊 纂嶸 й 熱 氈朝等 賅я陛椒 眷憮 掘п 輿褒 熱 氈戲褐陛蹂?,骯葡雖渠 雖羲縑 氈朝 [期渠] 縑啪 <期渠 褕濰> 4偃蒂 掘п諦撿 м棲棻.,期渠曖 褕濰擎 翱擒п憮 蔣啪 だ槳 腆 熱 氈戲棲 褻褕ж撮蹂.,0,嬴霜 螞晦陛 斜渠煎 瞪殖 腎朝 匙 偽捱蹂. 熱堅ж樟橫蹂.,0,1,1,1,1,1,3,7,0,,0
111000023,骯葡雖渠曖 葆雖虞,4,1,111000022,1,1,3,8,0,0,0,0,0,0,0,0,0,4,2,111000023,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000101,1,1,810000104,1,1,810000109,1,1,810000111,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000023,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,2,漣煎蝶 葆擊,嬴撮蝶,10005000,2,骯葡雖渠,嬴撮蝶-骯葡雖渠,檜薯 賅я陛椒紫 瞳擬檜 諫猿 腎褐 匙 偽捱蹂. 斜歲 檜薯 薯陛 萄葬朝 葆雖虞 婁薯蒂 萄萵眷蹂.,檜夠 骯葡雖渠縑 氈朝 喪戮菟擊 賅舒 籀纂ж衛堅 漣煎蝶 葆擊煎 給嬴 螃褒 熱 氈戲衛啊橫蹂?,"骯葡雖渠 雖羲縑 氈朝 [Щ葬葭] 1葆葬 [綠ぎG] 1葆葬 [菟偃] 1葆葬 [期渠] 1葆葬蒂 籀纂ж堅 ""漣煎蝶 葆擊"" 雖羲縑 氈朝 '嬴撮蝶' 縑啪 給嬴諦撿 м棲棻.",骯葡雖渠曖 葆雖虞 熱溼檜棲 褻旎 渦 ��擊 頂 輿撮蹂.,0,檜薯 薑蜓 陛腦藥 萄萵 啪 橈擊 薑紫捱蹂? ���ㄏ,0,1,1,1,1,1,3,8,0,,0
111000024,橫興и 賅я陛,0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,4,2,111000024,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000024,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,3,漣煎蝶 葆擊,煎и,10005000,2,漣煎蝶 葆擊,嬴撮蝶,檜薯 賅я陛椒眷 薯陛 陛腦藥 萄萵 熱 氈朝 賅萇 匙擎 瞪睡 陛腦藥 萄萼 匙 偽嬴蹂. 檜薯朝 檜夠 漣煎蝶 葆擊 碟菟曖 碳ら 餌о擊 п唸 п 輿衛賊憮 褒溘婁 ゎっ擊 論戲衛朝啪 謠擊 匙 偽嬴蹂.,橾欽 橾瞪縑 瘋歷湍 煎и椒眷 陛憮 п唸 й 橾檜 氈朝雖 僭橫 爾衛堅 褒溘擊 堪檜紫煙 ж撮蹂.,漣煎蝶 葆擊 縑 氈朝 '煎и' 婁 渠�倆媥� м棲棻.,斜翕寰 賅я陛椒 偽擎 碟擊 陛腦艦 熱 氈橫憮 ч犒ц橫蹂.,0,螃! 檜薯 褻旎擎 賅я陛 棻錶 螺掘虜 жжж~!,0,1,1,1,1,1,3,8,0,,0
111000025,紫遺擊 羶ж朝 嘐萼,4,1,111000024,1,1,3,8,0,0,0,0,0,0,0,0,0,4,2,111000025,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000025,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,4,漣煎蝶 葆擊,嘐萼,10005000,3,漣煎蝶 葆擊,煎и,斜楚 檜薯 嬴撮蝶縑啪 瞪熱 嫡擊 賅萇 匙擊 瞪熱 嫡懊戲棲 辦葬 葆擊曖 橾擊 п唸п 輿賊憮 薄離 檜葷擊 割葬 雲纂紫煙 ж啪.,橡葆 瞪 睡攪 の衛薄擊 遴艙ж堅 氈朝 嘐萼檜 褒溘氈朝 賅я陛蒂 瓊朝 勘 爾棲 鼠樹陛 衛晝и 僥薯陛 氈朝匙 偽戲棲 濠啻陛 釭憮憮 п唸п 爾啊朝陛?,漣煎蝶 葆擊 縑 氈朝 '嘐萼' 婁 渠�倆媥� м棲棻.,斜歲 濠啻曖 撩濰擊 雖麵爾堅 氈啊啻 жжж~,0,辦諧~ 堅葆錶蹂~ ④⑩~!,0,1,1,1,1,1,3,8,0,,0
111000026,藹 嶄朝 ヰ蓬�宒�,4,1,111000025,1,1,3,8,0,0,0,0,0,0,0,0,0,4,2,111000026,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000242,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000026,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,4,漣煎蝶 葆擊,嘐萼,10005000,4,漣煎蝶 葆擊,嘐萼,等⑩~ 橡葆 瞪 堅跡釭鼠 膛縑 濡械 啾楝鬲棻陛 癒斜楝遴 ヰ蓬�宒曾� 葆輿 蟻朝等 薯啪 藹擊 嶄朝 夥塋縑 癒斜楝錶憮 氅氅 選賊憮 給嬴諮歷橫蹂.,斜 釭雌 紫葆寢 偽擎 喪戮擊 �氐� 頂 輿褒 熱 氈戲撮蹂?,堅跡釭鼠 膛 雖羲縑 氈朝 [ヰ蓬�宒弼 4葆葬蒂 籀纂п撿 м棲棻.,等⑩~ 斜歲 晦棻葬堅 氈擊眷蹂~,0,辦諦~ 銑蝴銑蝴 ж堅 �恙 п幗葬褐 剪蕨蹂?,0,1,1,1,1,1,3,8,0,,0
111000027,噩賅氈朝 察陛避,4,1,111000026,1,1,3,9,0,0,0,0,0,0,0,0,0,4,2,111000027,1,1,0,0,0,0,0,0,0,1,0,0,1,3,190112702,4,0,0,0,0,0,0,0,0,0,19,190112702,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000027,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,4,漣煎蝶 葆擊,嘐萼,10005000,4,漣煎蝶 葆擊,嘐萼,ヰ蓬�宒敦� 綠煙 薯啪 藹擊 嶄擎 釭雌 喪戮檜曹 ж雖虜 ヰ蓬�宒替� 察陛避擎 の衛 嬴檜蠱擊 虜萄朝等 紮 號檜 餌辨腎蹂.,盪紫 斜 察陛避擊 陛雖溥堅 堅跡釭鼠 膛縑 鬲湍 剪 艘朝等 藹擊嶄橫憮’ 辦懈~,堅跡釭鼠 膛 雖羲縑 氈朝 [ヰ蓬�宒弼 縑啪 <韓曹 察陛避> 4偃蒂 掘п諦撿 м棲棻.,察陛避擊 陛螳螃衛賊 薑蜓 詣氈擊蘸等’,0,堅葆錶蹂 等⑩~Ⅴ,0,1,1,1,1,1,3,9,0,,0
111000028,癒斜毀堅 鼠憮遴,4,1,111000027,1,1,3,9,0,0,0,0,0,0,0,0,0,4,2,111000028,1,1,0,0,0,0,0,0,0,1,0,0,1,1,810000242,2,1,810000112,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000028,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10005000,4,漣煎蝶 葆擊,嘐萼,10005000,4,漣煎蝶 葆擊,嘐萼,嬴嬴’ 盪朝 檜夠 漣煎蝶 葆擊縑憮 鷓橫陪 饜夢檜奧棲棻. 檜夠縑憮 鷓橫釭憮 濠塢 湯碟縑 棻艇 葆擊擊 掘唳 п 獄瞳紫 橈橫蹂.,縣葬嬴蝶煎 陛爾堅 談擎 葆擠擎 掉募 偽擎等 縣葬嬴蝶 葆擊婁 翱唸脹 盪 堅跡釭鼠 膛縑 氈朝 癒斜楝遴 ヰ蓬�宒曾� 鼠憮遴 羶嫌 陽僥縑 馬�� 樵舒陛 釭韓 彊嬴蹂.,堅跡釭鼠 膛 雖羲縑 氈朝 [ヰ蓬�宒弼 2葆葬諦 [羶嫌] 2葆葬蒂 籀纂п撿 м棲棻.,辦諧~! 薑蜓 盪蒂 嬪п 盪 跨蝶攪 菟擊 籀纂п 輿褒疏蕨蹂?,0,辦諦~ 堅葆錶蹂 諾.濠.椒~Ⅴ,0,1,1,1,1,1,3,9,0,,0
