ID,_Type,_AttackType,_Idle_Action1,_Idle_Probability1,_Idle_ActionTimeMin1,_Idle_ActionTimeMax1,_Idle_Action2,_Idle_Probability2,_Idle_ActionTimeMin2,_Idle_ActionTimeMax2,_Idle_Action3,_Idle_Probability3,_Idle_ActionTimeMin3,_Idle_ActionTimeMax3,_Idle_Action4,_Idle_Probability4,_Idle_ActionTimeMin4,_Idle_ActionTimeMax4,_Idle_Action5,_Idle_Probability5,_Idle_ActionTimeMin5,_Idle_ActionTimeMax5,_Rect_Left,_Rect_Top,_Rect_Right,_Rect_Bottom,_Charge_Rect_Left,_Charge_Rect_Top,_Charge_Rect_Right,_Charge_Rect_Bottom,_Scan_Delay,_Target_Delay,_Charge_Delay,_Giveup_Time,_Chase_Delay,_Chase_Rect_Left,_Chase_Rect_Top,_Chase_Rect_Right,_Chase_Rect_Bottom,_RetreatType,_Retreat_HP_Check,_Chase_Move_Probability,_Chase_Run_Probability,_Chase_ActionTimeMin,_Chase_ActionTimeMax,_Retreat_Move_Probability,_Retreat_Run_Probability,_Retreat_ActionTimeMin,_Retreat_ActionTimeMax,_AttackID,_CallType,_Call_Delay,_Call_Rect_Left,_Call_Rect_Top,_Call_Rect_Right,_Call_Rect_Bottom,_Enemy_Target,_Call_Rect_Mob,_Chase_Move_Summoner,_AttackID_Easy,_AttackID_Hard
810009077,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,220,-70,0,0,100,0,1000,1000,0,0,0,0,1734,0,0,0,0,0,0,5,0,0,1734,1734
810009078,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1735,0,0,0,0,0,0,5,0,0,1735,1735
810009079,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,-20,0,0,100,0,1000,1000,0,0,0,0,1736,0,0,0,0,0,0,5,0,0,1736,1736
810009080,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,-20,0,0,100,0,1000,1000,0,0,0,0,1737,0,0,0,0,0,0,5,0,0,1737,1737
810009081,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,150,-70,0,0,100,0,1000,1000,0,0,0,0,1738,0,0,0,0,0,0,5,0,0,1738,1738
810009082,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,160,-70,0,0,100,0,1000,1000,0,0,0,0,1742,0,0,0,0,0,0,5,0,0,1742,1742
810009083,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,-20,0,0,100,0,1000,1000,0,0,0,0,1743,0,0,0,0,0,0,5,0,0,1743,1743
810009084,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009085,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009086,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,30,0,0,100,0,1000,1000,0,0,0,0,1736,0,0,0,0,0,0,5,0,0,1736,1736
810009087,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,30,0,0,100,0,1000,1000,0,0,0,0,1736,0,0,0,0,0,0,5,0,0,1736,1736
810009088,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,30,0,0,100,0,1000,1000,0,0,0,0,1736,0,0,0,0,0,0,5,0,0,1736,1736
810009089,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,30,0,0,100,0,1000,1000,0,0,0,0,1743,0,0,0,0,0,0,5,0,0,1743,1743
810009090,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,30,0,0,100,0,1000,1000,0,0,0,0,1740,0,0,0,0,0,0,5,0,0,1740,1740
810009091,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,220,30,0,0,100,0,1000,1000,0,0,0,0,1736,0,0,0,0,0,0,5,0,0,1736,1736
810009092,1,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,30,0,0,100,0,1000,1000,0,0,0,0,1753,0,0,0,0,0,0,5,0,0,1753,1753
810009093,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,30,0,0,100,0,1000,1000,0,0,0,0,1747,0,0,0,0,0,0,5,0,0,1747,1747
810009094,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,140,-70,0,0,100,0,1000,1000,0,0,0,0,1746,0,0,0,0,0,0,5,0,0,1746,1746
810009095,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-300,300,300,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,160,-70,0,0,100,0,1000,1000,0,0,0,0,1742,0,0,0,0,0,0,5,0,0,1742,1742
810009096,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009097,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009098,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009099,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009100,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009101,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009102,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009108,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009109,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-300,-110,300,150,-500,-250,500,200,10,20,5,500,1,0,0,10,1,0,0,100,0,30,30,0,0,0,0,253,0,0,0,0,0,0,5,0,0,0,0
810009112,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009111,1,1,1,50,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-1000,300,1000,-6000,-2000,6000,1000,10,20,1,30,1,0,-60,60,30,0,0,100,0,30,30,0,0,0,0,1058,0,0,0,0,0,0,5,0,0,1058,1058
810009113,21,0,1,100,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009114,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-200,4000,1000,-3000,-3000,3000,3000,10,20,1,1000,1,0,-210,240,-80,0,0,100,0,120,120,0,0,0,0,1116,0,0,0,0,0,0,5,0,0,1116,1116
810009115,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009116,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009117,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,400,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009119,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009120,1,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,-2000,2000,2000,-2000,-2000,2000,2000,10,20,1,30,1,0,-2000,2000,30,0,0,100,0,30,30,0,0,0,0,547,0,0,0,0,0,0,5,0,0,547,547
810009121,33,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009122,1,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,-2000,2000,2000,-2000,-2000,2000,2000,10,20,1,30,1,0,-2000,2000,30,0,0,100,0,30,30,0,0,0,0,547,0,0,0,0,0,0,5,0,0,547,547
810009123,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,400,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009124,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009125,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009126,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009127,102,1,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,-500,500,200,0,0,0,0,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,1
810009128,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009129,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009130,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009131,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,500,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,438,0,0,0,0,0,0,5,0,0,438,438
810009170,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-3000,3000,3000,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,240,30,0,0,100,0,1000,1000,0,0,0,0,1609,0,0,0,0,0,0,5,0,0,1653,1609
810009171,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-20,500,20,-1000,-250,1000,200,10,20,1,30,1,0,-60,30,30,0,0,100,0,30,30,0,0,0,0,705,0,0,0,0,0,0,5,0,0,705,705
810009172,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-20,500,20,-1000,-250,1000,200,10,20,1,30,1,0,-60,30,30,0,0,100,0,30,30,0,0,0,0,705,0,0,0,0,0,0,5,0,0,705,705
810009135,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-1000,-300,1000,300,1,1,1,1000,1,0,0,150,-70,0,0,100,0,1000,1000,0,0,0,0,1759,0,0,0,0,0,0,5,0,0,1759,1759
810009136,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-1000,-300,1000,300,1,1,1,1000,1,0,-60,190,-20,0,0,100,0,1000,1000,0,0,0,0,1760,0,0,0,0,0,0,5,0,0,1760,1760
810009137,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-1000,-300,1000,300,1,1,1,1000,1,0,-60,190,-20,0,0,100,0,1000,1000,0,0,0,0,1761,0,0,0,0,0,0,5,0,0,1761,1761
810009138,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-1000,-300,1000,300,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1762,0,0,0,0,0,0,5,0,0,1762,1762
810009139,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-500,300,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-70,0,0,100,0,1000,1000,0,0,0,0,1763,0,0,0,0,0,0,5,0,0,1763,1763
810009140,11,1,1,50,10,25,4,40,5,30,5,40,5,30,0,0,0,0,0,0,0,0,-500,-500,300,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,-70,0,0,100,0,1000,1000,0,0,0,0,1764,0,0,0,0,0,0,5,0,0,1764,1764
810009141,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,-20,0,0,100,0,1000,1000,0,0,0,0,1765,0,0,0,0,0,0,5,0,0,1765,1765
810009142,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,180,-20,0,0,100,0,1000,1000,0,0,0,0,1766,0,0,0,0,0,0,5,0,0,1766,1766
810009143,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,250,-20,0,0,100,0,1000,1000,0,0,0,0,1767,0,0,0,0,0,0,5,0,0,1767,1767
810009144,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-20,0,0,100,0,1000,1000,0,0,0,0,1768,0,0,0,0,0,0,5,0,0,1768,1768
810009145,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-2000,3000,2000,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-20,0,0,100,0,1000,1000,0,0,0,0,1769,0,0,0,0,0,0,5,0,0,1785,1769
810009146,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1770,0,0,0,0,0,0,5,0,0,1770,1770
810009147,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1771,0,0,0,0,0,0,5,0,0,1771,1771
810009148,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,160,-20,0,0,100,0,1000,1000,0,0,0,0,1772,0,0,0,0,0,0,5,0,0,1772,1772
810009149,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,170,-20,0,0,100,0,1000,1000,0,0,0,0,1773,0,0,0,0,0,0,5,0,0,1773,1773
810009150,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,250,-20,0,0,100,0,1000,1000,0,0,0,0,1774,0,0,0,0,0,0,5,0,0,1774,1774
810009151,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-500,500,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-70,0,0,100,0,1000,1000,0,0,0,0,1775,0,0,0,0,0,0,5,0,0,1775,1775
810009152,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1776,0,0,0,0,0,0,5,0,0,1776,1776
810009153,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1777,0,0,0,0,0,0,5,0,0,1777,1777
810009154,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1778,0,0,0,0,0,0,5,0,0,1778,1778
810009155,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-500,500,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,-70,0,0,100,0,1000,1000,0,0,0,0,1779,0,0,0,0,0,0,5,0,0,1779,1779
810009156,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-500,500,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,-70,0,0,100,0,1000,1000,0,0,0,0,1780,0,0,0,0,0,0,5,0,0,1780,1780
810009157,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-1000,-200,1000,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-70,0,0,100,0,1000,1000,0,0,0,0,1781,0,0,0,0,0,0,5,0,0,1786,1781
810009158,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-2000,3000,2000,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-70,0,0,100,0,1000,1000,0,0,0,0,1782,0,0,0,0,0,0,5,0,0,1784,1782
810009159,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,190,-20,0,0,100,0,1000,1000,0,0,0,0,1760,0,0,0,0,0,0,5,0,0,1760,1760
810009160,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,190,-20,0,0,100,0,1000,1000,0,0,0,0,1761,0,0,0,0,0,0,5,0,0,1761,1761
810009161,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,-2000,6000,1000,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009162,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,-2000,6000,1000,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009163,11,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-500,500,500,-6000,-2000,6000,1000,1,1,1,1000,1,0,0,150,-70,0,0,100,0,1000,1000,0,0,0,0,1759,0,0,0,0,0,0,5,0,0,1759,1759
810009164,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,150,-20,0,0,100,0,1000,1000,0,0,0,0,1762,0,0,0,0,0,0,5,0,0,1762,1762
810009165,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-200,300,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,190,-20,0,0,100,0,1000,1000,0,0,0,0,1760,0,0,0,0,0,0,5,0,0,1760,1760
810009166,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,250,-20,0,0,100,0,1000,1000,0,0,0,0,1767,0,0,0,0,0,0,5,0,0,1767,1767
810009167,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-20,0,0,100,0,1000,1000,0,0,0,0,1768,0,0,0,0,0,0,5,0,0,1768,1768
810009168,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-3000,-2000,3000,2000,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,200,-20,0,0,100,0,1000,1000,0,0,0,0,1783,0,0,0,0,0,0,5,0,0,1783,1783
810009169,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009173,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009174,101,0,1,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009175,33,1,1,100,50,50,1,100,50,50,1,100,50,50,1,100,50,50,1,100,50,50,-3000,-1000,3000,1000,-500,-250,2000,200,1,1,1,1000,1,0,-2000,2000,2000,0,0,0,0,0,0,0,0,0,0,1562,0,0,0,0,0,0,15,0,0,1562,1562
810009176,32,1,1,100,50,50,1,100,50,50,1,100,50,50,1,100,50,50,1,100,50,50,-3000,-1000,3000,1000,-500,-250,2000,200,1,1,1,1000,1,0,-2000,2000,2000,0,0,0,0,0,0,0,0,0,0,1562,0,0,0,0,0,0,15,0,0,1562,1562
810009177,21,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009178,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009179,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,140,-20,0,0,100,0,1000,1000,0,0,0,0,1765,0,0,0,0,0,0,5,0,0,1765,1765
810009180,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-500,-200,500,200,-6000,-2000,6000,1000,1,1,1,1000,1,0,-60,180,-20,0,0,100,0,1000,1000,0,0,0,0,1766,0,0,0,0,0,0,5,0,0,1766,1766
810009184,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009185,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
810009186,21,0,1,100,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-250,500,200,10,20,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
