ID,_STAND,_WALK,_ATTACK,_BEATTACKED,_JUMP,_FALL,_LAND,_DEAD,_DASH,_SKILL01,_SKILL02,_SKILL03,_ANI_MONSTER_SKILL04,_ANI_MONSTER_SKILL05,_ANI_MONSTER_SIT_DOWN,_ANI_MONSTER_SIT_WAIT,_ANI_MONSTER_STAND_UP,_ANI_MONSTER_GURAD,_ANI_MONSTER_GURAD_DAMAGE,_ANI_MONSTER_BEATTACKED02,_ANI_MONSTER_BEATTACKED03,_ANI_MONSTER_BEATTACKED04,_ANI_MONSTER_BEATTACKED05,_ANI_MONSTER_SKILL06,_ANI_MONSTER_SKILL07,_ANI_MONSTER_SKILL08,_ANI_MONSTER_SKILL09,_ANI_MONSTER_SKILL10
810008356,0,0,19653,0,0,0,0,19654,0,19655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008357,0,0,19690,0,0,0,0,19691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008358,0,0,19677,0,0,0,0,19678,0,19679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008359,0,0,19688,0,0,0,0,19689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008360,0,0,19666,0,0,0,0,19667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008361,0,0,19622,0,0,0,0,19626,0,19623,19624,19625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008362,0,0,19629,0,19631,19632,0,19633,0,19634,19635,19636,19637,19638,0,0,0,0,0,0,0,0,0,19639,19640,19641,19637,0
810008365,0,0,19692,0,0,0,0,19693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008366,0,0,19656,0,0,0,0,19657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008367,0,0,19682,0,0,0,0,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008368,0,0,19670,0,0,0,0,19671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008369,0,0,19684,0,0,0,0,19685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008370,0,0,19651,0,0,0,0,19652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008371,0,0,19668,0,0,0,0,19669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008372,0,0,19694,0,0,0,0,19695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008373,0,0,19661,0,0,0,0,19662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008374,0,0,19680,0,0,0,0,19681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008375,0,0,19675,0,0,0,0,19676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008376,0,0,19686,0,0,0,0,19687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008377,0,0,19649,0,0,0,0,19650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008379,0,0,19686,0,0,0,0,19687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008397,0,0,19642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008398,0,0,19643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008399,0,0,19646,0,0,0,0,19648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008400,0,0,19703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008401,0,0,19370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008402,0,0,19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008403,0,0,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008412,0,0,18435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008424,0,0,19663,0,0,0,0,19664,0,19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008426,0,0,19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008427,0,0,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008428,0,0,19713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008429,0,0,19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008430,0,0,19715,0,0,0,0,19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008431,0,0,19718,0,0,0,0,19719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008432,0,0,19721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008436,0,0,18435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008404,0,0,19668,0,0,0,0,19669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008405,0,0,19682,0,0,0,0,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008437,0,0,16921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008447,0,0,19733,0,0,0,0,19739,0,19734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008448,0,0,17882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008455,0,0,17257,17255,0,0,0,17256,0,17258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008459,19717,0,19715,0,0,0,0,19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008460,0,0,16330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008479,0,0,19761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008480,0,0,19762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008481,0,0,19763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008482,0,0,19764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008483,0,0,19173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008485,0,0,15859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008486,0,0,15860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008487,0,0,15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008488,0,0,15861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008528,0,0,18290,0,0,0,0,18298,0,18291,18292,18293,18294,18295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008529,0,0,18519,0,0,0,0,18518,0,18520,18521,18522,18523,18524,0,0,0,0,0,0,0,0,0,18525,0,0,0,0
810008530,0,0,18788,0,0,0,0,18789,0,18790,18791,18792,18793,18794,0,0,0,0,0,0,0,0,0,18795,18796,18797,0,0
810008494,0,0,19780,0,0,0,0,19781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008495,0,0,19784,0,0,0,0,19785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008496,0,0,19793,0,0,0,0,19794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008497,0,0,19799,0,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008498,0,0,19777,0,0,0,0,19778,0,19779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008499,0,0,19782,0,0,0,0,19783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008500,0,0,19788,0,0,0,0,19789,0,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008501,0,0,19786,0,0,0,0,19787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008502,0,0,19791,0,0,0,0,19792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008503,0,0,19795,0,0,0,0,19796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008504,0,0,19797,0,0,0,0,19798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008505,0,0,19801,0,0,0,0,19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008506,0,0,19768,0,0,0,0,19774,0,19769,19770,19771,19772,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008507,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008508,0,0,19803,0,0,0,0,19804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008509,0,0,19805,0,0,0,0,19806,0,19807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008510,0,0,19808,0,0,0,0,19809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008511,0,0,19810,0,0,0,0,19811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008512,0,0,19812,0,0,0,0,19813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008513,0,0,19814,0,0,0,0,19815,0,19816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008514,0,0,19817,0,0,0,0,19818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008515,0,0,19819,0,0,0,0,19820,0,19821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008516,0,0,19822,0,0,0,0,19823,0,19824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008517,0,0,19748,0,0,0,0,19747,0,19749,19750,19751,19752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008518,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008519,0,0,19780,0,0,0,0,19781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008520,0,0,19784,0,0,0,0,19785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008521,0,0,19793,0,0,0,0,19794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008522,0,0,19799,0,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008543,0,0,19817,0,0,0,0,19818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008544,0,0,19819,0,0,0,0,19820,0,19821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008545,0,0,19822,0,0,0,0,19823,0,19824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008547,0,0,19106,0,0,0,0,19107,0,19108,19109,19110,19111,19112,0,0,0,0,0,0,0,0,0,19113,19114,19115,19116,0
810008548,0,0,17893,0,0,0,0,17897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008549,0,0,17895,0,0,0,0,17897,0,17896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008550,0,0,17894,0,0,0,0,17897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008552,0,0,0,0,0,0,0,0,0,2032,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008563,0,0,19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008564,0,0,19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008565,0,0,19879,0,0,0,0,0,0,19886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008566,0,0,19881,0,0,0,0,0,0,19882,19883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008559,0,0,17304,0,0,0,0,17305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008570,0,0,19799,0,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008571,0,0,19780,0,0,0,0,19781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008572,0,0,19786,0,0,0,0,19787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008578,0,0,0,18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008594,0,0,18121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008596,0,0,19768,0,0,0,0,19774,0,19769,19770,19771,19772,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008597,0,0,19768,0,0,0,0,19774,0,19769,19770,19771,19772,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008598,0,0,19768,0,0,0,0,19774,0,19769,19770,19771,19772,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008579,0,0,0,0,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008580,0,0,0,0,0,0,0,0,0,2032,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008581,0,0,0,0,0,0,0,2027,0,2026,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0
810008582,0,0,0,0,0,0,0,15195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008583,0,0,0,0,0,0,0,0,0,7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008584,0,0,15528,0,0,0,0,15529,0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008586,0,0,18075,0,0,0,0,18073,0,18074,18076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008595,0,0,17827,0,0,0,0,17828,0,17829,17830,17831,17832,17833,0,0,0,0,0,0,0,0,0,17834,0,0,0,0
810008606,0,0,15065,0,0,0,0,0,0,15071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008610,0,0,19540,0,0,0,0,19541,0,19542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008611,0,0,18286,0,0,0,0,18287,0,18281,18282,18283,18284,18285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008612,0,0,18155,0,0,0,0,0,0,18157,18158,18159,18160,18161,0,0,0,0,0,0,0,0,0,18162,0,0,0,0
810008613,0,0,18490,0,0,0,0,18494,0,18491,18492,18493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008614,0,0,19332,0,0,0,0,19333,0,19334,19335,19336,19337,19338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008615,0,0,18800,0,0,0,0,18806,0,18801,18802,18803,18804,18805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008616,0,0,19123,0,0,0,0,19122,0,19124,19125,19126,19127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008623,0,0,19929,0,0,0,0,19928,0,19930,19931,19932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008624,0,0,19941,0,0,0,0,19942,0,19945,19946,19947,19948,19949,0,0,0,0,0,0,0,0,0,19950,19951,19952,19953,0
810008625,0,0,19887,0,0,0,0,19893,0,19888,19889,19890,19891,19892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008626,0,0,20008,0,0,0,0,20009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008627,0,0,19974,0,0,0,0,19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008628,0,0,19997,0,0,0,0,19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008629,0,0,19992,0,0,0,0,19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008630,0,0,20012,0,0,0,0,20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008631,0,0,20006,0,0,0,0,20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008632,0,0,19979,0,0,0,0,19980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008633,0,0,19999,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008634,0,0,19967,0,0,0,0,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008635,0,0,19988,0,0,0,0,19989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008636,0,0,19986,0,0,0,0,19987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008637,0,0,20010,0,0,0,0,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008638,0,0,20004,0,0,0,0,20005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008639,0,0,20001,0,0,0,0,20002,0,20003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008640,0,0,19976,0,0,0,0,19977,0,19978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008641,0,0,19994,0,0,0,0,19995,0,19996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008642,0,0,19969,0,0,0,0,19970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008643,0,0,19971,0,0,0,0,19972,0,19973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008644,0,0,19990,0,0,0,0,19991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008645,0,0,19981,0,0,0,0,19982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008646,0,0,19983,0,0,0,0,19984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008648,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008649,0,0,0,0,0,0,0,17857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008650,0,0,20008,0,0,0,0,20009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008651,0,0,19974,0,0,0,0,19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008652,0,0,19997,0,0,0,0,19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008653,0,0,19992,0,0,0,0,19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008654,0,0,20012,0,0,0,0,20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008655,0,0,20006,0,0,0,0,20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008656,0,0,19979,0,0,0,0,19980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008657,0,0,19999,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008658,0,0,19967,0,0,0,0,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008659,0,0,19988,0,0,0,0,19989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008660,0,0,19986,0,0,0,0,19987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815000622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008661,0,0,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008663,0,0,17563,0,0,0,0,17562,0,17561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008664,0,0,17521,0,0,0,0,0,0,17522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008665,0,0,17466,0,0,0,0,17465,0,17464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008670,0,0,19957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008671,0,0,19958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008675,0,0,20012,0,0,0,0,20013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008676,0,0,19999,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008677,0,0,19997,0,0,0,0,19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008705,0,0,18459,0,0,0,0,18460,0,18461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008721,0,0,20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008731,0,0,16000,0,0,0,0,16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008732,0,0,16000,0,0,0,0,16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008733,0,0,16000,0,0,0,0,16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008713,0,0,18915,0,0,0,0,18916,0,18917,18918,18919,18920,18921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008715,0,0,18088,0,0,0,0,18095,0,18089,18090,18091,18092,18093,0,0,0,0,0,0,0,0,0,18093,18094,0,0,0
810008740,0,0,0,0,0,0,0,18048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008744,0,0,18960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008745,0,0,20010,0,0,0,0,20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008746,0,0,19994,0,0,0,0,19995,0,19996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008752,0,0,19733,0,0,0,0,19739,0,19734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008753,0,0,17102,17103,17106,0,17105,17104,0,17107,17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008754,0,0,17649,0,0,0,0,17648,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008758,0,0,18800,0,0,0,0,18806,0,18801,18802,18803,18804,18805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008759,0,0,19295,0,0,0,0,19299,0,19300,19301,19302,19303,19304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008760,0,0,20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008761,0,0,20043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008783,0,0,20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008762,0,0,20090,0,0,0,0,20091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008763,0,0,20092,0,0,0,0,20093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008764,0,0,20060,0,0,0,0,20061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008766,0,0,20069,0,0,0,0,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008767,0,0,20058,0,0,0,0,20059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008768,0,0,20071,0,0,0,0,20072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008769,0,0,20076,0,0,0,0,20077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008770,0,0,20085,0,0,0,0,20086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810008771,0,0,20064,0,0,0,0,20065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
