ID,_Description,_Result,_Main_Item,_Material,_Type
1277,嬴晦 紫梟綠碳(Lv.7),700103307,700103301,190194906,2
1278,嬴晦 紫梟綠碳(Lv.8),700103308,700103301,190194907,2
1279,嬴晦 紫梟綠碳(Lv.9),700103309,700103301,190194908,2
1280,紫梟綠碳(Lv.10),700103310,700103301,190194909,2
1281,紫梟綠碳(Lv.11),700103311,700103301,190194910,2
1282,紫梟綠碳(Lv.12),700103312,700103301,190194911,2
1283,紫梟綠碳(Lv.13),700103313,700103301,190194912,2
1284,紫梟綠碳(Lv.14),700103314,700103301,190194913,2
1285,紫梟綠碳(Lv.15),700103315,700103301,190194914,2
1286,紫梟綠碳(Lv.16),700103316,700103301,190194915,2
1287,紫梟綠碳(Lv.17),700103317,700103301,190194916,2
1288,紫梟綠碳(Lv.18),700103318,700103301,190194917,2
1289,紫梟綠碳(Lv.19),700103319,700103301,190194918,2
1290,紫梟綠碳(Lv.20),700103320,700103301,190194919,2
1291,詞詞檜 憲(Lv.2),190194901,700103502,190195001,1
1292,詞詞檜 憲(Lv.3),190194902,700103503,190195001,1
1293,詞詞檜 憲(Lv.4),190194903,700103504,190195001,1
1294,嬴晦 詞詞檜(Lv.5),190194904,700103505,190195001,1
1295,嬴晦 詞詞檜(Lv.6),190194905,700103506,190195001,1
1296,嬴晦 詞詞檜(Lv.7),190194906,700103507,190195001,1
1297,嬴晦 詞詞檜(Lv.8),190194907,700103508,190195001,1
1298,嬴晦 詞詞檜(Lv.9),190194908,700103509,190195001,1
1299,詞詞檜(Lv.10),190194909,700103510,190195001,1
1300,詞詞檜(Lv.11),190194910,700103511,190195001,1
1301,詞詞檜(Lv.12),190194911,700103512,190195001,1
1302,詞詞檜(Lv.13),190194912,700103513,190195001,1
1303,詞詞檜(Lv.14),190194913,700103514,190195001,1
1304,詞詞檜(Lv.15),190194914,700103515,190195001,1
1305,詞詞檜(Lv.16),190194915,700103516,190195001,1
1306,詞詞檜(Lv.17),190194916,700103517,190195001,1
1307,詞詞檜(Lv.18),190194917,700103518,190195001,1
1308,詞詞檜(Lv.19),190194918,700103519,190195001,1
1309,詞詞檜(Lv.20),190194919,700103520,190195001,1
1310,窒葆 詞詞檜,190194919,700103521,190195001,1
1311,億藹и 詞詞檜,190194919,700103522,190195001,1
1312,億藹и 窒葆 詞詞檜,190194919,700103523,190195001,1
1313,晦ヶ氈朝 詞詞檜,190194919,700103524,190195001,1
1314,晦ヶ氈朝 窒葆 詞詞檜,190194919,700103525,190195001,1
1315,詞詞檜 憲(Lv.2),700103502,700103501,190194901,2
1316,詞詞檜 憲(Lv.3),700103503,700103501,190194902,2
1317,詞詞檜 憲(Lv.4),700103504,700103501,190194903,2
1318,嬴晦 詞詞檜(Lv.5),700103505,700103501,190194904,2
1319,嬴晦 詞詞檜(Lv.6),700103506,700103501,190194905,2
1320,嬴晦 詞詞檜(Lv.7),700103507,700103501,190194906,2
1321,嬴晦 詞詞檜(Lv.8),700103508,700103501,190194907,2
1322,嬴晦 詞詞檜(Lv.9),700103509,700103501,190194908,2
1323,詞詞檜(Lv.10),700103510,700103501,190194909,2
1324,詞詞檜(Lv.11),700103511,700103501,190194910,2
1325,詞詞檜(Lv.12),700103512,700103501,190194911,2
1326,詞詞檜(Lv.13),700103513,700103501,190194912,2
1327,詞詞檜(Lv.14),700103514,700103501,190194913,2
1328,詞詞檜(Lv.15),700103515,700103501,190194914,2
1329,詞詞檜(Lv.16),700103516,700103501,190194915,2
1330,詞詞檜(Lv.17),700103517,700103501,190194916,2
1331,詞詞檜(Lv.18),700103518,700103501,190194917,2
1332,詞詞檜(Lv.19),700103519,700103501,190194918,2
1333,詞詞檜(Lv.20),700103520,700103501,190194919,2
1334,ъ蝶酈 憲(Lv.2),190194901,700103602,190195001,1
1335,ъ蝶酈 憲(Lv.3),190194902,700103603,190195001,1
1336,ъ蝶酈 憲(Lv.4),190194903,700103604,190195001,1
1337,嬴晦 ъ蝶酈(Lv.5),190194904,700103605,190195001,1
1338,嬴晦 ъ蝶酈(Lv.6),190194905,700103606,190195001,1
1339,嬴晦 ъ蝶酈(Lv.7),190194906,700103607,190195001,1
1340,嬴晦 ъ蝶酈(Lv.8),190194907,700103608,190195001,1
1341,嬴晦 ъ蝶酈(Lv.9),190194908,700103609,190195001,1
1342,ъ蝶酈(Lv.10),190194909,700103610,190195001,1
1343,ъ蝶酈(Lv.11),190194910,700103611,190195001,1
1344,ъ蝶酈(Lv.12),190194911,700103612,190195001,1
1345,ъ蝶酈(Lv.13),190194912,700103613,190195001,1
1346,ъ蝶酈(Lv.14),190194913,700103614,190195001,1
1347,ъ蝶酈(Lv.15),190194914,700103615,190195001,1
1348,ъ蝶酈(Lv.16),190194915,700103616,190195001,1
1349,ъ蝶酈(Lv.17),190194916,700103617,190195001,1
1350,ъ蝶酈(Lv.18),190194917,700103618,190195001,1
1351,ъ蝶酈(Lv.19),190194918,700103619,190195001,1
1352,ъ蝶酈(Lv.20),190194919,700103620,190195001,1
1353,窒葆 ъ蝶酈,190194919,700103621,190195001,1
1354,億藹и ъ蝶酈,190194919,700103622,190195001,1
1355,億藹и 窒葆 ъ蝶酈,190194919,700103623,190195001,1
1356,晦ヶ氈朝 ъ蝶酈,190194919,700103624,190195001,1
1357,晦ヶ氈朝 窒葆 ъ蝶酈,190194919,700103625,190195001,1
1358,ъ蝶酈 憲(Lv.2),700103602,700103601,190194901,2
1359,ъ蝶酈 憲(Lv.3),700103603,700103601,190194902,2
1360,ъ蝶酈 憲(Lv.4),700103604,700103601,190194903,2
1361,嬴晦 ъ蝶酈(Lv.5),700103605,700103601,190194904,2
1362,嬴晦 ъ蝶酈(Lv.6),700103606,700103601,190194905,2
1363,嬴晦 ъ蝶酈(Lv.7),700103607,700103601,190194906,2
1364,嬴晦 ъ蝶酈(Lv.8),700103608,700103601,190194907,2
1365,嬴晦 ъ蝶酈(Lv.9),700103609,700103601,190194908,2
1366,ъ蝶酈(Lv.10),700103610,700103601,190194909,2
1367,ъ蝶酈(Lv.11),700103611,700103601,190194910,2
1368,ъ蝶酈(Lv.12),700103612,700103601,190194911,2
1369,ъ蝶酈(Lv.13),700103613,700103601,190194912,2
1370,ъ蝶酈(Lv.14),700103614,700103601,190194913,2
1371,ъ蝶酈(Lv.15),700103615,700103601,190194914,2
1372,ъ蝶酈(Lv.16),700103616,700103601,190194915,2
1373,ъ蝶酈(Lv.17),700103617,700103601,190194916,2
1374,ъ蝶酈(Lv.18),700103618,700103601,190194917,2
1375,ъ蝶酈(Lv.19),700103619,700103601,190194918,2
1376,ъ蝶酈(Lv.20),700103620,700103601,190194919,2
1377,お溶蝶 詭蘋 憲(Lv.2),190194901,700103702,190195001,1
1378,お溶蝶 詭蘋 憲(Lv.3),190194902,700103703,190195001,1
1379,お溶蝶 詭蘋 憲(Lv.4),190194903,700103704,190195001,1
1380,嬴晦 お溶蝶 詭蘋(Lv.5),190194904,700103705,190195001,1
1381,嬴晦 お溶蝶 詭蘋(Lv.6),190194905,700103706,190195001,1
1382,嬴晦 お溶蝶 詭蘋(Lv.7),190194906,700103707,190195001,1
1383,晦 お溶蝶 詭蘋(Lv.8),190194907,700103708,190195001,1
1384,嬴晦 お溶蝶 詭蘋(Lv.9),190194908,700103709,190195001,1
1385,お溶蝶 詭蘋(Lv.10),190194909,700103710,190195001,1
1386,お溶蝶 詭蘋(Lv.11),190194910,700103711,190195001,1
1387,お溶蝶 詭蘋(Lv.12),190194911,700103712,190195001,1
1388,お溶蝶 詭蘋(Lv.13),190194912,700103713,190195001,1
1389,お溶蝶 詭蘋(Lv.14),190194913,700103714,190195001,1
1390,お溶蝶 詭蘋(Lv.15),190194914,700103715,190195001,1
1391,お溶蝶 詭蘋(Lv.16),190194915,700103716,190195001,1
1392,お溶蝶 詭蘋(Lv.17),190194916,700103717,190195001,1
1393,お溶蝶 詭蘋(Lv.18),190194917,700103718,190195001,1
1394,お溶蝶 詭蘋(Lv.19),190194918,700103719,190195001,1
1395,お溶蝶 詭蘋(Lv.20),190194919,700103720,190195001,1
1396,窒葆 お溶蝶 詭蘋,190194919,700103721,190195001,1
1397,億藹и お溶蝶 詭蘋,190194919,700103722,190195001,1
1398,億藹и 窒葆 お溶蝶 詭蘋,190194919,700103723,190195001,1
1399,晦ヶ氈朝 お溶蝶 詭蘋,190194919,700103724,190195001,1
1400,晦ヶ氈朝 窒葆 お溶蝶 詭蘋,190194919,700103725,190195001,1
1401,お溶蝶 詭蘋 憲(Lv.2),700103702,700103701,190194901,2
1402,お溶蝶 詭蘋 憲(Lv.3),700103703,700103701,190194902,2
1403,お溶蝶 詭蘋 憲(Lv.4),700103704,700103701,190194903,2
1404,嬴晦 お溶蝶 詭蘋(Lv.5),700103705,700103701,190194904,2
1405,嬴晦 お溶蝶 詭蘋(Lv.6),700103706,700103701,190194905,2
1406,嬴晦 お溶蝶 詭蘋(Lv.7),700103707,700103701,190194906,2
1407,晦 お溶蝶 詭蘋(Lv.8),700103708,700103701,190194907,2
1408,嬴晦 お溶蝶 詭蘋(Lv.9),700103709,700103701,190194908,2
1409,お溶蝶 詭蘋(Lv.10),700103710,700103701,190194909,2
1410,お溶蝶 詭蘋(Lv.11),700103711,700103701,190194910,2
1411,お溶蝶 詭蘋(Lv.12),700103712,700103701,190194911,2
1412,お溶蝶 詭蘋(Lv.13),700103713,700103701,190194912,2
1413,お溶蝶 詭蘋(Lv.14),700103714,700103701,190194913,2
1414,お溶蝶 詭蘋(Lv.15),700103715,700103701,190194914,2
1415,お溶蝶 詭蘋(Lv.16),700103716,700103701,190194915,2
1416,お溶蝶 詭蘋(Lv.17),700103717,700103701,190194916,2
1417,お溶蝶 詭蘋(Lv.18),700103718,700103701,190194917,2
1418,お溶蝶 詭蘋(Lv.19),700103719,700103701,190194918,2
1419,お溶蝶 詭蘋(Lv.20),700103720,700103701,190194919,2
1420,萄塭騰 憲(Lv.2),190194901,700103802,190195001,1
1421,萄塭騰 憲(Lv.3),190194902,700103803,190195001,1
1422,萄塭騰 憲(Lv.4),190194903,700103804,190195001,1
1423,嬴晦 萄塭騰(Lv.5),190194904,700103805,190195001,1
1424,嬴晦 萄塭騰(Lv.6),190194905,700103806,190195001,1
1425,嬴晦 萄塭騰(Lv.7),190194906,700103807,190195001,1
1426,晦 萄塭騰(Lv.8),190194907,700103808,190195001,1
1427,嬴晦 萄塭騰(Lv.9),190194908,700103809,190195001,1
1428,萄塭騰(Lv.10),190194909,700103810,190195001,1
1429,萄塭騰(Lv.11),190194910,700103811,190195001,1
1430,萄塭騰(Lv.12),190194911,700103812,190195001,1
1431,萄塭騰(Lv.13),190194912,700103813,190195001,1
1432,萄塭騰(Lv.14),190194913,700103814,190195001,1
1433,萄塭騰(Lv.15),190194914,700103815,190195001,1
1434,萄塭騰(Lv.16),190194915,700103816,190195001,1
1435,萄塭騰(Lv.17),190194916,700103817,190195001,1
1436,萄塭騰(Lv.18),190194917,700103818,190195001,1
1437,萄塭騰(Lv.19),190194918,700103819,190195001,1
1438,萄塭騰(Lv.20),190194919,700103820,190195001,1
1439,窒葆 萄塭騰,190194919,700103821,190195001,1
1440,億藹и 萄塭騰,190194919,700103822,190195001,1
1441,億藹и 窒葆 萄塭騰,190194919,700103823,190195001,1
1442,晦ヶ氈朝 萄塭騰,190194919,700103824,190195001,1
1443,晦ヶ氈朝 窒葆 萄塭騰,190194919,700103825,190195001,1
1444,萄塭騰 憲(Lv.2),700103802,700103801,190194901,2
1445,萄塭騰 憲(Lv.3),700103803,700103801,190194902,2
1446,萄塭騰 憲(Lv.4),700103804,700103801,190194903,2
1447,嬴晦 萄塭騰(Lv.5),700103805,700103801,190194904,2
1448,嬴晦 萄塭騰(Lv.6),700103806,700103801,190194905,2
1449,嬴晦 萄塭騰(Lv.7),700103807,700103801,190194906,2
1450,晦 萄塭騰(Lv.8),700103808,700103801,190194907,2
1451,嬴晦 萄塭騰(Lv.9),700103809,700103801,190194908,2
1452,萄塭騰(Lv.10),700103810,700103801,190194909,2
1453,萄塭騰(Lv.11),700103811,700103801,190194910,2
1454,萄塭騰(Lv.12),700103812,700103801,190194911,2
1455,萄塭騰(Lv.13),700103813,700103801,190194912,2
1456,萄塭騰(Lv.14),700103814,700103801,190194913,2
1457,萄塭騰(Lv.15),700103815,700103801,190194914,2
1458,萄塭騰(Lv.16),700103816,700103801,190194915,2
1459,萄塭騰(Lv.17),700103817,700103801,190194916,2
1460,萄塭騰(Lv.18),700103818,700103801,190194917,2
1461,萄塭騰(Lv.19),700103819,700103801,190194918,2
1462,萄塭騰(Lv.20),700103820,700103801,190194919,2
1463,饜葆葬 憲(Lv.2),190194901,700103902,190195001,1
1464,饜葆葬 憲(Lv.3),190194902,700103903,190195001,1
1465,饜葆葬 憲(Lv.4),190194903,700103904,190195001,1
1466,嬴晦 饜葆葬(Lv.5),190194904,700103905,190195001,1
1467,嬴晦 饜葆葬(Lv.6),190194905,700103906,190195001,1
1468,嬴晦 饜葆葬(Lv.7),190194906,700103907,190195001,1
1469,晦 饜葆葬(Lv.8),190194907,700103908,190195001,1
1470,嬴晦 饜葆葬(Lv.9),190194908,700103909,190195001,1
1471,饜葆葬(Lv.10),190194909,700103910,190195001,1
1472,饜葆葬(Lv.11),190194910,700103911,190195001,1
1473,饜葆葬(Lv.12),190194911,700103912,190195001,1
1474,饜葆葬(Lv.13),190194912,700103913,190195001,1
1475,饜葆葬(Lv.14),190194913,700103914,190195001,1
1476,饜葆葬(Lv.15),190194914,700103915,190195001,1
1477,饜葆葬(Lv.16),190194915,700103916,190195001,1
1478,饜葆葬(Lv.17),190194916,700103917,190195001,1
1479,饜葆葬(Lv.18),190194917,700103918,190195001,1
1480,饜葆葬(Lv.19),190194918,700103919,190195001,1
1481,饜葆葬(Lv.20),190194919,700103920,190195001,1
1482,窒葆 饜葆葬,190194919,700103921,190195001,1
1483,億藹и 饜葆葬,190194919,700103922,190195001,1
1484,億藹и 窒葆 饜葆葬,190194919,700103923,190195001,1
1485,晦ヶ氈朝 饜葆葬,190194919,700103924,190195001,1
1486,晦ヶ氈朝 窒葆 饜葆葬,190194919,700103925,190195001,1
1487,饜葆葬 憲(Lv.2),700103902,700103901,190194901,2
1488,饜葆葬 憲(Lv.3),700103903,700103901,190194902,2
1489,饜葆葬 憲(Lv.4),700103904,700103901,190194903,2
1490,嬴晦 饜葆葬(Lv.5),700103905,700103901,190194904,2
1491,嬴晦 饜葆葬(Lv.6),700103906,700103901,190194905,2
1492,嬴晦 饜葆葬(Lv.7),700103907,700103901,190194906,2
1493,晦 饜葆葬(Lv.8),700103908,700103901,190194907,2
1494,嬴晦 饜葆葬(Lv.9),700103909,700103901,190194908,2
1495,饜葆葬(Lv.10),700103910,700103901,190194909,2
1496,饜葆葬(Lv.11),700103911,700103901,190194910,2
1497,饜葆葬(Lv.12),700103912,700103901,190194911,2
1498,饜葆葬(Lv.13),700103913,700103901,190194912,2
1499,饜葆葬(Lv.14),700103914,700103901,190194913,2
1500,饜葆葬(Lv.15),700103915,700103901,190194914,2
1501,饜葆葬(Lv.16),700103916,700103901,190194915,2
1502,饜葆葬(Lv.17),700103917,700103901,190194916,2
1503,饜葆葬(Lv.18),700103918,700103901,190194917,2
1504,饜葆葬(Lv.19),700103919,700103901,190194918,2
1505,饜葆葬(Lv.20),700103920,700103901,190194919,2
1506,A⑽ 憲(Lv.2),190194901,700104002,190195001,1
1507,A⑽ 憲(Lv.3),190194902,700104003,190195001,1
1508,A⑽ 憲(Lv.4),190194903,700104004,190195001,1
1509,嬴晦 A⑽(Lv.5),190194904,700104005,190195001,1
1510,嬴晦 A⑽(Lv.6),190194905,700104006,190195001,1
1511,嬴晦 A⑽(Lv.7),190194906,700104007,190195001,1
1512,嬴晦 A⑽(Lv.8),190194907,700104008,190195001,1
1513,嬴晦 A⑽(Lv.9),190194908,700104009,190195001,1
1514,A⑽(Lv.10),190194909,700104010,190195001,1
1515,A⑽(Lv.11),190194910,700104011,190195001,1
1516,A⑽(Lv.12),190194911,700104012,190195001,1
1517,A⑽(Lv.13),190194912,700104013,190195001,1
1518,A⑽(Lv.14),190194913,700104014,190195001,1
1519,A⑽(Lv.15),190194914,700104015,190195001,1
1520,A⑽(Lv.16),190194915,700104016,190195001,1
1521,A⑽(Lv.17),190194916,700104017,190195001,1
1522,A⑽(Lv.18),190194917,700104018,190195001,1
1523,A⑽(Lv.19),190194918,700104019,190195001,1
1524,A⑽(Lv.20),190194919,700104020,190195001,1
1525,窒葆 A⑽,190194919,700104021,190195001,1
1526,億藹и A⑽,190194919,700104022,190195001,1
1527,億藹и 窒葆 A⑽,190194919,700104023,190195001,1
1528,晦ヶ氈朝 A⑽,190194919,700104024,190195001,1
1529,晦ヶ氈朝 窒葆 A⑽,190194919,700104025,190195001,1
1530,A⑽ 憲(Lv.2),700104002,700104001,190194901,2
1531,A⑽ 憲(Lv.3),700104003,700104001,190194902,2
1532,A⑽ 憲(Lv.4),700104004,700104001,190194903,2
1533,嬴晦 A⑽(Lv.5),700104005,700104001,190194904,2
1534,嬴晦 A⑽(Lv.6),700104006,700104001,190194905,2
1535,嬴晦 A⑽(Lv.7),700104007,700104001,190194906,2
1536,嬴晦 A⑽(Lv.8),700104008,700104001,190194907,2
1537,嬴晦 A⑽(Lv.9),700104009,700104001,190194908,2
1538,A⑽(Lv.10),700104010,700104001,190194909,2
1539,A⑽(Lv.11),700104011,700104001,190194910,2
1540,A⑽(Lv.12),700104012,700104001,190194911,2
1541,A⑽(Lv.13),700104013,700104001,190194912,2
1542,A⑽(Lv.14),700104014,700104001,190194913,2
1543,A⑽(Lv.15),700104015,700104001,190194914,2
1544,A⑽(Lv.16),700104016,700104001,190194915,2
1545,A⑽(Lv.17),700104017,700104001,190194916,2
1546,A⑽(Lv.18),700104018,700104001,190194917,2
1547,A⑽(Lv.19),700104019,700104001,190194918,2
1548,A⑽(Lv.20),700104020,700104001,190194919,2
1549,B⑽ 憲(Lv.2),190194901,700104102,190195001,1
1550,B⑽ 憲(Lv.3),190194902,700104103,190195001,1
1551,B⑽ 憲(Lv.4),190194903,700104104,190195001,1
1552,嬴晦 B⑽(Lv.5),190194904,700104105,190195001,1
1553,嬴晦 B⑽(Lv.6),190194905,700104106,190195001,1
1554,嬴晦 B⑽(Lv.7),190194906,700104107,190195001,1
1555,嬴晦 B⑽(Lv.8),190194907,700104108,190195001,1
1556,嬴晦 B⑽(Lv.9),190194908,700104109,190195001,1
1557,B⑽(Lv.10),190194909,700104110,190195001,1
1558,B⑽(Lv.11),190194910,700104111,190195001,1
1559,B⑽(Lv.12),190194911,700104112,190195001,1
1560,B⑽(Lv.13),190194912,700104113,190195001,1
1561,B⑽(Lv.14),190194913,700104114,190195001,1
1562,B⑽(Lv.15),190194914,700104115,190195001,1
1563,B⑽(Lv.16),190194915,700104116,190195001,1
1564,B⑽(Lv.17),190194916,700104117,190195001,1
1565,B⑽(Lv.18),190194917,700104118,190195001,1
1566,B⑽(Lv.19),190194918,700104119,190195001,1
1567,B⑽(Lv.20),190194919,700104120,190195001,1
1568,窒葆 B⑽,190194919,700104121,190195001,1
1569,億藹и B⑽,190194919,700104122,190195001,1
1570,億藹и 窒葆 B⑽,190194919,700104123,190195001,1
1571,晦ヶ氈朝 B⑽,190194919,700104124,190195001,1
1572,晦ヶ氈朝 窒葆 B⑽,190194919,700104125,190195001,1
1573,B⑽ 憲(Lv.2),700104102,700104101,190194901,2
1574,B⑽ 憲(Lv.3),700104103,700104101,190194902,2
1575,B⑽ 憲(Lv.4),700104104,700104101,190194903,2
1576,嬴晦 B⑽(Lv.5),700104105,700104101,190194904,2
1577,嬴晦 B⑽(Lv.6),700104106,700104101,190194905,2
1578,嬴晦 B⑽(Lv.7),700104107,700104101,190194906,2
1579,嬴晦 B⑽(Lv.8),700104108,700104101,190194907,2
1580,嬴晦 B⑽(Lv.9),700104109,700104101,190194908,2
1581,B⑽(Lv.10),700104110,700104101,190194909,2
1582,B⑽(Lv.11),700104111,700104101,190194910,2
1583,B⑽(Lv.12),700104112,700104101,190194911,2
1584,B⑽(Lv.13),700104113,700104101,190194912,2
1585,B⑽(Lv.14),700104114,700104101,190194913,2
1586,B⑽(Lv.15),700104115,700104101,190194914,2
1587,B⑽(Lv.16),700104116,700104101,190194915,2
1588,B⑽(Lv.17),700104117,700104101,190194916,2
1589,B⑽(Lv.18),700104118,700104101,190194917,2
1590,B⑽(Lv.19),700104119,700104101,190194918,2
1591,B⑽(Lv.20),700104120,700104101,190194919,2
1592,AB⑽ 憲(Lv.2),190194901,700104202,190195001,1
1593,AB⑽ 憲(Lv.3),190194902,700104203,190195001,1
1594,AB⑽ 憲(Lv.4),190194903,700104204,190195001,1
1595,嬴晦 AB⑽(Lv.5),190194904,700104205,190195001,1
1596,嬴晦 AB⑽(Lv.6),190194905,700104206,190195001,1
1597,嬴晦 AB⑽(Lv.7),190194906,700104207,190195001,1
1598,嬴晦 AB⑽(Lv.8),190194907,700104208,190195001,1
1599,嬴晦 AB⑽(Lv.9),190194908,700104209,190195001,1
1600,AB⑽(Lv.10),190194909,700104210,190195001,1
1601,AB⑽(Lv.11),190194910,700104211,190195001,1
1602,AB⑽(Lv.12),190194911,700104212,190195001,1
1603,AB⑽(Lv.13),190194912,700104213,190195001,1
1604,AB⑽(Lv.14),190194913,700104214,190195001,1
1605,AB⑽(Lv.15),190194914,700104215,190195001,1
1606,AB⑽(Lv.16),190194915,700104216,190195001,1
1607,AB⑽(Lv.17),190194916,700104217,190195001,1
1608,AB⑽(Lv.18),190194917,700104218,190195001,1
1609,AB⑽(Lv.19),190194918,700104219,190195001,1
1610,AB⑽(Lv.20),190194919,700104220,190195001,1
1611,窒葆 AB⑽,190194919,700104221,190195001,1
1612,億藹и AB⑽,190194919,700104222,190195001,1
1613,億藹и 窒葆 AB⑽,190194919,700104223,190195001,1
1614,晦ヶ氈朝 AB⑽,190194919,700104224,190195001,1
1615,晦ヶ氈朝 窒葆 AB⑽,190194919,700104225,190195001,1
1616,AB⑽ 憲(Lv.2),700104202,700104201,190194901,2
1617,AB⑽ 憲(Lv.3),700104203,700104201,190194902,2
1618,AB⑽ 憲(Lv.4),700104204,700104201,190194903,2
1619,嬴晦 AB⑽(Lv.5),700104205,700104201,190194904,2
1620,嬴晦 AB⑽(Lv.6),700104206,700104201,190194905,2
1621,嬴晦 AB⑽(Lv.7),700104207,700104201,190194906,2
1622,嬴晦 AB⑽(Lv.8),700104208,700104201,190194907,2
1623,嬴晦 AB⑽(Lv.9),700104209,700104201,190194908,2
1624,AB⑽(Lv.10),700104210,700104201,190194909,2
1625,AB⑽(Lv.11),700104211,700104201,190194910,2
1626,AB⑽(Lv.12),700104212,700104201,190194911,2
1627,AB⑽(Lv.13),700104213,700104201,190194912,2
1628,AB⑽(Lv.14),700104214,700104201,190194913,2
1629,AB⑽(Lv.15),700104215,700104201,190194914,2
1630,AB⑽(Lv.16),700104216,700104201,190194915,2
1631,AB⑽(Lv.17),700104217,700104201,190194916,2
1632,AB⑽(Lv.18),700104218,700104201,190194917,2
1633,AB⑽(Lv.19),700104219,700104201,190194918,2
1634,AB⑽(Lv.20),700104220,700104201,190194919,2
1635,O⑽ 憲(Lv.2),190194901,700104302,190195001,1
1636,O⑽ 憲(Lv.3),190194902,700104303,190195001,1
1637,O⑽ 憲(Lv.4),190194903,700104304,190195001,1
1638,嬴晦 O⑽(Lv.5),190194904,700104305,190195001,1
1639,嬴晦 O⑽(Lv.6),190194905,700104306,190195001,1
1640,嬴晦 O⑽(Lv.7),190194906,700104307,190195001,1
1641,嬴晦 O⑽(Lv.8),190194907,700104308,190195001,1
1642,嬴晦 O⑽(Lv.9),190194908,700104309,190195001,1
1643,O⑽(Lv.10),190194909,700104310,190195001,1
1644,O⑽(Lv.11),190194910,700104311,190195001,1
1645,O⑽(Lv.12),190194911,700104312,190195001,1
1646,O⑽(Lv.13),190194912,700104313,190195001,1
1647,O⑽(Lv.14),190194913,700104314,190195001,1
1648,O⑽(Lv.15),190194914,700104315,190195001,1
1649,O⑽(Lv.16),190194915,700104316,190195001,1
1650,O⑽(Lv.17),190194916,700104317,190195001,1
1651,O⑽(Lv.18),190194917,700104318,190195001,1
1652,O⑽(Lv.19),190194918,700104319,190195001,1
1653,O⑽(Lv.20),190194919,700104320,190195001,1
1654,窒葆 O⑽,190194919,700104321,190195001,1
1655,億藹и O⑽,190194919,700104322,190195001,1
1656,億藹и 窒葆 O⑽,190194919,700104323,190195001,1
1657,晦ヶ氈朝 O⑽,190194919,700104324,190195001,1
1658,晦ヶ氈朝 窒葆 O⑽,190194919,700104325,190195001,1
1659,O⑽ 憲(Lv.2),700104302,700104301,190194901,2
1660,O⑽ 憲(Lv.3),700104303,700104301,190194902,2
1661,O⑽ 憲(Lv.4),700104304,700104301,190194903,2
1662,嬴晦 O⑽(Lv.5),700104305,700104301,190194904,2
1663,嬴晦 O⑽(Lv.6),700104306,700104301,190194905,2
1664,嬴晦 O⑽(Lv.7),700104307,700104301,190194906,2
1665,嬴晦 O⑽(Lv.8),700104308,700104301,190194907,2
1666,嬴晦 O⑽(Lv.9),700104309,700104301,190194908,2
1667,O⑽(Lv.10),700104310,700104301,190194909,2
1668,O⑽(Lv.11),700104311,700104301,190194910,2
1669,O⑽(Lv.12),700104312,700104301,190194911,2
1670,O⑽(Lv.13),700104313,700104301,190194912,2
1671,O⑽(Lv.14),700104314,700104301,190194913,2
1672,O⑽(Lv.15),700104315,700104301,190194914,2
1673,O⑽(Lv.16),700104316,700104301,190194915,2
1674,O⑽(Lv.17),700104317,700104301,190194916,2
1675,O⑽(Lv.18),700104318,700104301,190194917,2
1676,O⑽(Lv.19),700104319,700104301,190194918,2
1677,O⑽(Lv.20),700104320,700104301,190194919,2
1678,溯萄 憲≠2,190194901,700104502,190195001,1
1679,溯萄 憲≠3,190194902,700104503,190195001,1
1680,溯萄 憲≠4,190194903,700104504,190195001,1
1681,嬴晦 溯萄≠5,190194904,700104505,190195001,1
1682,嬴晦 溯萄≠6,190194905,700104506,190195001,1
1683,嬴晦 溯萄≠7,190194906,700104507,190195001,1
1684,嬴晦 溯萄≠8,190194907,700104508,190195001,1
1685,嬴晦 溯萄≠9,190194908,700104509,190195001,1
1686,溯萄≠10,190194909,700104510,190195001,1
1687,溯萄≠11,190194910,700104511,190195001,1
1688,溯萄≠12,190194911,700104512,190195001,1
1689,溯萄≠13,190194912,700104513,190195001,1
1690,溯萄≠14,190194913,700104514,190195001,1
1691,溯萄≠15,190194914,700104515,190195001,1
1692,溯萄≠16,190194915,700104516,190195001,1
1693,溯萄≠17,190194916,700104517,190195001,1
1694,溯萄≠18,190194917,700104518,190195001,1
1695,溯萄≠19,190194918,700104519,190195001,1
1696,溯萄≠20,190194919,700104520,190195001,1
1697,窒葆 溯萄,190194919,700104521,190195001,1
1698,億藹и 溯萄,190194919,700104522,190195001,1
1699,億藹и 窒葆 溯萄,190194919,700104523,190195001,1
1700,晦ヶ氈朝 溯萄,190194919,700104524,190195001,1
1701,晦ヶ氈朝 窒葆 溯萄,190194919,700104525,190195001,1
1702,溯萄 憲≠2,700104502,700104501,190194901,2
1703,溯萄 憲≠3,700104503,700104501,190194902,2
1704,溯萄 憲≠4,700104504,700104501,190194903,2
1705,嬴晦 溯萄≠5,700104505,700104501,190194904,2
1706,嬴晦 溯萄≠6,700104506,700104501,190194905,2
1707,嬴晦 溯萄≠7,700104507,700104501,190194906,2
1708,嬴晦 溯萄≠8,700104508,700104501,190194907,2
1709,嬴晦 溯萄≠9,700104509,700104501,190194908,2
1710,溯萄≠10,700104510,700104501,190194909,2
1711,溯萄≠11,700104511,700104501,190194910,2
1712,溯萄≠12,700104512,700104501,190194911,2
