ID,_Exp,_point
7671,807000000000,1
7672,807100000000,1
7673,807200000000,1
7674,807300000000,1
7675,807400000000,1
7676,807500000000,1
7677,807600000000,1
7678,807700000000,1
7679,807800000000,1
7680,807900000000,1
7681,808000000000,1
7682,808100000000,1
7683,808200000000,1
7684,808300000000,1
7685,808400000000,1
7686,808500000000,1
7687,808600000000,1
7688,808700000000,1
7689,808800000000,1
7690,808900000000,1
7691,809000000000,1
7692,809100000000,1
7693,809200000000,1
7694,809300000000,1
7695,809400000000,1
7696,809500000000,1
7697,809600000000,1
7698,809700000000,1
7699,809800000000,1
7700,809900000000,1
7701,810000000000,1
7702,810100000000,1
7703,810200000000,1
7704,810300000000,1
7705,810400000000,1
7706,810500000000,1
7707,810600000000,1
7708,810700000000,1
7709,810800000000,1
7710,810900000000,1
7711,811000000000,1
7712,811100000000,1
7713,811200000000,1
7714,811300000000,1
7715,811400000000,1
7716,811500000000,1
7717,811600000000,1
7718,811700000000,1
7719,811800000000,1
7720,811900000000,1
7721,812000000000,1
7722,812100000000,1
7723,812200000000,1
7724,812300000000,1
7725,812400000000,1
7726,812500000000,1
7727,812600000000,1
7728,812700000000,1
7729,812800000000,1
7730,812900000000,1
7731,813000000000,1
7732,813100000000,1
7733,813200000000,1
7734,813300000000,1
7735,813400000000,1
7736,813500000000,1
7737,813600000000,1
7738,813700000000,1
7739,813800000000,1
7740,813900000000,1
7741,814000000000,1
7742,814100000000,1
7743,814200000000,1
7744,814300000000,1
7745,814400000000,1
7746,814500000000,1
7747,814600000000,1
7748,814700000000,1
7749,814800000000,1
7750,814900000000,1
7751,815000000000,1
7752,815100000000,1
7753,815200000000,1
7754,815300000000,1
7755,815400000000,1
7756,815500000000,1
7757,815600000000,1
7758,815700000000,1
7759,815800000000,1
7760,815900000000,1
7761,816000000000,1
7762,816100000000,1
7763,816200000000,1
7764,816300000000,1
7765,816400000000,1
7766,816500000000,1
7767,816600000000,1
7768,816700000000,1
7769,816800000000,1
7770,816900000000,1
7771,817000000000,1
7772,817100000000,1
7773,817200000000,1
7774,817300000000,1
7775,817400000000,1
7776,817500000000,1
7777,817600000000,1
7778,817700000000,1
7779,817800000000,1
7780,817900000000,1
7781,818000000000,1
7782,818100000000,1
7783,818200000000,1
7784,818300000000,1
7785,818400000000,1
7786,818500000000,1
7787,818600000000,1
7788,818700000000,1
7789,818800000000,1
7790,818900000000,1
7791,819000000000,1
7792,819100000000,1
7793,819200000000,1
7794,819300000000,1
7795,819400000000,1
7796,819500000000,1
7797,819600000000,1
7798,819700000000,1
7799,819800000000,1
7800,819900000000,1
7801,820000000000,1
7802,820100000000,1
7803,820200000000,1
7804,820300000000,1
7805,820400000000,1
7806,820500000000,1
7807,820600000000,1
7808,820700000000,1
7809,820800000000,1
7810,820900000000,1
7811,821000000000,1
7812,821100000000,1
7813,821200000000,1
7814,821300000000,1
7815,821400000000,1
7816,821500000000,1
7817,821600000000,1
7818,821700000000,1
7819,821800000000,1
7820,821900000000,1
7821,822000000000,1
7822,822100000000,1
7823,822200000000,1
7824,822300000000,1
7825,822400000000,1
7826,822500000000,1
7827,822600000000,1
7828,822700000000,1
7829,822800000000,1
7830,822900000000,1
7831,823000000000,1
7832,823100000000,1
7833,823200000000,1
7834,823300000000,1
7835,823400000000,1
7836,823500000000,1
7837,823600000000,1
7838,823700000000,1
7839,823800000000,1
7840,823900000000,1
7841,824000000000,1
7842,824100000000,1
7843,824200000000,1
7844,824300000000,1
7845,824400000000,1
7846,824500000000,1
7847,824600000000,1
7848,824700000000,1
7849,824800000000,1
7850,824900000000,1
7851,825000000000,1
7852,825100000000,1
7853,825200000000,1
7854,825300000000,1
7855,825400000000,1
7856,825500000000,1
7857,825600000000,1
7858,825700000000,1
7859,825800000000,1
7860,825900000000,1
7861,826000000000,1
7862,826100000000,1
7863,826200000000,1
7864,826300000000,1
7865,826400000000,1
7866,826500000000,1
7867,826600000000,1
7868,826700000000,1
7869,826800000000,1
7870,826900000000,1
7871,827000000000,1
7872,827100000000,1
7873,827200000000,1
7874,827300000000,1
7875,827400000000,1
7876,827500000000,1
7877,827600000000,1
7878,827700000000,1
7879,827800000000,1
7880,827900000000,1
7881,828000000000,1
7882,828100000000,1
7883,828200000000,1
7884,828300000000,1
7885,828400000000,1
7886,828500000000,1
7887,828600000000,1
7888,828700000000,1
7889,828800000000,1
7890,828900000000,1
7891,829000000000,1
7892,829100000000,1
7893,829200000000,1
7894,829300000000,1
7895,829400000000,1
7896,829500000000,1
7897,829600000000,1
7898,829700000000,1
7899,829800000000,1
7900,829900000000,1
7901,830000000000,1
7902,830100000000,1
7903,830200000000,1
7904,830300000000,1
7905,830400000000,1
7906,830500000000,1
7907,830600000000,1
7908,830700000000,1
7909,830800000000,1
7910,830900000000,1
7911,831000000000,1
7912,831100000000,1
7913,831200000000,1
7914,831300000000,1
7915,831400000000,1
7916,831500000000,1
7917,831600000000,1
7918,831700000000,1
7919,831800000000,1
7920,831900000000,1
7921,832000000000,1
7922,832100000000,1
7923,832200000000,1
7924,832300000000,1
7925,832400000000,1
7926,832500000000,1
7927,832600000000,1
7928,832700000000,1
7929,832800000000,1
7930,832900000000,1
7931,833000000000,1
7932,833100000000,1
7933,833200000000,1
7934,833300000000,1
7935,833400000000,1
7936,833500000000,1
7937,833600000000,1
7938,833700000000,1
7939,833800000000,1
7940,833900000000,1
7941,834000000000,1
7942,834100000000,1
7943,834200000000,1
7944,834300000000,1
7945,834400000000,1
7946,834500000000,1
7947,834600000000,1
7948,834700000000,1
7949,834800000000,1
7950,834900000000,1
7951,835000000000,1
7952,835100000000,1
7953,835200000000,1
7954,835300000000,1
7955,835400000000,1
7956,835500000000,1
7957,835600000000,1
7958,835700000000,1
7959,835800000000,1
7960,835900000000,1
7961,836000000000,1
7962,836100000000,1
7963,836200000000,1
7964,836300000000,1
7965,836400000000,1
7966,836500000000,1
7967,836600000000,1
7968,836700000000,1
7969,836800000000,1
7970,836900000000,1
7971,837000000000,1
7972,837100000000,1
7973,837200000000,1
7974,837300000000,1
7975,837400000000,1
7976,837500000000,1
7977,837600000000,1
7978,837700000000,1
7979,837800000000,1
7980,837900000000,1
7981,838000000000,1
7982,838100000000,1
7983,838200000000,1
7984,838300000000,1
7985,838400000000,1
7986,838500000000,1
7987,838600000000,1
7988,838700000000,1
7989,838800000000,1
7990,838900000000,1
7991,839000000000,1
7992,839100000000,1
7993,839200000000,1
7994,839300000000,1
7995,839400000000,1
7996,839500000000,1
7997,839600000000,1
7998,839700000000,1
7999,839800000000,1
8000,839900000000,1
8001,840000000000,1
8002,840100000000,1
8003,840200000000,1
8004,840300000000,1
8005,840400000000,1
8006,840500000000,1
8007,840600000000,1
8008,840700000000,1
8009,840800000000,1
8010,840900000000,1
8011,841000000000,1
8012,841100000000,1
8013,841200000000,1
8014,841300000000,1
8015,841400000000,1
8016,841500000000,1
8017,841600000000,1
8018,841700000000,1
8019,841800000000,1
8020,841900000000,1
8021,842000000000,1
8022,842100000000,1
8023,842200000000,1
8024,842300000000,1
8025,842400000000,1
8026,842500000000,1
8027,842600000000,1
8028,842700000000,1
8029,842800000000,1
8030,842900000000,1
8031,843000000000,1
8032,843100000000,1
8033,843200000000,1
8034,843300000000,1
8035,843400000000,1
8036,843500000000,1
8037,843600000000,1
8038,843700000000,1
8039,843800000000,1
8040,843900000000,1
8041,844000000000,1
8042,844100000000,1
8043,844200000000,1
8044,844300000000,1
8045,844400000000,1
8046,844500000000,1
8047,844600000000,1
8048,844700000000,1
8049,844800000000,1
8050,844900000000,1
8051,845000000000,1
8052,845100000000,1
8053,845200000000,1
8054,845300000000,1
8055,845400000000,1
8056,845500000000,1
8057,845600000000,1
8058,845700000000,1
8059,845800000000,1
8060,845900000000,1
8061,846000000000,1
8062,846100000000,1
8063,846200000000,1
8064,846300000000,1
8065,846400000000,1
8066,846500000000,1
8067,846600000000,1
8068,846700000000,1
8069,846800000000,1
8070,846900000000,1
8071,847000000000,1
8072,847100000000,1
8073,847200000000,1
8074,847300000000,1
8075,847400000000,1
8076,847500000000,1
8077,847600000000,1
8078,847700000000,1
8079,847800000000,1
8080,847900000000,1
8081,848000000000,1
8082,848100000000,1
8083,848200000000,1
8084,848300000000,1
8085,848400000000,1
8086,848500000000,1
8087,848600000000,1
8088,848700000000,1
8089,848800000000,1
8090,848900000000,1
8091,849000000000,1
8092,849100000000,1
8093,849200000000,1
8094,849300000000,1
8095,849400000000,1
8096,849500000000,1
8097,849600000000,1
8098,849700000000,1
8099,849800000000,1
8100,849900000000,1
8101,850000000000,1
8102,850100000000,1
8103,850200000000,1
8104,850300000000,1
8105,850400000000,1
8106,850500000000,1
8107,850600000000,1
8108,850700000000,1
8109,850800000000,1
8110,850900000000,1
8111,851000000000,1
8112,851100000000,1
8113,851200000000,1
8114,851300000000,1
8115,851400000000,1
8116,851500000000,1
8117,851600000000,1
8118,851700000000,1
8119,851800000000,1
8120,851900000000,1
8121,852000000000,1
8122,852100000000,1
8123,852200000000,1
8124,852300000000,1
8125,852400000000,1
8126,852500000000,1
8127,852600000000,1
8128,852700000000,1
8129,852800000000,1
8130,852900000000,1
8131,853000000000,1
8132,853100000000,1
8133,853200000000,1
8134,853300000000,1
8135,853400000000,1
8136,853500000000,1
8137,853600000000,1
8138,853700000000,1
8139,853800000000,1
8140,853900000000,1
8141,854000000000,1
8142,854100000000,1
8143,854200000000,1
8144,854300000000,1
8145,854400000000,1
8146,854500000000,1
8147,854600000000,1
8148,854700000000,1
8149,854800000000,1
8150,854900000000,1
8151,855000000000,1
8152,855100000000,1
8153,855200000000,1
8154,855300000000,1
8155,855400000000,1
8156,855500000000,1
8157,855600000000,1
8158,855700000000,1
8159,855800000000,1
8160,855900000000,1
8161,856000000000,1
8162,856100000000,1
8163,856200000000,1
8164,856300000000,1
8165,856400000000,1
8166,856500000000,1
8167,856600000000,1
8168,856700000000,1
8169,856800000000,1
8170,856900000000,1
8171,857000000000,1
8172,857100000000,1
8173,857200000000,1
8174,857300000000,1
8175,857400000000,1
8176,857500000000,1
8177,857600000000,1
8178,857700000000,1
8179,857800000000,1
8180,857900000000,1
8181,858000000000,1
8182,858100000000,1
8183,858200000000,1
8184,858300000000,1
8185,858400000000,1
8186,858500000000,1
8187,858600000000,1
8188,858700000000,1
8189,858800000000,1
8190,858900000000,1
8191,859000000000,1
8192,859100000000,1
8193,859200000000,1
8194,859300000000,1
8195,859400000000,1
8196,859500000000,1
8197,859600000000,1
8198,859700000000,1
8199,859800000000,1
8200,859900000000,1
8201,860000000000,1
8202,860100000000,1
8203,860200000000,1
8204,860300000000,1
8205,860400000000,1
8206,860500000000,1
8207,860600000000,1
8208,860700000000,1
8209,860800000000,1
8210,860900000000,1
8211,861000000000,1
8212,861100000000,1
8213,861200000000,1
8214,861300000000,1
8215,861400000000,1
8216,861500000000,1
8217,861600000000,1
8218,861700000000,1
8219,861800000000,1
8220,861900000000,1
8221,862000000000,1
8222,862100000000,1
8223,862200000000,1
8224,862300000000,1
8225,862400000000,1
8226,862500000000,1
8227,862600000000,1
8228,862700000000,1
8229,862800000000,1
8230,862900000000,1
8231,863000000000,1
8232,863100000000,1
8233,863200000000,1
8234,863300000000,1
8235,863400000000,1
8236,863500000000,1
8237,863600000000,1
8238,863700000000,1
8239,863800000000,1
8240,863900000000,1
8241,864000000000,1
8242,864100000000,1
8243,864200000000,1
8244,864300000000,1
8245,864400000000,1
8246,864500000000,1
8247,864600000000,1
8248,864700000000,1
8249,864800000000,1
8250,864900000000,1
8251,865000000000,1
8252,865100000000,1
8253,865200000000,1
8254,865300000000,1
8255,865400000000,1
8256,865500000000,1
8257,865600000000,1
8258,865700000000,1
8259,865800000000,1
8260,865900000000,1
8261,866000000000,1
8262,866100000000,1
8263,866200000000,1
8264,866300000000,1
8265,866400000000,1
8266,866500000000,1
8267,866600000000,1
8268,866700000000,1
8269,866800000000,1
8270,866900000000,1
8271,867000000000,1
8272,867100000000,1
8273,867200000000,1
8274,867300000000,1
8275,867400000000,1
8276,867500000000,1
8277,867600000000,1
8278,867700000000,1
8279,867800000000,1
8280,867900000000,1
8281,868000000000,1
8282,868100000000,1
8283,868200000000,1
8284,868300000000,1
8285,868400000000,1
8286,868500000000,1
8287,868600000000,1
8288,868700000000,1
8289,868800000000,1
8290,868900000000,1
8291,869000000000,1
8292,869100000000,1
8293,869200000000,1
8294,869300000000,1
8295,869400000000,1
8296,869500000000,1
8297,869600000000,1
8298,869700000000,1
8299,869800000000,1
8300,869900000000,1
8301,870000000000,1
8302,870100000000,1
8303,870200000000,1
8304,870300000000,1
8305,870400000000,1
8306,870500000000,1
8307,870600000000,1
8308,870700000000,1
8309,870800000000,1
8310,870900000000,1
8311,871000000000,1
8312,871100000000,1
8313,871200000000,1
8314,871300000000,1
8315,871400000000,1
8316,871500000000,1
8317,871600000000,1
8318,871700000000,1
8319,871800000000,1
8320,871900000000,1
8321,872000000000,1
8322,872100000000,1
8323,872200000000,1
8324,872300000000,1
8325,872400000000,1
8326,872500000000,1
8327,872600000000,1
8328,872700000000,1
8329,872800000000,1
8330,872900000000,1
8331,873000000000,1
8332,873100000000,1
8333,873200000000,1
8334,873300000000,1
8335,873400000000,1
8336,873500000000,1
8337,873600000000,1
8338,873700000000,1
8339,873800000000,1
8340,873900000000,1
8341,874000000000,1
8342,874100000000,1
8343,874200000000,1
8344,874300000000,1
8345,874400000000,1
8346,874500000000,1
8347,874600000000,1
8348,874700000000,1
8349,874800000000,1
8350,874900000000,1
8351,875000000000,1
8352,875100000000,1
8353,875200000000,1
8354,875300000000,1
8355,875400000000,1
8356,875500000000,1
8357,875600000000,1
8358,875700000000,1
8359,875800000000,1
8360,875900000000,1
8361,876000000000,1
8362,876100000000,1
8363,876200000000,1
8364,876300000000,1
8365,876400000000,1
8366,876500000000,1
8367,876600000000,1
8368,876700000000,1
8369,876800000000,1
8370,876900000000,1
8371,877000000000,1
8372,877100000000,1
8373,877200000000,1
8374,877300000000,1
8375,877400000000,1
8376,877500000000,1
8377,877600000000,1
8378,877700000000,1
8379,877800000000,1
8380,877900000000,1
8381,878000000000,1
8382,878100000000,1
8383,878200000000,1
8384,878300000000,1
8385,878400000000,1
8386,878500000000,1
8387,878600000000,1
8388,878700000000,1
8389,878800000000,1
8390,878900000000,1
8391,879000000000,1
8392,879100000000,1
8393,879200000000,1
8394,879300000000,1
8395,879400000000,1
8396,879500000000,1
8397,879600000000,1
8398,879700000000,1
8399,879800000000,1
8400,879900000000,1
8401,880000000000,1
8402,880100000000,1
8403,880200000000,1
8404,880300000000,1
8405,880400000000,1
8406,880500000000,1
8407,880600000000,1
8408,880700000000,1
8409,880800000000,1
8410,880900000000,1
8411,881000000000,1
8412,881100000000,1
8413,881200000000,1
8414,881300000000,1
8415,881400000000,1
8416,881500000000,1
8417,881600000000,1
8418,881700000000,1
8419,881800000000,1
8420,881900000000,1
8421,882000000000,1
8422,882100000000,1
8423,882200000000,1
8424,882300000000,1
8425,882400000000,1
8426,882500000000,1
8427,882600000000,1
8428,882700000000,1
8429,882800000000,1
8430,882900000000,1
8431,883000000000,1
8432,883100000000,1
8433,883200000000,1
8434,883300000000,1
8435,883400000000,1
8436,883500000000,1
8437,883600000000,1
8438,883700000000,1
8439,883800000000,1
8440,883900000000,1
8441,884000000000,1
8442,884100000000,1
8443,884200000000,1
8444,884300000000,1
8445,884400000000,1
8446,884500000000,1
8447,884600000000,1
8448,884700000000,1
8449,884800000000,1
8450,884900000000,1
8451,885000000000,1
8452,885100000000,1
8453,885200000000,1
8454,885300000000,1
8455,885400000000,1
8456,885500000000,1
8457,885600000000,1
8458,885700000000,1
8459,885800000000,1
8460,885900000000,1
8461,886000000000,1
8462,886100000000,1
8463,886200000000,1
8464,886300000000,1
8465,886400000000,1
8466,886500000000,1
8467,886600000000,1
8468,886700000000,1
8469,886800000000,1
8470,886900000000,1
8471,887000000000,1
8472,887100000000,1
8473,887200000000,1
8474,887300000000,1
8475,887400000000,1
8476,887500000000,1
8477,887600000000,1
8478,887700000000,1
8479,887800000000,1
8480,887900000000,1
8481,888000000000,1
8482,888100000000,1
8483,888200000000,1
8484,888300000000,1
8485,888400000000,1
8486,888500000000,1
8487,888600000000,1
8488,888700000000,1
8489,888800000000,1
8490,888900000000,1
8491,889000000000,1
8492,889100000000,1
8493,889200000000,1
8494,889300000000,1
8495,889400000000,1
8496,889500000000,1
8497,889600000000,1
8498,889700000000,1
8499,889800000000,1
8500,889900000000,1
8501,890000000000,1
8502,890100000000,1
8503,890200000000,1
8504,890300000000,1
8505,890400000000,1
8506,890500000000,1
8507,890600000000,1
8508,890700000000,1
8509,890800000000,1
8510,890900000000,1
8511,891000000000,1
8512,891100000000,1
8513,891200000000,1
8514,891300000000,1
8515,891400000000,1
8516,891500000000,1
8517,891600000000,1
8518,891700000000,1
8519,891800000000,1
8520,891900000000,1
8521,892000000000,1
8522,892100000000,1
8523,892200000000,1
8524,892300000000,1
8525,892400000000,1
8526,892500000000,1
8527,892600000000,1
8528,892700000000,1
8529,892800000000,1
8530,892900000000,1
8531,893000000000,1
8532,893100000000,1
8533,893200000000,1
8534,893300000000,1
8535,893400000000,1
8536,893500000000,1
8537,893600000000,1
8538,893700000000,1
8539,893800000000,1
8540,893900000000,1
8541,894000000000,1
8542,894100000000,1
8543,894200000000,1
8544,894300000000,1
8545,894400000000,1
8546,894500000000,1
8547,894600000000,1
8548,894700000000,1
8549,894800000000,1
8550,894900000000,1
8551,895000000000,1
8552,895100000000,1
8553,895200000000,1
8554,895300000000,1
8555,895400000000,1
8556,895500000000,1
8557,895600000000,1
8558,895700000000,1
8559,895800000000,1
8560,895900000000,1
8561,896000000000,1
8562,896100000000,1
8563,896200000000,1
8564,896300000000,1
8565,896400000000,1
8566,896500000000,1
8567,896600000000,1
8568,896700000000,1
8569,896800000000,1
8570,896900000000,1
8571,897000000000,1
8572,897100000000,1
8573,897200000000,1
8574,897300000000,1
8575,897400000000,1
8576,897500000000,1
8577,897600000000,1
8578,897700000000,1
8579,897800000000,1
8580,897900000000,1
8581,898000000000,1
8582,898100000000,1
8583,898200000000,1
8584,898300000000,1
8585,898400000000,1
8586,898500000000,1
8587,898600000000,1
8588,898700000000,1
8589,898800000000,1
8590,898900000000,1
8591,899000000000,1
8592,899100000000,1
8593,899200000000,1
8594,899300000000,1
8595,899400000000,1
8596,899500000000,1
8597,899600000000,1
8598,899700000000,1
8599,899800000000,1
8600,899900000000,1
8601,900000000000,1
8602,900100000000,1
8603,900200000000,1
8604,900300000000,1
8605,900400000000,1
8606,900500000000,1
8607,900600000000,1
8608,900700000000,1
8609,900800000000,1
8610,900900000000,1
8611,901000000000,1
8612,901100000000,1
8613,901200000000,1
8614,901300000000,1
8615,901400000000,1
8616,901500000000,1
8617,901600000000,1
8618,901700000000,1
8619,901800000000,1
8620,901900000000,1
8621,902000000000,1
8622,902100000000,1
8623,902200000000,1
8624,902300000000,1
8625,902400000000,1
8626,902500000000,1
8627,902600000000,1
8628,902700000000,1
8629,902800000000,1
8630,902900000000,1
8631,903000000000,1
8632,903100000000,1
8633,903200000000,1
8634,903300000000,1
8635,903400000000,1
8636,903500000000,1
8637,903600000000,1
8638,903700000000,1
8639,903800000000,1
8640,903900000000,1
8641,904000000000,1
8642,904100000000,1
8643,904200000000,1
8644,904300000000,1
8645,904400000000,1
8646,904500000000,1
8647,904600000000,1
8648,904700000000,1
8649,904800000000,1
8650,904900000000,1
8651,905000000000,1
8652,905100000000,1
8653,905200000000,1
8654,905300000000,1
8655,905400000000,1
8656,905500000000,1
8657,905600000000,1
8658,905700000000,1
8659,905800000000,1
8660,905900000000,1
8661,906000000000,1
8662,906100000000,1
8663,906200000000,1
8664,906300000000,1
8665,906400000000,1
8666,906500000000,1
8667,906600000000,1
8668,906700000000,1
8669,906800000000,1
8670,906900000000,1
8671,907000000000,1
8672,907100000000,1
8673,907200000000,1
8674,907300000000,1
8675,907400000000,1
8676,907500000000,1
8677,907600000000,1
8678,907700000000,1
8679,907800000000,1
8680,907900000000,1
8681,908000000000,1
8682,908100000000,1
8683,908200000000,1
8684,908300000000,1
8685,908400000000,1
8686,908500000000,1
8687,908600000000,1
8688,908700000000,1
8689,908800000000,1
8690,908900000000,1
8691,909000000000,1
8692,909100000000,1
8693,909200000000,1
8694,909300000000,1
8695,909400000000,1
8696,909500000000,1
8697,909600000000,1
8698,909700000000,1
8699,909800000000,1
8700,909900000000,1
8701,910000000000,1
8702,910100000000,1
8703,910200000000,1
8704,910300000000,1
8705,910400000000,1
8706,910500000000,1
8707,910600000000,1
8708,910700000000,1
8709,910800000000,1
8710,910900000000,1
8711,911000000000,1
8712,911100000000,1
8713,911200000000,1
8714,911300000000,1
8715,911400000000,1
8716,911500000000,1
8717,911600000000,1
8718,911700000000,1
8719,911800000000,1
8720,911900000000,1
8721,912000000000,1
8722,912100000000,1
8723,912200000000,1
8724,912300000000,1
8725,912400000000,1
8726,912500000000,1
8727,912600000000,1
8728,912700000000,1
8729,912800000000,1
8730,912900000000,1
8731,913000000000,1
8732,913100000000,1
8733,913200000000,1
8734,913300000000,1
8735,913400000000,1
8736,913500000000,1
8737,913600000000,1
8738,913700000000,1
8739,913800000000,1
8740,913900000000,1
8741,914000000000,1
8742,914100000000,1
8743,914200000000,1
8744,914300000000,1
8745,914400000000,1
8746,914500000000,1
8747,914600000000,1
8748,914700000000,1
8749,914800000000,1
8750,914900000000,1
8751,915000000000,1
8752,915100000000,1
8753,915200000000,1
8754,915300000000,1
8755,915400000000,1
8756,915500000000,1
8757,915600000000,1
8758,915700000000,1
8759,915800000000,1
8760,915900000000,1
8761,916000000000,1
8762,916100000000,1
8763,916200000000,1
8764,916300000000,1
8765,916400000000,1
8766,916500000000,1
8767,916600000000,1
8768,916700000000,1
8769,916800000000,1
8770,916900000000,1
8771,917000000000,1
8772,917100000000,1
8773,917200000000,1
8774,917300000000,1
8775,917400000000,1
8776,917500000000,1
8777,917600000000,1
8778,917700000000,1
8779,917800000000,1
8780,917900000000,1
8781,918000000000,1
8782,918100000000,1
8783,918200000000,1
8784,918300000000,1
8785,918400000000,1
8786,918500000000,1
8787,918600000000,1
8788,918700000000,1
8789,918800000000,1
8790,918900000000,1
8791,919000000000,1
8792,919100000000,1
8793,919200000000,1
8794,919300000000,1
8795,919400000000,1
8796,919500000000,1
8797,919600000000,1
8798,919700000000,1
8799,919800000000,1
8800,919900000000,1
8801,920000000000,1
8802,920100000000,1
8803,920200000000,1
8804,920300000000,1
8805,920400000000,1
8806,920500000000,1
8807,920600000000,1
8808,920700000000,1
8809,920800000000,1
8810,920900000000,1
8811,921000000000,1
8812,921100000000,1
8813,921200000000,1
8814,921300000000,1
8815,921400000000,1
8816,921500000000,1
8817,921600000000,1
8818,921700000000,1
8819,921800000000,1
8820,921900000000,1
8821,922000000000,1
8822,922100000000,1
8823,922200000000,1
8824,922300000000,1
8825,922400000000,1
8826,922500000000,1
8827,922600000000,1
8828,922700000000,1
8829,922800000000,1
8830,922900000000,1
8831,923000000000,1
8832,923100000000,1
8833,923200000000,1
8834,923300000000,1
8835,923400000000,1
8836,923500000000,1
8837,923600000000,1
8838,923700000000,1
8839,923800000000,1
8840,923900000000,1
8841,924000000000,1
8842,924100000000,1
8843,924200000000,1
8844,924300000000,1
8845,924400000000,1
8846,924500000000,1
8847,924600000000,1
8848,924700000000,1
8849,924800000000,1
8850,924900000000,1
8851,925000000000,1
8852,925100000000,1
8853,925200000000,1
8854,925300000000,1
8855,925400000000,1
8856,925500000000,1
8857,925600000000,1
8858,925700000000,1
8859,925800000000,1
8860,925900000000,1
8861,926000000000,1
8862,926100000000,1
8863,926200000000,1
8864,926300000000,1
8865,926400000000,1
8866,926500000000,1
8867,926600000000,1
8868,926700000000,1
8869,926800000000,1
8870,926900000000,1
8871,927000000000,1
8872,927100000000,1
8873,927200000000,1
8874,927300000000,1
8875,927400000000,1
8876,927500000000,1
8877,927600000000,1
8878,927700000000,1
8879,927800000000,1
8880,927900000000,1
8881,928000000000,1
8882,928100000000,1
8883,928200000000,1
8884,928300000000,1
8885,928400000000,1
8886,928500000000,1
8887,928600000000,1
8888,928700000000,1
8889,928800000000,1
8890,928900000000,1
8891,929000000000,1
8892,929100000000,1
8893,929200000000,1
8894,929300000000,1
8895,929400000000,1
8896,929500000000,1
8897,929600000000,1
8898,929700000000,1
8899,929800000000,1
8900,929900000000,1
8901,930000000000,1
8902,930100000000,1
8903,930200000000,1
8904,930300000000,1
8905,930400000000,1
8906,930500000000,1
8907,930600000000,1
8908,930700000000,1
8909,930800000000,1
8910,930900000000,1
8911,931000000000,1
8912,931100000000,1
8913,931200000000,1
8914,931300000000,1
8915,931400000000,1
8916,931500000000,1
8917,931600000000,1
8918,931700000000,1
8919,931800000000,1
8920,931900000000,1
8921,932000000000,1
8922,932100000000,1
8923,932200000000,1
8924,932300000000,1
8925,932400000000,1
8926,932500000000,1
8927,932600000000,1
8928,932700000000,1
8929,932800000000,1
8930,932900000000,1
8931,933000000000,1
8932,933100000000,1
8933,933200000000,1
8934,933300000000,1
8935,933400000000,1
8936,933500000000,1
8937,933600000000,1
8938,933700000000,1
8939,933800000000,1
8940,933900000000,1
8941,934000000000,1
8942,934100000000,1
8943,934200000000,1
8944,934300000000,1
8945,934400000000,1
8946,934500000000,1
8947,934600000000,1
8948,934700000000,1
8949,934800000000,1
8950,934900000000,1
8951,935000000000,1
8952,935100000000,1
8953,935200000000,1
8954,935300000000,1
8955,935400000000,1
8956,935500000000,1
8957,935600000000,1
8958,935700000000,1
8959,935800000000,1
8960,935900000000,1
8961,936000000000,1
8962,936100000000,1
8963,936200000000,1
8964,936300000000,1
8965,936400000000,1
8966,936500000000,1
8967,936600000000,1
8968,936700000000,1
8969,936800000000,1
8970,936900000000,1
8971,937000000000,1
8972,937100000000,1
8973,937200000000,1
8974,937300000000,1
8975,937400000000,1
8976,937500000000,1
8977,937600000000,1
8978,937700000000,1
8979,937800000000,1
8980,937900000000,1
8981,938000000000,1
8982,938100000000,1
8983,938200000000,1
8984,938300000000,1
8985,938400000000,1
8986,938500000000,1
8987,938600000000,1
8988,938700000000,1
8989,938800000000,1
8990,938900000000,1
8991,939000000000,1
8992,939100000000,1
8993,939200000000,1
8994,939300000000,1
8995,939400000000,1
8996,939500000000,1
8997,939600000000,1
8998,939700000000,1
8999,939800000000,1
9000,939900000000,1
9001,940000000000,1
9002,940100000000,1
9003,940200000000,1
9004,940300000000,1
9005,940400000000,1
9006,940500000000,1
9007,940600000000,1
9008,940700000000,1
9009,940800000000,1
9010,940900000000,1
9011,941000000000,1
9012,941100000000,1
9013,941200000000,1
9014,941300000000,1
9015,941400000000,1
9016,941500000000,1
9017,941600000000,1
9018,941700000000,1
9019,941800000000,1
9020,941900000000,1
9021,942000000000,1
9022,942100000000,1
9023,942200000000,1
9024,942300000000,1
9025,942400000000,1
9026,942500000000,1
9027,942600000000,1
9028,942700000000,1
9029,942800000000,1
9030,942900000000,1
9031,943000000000,1
9032,943100000000,1
9033,943200000000,1
9034,943300000000,1
9035,943400000000,1
9036,943500000000,1
9037,943600000000,1
9038,943700000000,1
9039,943800000000,1
9040,943900000000,1
9041,944000000000,1
9042,944100000000,1
9043,944200000000,1
9044,944300000000,1
9045,944400000000,1
9046,944500000000,1
9047,944600000000,1
9048,944700000000,1
9049,944800000000,1
9050,944900000000,1
9051,945000000000,1
9052,945100000000,1
9053,945200000000,1
9054,945300000000,1
9055,945400000000,1
9056,945500000000,1
9057,945600000000,1
9058,945700000000,1
9059,945800000000,1
9060,945900000000,1
9061,946000000000,1
9062,946100000000,1
9063,946200000000,1
9064,946300000000,1
9065,946400000000,1
9066,946500000000,1
9067,946600000000,1
9068,946700000000,1
