ID,_Subject,_Question,_Ex_1,_Ex_2,_Ex_3,_Ex_4,_Ex_5
791,6,通過調控姿勢和呼吸實現精神和諧統一，或為了獲得超自然力量而進行的印度傳統修行方法是？,瑜伽,丹田,妖術,姚伽,奧伽
792,6,不屬於瑜伽動作的是？,棕熊式,鷹式,幻椅式,站立拉弓式,半月式
793,6,屬於瑜伽動作的是？,鷹式,棕熊式,毒蟲式,靈魂式,奧義式
794,6,主要使用腳攻擊對方，以擊倒對方為獲勝條件的武術是？,跆跟,跆拳道,花?道,泰拳,棕熊道
795,6,第一個舉辦夏季奧運會的國家是？,希臘,法國,比利時,德國,英國
796,6,第一個舉辦冬季奧運會的國家是？,法國,瑞士,美國,義大利,加拿大
797,6,舉辦2004年夏季奧運會的國家是？,希臘,法國,比利時,德國,英國
798,6,舉辦2000年夏季奧運會的國家是？,澳大利亞,美國,西班牙,蘇聯,加拿大
799,6,1988年夏季奧運會吉祥物是？,虎多利,虎東利,虎托利,虎多日,車杜裡
800,6,舉辦第一屆世界盃的國家是？,烏拉圭,韓國,義大利,法國,巴西
801,6,第一屆世界盃冠軍隊是？,烏拉圭,巴西,法國,義大利,德國
802,6,舉辦2002年世界盃的國家是？,"韓國,日本",韓國,日本,中國,"韓國,北韓"
803,6,將舉辦2014年世界盃的國家是？,巴西,韓國,中國,法國,美國
804,6,舉辦2010年世界盃的國家是？,南非共和國,波蘭,義大利,美國,土耳其
805,6,一共有幾個國家參加了1994年美國世界盃？,24個國,19個國,12個國,26個國,28個國
806,6,一共有幾個國家參加了2002年世界盃？,32個國,30個國,34個國,28個國,36個國
807,6,在桌子上利用球拍把球拍到對方一邊的球類比賽。,乒乓球,網球,棒球,籃球,麵包王
808,6,乒乓球是哪一年被列入奧運會比賽專案的？,1988,1909,2004,1999,2001
809,6,棒球比賽裡，球被擊球手直線擊出，被內野手抓住而出局的是？,直球,雙殺,高飛球接殺,內場安全打,內野出局
810,6,棒球比賽中，擊球手稍微走出壘位牽制投手的是？,離壘,盜壘,網格,監視,捕手漏接
811,6,武術家李小龍創始的武術是？,截拳道,空手道,鐵拳道,合氣道,戰拳道
812,6,籃球比賽中，沒有肢體接觸的犯規時給對方邊線發球的是？,違例,阻擋犯規,打手犯規,推人犯規,把手犯規
813,6,籃球比賽中，爭奪投籃不中而反彈出來的球的技術是？,籃板球,藍框球,藍下球,搶籃球,爭籃球
814,6,籃球比賽中，靠近籃筐下方單手將球放在籃筐上的投籃方式是？,帶球上籃,原地投籃,跳投,灌籃,雙手投籃
815,6,比賽雙方各占球場的一方，用手把球從網上空打來打去，讓球落在對方場地上的球類運動是？,排球,籃球,足球,棒球,高爾夫
816,6,排球比賽中，一個隊最多能接觸幾次球？,3次,4次,2次,1次,5次
817,6,拿劍的兩位比賽者用“刺”或“劈”等技術決勝負的運動是？,擊劍,花?道,箭術,射箭,竹劍
818,6,用洋弓瞄準一定距離外的靶子射箭，根據射中的結果分勝負的運動是？,射箭,小弓,大弓,信天翁,十字弓
819,6,舉辦2012年夏季奧運會的國家是？,英國,美國,俄羅斯,印度,巴西
820,6,在2008年北京夏季奧運會獲得第一的國家是？,中國,美國,韓國,德國,巴西
821,6,在1996年亞特蘭大夏季奧運會獲得第一的國家是？,美國,英國,紐西蘭,南非共和國,中國
822,6,在1936年柏林夏季奧運會獲得第一的國家是？,德國,芬蘭,澳大利亞,墨西哥,日本
823,6,在2010年加拿大溫哥華冬季奧運會獲得第一的國家是？,加拿大,挪威,俄羅斯,德國,美國
824,6,穿著冰鞋在冰面上較量速度的冰上運動是？,速度滑冰,滑旱冰,戰鬥滑冰,短距離滑冰,最佳滑冰
825,6,利用雪橇在結冰的賽道上滑行的比賽是？,雪車,溜冰,滑冰,跳臺滑雪,雪橇
826,6,發給奧運會參賽者第一名的獎牌是？,金牌,勤牌,鑽牌,鐵牌,錦牌
827,6,在規定長寬的賽道終端放置10個酒瓶狀的木瓶，參加比賽者需要投出非金屬球擊倒這些木瓶的室內運動是？,保齡球,檯球,芭蕾球,布林球,芭齡球
828,6,88年奧運會女生射箭團體賽冠軍是？,韓國,日本,美國,中國,俄羅斯
829,6,2008年北京奧運會女生射箭團體賽冠軍是？,韓國,日本,美國,中國,俄羅斯
830,6,1996年亞特蘭大夏季奧運會男生射箭團體賽冠軍是？,美國,韓國,西班牙,德國,中國
831,6,2010年，100m世界新記錄擁有者是？,尤塞恩·博爾特,尤塞米·博爾特,尤塞米·博特倫,尤塞伊·博爾特,尤塞·博爾特
832,6,不屬於2008年夏季奧運會比賽項目的是？,避球,水球,划艇,賽艇,鐵人三項
833,6,2008年夏季奧運會的比賽項目是？,快艇,三角鐵,摔跤,跆跟,滑冰
834,6,2008年夏季奧運會跆拳道項目獎牌榜第二的國家是？,墨西哥,韓國,伊朗,日本,加拿大
835,6,2008年夏季奧運會跆拳道項目獎牌榜第一的國家是？,韓國,墨西哥,伊朗,日本,加拿大
836,6,2008年夏季奧運會奪得棒球金牌的國家是？,韓國,古巴,美國,加拿大,巴西
837,6,2008年夏季奧運會的現代五項不包括哪一個？,鐵人三項,越野跑,馬術,擊劍,射擊
838,6,五環旗的象徵中正確的是？,亞洲,和平,團結,勝利,鬥爭
839,6,冬季奧運會專案中錯誤的是？,鐵人三項,冬季兩項,越野滑雪,高山滑雪,俯式冰撬
840,6,冬季奧運會項目中正確的是？,冰壺,阿爾巴人,鐵人三項,後跳,躲閃
841,6,1名或2名選手躺在雪橇上在賽道滑行的競技是？,短雪橇,閃避,滑雪,溜冰,速滑
842,6,以好萊塢級演技而聞名的短道速滑選手是？,安東·奧諾,奧諾·安東,安頓·奧諾,安東·霍諾,漢東·奧諾
843,6,參加2002年世界盃的國家有幾個？,32個國,36個國,24個國,16個國,42個國
844,6,2002年世界盃亞軍是？,德國,巴西,英格蘭,土耳其,西班牙
845,6,2008北京奧運會的吉祥物是？,福娃,胖娃,夏娃,亞當,葫蘆娃
846,6,奧運會五環旗的顏色錯誤的是？,紫色,藍色,紅色,黑色,黃色
847,6,器械體操專案中錯誤的是？,地板,單杠,自由體操,平衡木,吊環
848,6,男生器械體操專案中錯誤的是？,高低杠,鞍馬,雙杠,吊環,單杠
849,6,女生器械體操專案中錯誤的是？,平衡木,雙杠,吊環,單杠,鞍馬
850,6,2006年德國世界盃的官方用球是？,團隊之星,飛火流星,拉布拉尼,阿茲特克,探索
851,6,女生水球獲得首金的奧運會是？,88年首爾奧運會,04年雅典奧運會,00年悉尼奧運會,84年LA奧運會,92年巴賽隆納奧運會
852,6,水球比賽的每隊參賽人數是？,6名,10名,8名,4名,5名
853,6,排球比賽的每隊參賽人數是？,6名,7名,12名,9名,5名
854,6,游泳比賽採用的泳姿是？,側泳,蛙泳,蝶泳,仰泳,自由泳
855,6,成年足球的每場比賽時間是？,45分鐘,50分鐘,10分鐘,60分鐘,40分鐘
856,6,籃球比賽中，球被投進或者籃筐或者裁判吹哨暫停比賽的情況是？,死球(dead ball),兩次運球(double dribble,閃避(dodge),反手區(back court),進行比賽中(in play)
857,6,籃球比賽中，雙方均無持球權的球是？,待爭球(loose ball),死球(dead ball),閃避(dodge),?? ?(clean shoot),???(tripping)
858,6,不屬於英超的足球俱樂部是？,梅西FC,紐卡斯爾聯隊,阿森納隊,布拉克普耳隊,桑德蘭隊
859,6,奧運會的平均舉辦時間是？,14?16天,15~19天,11?16天,10?19天,13?18天
860,6,最初為跨過障礙物而使用，從19世紀開始變成一項體育運動。運動員雙手握住杆子進行助跑後，借助杆子撐地的反彈力量，使身體騰起躍過橫杆。請問這是什麼運動？,撐杆跳,跳遠,跨欄,鐵人賽,無障礙賽跑
861,6,9場比賽連續打出全壘打，創造職業棒球界新紀錄的選手是？,李大浩,??? ???,樸贊浩,李承燁,金泰均
862,3,擁有野獸偶像外號的“玉澤演”是哪個男生組合成員？,2PM,2AM,12PM,12AM,2M
863,3,不屬於“Kara”組合成員的人是？,南奎利,韓勝妍,具荷拉,姜智英,鄭妮可
864,3,被尊稱為流行音樂皇帝的已故歌手是？,麥克傑克森,瑪麗亞·凱莉,2pac,弗雷迪·莫庫裡,科特·柯本
865,3,曾飾演過電視劇《壞男人》男主角，于10年入伍的演員是？,金南佶,姜南佶,宋承憲,張東健,元斌
866,3,人氣女演員“金惠秀”正式公開的戀人是？,柳海真,張東健,元斌,金炳萬,金南佶
867,3,《花樣男生》裡的女主角名字叫？,金絲草,銀絲草,具惠善,具荷拉,九尾狐
868,3,出演過《花樣男生》的男演員是？,金賢重,Bubble金,金南佶,張東健,元斌
869,3,10年入伍的Super Junior成員是？,強仁,神童,銀赫,起範,希澈
870,3,"吳智昊、李HahNul, 金昌烈等人出演的KBS體育綜藝節目是？",天下無敵棒球團,最強無敵棒球團,野神棒球團,有趣有趣棒球團,一個棒球團
871,3,新?娥、李升基主演的SBS連續劇是？,我的女友是九尾狐,九尾狐,九尾狐姐姐傳,傳說的故鄉,傳說中的九尾狐
872,3,《我們結婚了》節目裡，孫佳仁與趙權夫婦的愛稱是？,亞當夫婦,最強夫婦,雞皮夫婦,抽風夫婦,美麗夫婦
873,3,不屬於Super Junior成員的是？,昌?,神童,銀赫,利特,希澈
874,3,2AM成員中，有“淘氣權”外號的歌手是？,趙權,昌?,銀赫,利特,希澈
875,3,誰是DJ Doc的成員？,李HahNul,李賢培,金俊,金時厚,金聖洙
876,3,少女時代一共有幾名成員？,9名,8名,7名,6名,5名
877,3,以一首《姐姐是我的女人》出道，擁有很多姐姐粉絲的歌手兼演員是？,李升基,?勝豪,蒙世昌,朴智彬,尹施允
878,3,KARA一共有幾名成員？,5名,4名,3名,2名,6名
879,3,Secret一共有幾名成員？,4名,5名,3名,2名,6名
880,3,人氣女生組合SISTAR一共有幾名成員？,4名,5名,3名,2名,6名
881,3,人氣女生組合2NE1一共有幾名成員？,4名,5名,3名,2名,6名
882,3,人氣女生組合“Wonder Girls”一共有幾名成員？,5名,4名,3名,2名,6名
883,3,與MBC連續劇《穿透屋頂的highkick》裡面的李順載結婚的人物是？,金子玉,黃靜茵,申世炅,吳賢慶,鄭海麗
884,3,在連續劇《灰姑娘的姐姐》中扮演女主角，擁有“國民妹妹”稱號的演員是？,文瑾瑩,瑞雨,朴寶英,李美淑,林秀卿
885,3,在電影《超速緋聞》中以“輕蔑微笑”獲得觀眾喜愛的男童星是？,王?鉉,?勝豪,朴智彬,朱韓亞,全敏書
886,3,在MBC連續劇《同伊》中飾演“同伊”的女主角是？,韓孝周,李昭娟,朴河宣,裴秀彬,池珍熙
887,3,在KBS2《逃亡者Plan.B》中，飾演女主角“真伊”的演員是？,李奈映,尹珍序,郭賢雅,金妍兒,鄭秀斌
888,4,定員500名的船上乘坐了3名，但是船沉到水裡了。這是為什麼呢？,因為是潛水艇,定員標記錯誤,坐船的人太胖,船破洞了,沒有正確答案
889,4,醫生和糖販喜歡的人是？,病人,不吃糖的人,慈善家,舊貨商,小孩
890,4,老姑娘和老光棍不能結婚的原因是？,同姓同本,眼光高,沒遇到合適的人,沒有緣分,不想結婚
891,4,母雞的天敵是？,女婿,主人大媽,主人大叔,公雞,小雞
892,4,請用6個字描述披著牛皮的黃金蟲。,牛皮黃金蟲子,普通皮革蟲子,皮革蟲子世界,牛皮黃金血液,蟲子黃金牛皮
893,4,總統選舉的反義詞是？,總統坐下,總統起來,總統出去,總統進來,總統趴下
894,4,裡面全是問題的是？,考卷,教科書,電腦,電視,手機
895,4,答案是2個。這裡有3個蘋果，2個李子，1個香瓜，3個梨。那麼請問，西瓜有幾個呢？,2個,1個,3個,4個,5個
896,4,不能聽聲音的耳朵是？,骨頭,虎口,單耳,妖精耳,人耳
897,4,長了兩隻腳的牛是？,理髮所,美容室,美髮沙龍,藍色沙龍,美髮會所
898,4,背著自己的房子搬家的是？,蝸牛,無聊透頂,吃補藥了嗎,烏龜,牛
899,4,請用5個字形容樸贊浩在LA的10戰全敗。,LA道奇隊,不要再輸了,樸贊浩加油,贊浩哥加油,樸贊浩大發
900,4,數學如果被火烤熟？,收益,算數,無理數,整數,質數
901,4,信教的紫菜卷死亡後會去什麼地方呢？,紫菜卷天國,地下,肚子裡,胃髒,便器
902,4,最舊的錢是？,奶奶,瑪尼瑪尼,貨幣,銅錢,硬幣
903,4,就算送給別人做禮物，也會被踢掉的是？,足球,衣服,表,名牌,書本
904,4,和尚完全不用擔心的病是？,脫髮,感冒,受涼,消化不良,胃炎
905,4,越吃越餓的是什麼？,消化藥,飯,漢堡,牛肉,豬肉
906,4,不能吃的面包是什麼面包呢？,背帶,包子,麵包,幹麵包,饅頭
907,4,在大海和陸地中間的是什麼呢？,和,島,大海,陸地,中間
908,4,日本垂釣技術最高的人是？,田中,雨間漫步,柴可夫斯基,李美子,魚餌買來
909,4,怪人們聚集的地方是哪裡呢？,牙科,邪教,內科,泌尿科,外科
910,4,世上最燙的水果是什麼呢？,天桃,葡萄,蘋果,柳丁,香蕉
911,4,世上動作最快的雞是？,撒丫子,病雞,生蛋的雞,忽地,吃食的雞
912,4,小學生最喜歡的社區是？,放鶴洞,漢南洞,新寺洞,銀杏洞,槐安洞
913,4,不管怎麼哀求，依然一直跟隨你的是？,影子,蚊子,騷擾者,鬼,幽靈
914,4,越吃越生氣的是？,罵,飯,水,湯,菜
915,4,“微笑”的反義詞是？,拉吧,皺眉,笑容,蹺蹺板,嘲笑
916,4,最好的水是？,禮物,大麥茶,決明子,恐怖片,驚悚片
917,4,人們愛吃的血是？,咖啡,動物血,餃子皮,雙皮,鼻血
918,4,魚類中，學歷最高的魚是？,青花魚,帶魚,幹黃花魚,金槍魚,凍太
919,4,每次吃肉都會出現的狗是？,牙籤,彩虹,私塾狗,大笨狗,梭子蟹
920,4,明明是我的東西，但別人用得更多的是？,名字,鉛筆,橡皮擦,錢,人脈
921,4,世上最大的鼻子是？,墨西哥,塞斯哥,摩洛哥,酒糟鼻,魯道夫鼻子
922,4,木匠也無法修理的房子是？,固執,廢宅,磚房,瓦房,狗屋
923,4,無法閱讀的書是？,主見,詞典,聖經,佛經,教科書
924,4,生活貧窮的人們從事的職業是？,木匠,乞丐,員警,軍人,露宿者
925,4,妻子每天給丈夫的獎是？,飯桌,全勤獎,大獎,參與獎,銀獎
926,4,人們最害怕的水是？,怪物,阿利水,漢江水,礦泉水,泉水
927,1,恐怖村莊入口在哪個地區？,艾利亞斯,紅高粱地,阿爾卡笛亞,龍京,櫻樹湖畔
928,1,艾利亞斯城通往溫泉屋頂的橋的名字是？,丁伯根橋,梅伯根橋,美勒亨橋,丁白根橋,丁白更橋
929,1,可以進行第1次轉職的轉職中心位於哪個地區？,沙漠地帶,鋼鐵都市,深淵的遺址,吉娜蒂亞,阿法
930,1,靈魂破壞者的第1次轉職職業是？,靈魂掠奪者,靈魂引導者,靈魂之石,首爾掠奪者,靈魂之主
931,1,靈魂破壞者使用的武器是？,靈魂之石,靈魂結晶,靈魂精靈石,紅色靈魂,黑色靈魂
932,1,陰森住宅庭院地區的NPC的名字是？,魯娜蕾希,亡靈巫師,胖芭莉拉,露娜,露娜瑞拉
933,1,向貝羅斯城的美琳NPC提交任務後可以得到的寵物是？,漂亮的蛋,漂吃的蛋,美麗的蛋,健康的蛋,醜陋的蛋
934,1,NPC瓊基恩的弟弟是？,瓊珠恩,將軍,鄭進,前進,張田
935,1,可以移動到普雷伊奧斯地區的村莊是？,米德卡勒特,貝羅斯,艾利亞斯,亞特蘭提斯,鋼鐵都市
936,1,哪個NPC不是春值君休息地的NPC？,健美春值君,特列奧,春值君,瘦小春值君,肥肥春值君
937,1,在奧亦奇城負責交換殘破轉職防具的NPC是？,基恩,艾咪,亞美,卡莉林,辛卓
938,1,作為任務獎勵發放新手特殊武器的NPC是？,洛罕,美琳,耶比妹妹,亞瑟絲,兔女郎
939,1,負責交換競技場物品和競技場硬幣箱子的NPC是？,努納貝爾,貝伊兒,亞瑟絲,伊克納特,兔女郎
940,1,把人送到癩蛤蟆島的NPC納伊在哪個地區呢？,亞特蘭提斯,艾利亞斯空港,米德卡勒特,阿法,貝斯
941,1,在艾利亞斯城可以進行公會管理、物品鎖定、屬性重新分配、製作等操作的場所是？,精品店,艾利亞斯王宮,街舞俱樂部,艾利亞斯格鬥場,美妝店
942,1,金字塔地區一共有幾名NPC？,2名,1名,沒有,3名,4名
943,1,黑月城地區一共有幾名NPC？,3名,1名,2名,沒有,4名
944,1,不屬於城鎮傳送門移動地區的是？,亞特蘭提斯,龍京,貝斯,艾利亞斯,阿法
945,1,傳授製作技能的NPC的名字是？,碧安卡,托尼奧,凱貝爾,巴特,艾斯泰爾
946,1,亞特蘭提斯城一共有幾名NPC？,19名,17名,18名,15名,16名
947,1,不屬於神射手的短劍武器技能的是？,搖擺攻擊II,快劍 II,花郎劍舞II,閃電擊,刀扇
948,1,不屬於神射手的弓箭武器技能的是？,蝗蟲,時空之箭 II,退射 II,破裂擊,閃耀箭
949,1,龍京城一共有幾名NPC呢？,15名,11名,13名,14名,12名
950,1,誰不是艾利亞斯精品店的npc？,兔女郎,修普勒,夏洛,托尼奧,碧安卡
951,1,把人送到公會大廳的NPC的名字是？,修普勒,莎波琳,邵波琳,嵐,南宮
952,1,幫助創建或解散公會的NPC是？,修普勒,南宮,嵐,伊克納特,夏洛
953,1,物品店銷售的高檔超級拼圖是價格是？,3500000,100,750000,3000000,1000000
954,1,物品店銷售的超級拼圖是價格是？,750000,700000,720000,740000,800000
955,1,艾利亞斯武器店和防具店最高出售幾級物品？,(1~150Lv),(1~160Lv),(1~140Lv),(1~100Lv),(1~190Lv)
956,1,克杜卡休息地地區的NPC是？,小光頭,海伊凱爾,托勒妮亞,龍克斯,西斯藍
957,1,冥王神殿1層的NPC是？,亞瑟絲,伊克納特,海伊凱爾,瓊基恩,琳寧
958,1,山林地帶3層的NPC是？,亞瑟絲,瓊基恩,耶比妹妹,美琳,伊克納特
959,1,阿爾卡笛亞3層地區的NPC是？,瓊基恩,琳寧,瓊珠恩,亞瑟絲,肖維爾
960,1,雨林地帶3層地區的NPC是？,西斯藍,小光頭,拉塔特,布馬,卡塔利那
961,1,不能從亞特蘭提斯城前往的地區是？,弗羅斯特,雪原,癩蛤蟆村落,天門,春值通道
962,1,不能從米德卡勒特前往的地區是？,天門,廢鐵溪穀入口,小章魚神殿,弗羅斯特,彭哥列列車
963,1,擁有開拓者的礦場和山林礦場的地區是？,原野地帶,古木林,山林地帶,紅高粱地,山嶽地帶
964,1,在萌萌彩虹島Online幾級可以做第2次轉職？,100級,140級,80級,22級,沒有。
965,1,哪個地方可以去貝希摩斯肚子地區？,奧爾卡海邊,原野地帶,雪原,弗羅斯特,美妝店
966,1,萌萌彩虹島Online的代表性怪物的名字是？,耶比,洋蔥圈,情侶戒指,兵蟻G,沃參
967,1,這次要問的是每個職業具有的屬性。象徵自然的4大屬性中，萌萌彩虹島Online不包括哪個屬性？,光,暗,水,火,風
968,1,下面的副本名稱中正確的是？,香格里拉,死龍巢穴,甜糕地帶,十七的月,巴爾哈拉
969,1,在貝羅斯村莊出售各種恢復藥水和物品，並且正在徵集男友的NPC名字是？,艾斯泰爾,亞蓮,郵差,賽蘿,洛罕
970,1,位於競技場大廳的NPC名字中正確的是？,貝伊兒,金格貝爾,諾貝爾,路易貝爾,耶比妹妹
971,1,與[萌萌彩虹島Online第二季：暴風]一同登場的新職業是？,靈魂破壞者,心靈破壞者,褐眼靈魂,靈魂破碎,阿比奧遊俠
972,1,貝羅斯村莊教官的名字是？,亞瑟絲,耶比妹妹,艾斯泰爾,穆亞,洛罕
973,1,可以在競技場副本裡獲得的物品不包括？,低級強化石,怪物徽章,白狼之淚,怪物舍利,特殊副本大型體力藥水
974,1,用學生時期打工攢的錢在艾利亞斯開首飾店的NPC是？,亞拉,莫亞,伊克納特,海瓊,傑尼斯
975,1,哪個NPC是艾利亞斯物品店的售貨員，同時還是傳聞中超級瑪琍的最終BOSS？,朵莉亞,亞拉,莫亞,刺蝟,蘑菇
976,1,位於艾利亞斯王宮的NPC的名字是？,蘭花,金達萊,向日葵,北君,白菜
977,1,幫助朵莉亞在艾利亞斯經營物品店，而且喜歡釣魚的NPC是？,夏奴伊,夏奴伊希,姜太公,都釣光,夏奴伊尹
978,1,艾利亞斯皇室騎士團長的名字是？,雷比,內比,東宮,西君,南宮
979,1,艾利亞斯皇室騎士團長雷比的姓是？,亞倫斯,金,李,樸,勞倫斯
980,1,不在艾利亞斯格鬥場的NPC是？,瑪利,雷米,寧,大海,葛莉思
981,1,艾利亞斯王國公主的名字是？,海樂妮,白雪公主,人魚公主,長髮公主,菲奧娜公主
982,1,山林地帶沒有的怪物是？,野狼PX,耶比,兵蟻G,野狼,蒼狼
983,1,古木林裡出沒的怪物是？,璞咻呼咻,噗咻哈咻,耶比,沃參,竹偶
984,1,位於冥王神殿石塔的NPC是？,亞瑟絲,洛罕,愛麗絲,伊克納特,傑利
985,1,延長寵物期限時需要的物品是？,寵物用的靈芝草,成長輔助劑,兒童輔助劑,全滿靈魂珠,上級升級輔助劑
986,1,允許進入核心競技場的等級是？,140Lv,1Lv,150Lv,180Lv,無等級限制
987,1,山林礦場一共有幾層？,8層,7層,9層,10層,200層
988,1,怪物塔位於哪個地區？,大蘋果,大香蕉,大蘋果,大甜瓜,大西瓜
989,1,位於阿爾卡笛亞石塔的NPC的名字是？,瓊基恩,張戰,成龍,柳香帥,琳寧
990,1,老虎寺副本BOSS怪物的名字是？,虎仙瑞瑞,貓仙瑞瑞,萊萊,虎狼拳教練,白虎
991,1,位於奧亦奇城，黑月公主和舞扇忍者居住的城是？,黑月城,萬里長城,甘水城,玻璃城,暴力城
992,1,怪物塔最頂層是幾層？,200層,140層,100層,300層,沒人去過。
993,1,可以裝在背包寶石盒的物品是？,果醬,布丁,果凍,紅寶石,鑽石
994,1,身為奧亦奇酒店的女老闆，負責40級每日任務NPC是？,凱伊,艾咪,辛卓,蘿拉,卡莉林
995,1,櫻樹湖畔石塔的NPC的名字是？,琳寧,凱伊,艾咪,辛卓,櫻花鬼女
996,1,位於黑月城內城中央館的NPC的名字是？,舞扇忍者,黑月公主的式神,鬼武士的式神,白巾盜賊的式神,幽靈狼的式神
997,1,位於黑月城秘密房間的NPC的名字是？,黑月公主的式神,舞扇忍者,鬼武士的式神,白巾盜賊的式神,幽靈狼的式神
998,1,黑月公主的耳環顏色是？,橙色,黑色,紅色,翠綠色,紫色
999,1,在阿法村莊經營物品店，而且據傳找了人魚女朋友的NPC是？,悠納斯,莉婕,卡地佛,托特,琪拉
1000,1,在各個村莊經營寵物商店的NPC是？,賽蘿,格羅,角羅,彌羅,西羅
1001,1,在阿法城戰鬥用品店出售武器的伊恩波特的妻子叫什麼名字？,泰特,泰利,瑪利,阿特,凱特
1002,1,不能從阿法港去的地區是？,幽靈海盜船,阿法城,黑暗森林,奧爾卡海邊,貝爾利德伊
1003,1,萌萌彩虹島Online可以進行第1次轉職的轉職中心位於哪個地區？,沙漠地帶,深淵的遺址,金字塔,鋼鐵都市,吉娜蒂亞
1004,1,萌萌彩虹島Online可以進行第2次轉職的轉職中心位於哪個地區？,吉娜蒂亞,沙漠地帶,深淵的遺址,金字塔,鋼鐵都市
1005,1,萌萌彩虹島Online開始進行副職業轉職任務的地區是？,聯合公會,貝爾法圖書館,銀光住宅,飛空艇墜落地帶,被遺忘的平原
1006,1,金字塔遺址中，位於金字塔6地區石塔的NPC是？,托特,托托,琪拉,奇美拉,沒有
1007,1,金字塔遺址中，位於金字塔9地區石塔的NPC是？,琪拉,奇美拉,托特,托托,沒有
1008,1,位於黑暗森林地區的亞伊薩的弟弟是？,舞姬,艾爾琳,米奇,賽蘿,沃參
1009,1,可以從黑暗森林地區進入，並且由迷宮組成的住宅是？,陰森住宅,哺乳類住宅,撲通住宅,吸血鬼住宅,塔樓宅邸
1010,1,在貝爾利德伊的精靈樹村經營物品店的貓咪名字是？,鞋貓,寶馬,白鶴王子,穿靴子的貓,蝴蝶
1011,1,很討厭麻煩的貝斯村莊修練場大師是？,西斯藍,新星,西斯塔,拉迪特,奴安
1012,1,在哪個村莊可以乘坐駛往幽靈海盜船的虎鯨號？,貝斯,阿法,艾利亞斯,亞特蘭提斯,貝羅斯
1013,1,艾利亞斯武器店的NPC尚恩在艾利亞斯工作了幾年？,3年,2年,1年,4年,5年
1014,1,掛在艾利亞斯美妝店屋簷下的燈泡顏色不對的是？,橙色,紅色,黃色,草綠,藍色
1015,1,棲息在貝斯雪原和雷弗利治雪原，長著白毛、粉色耳朵和尾巴，喜歡滾來滾去的可愛的怪物是？,毛絨球,毛線球,毛毛蟲,絨線球,毛毛球
1016,1,鋼鐵都市武器店的貝爾柯特拿在手上的是？,扳手,鋼鐵,三角燒瓶,葡萄酒,工具箱
1017,1,鋼鐵都市武器店的MD拿在手上的是？,葡萄酒,扳手,鋼鐵,三角燒瓶,工具箱
1018,1,小章魚神殿入口的保羅大人有幾條腿？,8,9,10,11,12
1019,1,小章魚神殿入口的保羅大人手中的玫瑰顏色是？,藍色,紅色,黃色,紫色,橙色
1020,1,米德卡勒特酒店內部有幾個紅色燈泡？,10,8,9,11,12
1021,1,來自位於米德卡勒特的妖精星雲的妖精族叫什麼名字？,歐羅拉,奧羅拉,考狄利婭,露娜,米爾卡
1022,1,彭哥列列車裡沒有的區域是？,列車貴賓室,列車客房,列車餐車,列車煤炭室,列車機房
1023,1,彭哥列列車本來是開往“這裡”的列車，但是遭到怪物襲擊只好中途停車。請問“這裡”是什麼地方？,義大利餃鎮,米德卡勒特,彭哥列,阿法,弗羅斯特
1024,1,不在癩蛤蟆村落的NPC是？,丹兒,燕爾,芙蓉,斑點村長,梨花
1025,1,稱自己是優雅地漫步在龍京黑夜中的貴族，其實是一個窮光蛋。因為沒交房租，馬上就要被蘭蒂安掃出門的人物是？,亞菲,利瓦羅菲,希瓦羅菲,貴瓦羅菲,雷比
1026,1,水上庭園採集不到的東西是？,吉娜蒂亞山參,吉娜蒂亞地瓜,吉娜蒂亞土豆,莎裡絲麗雪茶,莎裡絲麗亞米瑞
1027,1,照顧吉娜蒂亞水上庭園裡的幼龍的神女是？,神女波利斯,神女公主,神女王子,神女佛雷亞,神女耶比
1028,1,瓊基恩教練的弟弟是？,瓊珠恩,張強,張師,張九,張田
1029,1,琳寧養的貓咪名字叫什麼？,哈奇,明明,喵喵,鞋貓,宜靜
1030,1,爬呀爬大樹的種子是？,妖術果實,魔術種子,妖術種子,魔法果實,魔法花種
1031,1,爬呀爬大樹頂部的NPC叫什麼名字？,出差的柯鬥,休假的沃參,工作的柯鬥,兼職的柯鬥,辦公的柯鬥
1032,1,爬呀爬大樹上沒有的怪物是？,劍蜂怪,蜂怪戰士,弓蜂怪,螳螂怪,槍蜂怪
1033,1,對沙漠的流行趨勢瞭若指掌的阿法的首飾商人亞伊薩的妹妹是？,舞姬,愛莎,艾爾琳,艾爾莎,瓦沙比
1034,1,幫助使用城鎮傳送門的NPC是？,拉穆婭,拉諾婭,裡希維,裡貝拉,萊伊佳
1035,1,貝羅斯的倉庫NPC亞蓮的故鄉是？,艾利亞斯,阿法,奧亦奇,龍京,貝斯
1036,1,貝爾法圖書館的主人，並且將貝爾法圖書館敬獻給知識之神的人物是？,瑞達,裡德,瑞德,雷德,李德
1037,1,沙漠地帶唯一有水的地方是？,沙漠地帶 6,沙漠地帶 5,沙漠地帶 3,沙漠地帶 4,沙漠地帶 2
1038,1,沙漠地帶沒有的怪物是？,綠凍凍,橙凍凍,禿鷲,刺花美眉,耶比姐姐
1039,1,不在艾利亞斯精品店的NPC是？,瑪琳,修普勒,夏洛,托尼奧,碧安卡
1040,1,不能從艾利亞斯利用傳送門到達的地方是？,梅伯根橋,普魯托神殿,地下洞穴,原野地帶,恐怖村莊
