ID,_ItemID,_ItemRare,_ItemCount,_SellFactor
40710301,170195401,1,1,100
40710302,170195401,1,1,150
40710303,170195401,1,1,200
40710304,170195401,1,1,250
40760301,170195401,1,1,100
40760302,170195401,1,1,150
40760303,170195401,1,1,200
40760304,170195401,1,1,250
40810301,170195401,1,1,100
40810302,170195401,1,1,150
40810303,170195401,1,1,200
40810304,170195401,1,1,250
40860301,170195401,1,1,100
40860302,170195401,1,1,150
40860303,170195401,1,1,200
40860304,170195401,1,1,250
40910301,170195401,1,1,100
40910302,170195401,1,1,150
40910303,170195401,1,1,200
40910304,170195401,1,1,250
40960301,170195401,1,1,100
40960302,170195401,1,1,150
40960303,170195401,1,1,200
40960304,170195401,1,1,250
41010301,170195401,1,1,100
41010302,170195401,1,1,150
41010303,170195401,1,1,200
41010304,170195401,1,1,250
41060301,170195401,1,1,100
41060302,170195401,1,1,150
41060303,170195401,1,1,200
41060304,170195401,1,1,250
41110301,170195401,1,1,100
41110302,170195401,1,1,150
41110303,170195401,1,1,200
41110304,170195401,1,1,250
41160301,170195401,1,1,100
41160302,170195401,1,1,150
41160303,170195401,1,1,200
41160304,170195401,1,1,250
41210301,170195401,1,1,100
41210302,170195401,1,1,150
41210303,170195401,1,1,200
41210304,170195401,1,1,250
41260301,170195401,1,1,100
41260302,170195401,1,1,150
41260303,170195401,1,1,200
41260304,170195401,1,1,250
41310301,170195401,1,1,100
41310302,170195401,1,1,150
41310303,170195401,1,1,200
41310304,170195401,1,1,250
41360301,170195401,1,1,100
41360302,170195401,1,1,150
41360303,170195401,1,1,200
41360304,170195401,1,1,250
41410301,170195401,1,1,100
41410302,170195401,1,1,150
41410303,170195401,1,1,200
41410304,170195401,1,1,250
41460301,170195401,1,1,100
41460302,170195401,1,1,150
41460303,170195401,1,1,200
41460304,170195401,1,1,250
41510301,170195401,1,1,100
41510302,170195401,1,1,150
41510303,170195401,1,1,200
41510304,170195401,1,1,250
41560301,170195401,1,1,100
41560302,170195401,1,1,150
41560303,170195401,1,1,200
41560304,170195401,1,1,250
41610301,170195401,1,1,100
41610302,170195401,1,1,150
41610303,170195401,1,1,200
41610304,170195401,1,1,250
41660301,170195401,1,1,100
41660302,170195401,1,1,150
41660303,170195401,1,1,200
41660304,170195401,1,1,250
41710301,170195401,1,1,100
41710302,170195401,1,1,150
41710303,170195401,1,1,200
41710304,170195401,1,1,250
41810301,170195401,1,1,100
41810302,170195401,1,1,150
41810303,170195401,1,1,200
41810304,170195401,1,1,250
40010401,170195401,1,1,100
40010402,170195401,1,1,150
40010403,170195401,1,1,200
40010404,170195401,1,1,250
40060401,170195401,1,1,100
40060402,170195401,1,1,150
40060403,170195401,1,1,200
40060404,170195401,1,1,250
40100401,170195401,1,1,100
40100402,170195401,1,1,150
40100403,170195401,1,1,200
40100404,170195401,1,1,250
40150401,170195401,1,1,100
40150402,170195401,1,1,150
40150403,170195401,1,1,200
40150404,170195401,1,1,250
40200401,170195401,1,1,100
40200402,170195401,1,1,150
40200403,170195401,1,1,200
40200404,170195401,1,1,250
40250401,170195401,1,1,100
40250402,170195401,1,1,150
40250403,170195401,1,1,200
40250404,170195401,1,1,250
40300401,170195401,1,1,100
40300402,170195401,1,1,150
40300403,170195401,1,1,200
40300404,170195401,1,1,250
40350401,170195401,1,1,100
40350402,170195401,1,1,150
40350403,170195401,1,1,200
40350404,170195401,1,1,250
40400401,170195401,1,1,100
40400402,170195401,1,1,150
40400403,170195401,1,1,200
40400404,170195401,1,1,250
40450401,170195401,1,1,100
40450402,170195401,1,1,150
40450403,170195401,1,1,200
40450404,170195401,1,1,250
40500401,170195401,1,1,100
40500402,170195401,1,1,150
40500403,170195401,1,1,200
40500404,170195401,1,1,250
40550401,170195401,1,1,100
40550402,170195401,1,1,150
40550403,170195401,1,1,200
40550404,170195401,1,1,250
40600401,170195401,1,1,100
40600402,170195401,1,1,150
40600403,170195401,1,1,200
40600404,170195401,1,1,250
40650401,170195401,1,1,100
40650402,170195401,1,1,150
40650403,170195401,1,1,200
40650404,170195401,1,1,250
40700401,170195401,1,1,100
40700402,170195401,1,1,150
40700403,170195401,1,1,200
40700404,170195401,1,1,250
40750401,170195401,1,1,100
40750402,170195401,1,1,150
40750403,170195401,1,1,200
40750404,170195401,1,1,250
40800401,170195401,1,1,100
40800402,170195401,1,1,150
40800403,170195401,1,1,200
40800404,170195401,1,1,250
40850401,170195401,1,1,100
40850402,170195401,1,1,150
40850403,170195401,1,1,200
40850404,170195401,1,1,250
40900401,170195401,1,1,100
40900402,170195401,1,1,150
40900403,170195401,1,1,200
40900404,170195401,1,1,250
40950401,170195401,1,1,100
40950402,170195401,1,1,150
40950403,170195401,1,1,200
40950404,170195401,1,1,250
41000401,170195401,1,1,100
41000402,170195401,1,1,150
41000403,170195401,1,1,200
41000404,170195401,1,1,250
41050401,170195401,1,1,100
41050402,170195401,1,1,150
41050403,170195401,1,1,200
41050404,170195401,1,1,250
41100401,170195401,1,1,100
41100402,170195401,1,1,150
41100403,170195401,1,1,200
41100404,170195401,1,1,250
41150401,170195401,1,1,100
41150402,170195401,1,1,150
41150403,170195401,1,1,200
41150404,170195401,1,1,250
41200401,170195401,1,1,100
41200402,170195401,1,1,150
41200403,170195401,1,1,200
41200404,170195401,1,1,250
41250401,170195401,1,1,100
41250402,170195401,1,1,150
41250403,170195401,1,1,200
41250404,170195401,1,1,250
41300401,170195401,1,1,100
41300402,170195401,1,1,150
41300403,170195401,1,1,200
41300404,170195401,1,1,250
41350401,170195401,1,1,100
41350402,170195401,1,1,150
41350403,170195401,1,1,200
41350404,170195401,1,1,250
41400401,170195401,1,1,100
41400402,170195401,1,1,150
41400403,170195401,1,1,200
41400404,170195401,1,1,250
41450401,170195401,1,1,100
41450402,170195401,1,1,150
41450403,170195401,1,1,200
41450404,170195401,1,1,250
41500401,170195401,1,1,100
41500402,170195401,1,1,150
41500403,170195401,1,1,200
41500404,170195401,1,1,250
41550401,170195401,1,1,100
41550402,170195401,1,1,150
41550403,170195401,1,1,200
41550404,170195401,1,1,250
41600401,170195401,1,1,100
41600402,170195401,1,1,150
41600403,170195401,1,1,200
41600404,170195401,1,1,250
41650401,170195401,1,1,100
41650402,170195401,1,1,150
41650403,170195401,1,1,200
41650404,170195401,1,1,250
41700401,170195401,1,1,100
41700402,170195401,1,1,150
41700403,170195401,1,1,200
41700404,170195401,1,1,250
41810401,170195401,1,1,100
41810402,170195401,1,1,150
41810403,170195401,1,1,200
41810404,170195401,1,1,250
40010501,170195401,1,1,100
40010502,170195401,1,1,150
40010503,170195401,1,1,200
40010504,170195401,1,1,250
40060501,170195401,1,1,100
40060502,170195401,1,1,150
40060503,170195401,1,1,200
40060504,170195401,1,1,250
40110501,170195401,1,1,100
40110502,170195401,1,1,150
40110503,170195401,1,1,200
40110504,170195401,1,1,250
40160501,170195401,1,1,100
40160502,170195401,1,1,150
40160503,170195401,1,1,200
40160504,170195401,1,1,250
40210501,170195401,1,1,100
40210502,170195401,1,1,150
40210503,170195401,1,1,200
40210504,170195401,1,1,250
40260501,170195401,1,1,100
40260502,170195401,1,1,150
40260503,170195401,1,1,200
40260504,170195401,1,1,250
40310501,170195401,1,1,100
40310502,170195401,1,1,150
40310503,170195401,1,1,200
40310504,170195401,1,1,250
40360501,170195401,1,1,100
40360502,170195401,1,1,150
40360503,170195401,1,1,200
40360504,170195401,1,1,250
40410501,170195401,1,1,100
40410502,170195401,1,1,150
40410503,170195401,1,1,200
40410504,170195401,1,1,250
40460501,170195401,1,1,100
40460502,170195401,1,1,150
40460503,170195401,1,1,200
40460504,170195401,1,1,250
40510501,170195401,1,1,100
40510502,170195401,1,1,150
40510503,170195401,1,1,200
40510504,170195401,1,1,250
40560501,170195401,1,1,100
40560502,170195401,1,1,150
40560503,170195401,1,1,200
40560504,170195401,1,1,250
40610501,170195401,1,1,100
40610502,170195401,1,1,150
40610503,170195401,1,1,200
40610504,170195401,1,1,250
40660501,170195401,1,1,100
40660502,170195401,1,1,150
40660503,170195401,1,1,200
40660504,170195401,1,1,250
40710501,170195401,1,1,100
40710502,170195401,1,1,150
40710503,170195401,1,1,200
40710504,170195401,1,1,250
40760501,170195401,1,1,100
40760502,170195401,1,1,150
40760503,170195401,1,1,200
40760504,170195401,1,1,250
40810501,170195401,1,1,100
40810502,170195401,1,1,150
40810503,170195401,1,1,200
40810504,170195401,1,1,250
40860501,170195401,1,1,100
40860502,170195401,1,1,150
40860503,170195401,1,1,200
40860504,170195401,1,1,250
40910501,170195401,1,1,100
40910502,170195401,1,1,150
40910503,170195401,1,1,200
40910504,170195401,1,1,250
40960501,170195401,1,1,100
40960502,170195401,1,1,150
40960503,170195401,1,1,200
40960504,170195401,1,1,250
41010501,170195401,1,1,100
41010502,170195401,1,1,150
41010503,170195401,1,1,200
41010504,170195401,1,1,250
41060501,170195401,1,1,100
41060502,170195401,1,1,150
41060503,170195401,1,1,200
41060504,170195401,1,1,250
41110501,170195401,1,1,100
41110502,170195401,1,1,150
41110503,170195401,1,1,200
41110504,170195401,1,1,250
41160501,170195401,1,1,100
41160502,170195401,1,1,150
41160503,170195401,1,1,200
41160504,170195401,1,1,250
41210501,170195401,1,1,100
41210502,170195401,1,1,150
41210503,170195401,1,1,200
41210504,170195401,1,1,250
41260501,170195401,1,1,100
41260502,170195401,1,1,150
41260503,170195401,1,1,200
41260504,170195401,1,1,250
41310501,170195401,1,1,100
41310502,170195401,1,1,150
41310503,170195401,1,1,200
41310504,170195401,1,1,250
41360501,170195401,1,1,100
41360502,170195401,1,1,150
41360503,170195401,1,1,200
41360504,170195401,1,1,250
41410501,170195401,1,1,100
41410502,170195401,1,1,150
41410503,170195401,1,1,200
41410504,170195401,1,1,250
41460501,170195401,1,1,100
41460502,170195401,1,1,150
41460503,170195401,1,1,200
41460504,170195401,1,1,250
41510501,170195401,1,1,100
41510502,170195401,1,1,150
41510503,170195401,1,1,200
41510504,170195401,1,1,250
41560501,170195401,1,1,100
41560502,170195401,1,1,150
41560503,170195401,1,1,200
41560504,170195401,1,1,250
41610501,170195401,1,1,100
41610502,170195401,1,1,150
41610503,170195401,1,1,200
41610504,170195401,1,1,250
41660501,170195401,1,1,100
41660502,170195401,1,1,150
41660503,170195401,1,1,200
41660504,170195401,1,1,250
41710501,170195401,1,1,100
41710502,170195401,1,1,150
41710503,170195401,1,1,200
41710504,170195401,1,1,250
41810501,170195401,1,1,100
41810502,170195401,1,1,150
41810503,170195401,1,1,200
41810504,170195401,1,1,250
40010601,170195401,1,1,100
40010602,170195401,1,1,150
40010603,170195401,1,1,200
40010604,170195401,1,1,250
40060601,170195401,1,1,100
40060602,170195401,1,1,150
40060603,170195401,1,1,200
40060604,170195401,1,1,250
40090601,170195401,1,1,100
40090602,170195401,1,1,150
40090603,170195401,1,1,200
40090604,170195401,1,1,250
40140601,170195401,1,1,100
40140602,170195401,1,1,150
40140603,170195401,1,1,200
40140604,170195401,1,1,250
40190601,170195401,1,1,100
40190602,170195401,1,1,150
40190603,170195401,1,1,200
40190604,170195401,1,1,250
40240601,170195401,1,1,100
40240602,170195401,1,1,150
40240603,170195401,1,1,200
40240604,170195401,1,1,250
40290601,170195401,1,1,100
40290602,170195401,1,1,150
40290603,170195401,1,1,200
40290604,170195401,1,1,250
40340601,170195401,1,1,100
40340602,170195401,1,1,150
40340603,170195401,1,1,200
40340604,170195401,1,1,250
40390601,170195401,1,1,100
40390602,170195401,1,1,150
40390603,170195401,1,1,200
40390604,170195401,1,1,250
40440601,170195401,1,1,100
40440602,170195401,1,1,150
40440603,170195401,1,1,200
40440604,170195401,1,1,250
40490601,170195401,1,1,100
40490602,170195401,1,1,150
40490603,170195401,1,1,200
40490604,170195401,1,1,250
40540601,170195401,1,1,100
40540602,170195401,1,1,150
40540603,170195401,1,1,200
40540604,170195401,1,1,250
40590601,170195401,1,1,100
40590602,170195401,1,1,150
40590603,170195401,1,1,200
40590604,170195401,1,1,250
40640601,170195401,1,1,100
40640602,170195401,1,1,150
40640603,170195401,1,1,200
40640604,170195401,1,1,250
40690601,170195401,1,1,100
40690602,170195401,1,1,150
40690603,170195401,1,1,200
40690604,170195401,1,1,250
40740601,170195401,1,1,100
40740602,170195401,1,1,150
40740603,170195401,1,1,200
40740604,170195401,1,1,250
40790601,170195401,1,1,100
40790602,170195401,1,1,150
40790603,170195401,1,1,200
40790604,170195401,1,1,250
40840601,170195401,1,1,100
40840602,170195401,1,1,150
40840603,170195401,1,1,200
40840604,170195401,1,1,250
40890601,170195401,1,1,100
40890602,170195401,1,1,150
40890603,170195401,1,1,200
40890604,170195401,1,1,250
40940601,170195401,1,1,100
40940602,170195401,1,1,150
40940603,170195401,1,1,200
40940604,170195401,1,1,250
40990601,170195401,1,1,100
40990602,170195401,1,1,150
40990603,170195401,1,1,200
40990604,170195401,1,1,250
41040601,170195401,1,1,100
41040602,170195401,1,1,150
41040603,170195401,1,1,200
41040604,170195401,1,1,250
41090601,170195401,1,1,100
41090602,170195401,1,1,150
41090603,170195401,1,1,200
41090604,170195401,1,1,250
41140601,170195401,1,1,100
41140602,170195401,1,1,150
41140603,170195401,1,1,200
41140604,170195401,1,1,250
41190601,170195401,1,1,100
41190602,170195401,1,1,150
41190603,170195401,1,1,200
41190604,170195401,1,1,250
41240601,170195401,1,1,100
41240602,170195401,1,1,150
41240603,170195401,1,1,200
41240604,170195401,1,1,250
41290601,170195401,1,1,100
41290602,170195401,1,1,150
41290603,170195401,1,1,200
41290604,170195401,1,1,250
41340601,170195401,1,1,100
41340602,170195401,1,1,150
41340603,170195401,1,1,200
41340604,170195401,1,1,250
41390601,170195401,1,1,100
41390602,170195401,1,1,150
41390603,170195401,1,1,200
41390604,170195401,1,1,250
41440601,170195401,1,1,100
41440602,170195401,1,1,150
41440603,170195401,1,1,200
41440604,170195401,1,1,250
41490601,170195401,1,1,100
41490602,170195401,1,1,150
41490603,170195401,1,1,200
41490604,170195401,1,1,250
41540601,170195401,1,1,100
41540602,170195401,1,1,150
41540603,170195401,1,1,200
41540604,170195401,1,1,250
41590601,170195401,1,1,100
41590602,170195401,1,1,150
41590603,170195401,1,1,200
41590604,170195401,1,1,250
41640601,170195401,1,1,100
41640602,170195401,1,1,150
41640603,170195401,1,1,200
41640604,170195401,1,1,250
41690601,170195401,1,1,100
41690602,170195401,1,1,150
41690603,170195401,1,1,200
41690604,170195401,1,1,250
41790601,170195401,1,1,100
41790602,170195401,1,1,150
41790603,170195401,1,1,200
41790604,170195401,1,1,250
40010701,170195401,1,1,100
40010702,170195401,1,1,150
40010703,170195401,1,1,200
40010704,170195401,1,1,250
40060701,170195401,1,1,100
40060702,170195401,1,1,150
40060703,170195401,1,1,200
40060704,170195401,1,1,250
40120701,170195401,1,1,100
40120702,170195401,1,1,150
40120703,170195401,1,1,200
40120704,170195401,1,1,250
40170701,170195401,1,1,100
40170702,170195401,1,1,150
40170703,170195401,1,1,200
40170704,170195401,1,1,250
40220701,170195401,1,1,100
40220702,170195401,1,1,150
40220703,170195401,1,1,200
40220704,170195401,1,1,250
40270701,170195401,1,1,100
40270702,170195401,1,1,150
40270703,170195401,1,1,200
40270704,170195401,1,1,250
40320701,170195401,1,1,100
40320702,170195401,1,1,150
40320703,170195401,1,1,200
40320704,170195401,1,1,250
40370701,170195401,1,1,100
40370702,170195401,1,1,150
40370703,170195401,1,1,200
40370704,170195401,1,1,250
40420701,170195401,1,1,100
40420702,170195401,1,1,150
40420703,170195401,1,1,200
40420704,170195401,1,1,250
40470701,170195401,1,1,100
40470702,170195401,1,1,150
40470703,170195401,1,1,200
40470704,170195401,1,1,250
40520701,170195401,1,1,100
40520702,170195401,1,1,150
40520703,170195401,1,1,200
40520704,170195401,1,1,250
40570701,170195401,1,1,100
40570702,170195401,1,1,150
40570703,170195401,1,1,200
40570704,170195401,1,1,250
40620701,170195401,1,1,100
40620702,170195401,1,1,150
40620703,170195401,1,1,200
40620704,170195401,1,1,250
40670701,170195401,1,1,100
40670702,170195401,1,1,150
40670703,170195401,1,1,200
40670704,170195401,1,1,250
40720701,170195401,1,1,100
40720702,170195401,1,1,150
40720703,170195401,1,1,200
40720704,170195401,1,1,250
40770701,170195401,1,1,100
40770702,170195401,1,1,150
40770703,170195401,1,1,200
40770704,170195401,1,1,250
40820701,170195401,1,1,100
40820702,170195401,1,1,150
40820703,170195401,1,1,200
40820704,170195401,1,1,250
40870701,170195401,1,1,100
40870702,170195401,1,1,150
40870703,170195401,1,1,200
40870704,170195401,1,1,250
40920701,170195401,1,1,100
40920702,170195401,1,1,150
40920703,170195401,1,1,200
40920704,170195401,1,1,250
40970701,170195401,1,1,100
40970702,170195401,1,1,150
40970703,170195401,1,1,200
40970704,170195401,1,1,250
41020701,170195401,1,1,100
41020702,170195401,1,1,150
41020703,170195401,1,1,200
41020704,170195401,1,1,250
41070701,170195401,1,1,100
41070702,170195401,1,1,150
41070703,170195401,1,1,200
41070704,170195401,1,1,250
41120701,170195401,1,1,100
41120702,170195401,1,1,150
41120703,170195401,1,1,200
41120704,170195401,1,1,250
41170701,170195401,1,1,100
41170702,170195401,1,1,150
41170703,170195401,1,1,200
41170704,170195401,1,1,250
41220701,170195401,1,1,100
41220702,170195401,1,1,150
41220703,170195401,1,1,200
41220704,170195401,1,1,250
41270701,170195401,1,1,100
41270702,170195401,1,1,150
41270703,170195401,1,1,200
41270704,170195401,1,1,250
41320701,170195401,1,1,100
41320702,170195401,1,1,150
41320703,170195401,1,1,200
41320704,170195401,1,1,250
41370701,170195401,1,1,100
41370702,170195401,1,1,150
41370703,170195401,1,1,200
41370704,170195401,1,1,250
41420701,170195401,1,1,100
41420702,170195401,1,1,150
41420703,170195401,1,1,200
41420704,170195401,1,1,250
41470701,170195401,1,1,100
41470702,170195401,1,1,150
41470703,170195401,1,1,200
41470704,170195401,1,1,250
41520701,170195401,1,1,100
41520702,170195401,1,1,150
41520703,170195401,1,1,200
41520704,170195401,1,1,250
41570701,170195401,1,1,100
41570702,170195401,1,1,150
41570703,170195401,1,1,200
41570704,170195401,1,1,250
41620701,170195401,1,1,100
41620702,170195401,1,1,150
41620703,170195401,1,1,200
41620704,170195401,1,1,250
41670701,170195401,1,1,100
41670702,170195401,1,1,150
41670703,170195401,1,1,200
41670704,170195401,1,1,250
41720701,170195401,1,1,100
41720702,170195401,1,1,150
41720703,170195401,1,1,200
41720704,170195401,1,1,250
41820701,170195401,1,1,100
41820702,170195401,1,1,150
41820703,170195401,1,1,200
41820704,170195401,1,1,250
50010101,90440751,1,1,100
50010401,50740751,1,1,100
50010501,51540751,1,1,100
50010402,50840151,1,1,100
50010502,51340151,1,1,100
50010801,70140751,1,1,100
50020401,50741151,1,1,100
50020501,51541151,1,1,100
50020402,50741651,1,1,100
50020502,51541751,1,1,100
50020101,90441151,1,1,100
50020102,90541152,1,1,100
50020801,70241151,1,1,100
50020201,120141151,1,1,100
50020601,40140151,1,1,100
50020403,50140251,1,1,100
50020503,51440251,1,1,100
50030101,90440151,1,1,100
50030102,90540451,1,1,100
50030103,90540452,1,1,100
50030104,90241851,1,1,100
50030401,50741851,1,1,100
50030501,51541851,1,1,100
50030402,50741051,1,1,100
50030502,51141051,1,1,100
50030801,70241852,1,1,100
50040101,90542151,1,1,100
50040301,100142151,1,1,100
50040401,50742151,1,1,100
50040501,51542151,1,1,100
50040402,51542351,1,1,100
50040502,51542352,1,1,100
50040801,70142151,1,1,100
50050101,90642951,1,1,100
50050401,50642951,1,1,100
50050501,51042951,1,1,100
50050701,10242951,1,1,100
50050901,60142951,1,1,100
50050801,70242951,1,1,100
50050102,90442751,1,1,100
50050201,110142551,1,1,100
50050402,51542551,1,1,100
50050502,51542552,1,1,100
50050702,10242551,1,1,100
50050802,70342551,1,1,100
50050803,70242651,1,1,100
50060101,90443152,1,1,100
50060102,90443151,1,1,100
50060401,50743151,1,1,100
50060501,51143151,1,1,100
50060801,70143151,1,1,100
70010101,190195503,1,1,100
70020101,170195401,1,1,100
70030101,190127801,1,1,100
80000101,170195401,1,1,100
80000201,170195401,1,1,100
100090401,170111716,1,1,100
100100901,90295912,1,1,100
100101201,170196418,1,1,100
100101202,50398711,1,1,100
100101203,90598711,1,1,100
100101204,70198711,1,1,100
100101205,51498911,1,1,100
100101206,90398911,1,1,100
100101207,70298911,1,1,100
100101208,70296411,1,1,100
100101209,90596411,1,1,100
100101210,100196411,1,1,100
100101211,51396411,1,1,100
100110101,50741111,1,1,100
100110102,51541111,1,1,100
100110201,190191202,1,1,100
100110202,120195402,1,1,100
100110301,90446101,1,1,100
110010101,170195401,1,1,100
110010201,170195401,1,1,100
110010301,170195401,1,1,100
110010401,170195401,1,1,100
110010501,170195401,1,1,100
110010601,170195401,1,1,100
110010701,170195401,1,1,100
110010801,170195401,1,1,100
110010901,170195401,1,1,100
110011001,170195401,1,1,100
110011101,170195401,1,1,100
110011201,170195401,1,1,100
110011301,170195401,1,1,100
110011401,170195401,1,1,100
110011501,170195401,1,1,100
110011601,170195401,1,1,100
110011701,170195401,1,1,100
110011801,170195401,1,1,100
110011901,170195401,1,1,100
110012001,170195401,1,1,100
110012101,170195401,1,1,100
110012201,170195401,1,1,100
110012301,170195401,1,1,100
110012401,170195401,1,1,100
110012501,170195401,1,1,100
110012601,170195401,1,1,100
110012701,170195401,1,1,100
110012801,170195401,1,1,100
110012901,170195401,1,1,100
110013001,170195401,1,1,100
110013101,170195401,1,1,100
110013201,170195401,1,1,100
110013301,170195401,1,1,100
110013401,170195401,1,1,100
110013501,170195401,1,1,100
110013601,170195401,1,1,100
110013701,170195401,1,1,100
110013801,170195401,1,1,100
110013901,170195401,1,1,100
110014101,170195401,1,1,100
110014201,170195401,1,1,100
110014301,170195401,1,1,100
110014401,170195401,1,1,100
110014501,170195401,1,1,100
110020101,170195401,1,1,100
110020201,170195401,1,1,100
110020301,170195401,1,1,100
110020401,170195401,1,1,100
110020501,170195401,1,1,100
110020601,170195401,1,1,100
110020701,170195401,1,1,100
110020801,170195401,1,1,100
110020901,170195401,1,1,100
110021001,170195401,1,1,100
110021101,170195401,1,1,100
110021201,170195401,1,1,100
110021301,170195401,1,1,100
110021401,170195401,1,1,100
110021501,170195401,1,1,100
110021601,170195401,1,1,100
110021701,170195401,1,1,100
110021801,170195401,1,1,100
110021901,170195401,1,1,100
110022001,170195401,1,1,100
110022101,170195401,1,1,100
110022201,170195401,1,1,100
110022301,170195401,1,1,100
110022401,170195401,1,1,100
110022501,170195401,1,1,100
110022601,170195401,1,1,100
110022701,170195401,1,1,100
110022801,170195401,1,1,100
110022901,170195401,1,1,100
110023001,170195401,1,1,100
110023101,170195401,1,1,100
110023201,170195401,1,1,100
110023301,170195401,1,1,100
110023401,170195401,1,1,100
110023501,170195401,1,1,100
110023601,170195401,1,1,100
110023701,170195401,1,1,100
110023801,170195401,1,1,100
110023901,170195401,1,1,100
110024201,170195401,1,1,100
110024301,170195401,1,1,100
110024401,170195401,1,1,100
110024501,170195401,1,1,100
110024601,170195401,1,1,100
110030101,170195401,1,1,100
110030201,170195401,1,1,100
110030301,170195401,1,1,100
110030401,170195401,1,1,100
110030501,170195401,1,1,100
110030601,170195401,1,1,100
110030701,170195401,1,1,100
110030801,170195401,1,1,100
110030901,170195401,1,1,100
110031001,170195401,1,1,100
110031101,170195401,1,1,100
110031201,170195401,1,1,100
110031301,170195401,1,1,100
110031401,170195401,1,1,100
110031501,170195401,1,1,100
110031601,170195401,1,1,100
110031701,170195401,1,1,100
110031801,170195401,1,1,100
110031901,170195401,1,1,100
110032001,170195401,1,1,100
110032101,170195401,1,1,100
110032201,170195401,1,1,100
110032301,170195401,1,1,100
110032401,170195401,1,1,100
110032501,170195401,1,1,100
110032601,170195401,1,1,100
110032701,170195401,1,1,100
110032801,170195401,1,1,100
110032901,170195401,1,1,100
110033001,170195401,1,1,100
110033101,170195401,1,1,100
110033201,170195401,1,1,100
110033301,170195401,1,1,100
110033401,170195401,1,1,100
110033501,170195401,1,1,100
110033601,170195401,1,1,100
110033701,170195401,1,1,100
110033801,170195401,1,1,100
110033901,170195401,1,1,100
110034001,170195401,1,1,100
90040101,170195401,1,1,100
90040201,170195401,1,1,100
90040301,170195401,1,1,100
90040401,170195401,1,1,100
30551201,170195401,1,1,100
30551202,170195401,1,1,150
30551203,170195401,1,1,200
30551204,170195401,1,1,250
30601201,170195401,1,1,100
30601202,170195401,1,1,150
30601203,170195401,1,1,200
30601204,170195401,1,1,250
30651201,170195401,1,1,100
30651202,170195401,1,1,150
30651203,170195401,1,1,200
30651204,170195401,1,1,250
30701201,170195401,1,1,100
30701202,170195401,1,1,150
30701203,170195401,1,1,200
30701204,170195401,1,1,250
30751201,170195401,1,1,100
30751202,170195401,1,1,150
30751203,170195401,1,1,200
30751204,170195401,1,1,250
30551001,170195401,1,1,100
30551002,170195401,1,1,150
30551003,170195401,1,1,200
30551004,170195401,1,1,250
30601001,170195401,1,1,100
30601002,170195401,1,1,150
30601003,170195401,1,1,200
30601004,170195401,1,1,250
30651001,170195401,1,1,100
30651002,170195401,1,1,150
30651003,170195401,1,1,200
30651004,170195401,1,1,250
30701001,170195401,1,1,100
30701002,170195401,1,1,150
30701003,170195401,1,1,200
30701004,170195401,1,1,250
30751001,170195401,1,1,100
30751002,170195401,1,1,150
30751003,170195401,1,1,200
30751004,170195401,1,1,250
30551101,170195401,1,1,100
30551102,170195401,1,1,150
30551103,170195401,1,1,200
30551104,170195401,1,1,250
30601101,170195401,1,1,100
30601102,170195401,1,1,150
30601103,170195401,1,1,200
30601104,170195401,1,1,250
30651101,170195401,1,1,100
30651102,170195401,1,1,150
30651103,170195401,1,1,200
30651104,170195401,1,1,250
30701101,170195401,1,1,100
30701102,170195401,1,1,150
30701103,170195401,1,1,200
30701104,170195401,1,1,250
30751101,170195401,1,1,100
30751102,170195401,1,1,150
30751103,170195401,1,1,200
30751104,170195401,1,1,250
30551301,170195401,1,1,100
30551302,170195401,1,1,150
30551303,170195401,1,1,200
30551304,170195401,1,1,250
30601301,170195401,1,1,100
30601302,170195401,1,1,150
30601303,170195401,1,1,200
30601304,170195401,1,1,250
30651301,170195401,1,1,100
30651302,170195401,1,1,150
30651303,170195401,1,1,200
30651304,170195401,1,1,250
30701301,170195401,1,1,100
30701302,170195401,1,1,150
30701303,170195401,1,1,200
30701304,170195401,1,1,250
30751301,170195401,1,1,100
30751302,170195401,1,1,150
30751303,170195401,1,1,200
30751304,170195401,1,1,250
30501501,170195401,1,1,100
30501502,170195401,1,1,150
30501503,170195401,1,1,200
30501504,170195401,1,1,250
30601501,170195401,1,1,100
30601502,170195401,1,1,150
30601503,170195401,1,1,200
30601504,170195401,1,1,250
30701501,170195401,1,1,100
30701502,170195401,1,1,150
30701503,170195401,1,1,200
30701504,170195401,1,1,250
30501201,170195401,1,1,100
30501202,170195401,1,1,150
30501203,170195401,1,1,200
30501204,170195401,1,1,250
30501001,170195401,1,1,100
30501002,170195401,1,1,150
30501003,170195401,1,1,200
30501004,170195401,1,1,250
30501101,170195401,1,1,100
30501102,170195401,1,1,150
30501103,170195401,1,1,200
30501104,170195401,1,1,250
30501301,170195401,1,1,100
30501302,170195401,1,1,150
30501303,170195401,1,1,200
30501304,170195401,1,1,250
90010105,700100120,1,1,100
90020101,190170102,1,1,100
90020201,190170103,1,1,100
90030101,170195401,1,1,100
90030201,170195401,1,1,100
90030301,170195401,1,1,100
90030401,170195401,1,1,100
30330101,82700101,1,1,100
144001001,170195401,1,1,100
144001002,170195401,1,1,100
144001003,170195401,1,1,100
144001004,170195401,1,1,100
144001005,170195401,1,1,100
144001006,170195401,1,1,100
144001007,170195401,1,1,100
144001008,170195401,1,1,100
144001009,170195401,1,1,100
144001010,170195401,1,1,100
144001011,170195401,1,1,100
