ID,_Name,_Description,_Result,_Result_View,_Result_Count,_Kind,_Category,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Material5,_Material_Count5,_Material6,_Material_Count6,_Material7,_Material_Count7,_Material8,_Material_Count8,_Material9,_Material_Count9,_Material10,_Material_Count10,_Opt_Min,_Opt_Max,_Success_Probability,_Base_Lv,_Success_Probability_Min,_Success_Probability_Max,_Success_Probability_Revision,_Charge,_Cooltime_ID,_Cooltime
206013,雙刀披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練雙刀初級 +1\n? 熟練雙刀中級 +1\n? 熟練雙刀高級 +1\n? 熟練雙刀[初級]\n? 熟練雙刀[中級]\n? 熟練雙刀[高級],206013,40101601,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206014,槍披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練槍初級 +1\n? 熟練槍中級 +1\n? 熟練槍高級 +1\n? 熟練槍[初級]\n? 熟練槍[中級]\n? 熟練槍[高級],206014,40100801,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206015,十字弓披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練十字弓初級 +1\n? 熟練十字弓中級 +1\n? 熟練十字弓高級 +1\n? 熟練十字弓[初級]\n? 熟練十字弓[中級]\n? 熟練十字弓[高級],206015,40101001,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206016,單手劍披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練單手劍初級 +1\n? 熟練單手劍中級 +1\n? 熟練單手劍高級 +1\n? 熟練單手劍[初級]\n? 熟練單手劍[中級]\n? 熟練單手劍[高級],206016,40100301,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206017,弓箭披風,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練弓箭初級 +1\n? 熟練弓箭中級 +1\n? 熟練弓箭高級 +1\n? 熟練弓箭[初級]\n? 熟練弓箭[中級]\n? 熟練弓箭[高級],206017,40100901,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206018,靈魂魔法球禦守珠,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練禦守珠初級 +1\n? 熟練禦守珠中級 +1\n? 熟練禦守珠高級 +1\n? 熟練禦守珠[初級]\n? 熟練禦守珠[中級]\n? 熟練禦守珠[高級],206018,40195308,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206019,靈魂魔法球神槍劍,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練神槍劍初級 +1\n? 熟練神槍劍中級 +1\n? 熟練神槍劍高級 +1\n? 熟練神槍劍[初級]\n? 熟練神槍劍[中級]\n? 熟練神槍劍[高級],206019,40195307,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206020,靈魂魔法球長拳套,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練光拳套初級 +1\n? 熟練光拳套中級 +1\n? 熟練光拳套高級 +1\n? 熟練光拳套[初級]\n? 熟練光拳套[中級]\n? 熟練光拳套[高級],206020,40195303,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206021,靈魂魔法球手套,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練手套初級 +1\n? 熟練手套中級 +1\n? 熟練手套高級 +1\n? 熟練神擊手[初級]\n? 熟練神擊手[中級]\n? 熟練神擊手[高級],206021,40195304,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206022,靈魂魔法球盜賊短劍,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練盜賊短劍初級 +1\n? 熟練盜賊短劍中級 +1\n? 熟練盜賊短劍高級 +1\n? 熟練盜賊短劍[初級]\n? 熟練盜賊短劍[中級]\n? 熟練盜賊短劍[高級],206022,40195306,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206023,靈魂魔法球音樂指揮棒,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練音樂指揮棒初級 +1\n? 熟練音樂指揮棒中級 +1\n? 熟練音樂指揮棒高級 +1\n? 熟練音樂指揮棒[初級]\n? 熟練音樂指揮棒[中級]\n? 熟練音樂指揮棒[高級],206023,40195305,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206024,靈魂魔法球戰擊拐杖,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練戰擊拐杖初級 +1\n? 熟練戰擊拐杖中級 +1\n? 熟練戰擊拐杖高級 +1\n? 熟練戰擊拐杖[初級]\n? 熟練戰擊拐杖[中級]\n? 熟練戰擊拐杖[高級],206024,40195309,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206025,靈魂魔法球飛燕劍,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練飛燕劍初級 +1\n? 熟練飛燕劍中級 +1\n? 熟練飛燕劍高級 +1\n? 熟練飛燕劍[初級]\n? 熟練飛燕劍[中級]\n? 熟練飛燕劍[高級],206025,40195302,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206026,靈魂魔法球螺旋劍,? 戰鬥披風 \n? 不可鑲嵌\n? 熟練螺旋劍初級 +1\n? 熟練螺旋劍中級 +1\n? 熟練螺旋劍高級 +1\n? 熟練螺旋劍[初級]\n? 熟練螺旋劍[中級]\n? 熟練螺旋劍[高級],206026,40195301,1,2,205,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,160,180134430,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,7,100,100,0,140000,0,0
206027,光明卡片欄,,206027,40102601,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
206028,漆黑卡片欄,,206028,40102652,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
620016,拉巴納的魔術披風,,620016,40103001,1,2,1,1,382,4,0,1,3,45,0,0,0,0,0,0,0,0,0,180134426,500,180134427,90,180134430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,60,4,5,95,100,80000,0,0
620026,特殊防具碎片,製作特殊防具時使用的材料,620026,190180501,1,2,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,50000,0,0
630038,特殊飾品碎片,製作特殊飾品時使用的材料,630038,190180503,1,3,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,550,180134429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,50000,0,0
1401001,下級萬能木錘,添加寶石屬性的木槌 \n?新增的屬性上升到 Lv.1~Lv.5為止\n? 可鑲嵌種類 : 1 · 2 · 3欄位寶石,1401001,300136001,1,4,405,1,382,6,0,1,3,75,0,0,0,0,0,0,0,0,0,180134426,50,180134427,90,180121004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,5,95,0,50000,0,0
1401002,高級萬能木錘,添加寶石屬性的木槌 \n?新增的屬性上升到 Lv.6~Lv.10為止\n? 可鑲嵌種類 : 1 · 2 · 3欄位寶石,1401002,300136002,1,4,405,1,382,9,0,1,3,120,0,0,0,0,0,0,0,0,0,180134427,55,180134428,4,180121004,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,5,95,0,50000,0,0
640025,力量水晶 (15),通過加工術製作的水晶\n\n※參考※\n? 用於不同類型物品的材料,640025,180190805,15,4,1,1,382,4,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,150,180134429,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,45000,0,0
640030,體力水晶 (15),通過加工術製作的水晶\n\n※參考※\n? 用於不同類型物品的材料,640030,180190815,15,4,1,1,382,4,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,150,180134429,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,45000,0,0
640035,魔力水晶 (15),通過加工術製作的水晶\n\n※參考※\n? 用於不同類型物品的材料,640035,180190825,15,4,1,1,382,4,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,150,180134429,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,45000,0,0
640040,幸運水晶 (15),通過加工術製作的水晶\n\n※參考※\n? 用於不同類型物品的材料,640040,180190835,15,4,1,1,382,4,0,1,3,90,0,0,0,0,0,0,0,0,0,180134428,150,180134429,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,45000,0,0
502046,毒抵抗油 (15),通過煉金術製作的藥水\n\n※效果※\n? 特定時間內對毒產生免疫,502046,170102305,15,5,504,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
502047,水抵抗油 (15),通過煉金術製作的藥水\n\n※效果※\n? 特定時間內水屬性抗力提升,502047,170102405,15,5,504,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
502048,火抵抗油 (15),通過煉金術製作的藥水\n\n※效果※\n? 特定時間內火屬性抗力提升,502048,170102505,15,5,504,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
502049,土抵抗油 (15),通過煉金術製作的藥水\n\n※效果※\n? 特定時間內土屬性抗力提升,502049,170102605,15,5,504,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
502050,風抵抗油 (15),通過煉金術製作的藥水\n\n※效果※\n? 特定時間內風屬性抗力提升,502050,170102705,15,5,504,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
503037,啵的秘藥 (15),通過煉金術製作的藥水\n\n※效果※\n? 被攻擊時，以相當低的機率恢復HP,503037,170104305,15,5,503,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
503038,寶卡卡的秘藥  (15),通過煉金術製作的藥水\n\n※效果※\n? 被攻擊時，以相當低的機率恢復SP,503038,170104405,15,5,503,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
503039,班斯的秘藥 (15),通過煉金術製作的藥水\n\n※效果※\n? 短時間內屬性攻擊免疫\n\n※參考※\n? 冷卻時間: 10分,503039,170104505,15,5,503,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
503040,啾的秘藥 (15),通過煉金術製作的藥水\n\n※效果※\n? 短時間內物理及魔法免疫\n\n※參考※\n? 冷卻時間: 10分,503040,170104605,15,5,503,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501009,甜米釀 (15),\n來杯甜米釀能力值 UP!\n\n※效果※\n? 效用效果\n? 所有能力值10%(10分)\n\n※參考※\n? 效用效果不可和食物重復使用,1501009,170195405,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195402,100,170195403,20,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501010,起司蛋糕 (15),\n對恢復最好的甜點\n\n※效果※\n? 效用效果\n? 最大HP + SP 10%(10分)\n\n※參考※\n? 效用效果不可和食物重復使用,1501010,170195406,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501011,核桃派 (15),\n集中力的核桃派\n\n※效果※\n? 效用效果\n? 迴避率10% + 命中率 15%(10分)\n\n※參考※\n? 效用效果不可和食物重復使用,1501011,170195407,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501012,巧克力餅乾 (15),\n充滿幸運的巧克力餅乾\n\n※效果※\n? 效用效果\n? 道具發生率10% +屬性發生率 500%(10分)\n\n※參考※\n? 效用效果不可和食物重復使用,1501012,170195408,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195402,100,170195403,20,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501013,排骨湯 (15),\n好像只能提升最小傷害的排骨湯\n\n※效果※\n? 攻擊效果\n? 最小傷害 20%(10分)\n\n※參考※\n? 攻擊效果不可和食物重復使用.,1501013,170195409,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501014,烤饅魚 (15),\n帶來最大傷害之氣的烤饅魚\n\n※效果※\n? 攻擊效果\n? 最大傷害 20%(10分)\n\n※參考※\n? 攻擊效果不可和食物重復使用.,1501014,170195410,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195402,100,170195403,20,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501015,拌飯 (15),\n好像觸發隱藏在我體內力量的拌飯\n\n※效果※\n? 攻擊效果\n? 爆擊率 5%(10分)\n\n※參考※\n? 攻擊效果不可和食物重復使用.,1501015,170195411,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195401,100,170195402,50,170195403,10,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1501016,參雞湯 (15),\n突然湧出隱藏力量的參雞湯\n\n※效果※\n? 攻擊效果\n? 爆擊傷害 20%(10分)\n\n※參考※\n? 攻擊效果不可和食物重復使用.,1501016,170195412,15,5,505,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,170195402,100,170195403,20,180134430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,95,100,30000,0,0
1603022,高級突變眼鏡,,1603022,100112054,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144542,5,190144543,5,190144540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1603023,高級突變絲襪,,1603023,60112052,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144542,5,190144543,5,190144540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1603024,高級突變眉心貼,,1603024,120112034,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144542,5,190144543,5,190144540,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1128001,自然黑狼玉(S),,1128001,84001201,1,1,127,1,382,1,0,1,3,10,0,0,0,0,0,0,0,0,0,180134426,100,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,1,5,95,100,7500,0,0
1128002,沙漠的黑狼玉(S),,1128002,84001301,1,1,127,1,382,2,0,1,3,30,0,0,0,0,0,0,0,0,0,180134426,150,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,2,5,95,100,17500,0,0
1128003,哥德黑狼玉(S),,1128003,84001401,1,1,127,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,180134426,200,180134427,5,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,3,5,95,100,27500,0,0
1128004,木雕黑狼玉(S),,1128004,84001501,1,1,127,1,382,4,0,1,3,70,0,0,0,0,0,0,0,0,0,180134426,250,180134427,45,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,4,5,95,100,37500,0,0
1128005,環狀黑狼玉(S),,1128005,84001601,1,1,127,1,382,5,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,300,180134427,125,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,5,5,95,100,47500,0,0
1128006,東方的黑狼玉(S),,1128006,84001701,1,1,127,1,382,6,0,1,3,110,0,0,0,0,0,0,0,0,0,180134427,275,180134428,20,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,6,5,95,100,57500,0,0
1128007,彩繪玻璃黑狼玉(S),,1128007,84001801,1,1,127,1,382,7,0,1,3,130,0,0,0,0,0,0,0,0,0,180134427,325,180134428,80,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,7,5,95,100,67500,0,0
1128008,維多利亞黑狼玉(S),,1128008,84001901,1,1,127,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1128009,摩洛哥黑狼玉(S),,1128009,84002001,1,1,127,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1128010,神聖的黑狼玉(S),,1128010,84002101,1,1,127,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1313101,月華院的星星徽章,,1313101,164700302,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144590,5,190144591,5,190144592,5,190144593,5,190144594,5,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1307101,月華院的教材,,1307101,164200402,1,3,307,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144590,5,190144591,5,190144592,5,190144593,5,190144594,5,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313102,月華院的太陽徽章,,1313102,164500306,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144590,5,190144591,5,190144592,5,190144593,5,190144594,5,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1303008,龍京軍補給絲襪,,1303008,60112019,1,3,304,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134445,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
206029,闇影牌,,206029,40102801,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
640043,中級覺醒劑,,640043,190144676,3,4,1,1,382,4,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,200,180134429,250,180134430,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,50000,0,0
1603032,高級突變耳環,,1603032,110102801,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144683,5,190144684,5,190144685,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,100,10,100,100,100,0,0,0
1603033,高級突變披風,,1603033,40112742,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144683,5,190144684,5,190144685,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,100,10,100,100,100,0,0,0
1603034,高級突變戒指,,1603034,160203101,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144683,5,190144684,5,190144685,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,100,10,100,100,100,0,0,0
1305008,瑟洛斯的黃色珠子,,1305008,120112114,1,3,305,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134497,20,180134487,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1309101,歐若拉的貓咪貼紙,,1309101,165100301,1,3,309,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144876,10,190144877,10,190144878,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1603037,高級突變腰帶,,1603037,165200301,1,3,33,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190144879,10,190144880,10,190144881,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
206031,魔法權杖套,,206031,40102901,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
1307102,奧莉安的變異教本,,1307102,164200501,1,3,307,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134540,15,190144987,5,190144988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1310101,傑凱的胸針,,1310101,165300101,1,3,310,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134549,5,180134550,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406101,米奈勒帕的第一個紅寶石,,1406101,160300401,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145066,10,190145067,10,190145068,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406102,米奈勒帕的第一個黃寶石,,1406102,160400401,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145066,10,190145067,10,190145068,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406103,米奈勒帕的第一個藍寶石,,1406103,160500401,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145066,10,190145067,10,190145068,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313103,凱魯斯的凍結徽章,,1313103,164500401,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145069,10,190145070,10,190145071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313104,凱魯斯的月亮徽章,,1313104,164700401,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145069,10,190145070,10,190145071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1603054,巨人族的神秘結晶,,1603054,80500503,1,5,1,1,382,10,0,0,0,0,0,0,0,0,0,0,0,0,0,180134555,40,180134556,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,100,100,100,5000000,0,0
1603055,高級鑲嵌神藥,,1603055,170171328,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170171226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1603056,高級鑲嵌妙藥,,1603056,170171329,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170171201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1308101,機甲虎林之綴飾,※※隨機獲得資訊※※\n機甲虎林之綴飾\n高級機甲虎林之綴飾,1308101,165400101,1,3,308,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134662,10,180134663,10,180134664,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,100,100,100,0,0,0
1309102,亞奇戰龍的獅子貼紙,,1309102,165100401,1,3,309,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134665,10,180134666,10,180134667,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1311101,突變藍寶怪的腰帶,,1311101,165200401,1,3,311,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134676,10,180134677,10,180134678,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1129001,蜂窩爆焰巨錘(S),,1129001,84300301,1,1,129,1,382,1,0,1,3,10,0,0,0,0,0,0,0,0,0,180134426,100,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,1,5,95,100,7500,0,0
