ID,_Description,_AddTime1,_Material1,_AddTime2,_Material2,_AddTime3,_Material3,_AddTime4,_Material4,_AddTime5,_Material5,_AddTime6,_Material6
82203643,?? ★ ??? ????,240,190197302,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
82303643,?? ★ ??? ?????,240,190197302,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
82403643,?? ★ ??? ?????,240,190197302,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
82503643,?? ★ ??? ????,240,190197302,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103901,??? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103902,??? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103903,??? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103904,??? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103905,?? ???★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103906,?? ???★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103907,?? ???★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103908,?? ???★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103909,?? ???★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103910,???★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103911,???★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103912,???★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103913,???★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103914,???★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103915,???★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103916,???★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103917,???★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103918,???★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103919,???★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103920,???★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103921,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103922,??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103923,??? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103924,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103925,???? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104001,A? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104002,A? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104003,A? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104004,A? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104005,?? A?★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104006,?? A?★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104007,?? A?★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104008,?? A?★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104009,?? A?★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104010,A?★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104011,A?★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104012,A?★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104013,A?★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104014,A?★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104015,A?★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104016,A?★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104017,A?★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104018,A?★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104019,A?★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104020,A?★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104021,?? A?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104022,??? A?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104023,??? ?? A?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104024,???? A?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104025,???? ?? A?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104101,B? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104102,B? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104103,B? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104104,B? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104105,?? B?★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104106,?? B?★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104107,?? B?★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104108,?? B?★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104109,?? B?★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104110,B?★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104111,B?★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104112,B?★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104113,B?★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104114,B?★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104115,B?★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104116,B?★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104117,B?★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104118,B?★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104119,B?★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104120,B?★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104121,?? B?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104122,??? B?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104123,??? ?? B?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104124,???? B?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104125,???? ?? B?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104201,AB? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104202,AB? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104203,AB? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104204,AB? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104205,?? AB?★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104206,?? AB?★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104207,?? AB?★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104208,?? AB?★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104209,?? AB?★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104210,AB?★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104211,AB?★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104212,AB?★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104213,AB?★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104214,AB?★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104215,AB?★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104216,AB?★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104217,AB?★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104218,AB?★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104219,AB?★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104220,AB?★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104221,?? AB?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104222,??? AB?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104223,??? ?? AB?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104224,???? AB?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104225,???? ?? AB?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104301,O? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104302,O? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104303,O? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104304,O? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104305,?? O?★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104306,?? O?★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104307,?? O?★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104308,?? O?★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104309,?? O?★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104310,O?★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104311,O?★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104312,O?★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104313,O?★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104314,O?★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104315,O?★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104316,O?★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104317,O?★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104318,O?★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104319,O?★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104320,O?★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104321,?? O?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104322,??? O?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104323,??? ?? O?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104324,???? O?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104325,???? ?? O?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104401,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104402,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104403,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104404,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104405,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104406,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104407,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104408,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104409,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104410,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104411,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104412,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104413,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104414,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104415,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104416,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104417,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104418,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104419,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104420,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104421,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104422,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104423,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104424,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104425,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104501,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104502,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104503,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104504,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104505,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104506,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104507,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104508,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104509,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104510,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104511,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104512,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104513,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104514,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104515,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104516,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104517,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104518,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104519,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104520,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104521,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104522,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104523,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104524,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104525,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104601,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104602,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104603,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104604,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104605,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104606,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104607,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104608,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104609,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104610,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104611,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104612,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104613,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104614,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104615,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104616,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104617,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104618,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104619,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104620,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104621,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104622,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104623,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104624,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104625,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104701,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104702,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104703,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104704,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104705,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104706,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104707,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104708,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104709,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104710,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104711,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104712,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104713,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104714,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104715,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104716,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104717,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104718,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104719,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104720,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104721,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104722,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104723,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104724,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104725,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700100124,??? ??? ?,168,190179889,0,0,0,0,0,0,0,0,0,0
700100123,??? ?,168,190179889,0,0,0,0,0,0,0,0,0,0
700104801,??? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104802,??? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104803,??? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104804,??? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104805,?? ???★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104806,?? ???★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104807,?? ???★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104808,?? ???★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104809,?? ???★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104810,???★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104811,???★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104812,???★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104813,???★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104814,???★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104815,???★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104816,???★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104817,???★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104818,???★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104819,???★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104820,???★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104821,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104822,??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104823,??? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104824,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104825,???? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104920,?? ?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104922,???? ?? ?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700104924,???? ?? ?,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105020,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105022,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105024,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103526,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105101,??? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105102,??? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105103,??? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105104,??? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105105,?? ???★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105106,?? ???★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105107,?? ???★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105108,?? ???★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105109,?? ???★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105110,???★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105111,???★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105112,???★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105113,???★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105114,???★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105115,???★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105116,???★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105117,???★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105118,???★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105119,???★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105120,???★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105121,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105122,??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105123,??? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105124,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105125,???? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105203,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105204,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105205,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105301,? ?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105302,? ?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105303,? ?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105304,? ?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105305,?? ? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105306,?? ? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105307,?? ? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105308,?? ? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105309,?? ? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105310,? ??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105311,? ??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105312,? ??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
