ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
172000165,10005001,47,猶忒王國國境地帶,巴吉爾,10005001,47,猶忒王國國境地帶,巴吉爾,若搶走敵將的象徵，可以大幅提升我軍的士氣。,…不是要叫你這樣做才拜託你的，哼哼！,請於太陽神的地下祭壇消滅'35代阿耆尼'並獲得'火神族長的火焰頭盔',請小心。,0,這一定是他裝備的東西，辛苦你了。,0,102,1,1,1,1,220,副本,2,355,354,0,1,220,,0,0,0,0,0,0
174001049,10005001,57,魯曼,阿思瑪,10005001,57,魯曼,阿思瑪,在瀑布樹森林中，真的能感受到珍貴寶石的存在感。,,"請於""瀑布樹森林""消滅 [特莉妮婭]並獲得[蒼空之眼]。",請盡可能快一點。,0,哇啊~謝謝！,0,107,1,1,1,1,227,副本,2,368,370,0,1,227,,0,0,0,0,0,0
174001050,10005001,57,魯曼,阿思瑪,10005001,57,魯曼,阿思瑪,從敵軍軍長身上感受到特別的力量。初次出動時看過她一次… 好像感受到了某種神奇的力量。,好像不是因為她蘊含的氣息，是因為某個東西…你可以取得那個東西嗎？,"請於""寶石樹森林""消滅[沛斯嘉]並獲得[女王的象徵]。",請盡可能快一點。,0,哇啊~謝謝！,0,108,1,1,1,1,227,副本,2,368,370,0,1,227,,0,0,0,0,0,0
174004001,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,最後是6層。,回顧到目前為止的經驗…可能會有很多可怕的怪物，請小心。,請探索未知的倉庫並破壞獎勵箱子。,謝謝。不知道有什麼，請小心！,0,呼，真是煩人的傢伙啊。,0,39,1,1,1,1,200,副本,2,286,329,174004002,0,200,,0,0,0,0,0,0
174004002,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,6層第2個倉庫。,千萬不要掉以輕心。雖然整理倉庫很重要，但冒險家的安全也很重要。,請探索未知的倉庫並破壞獎勵箱子。,謝謝。不知道有什麼，請小心！,0,呼，真是煩人的傢伙啊。,0,39,1,1,1,1,200,副本,2,286,329,174004003,0,200,,0,0,0,0,0,0
174004003,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,6層第3個倉庫。,剩下沒多少了，請盡全力消滅怪物吧。,請探索未知的倉庫並破壞獎勵箱子。,謝謝。不知道有什麼，請小心！,0,呼，真是煩人的傢伙啊。,0,39,1,1,1,1,200,副本,2,286,329,174004004,0,200,,0,0,0,0,0,0
174004004,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,6層第4個倉庫。,剩下沒多少了，請盡全力消滅怪物吧。,請探索未知的倉庫並破壞獎勵箱子。,謝謝。不知道有什麼，請小心！,0,呼，真是煩人的傢伙啊。,0,39,1,1,1,1,200,副本,2,286,329,174004005,0,200,,0,0,0,0,0,0
174004005,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,10005000,214,吉恩蒂亞公園大廳,倉庫管理員羅賓,6層第5個倉庫。,剩下沒多少了，請盡全力消滅怪物吧。,請探索未知的倉庫並破壞獎勵箱子。,謝謝。不知道有什麼，請小心！,0,呼，真是煩人的傢伙啊。,0,39,1,1,1,1,200,副本,2,286,329,0,0,200,,0,0,0,0,0,0
174009011,10005001,53,彩虹島奇遇,胖胖耶比,10005001,53,彩虹島奇遇,胖胖耶比,新的第二個超級瑪琍出來了？請挑戰看看吧~,,新的第二個超級瑪琍挑戰、活動超級瑪琍獎勵一天只可獲取一次，練習才是王道~！多多練習去征服活動超級瑪琍吧~！,將您送到新超級瑪琍地圖~~,0,挑戰新超級瑪琍！一天只能領取一次獎勵。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
174009012,10005001,53,彩虹島奇遇,胖胖耶比,10005001,53,彩虹島奇遇,胖胖耶比,玩家！真是厲害的實力者呢~呵,,完成新超級瑪琍,如果完成的話，會跟禮物一起將您送出去~~,0,請收下禮物~~,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
174009013,10005001,53,彩虹島奇遇,胖胖耶比,10005001,53,彩虹島奇遇,胖胖耶比,往超特級200等級跳躍~！送你很多禮物~,,完成超特級跳躍,如果完成即跳到200級！會贈送你很多禮物~,0,達到200級了吧？請收下禮物吧~,0,25,1,1,1,1,50,活動,0,0,0,0,1,50,,0,0,0,0,0,0
174009014,10005001,17,彩虹島奇遇,嘻哈鴿,10005001,17,彩虹島奇遇,嘻哈鴿,活動期間內會每天給你好運~！,,請去找 '嘻哈鴿' 進行對話一次來完成任務。,戰鬥馬上就要開始了~!!,0,快點開始戰鬥吧~~!!,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009001,10005000,0,GM活動地圖,修普勒,10001307,81,GM活動地圖,修普勒,挑戰還是滿足，選擇的時間到了！,,任務完成時， 會移動至活動地圖。,挑戰還是滿足，選擇的時間到了！,0,任務完成時， 會移動至活動地圖。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009002,10005000,0,挑戰! 小吉,修普勒,10001307,81,挑戰! 小吉,修普勒,挑戰還是滿足，選擇的時間到了！,,任務完成時，會給你參與的氣息。,挑戰還是滿足，選擇的時間到了！,0,任務完成時，會給你參與的氣息。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009003,10005000,0,挑戰! 中吉,修普勒,10001307,81,挑戰! 中吉,修普勒,挑戰還是滿足，選擇的時間到了！,,任務完成時，會給你小吉的氣息。,挑戰還是滿足，選擇的時間到了！,0,任務完成時，會給你小吉的氣息。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009004,10005000,0,挑戰! 大吉,修普勒,10001307,81,挑戰! 大吉,修普勒,挑戰還是滿足，選擇的時間到了！,,任務完成時，會給你中吉的氣息。,挑戰還是滿足，選擇的時間到了！,0,任務完成時，會給你中吉的氣息。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009005,10005000,0,大吉達成!,修普勒,10001307,81,大吉達成!,修普勒,挑戰還是滿足，選擇的時間到了！,,任務完成時，會給你大吉的氣息。,挑戰還是滿足，選擇的時間到了！,0,任務完成時，會給你大吉的氣息。,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
174006001,10005001,23,特洛里,貝麗泰,10005001,23,特洛里,貝麗泰,真的非常感謝你替我找到我們村莊的寶物！！,,請向特洛里村莊的貝麗泰報告。,請幫我找出我們村莊的寶物。,0,謝謝~,0,33,1,1,1,1,207,聲望點數,2,331,332,0,1,207,,0,0,0,0,0,0
181009006,10004001,18,GM活動地圖,伊克納特老師,10004001,18,GM活動地圖,伊克納特,無論是什麼時候，投票都必須要慎重。要好好確認誰立定了什麼樣的公約。,,請去完成任務，收下 '彩虹島班長選舉投票券'並選出班長,無論是什麼時候，投票都必須要慎重。要好好確認誰立定了什麼樣的公約。,0,無論何時，投票都要慎重~！,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181009007,10004001,18,GM活動地圖,伊克納特老師,10004001,18,GM活動地圖,伊克納特,老師要公平對待每個人。,,請去完成任務，獲得超好吃的糖果。,老師要公平對待每個人。,0,來~ 這是老師的心意~,0,25,1,1,1,1,1,活動,0,0,0,0,1,1,,0,0,0,0,0,0
181007001,10005000,14,艾利亞斯物品店,亞拉,10005000,14,艾利亞斯物品店,亞拉,新開張的第2季超級瑪琍 1！,這次也會挑戰看看吧？,向超級瑪琍最後的通關地區衝啊！,雖然會很辛苦，但我會為你加油的！,0,成功！恭喜你！,0,2,1,1,1,1,15,一般,2,6,6,181007003,1,15,,0,0,0,0,0,0
181007002,10005000,14,艾利亞斯物品店,亞拉,10005000,14,艾利亞斯物品店,亞拉,真厲害，居然這麼快就到這裡了。終於到了最後的獎勵關卡！,這次成功的話，我會給你特別的獎勵。,向超級瑪琍最後的通關地區衝啊！,雖然會很辛苦，但我會為你加油的！,0,成功！恭喜你！,0,2,1,1,1,1,15,一般,2,6,6,181007003,1,15,,0,0,0,0,0,0
181007003,10005000,14,艾利亞斯物品店,亞拉,10005000,14,艾利亞斯物品店,亞拉,新開張的第2季超級瑪琍 2！,請一定要挑戰！,向超級瑪琍最後的通關地區衝啊！,雖然會很辛苦，但我會為你加油的！,0,成功！恭喜你！,0,2,1,1,1,1,15,一般,2,6,6,181007005,1,15,,0,0,0,0,0,0
181007004,10005000,14,艾利亞斯物品店,亞拉,10005000,14,艾利亞斯物品店,亞拉,嗚哇，這麼快就滿足目標次數了啊。最後的獎勵關卡也請努力挑戰！,這次成功的話，我會給你特別的獎勵。,向超級瑪琍最後的通關地區衝啊！,雖然會很辛苦，但我會為你加油的！,0,成功！恭喜你！,0,2,1,1,1,1,15,一般,2,6,6,181007005,1,15,,0,0,0,0,0,0
181001101,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,現在還有殘留的角色。請將他們全數消滅。,因為覺得他們很可憐而再次進行協商，但他們居然連那也拒絕了…！,"請於 ""玩偶小徑""消滅 [和平的象徵皮恩]和 [獨特鈕扣兔逗比]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,一般,2,375,375,0,0,230,,0,0,0,0,0,0
181001102,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,再也沒有協商的餘地了吧？？,請全數消滅，一個也不要留下！,"請於 ""玩偶小徑""消滅 [紅心海賊團航海士]和 [妖精熊哈尼普]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,一般,2,375,375,0,0,230,,0,0,0,0,0,0
181001103,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,預算極為不足…小東西似乎得重新利用才行。,請將和平的象徵皮恩、獨特鈕扣兔逗比的小東西帶來給我。我會作應急使用的。,"請於 ""玩偶小徑""回收 [皮恩的可口蘋果]和 [鈕扣兔的圍巾]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,一般,2,375,375,0,0,230,,0,0,0,0,0,0
181001104,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,請將紅心海賊團航海士、妖精熊哈尼普的小東西帶來給我。,我會作應急使用的。不能浪費預算啊！,"請於 ""玩偶小徑""回收 [紅心海賊團的寶物地圖]和 [妖精熊的蜂蜜罐]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,一般,2,375,375,0,0,230,,0,0,0,0,0,0
181001105,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,殘忍又無情地，知道吧？,其實...拜託你的我內心也是在流淚啊。,"請於 ""春植島紀念館""消滅 [漢堡快餐]和 [騎士戳戳]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001106,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,殘忍又悽慘地！知道吧…？,我內心也淚流不止啊。,"請於 ""春植島紀念館""消滅 [啟示者摩斯特拉達姆士]和 [光之騎士奉春植]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001107,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,小徑都黏呼呼的！都是因為那隻帶著蜂蜜到處走的笨熊！,請將那傢伙還有附近的傢伙們都消滅！,"請於 ""春植島紀念館""消滅 [節奏樂團]和 [紅心海賊團狙擊手]以及 [妖精熊史特隆]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001108,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,因為可笑的外型，就算是鬧事也是很搞笑啊！,"雖然是主題樂園的象徵，但還是請你消滅掉可笑的 ""那個傢伙""！","請於 ""春植島紀念館""消滅 [奉春植特戰隊 奉]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001109,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,"你知道因為一點也不可愛的外型而帶給人失落感的 ""那傢伙""嗎？",居然那樣破壞可愛的象徵！！請消滅那傢伙吧！,"請於 ""春植島紀念館""消滅 [奉春植特戰隊 春]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001110,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,"你知道讓人好奇到底有著什麼樣外貌的 ""那傢伙""嗎？",請拿下那傢伙的面具，確認他的外貌吧！,"請於 ""春植島紀念館""消滅 [奉春植特戰隊 植]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001111,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,你知道一般的遊樂園已經都是虧損經營了嗎？,不管怎樣都要減少預算消耗，而最常用的方法就是小東西再利用。,"請於 ""春植島紀念館""回收 [超能飲料]和 [勇氣盾牌]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001112,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,我怎麼會想這樣重複利用呢？,我也想每次用新道具給來訪的各位新的體驗啊！,"請於 ""春植島紀念館""回收 [主教的魔法卷軸]和 [24K鋸齒零件]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001113,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,不過話說回來，這裡有很多稀奇的小東西，我很喜歡。,聽說有長得很奇怪的寶石，還是水槍之類的…。,"請於 ""春植島紀念館""回收 [節奏樂團的寶石]和 [紅心海賊團的水槍]以及 [妖精熊的蝴蝶結]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001114,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,啊，我們遊樂園不賣酒類。,家人和戀人們一起同樂的地方賣什麼酒…請全數回收並帶來給我。,"請於 ""春植島紀念館""消滅奉春植特戰隊並回收 [春植島無酒精雞尾酒]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,副本,2,375,375,0,0,221,,0,0,0,0,0,0
181001115,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,啊啊，想不到友情和愛情的象徵居然變成那麼討人厭的角色！,雖然心痛，但為了夢和希望…！,"請於 ""冰淇淋庭院""消滅 [友情的象徵皮爾]和 [愛情的象徵皮妮]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001116,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,其實我很喜歡兔子。,做出這種決定，我到現在來是覺得快心痛死了。,"請於 ""冰淇淋庭院""消滅 [獨特鈕扣兔哈比]和 [獨特鈕扣兔波比]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001117,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,啊，我不太喜歡猴子跟熊。,請快點消滅他們吧。,"請於 ""冰淇淋庭院""消滅 [紅心海賊團戰鬥員]和 [妖精熊羅爾利]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001118,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,不過到底為什麼要做出那個雪花球的角色呢？,冰淇淋和雪花球角色啊…哼，一點也不適合啊？,"請於 ""冰淇淋庭院""消滅 [憂鬱的雪花球]和 [冷漠的雪花球]以及 [淘氣的雪花球]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001119,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,小銀河雖然可愛又討人喜歡，但是太淘氣了…。,雖然可惜，但也只能後會有期了。,"請於 ""冰淇淋庭院""消滅 [小銀河布堤]和 [小銀河寇堤]以及 [小銀河思堤]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001120,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,啊，請快點把那奇怪的冰淇淋樹給消滅吧。,連見都不想見到。那是什麼設計啊？設定也很奇怪…。,"請於 ""冰淇淋庭院""消滅 [致命卡路里]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001121,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,友情的象徵皮爾、愛情的象徵皮妮的兩個小東西會作應急使用的。,,"請於 ""冰淇淋庭院""回收 [皮爾的妖術蘋果]和 [皮妮的美麗蝴蝶結]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001122,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,獨特鈕扣兔哈比和波比的小東西看起來好像滿有用的？,,"請於 ""冰淇淋庭院""回收 [鈕扣兔的迴旋鏢]和 [鈕扣兔的玩具槌]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001123,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,紅心海賊團戰鬥員的紅色眼罩…材質真是不錯。,妖精熊羅爾利的風車用在其他地方好像也不錯。,"請於 ""冰淇淋庭院""回收 [紅心海賊團的紅色眼罩]和 [妖精熊的風車]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001124,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,收集憂鬱的雪花球的毛球團做成抹布或是冬天用的圍巾來賣好像不錯吧？,冷漠的雪花球拿著的冰淇淋杓洗一洗再利用就可以了，淘氣的雪花球的絨帽應該可以直接拿來轉售。,"請於 ""冰淇淋庭院""回收 [雪花球的毛球團]和 [雪花球的冰淇淋杓]以及 [雪花球的絨帽]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001125,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,小銀河的披風碎片或神秘之角、玩具妖術棒也是很不錯的小東西。,如果做成角色扮演的商品販賣，說不定反應會不錯…？,"請於 ""冰淇淋庭院""回收 [銀河披風碎片]和 [銀河神秘之角]以及 [銀河玩具妖術棒]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001126,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,致命卡路里的巧克力糖漿…雖然生氣，但我好像也只能認可它的味道。,先收集起來，用於美麗又美味的巧克力蛋糕，或是巧克力商品上應該會不錯。,"請於 ""冰淇淋庭院""消滅致命卡路里並回收 [傳說的巧克力糖漿]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,副本,2,375,375,0,0,230,,0,0,0,0,0,0
181001127,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,我再說一次，影子之書裡的所有東西全都廢棄也沒關係。,特別是那個畫有詭異花紋的爵作系列，希望你可以消除乾淨。,"請於 ""影子之書""消滅[三種爵作]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001128,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,矮額~ 塗鴉蟲，太噁心了！,讓人嫌惡的東西，要消除才對啊！,"請於 ""影子之書""消滅[三色塗鴉蟲]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001129,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,那個盔甲到底為什麼要拿來展示啊？,跟圖書館的概念也不符啊…。,"請於 ""影子之書""消滅[影子護甲]和 [影子巨斧骷髏戰士]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001130,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,那些飛來飛去的書是問題的所在！,請把全部都消滅吧！,"請於 ""影子之書""消滅[影子書妖]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001131,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,因為太中二病的設定而感到痛苦的可憐黑焱龍…。,要是沒引起騷亂就會饒他一命的，真令人惋惜啊。嘶呃…你知道了吧？,"請於 ""影子之書""消滅[闇黑火焰大帝黑焱龍]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001132,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,組成三種爵作的材料中有很神奇的道具。,全數收集後，可以請你帶來給我嗎？,"請於 ""影子之書""回收 [蘊含邪惡靈魂的金箔]和 [黑暗的魔法袋]以及 [黑暗的魔法咒語書]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001133,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,構成塗鴉蟲的材料也有相當多神奇的東西呢。,請全都拿來給我。我要來研究看看，要怎麼再次利用。,"請於 ""影子之書""回收 [生命的彩色粉末]和 [神秘的顏料]以及 [生命的塗層噴霧]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181001134,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,闇黑火焰大帝黑焱龍為什麼拿著奇怪的罈子行動呢？,真好奇那是什麼…你能幫我取來嗎？,"請於 ""影子之書""消滅黑焱龍並回收 [蘊含黑焱龍靈魂碎片的葫蘆瓶]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,副本,2,375,375,0,0,224,,0,0,0,0,0,0
181002001,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,殘忍又無情地，知道吧？,拜託你的我其實內心也是在流淚啊。,"請於 ""春植島紀念館""消滅 [奉春植特戰隊]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,221,重覆,2,375,375,0,1,221,,0,0,0,0,0,0
181002002,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,啊，請快點把那奇怪的冰淇淋樹給消滅吧。,連見都不想見到。那是什麼設計啊？設定也很奇怪…。,"請於 ""冰淇淋庭院""消滅 [致命卡路里]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,230,重覆,2,375,375,0,1,230,,0,0,0,0,0,0
181002003,10005001,59,春植島大廳,ELLE,10005001,59,春植島大廳,ELLE,因為太中二病的設定而感到痛苦的可憐黑焱龍…。,要是沒引起騷亂就會饒他一命的，真令人惋惜啊。嘶呃…你知道了吧？,"請於 ""影子之書""消滅 [闇黑火焰大帝黑焱龍]。",這次也拜託你了。,0,果然實力不凡啊！不愧是最棒的問題終結者！,0,24,1,1,1,1,224,重覆,2,375,375,0,1,224,,0,0,0,0,0,0
181004001,10005000,2,冥王神殿,亞瑟絲-冥王神殿,10005000,2,冥王神殿,亞瑟絲-冥王神殿,"因為此冥王神殿的 ""大王哥布林""，我沒辦法前往艾利亞斯！",以冒險家現在的實力，應該很輕易就能消滅大王哥布林吧？,"必須消滅 5隻 ""冥王神殿""的 [大王哥布林]。",如果感到有危險，就快點逃跑。,0,真厲害！不愧是殺手！,0,1,1,1,1,1,10,一般,2,4,4,0,1,10,,0,0,0,0,0,0
181004002,10005000,96,爬呀爬大樹,拉塔特,10005000,96,爬呀爬大樹,拉塔特,這棵樹是吃了什麼，怎麼長得這麼高大？,多多跳躍的話，我也可以像那棵樹一樣長得這個高嘛…,隱藏任務。冒險途中若出現任務完成的訊息，請再來找希羅。持續地進行許多冒險的話，會給予特別的稱號獎勵。,"好！提示是 ""跳躍""！請自然地去冒險壁完成任務吧！",0,嗚哇~ 很厲害呢？,0,44,0,1,1,1,10,一般,2,35,35,0,1,10,,0,0,0,0,0,0
181004003,10005000,54,奧亦奇村莊,辛卓,10005000,54,奧亦奇村莊,辛卓,"嗯嗯..影子忍者們不僅很會躲藏，""繩索""移動也是一絕啊",能吊在繩索上的臂力是有多厲害呢…,隱藏任務。冒險途中若出現任務完成的訊息，請再來找希羅。持續地進行許多冒險的話，會給予特別的稱號獎勵。,要認真作肌力運動才能長時間吊在繩索上吧？,0,辛苦了。如何，有感覺到臂力變強了嗎？,0,4,0,1,1,1,10,一般,2,20,15,0,1,10,,0,0,0,0,0,0
181004004,10005000,77,貝斯村莊,布馬,10005000,77,貝斯村莊,布馬,你知道貝斯村莊的螞蟻洞窟究竟是誰挖的嗎？,挖那個洞穴不是件容易的事啊。,"隱藏任務。冒險途中若出現任務完成的訊息，請再來找希羅。持續地使用 ""鐵鍬""的話，會給予特別的稱號獎勵。",好，到螞蟻洞窟去吧！,0,嘿嘿嘿，找我這老人有什麼事啊？,0,6,0,1,1,1,78,一般,2,37,37,0,1,78,,0,0,0,0,0,0
