ID,_Name,_StageID,_MapGroupID,_MapID,_PosX,_PosY,_RectLeft,_RectTop,_RectRight,_RectBottom,_ObjectImage,_TipMessage,_EventType,_EventTypeID,_EventSubType,_ObjectTerrain,_ObjectFlip,_Description,_Icon,_Icon_Index,_Consumption_ItemID,_Field_Dynamic_Create,_Ind_Num,_Fx_id,_Portal_Time_Count,_Title,_npc_Type,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Require9_Type,_Require9_ID,_Require9_Value1,_Require9_Value2,_Require10_Type,_Require10_ID,_Require10_Value1,_Require10_Value2,_ErrorMessage
3460006,前往惡魔之山1,344,3,0,118,1343,64,16,64,16,0,前往惡魔之山 1,3,3460006,0,0,0,前往惡魔之山 1,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,惡魔之山石塔,344,3,0,2750,351,64,16,64,16,0,[ 惡魔之山石塔 ]\n請問是否儲存目前位置?,2,91,2,0,0,[儲存] 惡魔之山石塔。記憶儲存功能是使用愛麗絲石塔碎片和在無法戰鬥狀態下，返回最後儲存的位置。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3440301,3Q 神秘的殿堂從0離開,345,0,0,100,1007,64,16,64,16,0,離開,3,3440301,0,0,0,離開副本,10005000,61,0,0,0,16126,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450101,3Q 神秘的殿堂從0前往1,345,0,0,6300,1375,64,16,64,16,0,下一個區域,3,3450101,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450201,3Q 神秘的殿堂從1前往2,345,1,0,6300,335,64,16,64,16,0,下一個區域,3,3450201,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450301,3Q 神秘的殿堂從2前往3,345,2,0,1807,1359,64,16,64,16,0,下一個區域,3,3450301,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450601,3Q 神秘的殿堂從2前往6,345,2,0,1807,1359,64,16,64,16,0,下一個區域,3,3450601,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450401,3Q 神秘的殿堂從3前往4,345,3,0,1807,1359,64,16,64,16,0,下一個區域,3,3450401,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450701,3Q 神秘的殿堂從3前往7,345,3,0,1807,1359,64,16,64,16,0,下一個區域,3,3450701,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450501,3Q 神秘的殿堂從4前往5,345,4,0,1807,1359,64,16,64,16,0,下一個區域,3,3450501,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450801,3Q 神秘的殿堂從4前往8,345,4,0,1807,1359,64,16,64,16,0,下一個區域,3,3450801,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450901,3Q 神秘的殿堂從5前往9,345,5,0,1807,1359,64,16,64,16,0,下一個區域,3,3450901,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450402,3Q 神秘的殿堂從6前往4,345,6,0,1807,1359,64,16,64,16,0,下一個區域,3,3450401,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450702,3Q 神秘的殿堂從6前往7,345,6,0,1807,1359,64,16,64,16,0,下一個區域,3,3450701,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450502,3Q 神秘的殿堂從7前往5,345,7,0,1807,1359,64,16,64,16,0,下一個區域,3,3450501,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450802,3Q 神秘的殿堂從7前往8,345,7,0,1807,1359,64,16,64,16,0,下一個區域,3,3450801,0,0,0,,10005000,61,0,1,0,16389,0,,0,7,1,81005185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,下一頁
3450902,3Q 神秘的殿堂從8前往9,345,8,0,1807,1359,64,16,64,16,0,下一個區域,3,3450901,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450903,3Q 神秘的殿堂從10返回 1,345,9,0,2771,1295,64,16,64,16,0,返回,3,3450901,0,0,0,,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450904,3Q 神秘的殿堂從10返回 1,345,9,0,5824,1295,64,16,64,16,0,返回,3,3450901,0,0,0,,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3450905,3Q 神秘的殿堂從10返回 1,345,9,0,3925,1295,64,16,64,16,0,返回,3,3450903,0,0,0,,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3451001,3Q 神秘的殿堂從8前往9,345,9,0,6300,1295,64,16,64,16,0,下一個區域,3,3451001,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3451101,3Q 神秘的殿堂從10前往11,345,10,0,808,1359,64,16,64,16,0,下一個區域,3,3451101,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3440302,3Q 神秘的殿堂從10前往11,345,11,0,1251,1359,64,16,64,16,0,下一個區域,3,3440301,0,0,0,,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3480101,前往外面,349,0,0,1304,1375,64,16,64,16,0,前往外面,3,3480101,0,0,0,前往外面,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490101,前往下一區,349,0,0,3000,1375,64,16,64,16,0,前往下一區,3,3490101,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490201,前往下一區,349,1,0,2914,479,64,16,64,16,0,前往下一區,3,3490201,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490202,前往下一區,349,2,0,1140,447,64,16,64,16,0,離開,3,3490202,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490203,前往下一區,349,2,0,1140,1087,64,16,64,16,0,離開,3,3490203,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490204,前往下一區,349,2,0,1140,1855,64,16,64,16,0,離開,3,3490204,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490205,前往下一區,349,2,0,1140,2367,64,16,64,16,0,離開,3,3490205,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490301,前往下一區,349,2,0,2363,1471,64,16,64,16,0,前往下一區,3,3490301,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,24,2,479,0,24,2,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490303,[劇情] 必須與巴布梅特對話時,349,2,0,2363,1471,64,16,64,16,0,前往下一區,3,3490303,0,0,0,前往下一區,10005000,61,0,1,0,0,0,,0,24,1,479,0,24,2,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,前往下一區
3490304,[劇情] 結束與巴布梅特的對話時,349,2,0,2363,1471,64,16,64,16,0,前往下一區,3,3490301,0,0,0,前往下一區,10005000,61,0,1,0,0,0,,0,24,1,479,0,24,1,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,前往下一區
3490302,前往下一區,349,3,0,5981,2975,64,16,64,16,0,前往下一區,3,3490302,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490401,前往下一區,349,3,0,109,2975,64,16,64,16,0,前往下一區,3,3490401,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490402,前往下一區,349,4,0,2114,1951,64,16,64,16,0,前往下一區,3,3490402,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490501,前往下一區,349,4,0,2926,671,64,16,64,16,0,前往下一區,3,3490501,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490502,前往下一區,349,5,0,112,2287,64,16,64,16,0,前往下一區,3,3490601,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490601,往上,349,5,0,112,2975,64,16,64,16,0,往上,3,3490501,0,0,0,往上,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490701,前往下一區,349,6,0,6183,2975,64,16,64,16,0,前往下一區,3,3490701,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490703,前往下一區,349,6,0,116,2975,64,16,64,16,0,往上,3,3490601,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490704,往上,349,7,0,128,2975,64,16,64,16,0,往上,3,3490701,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490801,前往下一區,349,7,0,6286,2303,64,16,64,16,0,前往下一區,3,3490801,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490901,前往下一區,349,7,0,6279,815,64,16,64,16,0,前往下一區,3,3490901,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490702,前往下一區,349,8,0,877,2975,64,16,64,16,0,前往下一區,3,3490702,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3491001,前往下一區,349,9,0,2499,2975,64,16,64,16,0,前往下一區,3,3491001,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3491002,前往下一區,349,10,0,2972,671,64,16,64,16,0,前往下一區,3,3491002,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3491101,前往下一區,349,10,0,115,2975,64,16,64,16,0,前往下一區,3,3491101,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3491201,前往獎勵房,349,11,0,1500,1439,64,16,64,16,0,前往獎勵房,3,3491201,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164000127,[強制對話：賽蕾斯的神殿] 普拉斯,349,12,0,700,1439,300,300,300,100,0,,8,164000127,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3480102,前往外面,349,12,0,1500,1439,64,16,64,16,0,前往外面,3,3480101,0,0,0,前往下一區,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164000160,[強制對話：賽蕾斯的神殿] 巴布梅特,349,13,0,700,1439,300,300,300,100,0,,8,164000160,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3490305,[劇情] 結束與巴布梅特的對話時,349,13,0,1500,1439,64,16,64,16,0,前往下一區,3,3490301,0,0,0,前往下一區,10005000,61,0,0,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3630101,從 51倉庫 0前往 1,363,0,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3630101,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3630201,從 51倉庫 1前往 2,363,1,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3630201,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3630301,從 51倉庫 2前往 3,363,2,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3630301,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3630401,從 51倉庫 3前往 4,363,3,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3630401,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3630501,從 51倉庫 4前往 5,363,4,0,740,911,64,16,64,16,0,前往獎勵房,3,3630501,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2860611,從 51倉庫 5前往外面,363,5,0,740,911,64,16,64,16,0,前往外面,3,2860601,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3640101,從 52倉庫 0前往 1,364,0,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3640101,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3640201,從 52倉庫 1前往 2,364,1,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3640201,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3640301,從 52倉庫 2前往 3,364,2,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3640301,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3640401,從 52倉庫 3前往 4,364,3,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3640401,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3640501,從 52倉庫 4前往 5,364,4,0,740,911,64,16,64,16,0,前往獎勵房,3,3640501,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2860621,從 52倉庫 5前往外面,364,5,0,740,911,64,16,64,16,0,前往外面,3,2860601,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3650101,從 53倉庫 0前往 1,365,0,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3650101,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3650201,從 53倉庫 1前往 2,365,1,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3650201,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3650301,從 53倉庫 2前往 3,365,2,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3650301,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3650401,從 53倉庫 3前往 4,365,3,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3650401,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3650501,從 53倉庫 4前往 5,365,4,0,740,911,64,16,64,16,0,前往獎勵房,3,3650501,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2860631,從 53倉庫 5前往外面,365,5,0,740,911,64,16,64,16,0,前往外面,3,2860601,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3660101,從 54倉庫 0前往 1,366,0,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3660101,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3660201,從 54倉庫 1前往 2,366,1,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3660201,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3660301,從 54倉庫 2前往 3,366,2,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3660301,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3660401,從 54倉庫 3前往 4,366,3,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3660401,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3660501,從 54倉庫 4前往 5,366,4,0,740,911,64,16,64,16,0,前往獎勵房,3,3660501,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2860641,從 54倉庫 5前往外面,366,5,0,740,911,64,16,64,16,0,前往外面,3,2860601,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3670101,從 55倉庫 0前往 1,367,0,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3670101,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3670201,從 55倉庫 1前往 2,367,1,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3670201,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3670301,從 55倉庫 2前往 3,367,2,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3670301,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3670401,從 55倉庫 3前往 4,367,3,0,740,911,64,16,64,16,0,前往下一區 [↑],3,3670401,0,0,0,前往下一區 [↑],10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
