ID,_EventName,_RewardType,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_RequireItem1,_Count1,_RequireItem2,_Count2,_ReueireEly,_ErrMessage,_Item1,_ItemProbability1,_Item2,_ItemProbability2,_Item3,_ItemProbability3,_Item4,_ItemProbability4,_Item5,_ItemProbability5,_Item6,_ItemProbability6,_Item7,_ItemProbability7,_Item8,_ItemProbability8,_Item9,_ItemProbability9,_Item10,_ItemProbability10,_Item11,_ItemProbability11,_Item12,_ItemProbability12,_Item13,_ItemProbability13,_Item14,_ItemProbability14,_Item15,_ItemProbability15,_Item16,_ItemProbability16,_Item17,_ItemProbability17,_Item18,_ItemProbability18,_Item19,_ItemProbability19,_Item20,_ItemProbability20,_Item21,_ItemProbability21,_Item22,_ItemProbability22,_Item23,_ItemProbability23,_Item24,_ItemProbability24,_Item25,_ItemProbability25,_Item26,_ItemProbability26,_Item27,_ItemProbability27,_Item28,_ItemProbability28,_Item29,_ItemProbability29,_Item30,_ItemProbability30,_Item31,_ItemProbability31,_Item32,_ItemProbability32,_Item33,_ItemProbability33,_Item34,_ItemProbability34,_Item35,_ItemProbability35,_Item36,_ItemProbability36,_Item37,_ItemProbability37,_Item38,_ItemProbability38,_Item39,_ItemProbability39,_Item40,_ItemProbability40,_Item41,_ItemProbability41,_Item42,_ItemProbability42,_Item43,_ItemProbability43,_Item44,_ItemProbability44,_Item45,_ItemProbability45,_Item46,_ItemProbability46,_Item47,_ItemProbability47,_Item48,_ItemProbability48,_Item49,_ItemProbability49,_Item50,_ItemProbability50,_RequirePpt
789311,[活動] 人氣王實力第1名兌換券,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,78931101,0,78931102,0,78931103,0,78931104,0,78931105,0,78931106,0,78931107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789312,其它兌換清單,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,78931201,0,78931202,0,78931203,0,0,0,0,0,0,0,0,0,0,0,0,0,78931210,0,78931211,0,78931212,0,78931213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789411,彼可曼的恢復藥水兌換,1,0,0,0,0,0,0,0,0,190144510,10,0,0,0,"需要初級米勒石 X 10, 中級米勒石 X 10, 高級米勒石 X 10",78941101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789412,瑪帕斯的黑色羽毛兌換,1,0,0,0,0,0,0,0,0,190145709,10,0,0,0,"需要奉的豬仔帽 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 3",78941201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789413,瑪帕斯的費多拉帽兌換,1,0,0,0,0,0,0,0,0,190145710,10,0,0,0,"需要春的兔子帽 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 3",78941301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789414,瑪帕斯的法杖兌換,1,0,0,0,0,0,0,0,0,190145711,10,0,0,0,"需要植的蒼鷹帽 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 3",78941401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789415,邪惡的女神萬惡結晶兌換,1,0,0,0,0,0,0,0,0,190145703,10,0,0,0,"需要草莓餅乾棒 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石  X 1",78941501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789416,邪惡的女神護膝兌換,1,0,0,0,0,0,0,0,0,190145704,10,0,0,0,"需要薄荷糖 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 1",78941601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789417,邪惡的女神胸針兌換,1,0,0,0,0,0,0,0,0,190145705,10,0,0,0,"需要蝴蝶餅 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 1",78941701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789418,拉的肩飾碎片兌換,1,0,0,0,0,0,0,0,0,190145706,10,0,0,0,"需要黑焱龍的黃金翅膀 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 1",78941801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789419,死亡之眼裝飾兌換,1,0,0,0,0,0,0,0,0,190145707,10,0,0,0,"需要黑焱龍的黃金觸角 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 1",78941901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789420,黑色金屬破片兌換,1,0,0,0,0,0,0,0,0,190145708,10,0,0,0,"需要神秘的深夜雲海 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 1",78942001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789421,滅絕的槍破片兌換,1,0,0,0,0,0,0,0,0,190145950,10,0,0,0,"需要克拉卡的角 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 2",78942101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789422,墮落的女神翅羽兌換,1,0,0,0,0,0,0,0,0,190145952,10,0,0,0,"需要克利爾的腳趾 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 2",78942201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789423,黑色薔薇裝飾兌換,1,0,0,0,0,0,0,0,0,190145951,10,0,0,0,"需要克拉卡的鱗片 X 10, 克利爾的心臟 X 2, [活動] 稀有煉金石 X 2",78942301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789424,彼可曼的化學實習兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,78942401,0,78942402,0,78942403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789425,[活動] 聽課鑰匙強化石兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,78942501,0,78942502,0,78942503,0,78942504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895101,[活動] 旅行社特惠票券兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,789510101,0,789510102,0,789510103,0,789510104,0,789510105,0,789510106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895102,紀念幣隨機兌換,2,0,0,0,0,0,0,0,0,190146640,2,0,0,0,需要[活動] 紀念幣 X 2,789510201,16,789510202,16,789510203,16,789510204,16,789510205,16,789510206,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895103,紀念幣選擇兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,789510301,0,789510302,0,789510303,0,789510304,0,789510305,0,789510306,0,789510307,0,789510308,0,789510309,0,789510310,0,789510311,0,789510312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092585,PANG! PANG! 兌換清單,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,209258501,0,209258502,0,209258503,0,209258504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101311,凝聚舞扇忍者氣息的圖騰碎片兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10131101,0,10131102,0,10131103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229244,清掃魔法修練館稱號兌換,1,0,0,0,0,0,0,0,0,190146622,3,190146623,3,300000,需要扭曲的時針和秒針 X 3、扭曲的齒輪 X 3、扭曲的魔法書 X 3、30萬彩虹幣,722924401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229245,學院祭小幫手稱號兌換,1,0,0,0,0,0,0,0,0,190146619,3,190146620,3,300000,需要windy seed的碎片 X 3、windy seed的寶石破片 X 3、windy seed之力封印的信 X 3、30萬彩虹幣,722924501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230244,清掃魔法修練館稱號兌換,1,0,0,0,0,0,0,0,0,190146622,3,190146623,3,300000,需要扭曲的時針和秒針 X 3、扭曲的齒輪 X 3、扭曲的魔法書 X 3、30萬彩虹幣,722924401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230245,學院祭小幫手稱號兌換,1,0,0,0,0,0,0,0,0,190146619,3,190146620,3,300000,需要windy seed的碎片 X 3、windy seed的寶石破片 X 3、windy seed之力封印的信 X 3、30萬彩虹幣,722924501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260244,清掃魔法修練館稱號兌換,1,0,0,0,0,0,0,0,0,190146622,3,190146623,3,300000,需要扭曲的時針和秒針 X 3、扭曲的齒輪 X 3、扭曲的魔法書 X 3、30萬彩虹幣,722924401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260245,學院祭小幫手稱號兌換,1,0,0,0,0,0,0,0,0,190146619,3,190146620,3,300000,需要windy seed的碎片 X 3、windy seed的寶石破片 X 3、windy seed之力封印的信 X 3、30萬彩虹幣,722924501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261244,清掃魔法修練館稱號兌換,1,0,0,0,0,0,0,0,0,190146622,3,190146623,3,300000,需要扭曲的時針和秒針 X 3、扭曲的齒輪 X 3、扭曲的魔法書 X 3、30萬彩虹幣,722924401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261245,學院祭小幫手稱號兌換,1,0,0,0,0,0,0,0,0,190146619,3,190146620,3,300000,需要windy seed的碎片 X 3、windy seed的寶石破片 X 3、windy seed之力封印的信 X 3、30萬彩虹幣,722924501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229444,清掃魔法修練館稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146622,30,190146623,30,3000000,需要扭曲的時針和秒針 X 30、扭曲的齒輪 X 30、扭曲的魔法書 X 30、300萬彩虹幣,722944401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229445,學院祭小幫手稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146619,30,190146620,30,3000000,需要windy seed的碎片 X 30、windy seed的寶石破片 X 30、windy seed之力封印的信 X 30、300萬彩虹幣,722944501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230444,清掃魔法修練館稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146622,30,190146623,30,3000000,需要扭曲的時針和秒針 X 30、扭曲的齒輪 X 30、扭曲的魔法書 X 30、300萬彩虹幣,722944401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230445,學院祭小幫手稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146619,30,190146620,30,3000000,需要windy seed的碎片 X 30、windy seed的寶石破片 X 30、windy seed之力封印的信 X 30、300萬彩虹幣,722944501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260444,清掃魔法修練館稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146622,30,190146623,30,3000000,需要扭曲的時針和秒針 X 30、扭曲的齒輪 X 30、扭曲的魔法書 X 30、300萬彩虹幣,722944401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260445,學院祭小幫手稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146619,30,190146620,30,3000000,需要windy seed的碎片 X 30、windy seed的寶石破片 X 30、windy seed之力封印的信 X 30、300萬彩虹幣,722944501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261444,清掃魔法修練館稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146622,30,190146623,30,3000000,需要扭曲的時針和秒針 X 30、扭曲的齒輪 X 30、扭曲的魔法書 X 30、300萬彩虹幣,722944401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261445,學院祭小幫手稱號兌換 [10個],1,0,0,0,0,0,0,0,0,190146619,30,190146620,30,3000000,需要windy seed的碎片 X 30、windy seed的寶石破片 X 30、windy seed之力封印的信 X 30、300萬彩虹幣,722944501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000101,彩虹島物語獎勵幣★ 兌換清單,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,900010101,0,900010102,0,900010103,0,900010104,0,900010105,0,900010106,0,900010107,0,900010108,0,900010109,0,900010110,0,900010111,0,900010112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000201,彩虹島物語特殊獎勵幣★ 兌換清單,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,900020101,0,900020102,0,900020103,0,900020104,0,900020105,0,900020106,0,900020107,0,900020108,0,900020117,0,900020110,0,900020111,0,900020112,0,900020113,0,900020114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030301,鑰匙道具 ★選擇★ 兌換,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,103030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030302,鑰匙道具 ★隨機★ 兌換,2,0,0,0,0,0,0,0,0,164402611,1,0,0,0,需要蓋亞的褪色鑰匙 +10 X 1,103030201,4880,103030202,4600,103030203,200,103030206,200,103030204,50,103030207,50,103030205,10,103030208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000301,蓋亞的第一把鑰匙_道具點擊兌換_選擇1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,??? ??,900030101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000302,蓋亞的第一把鑰匙_道具點擊兌換_隨機1,2,0,0,0,0,0,0,0,0,190146649,5,0,0,0,需要蓋亞的鑰匙破片 X 5,900030201,4880,900030202,4600,900030203,200,900030206,200,900030204,50,900030207,50,900030205,10,900030208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
