ID,_StageID,_MapGroupID,_MapID,_PosX,_PosY
23700003,237,2,0,640,990
23700001,238,0,0,392,1376
23900000,238,0,0,1916,1328
23700004,238,0,0,580,1376
23800001,239,0,0,580,1360
24000005,240,0,0,3004,294
24000006,240,0,0,3004,1366
24000012,240,0,0,300,374
24000013,240,0,0,196,1366
128201102,240,0,0,1544,767
1090301,240,0,0,1549,767
24000002,240,1,0,644,342
24000003,240,1,0,196,1366
24000009,240,1,0,3000,358
24000010,240,1,0,3000,1366
24000000,240,2,0,3036,278
24000001,240,2,0,3036,1382
24000007,240,2,0,612,262
24000008,240,2,0,196,1382
25200000,240,2,0,1856,175
25200018,240,2,0,1856,175
24000014,240,2,0,1690,655
24000015,240,2,0,1984,655
240000014,240,2,0,1856,175
3010109,240,2,0,1585,655
2010203,240,2,0,2000,655
2010247,240,2,0,2000,655
1410132,240,2,0,2000,655
23500008,241,0,0,196,1366
24100001,241,1,0,406,1375
24100002,241,2,0,865,1375
23500014,242,0,0,250,600
23500015,242,0,0,250,600
23500018,243,0,0,196,1328
24900001,243,0,0,3021,1296
23500016,244,0,0,250,600
23500017,245,0,0,250,600
24500000,246,0,0,161,1280
24600000,246,1,0,161,1280
24600001,246,2,0,1400,1280
23500019,247,0,0,2993,784
25000000,247,0,0,152,1040
23500020,248,0,0,166,1312
25100000,248,0,0,3051,1040
24300001,249,0,0,2542,1296
24700001,250,0,0,3043,1040
24800001,251,0,0,171,1312
24000011,252,0,0,196,1375
25200019,252,0,0,1700,1375
25200001,252,1,0,356,1375
25200003,252,1,3,2844,1375
25200002,252,2,0,324,895
25200005,252,2,0,3044,750
25200004,252,3,0,324,2876
25200008,252,3,0,1948,445
25200006,252,4,0,1284,1870
25200009,252,4,0,1287,1230
25200007,252,5,0,324,1375
25200011,252,5,0,2908,1375
25200010,252,6,0,388,1375
25200013,252,6,0,1700,1375
25200120,252,6,0,2734,670
25200121,252,6,0,544,650
25200122,252,6,0,1852,415
25200012,252,7,0,324,700
25200015,252,7,0,2684,1245
25200014,252,8,0,260,1376
25200017,252,8,0,1700,1376
25200016,252,9,0,516,540
25200020,252,10,0,110,879
25200021,252,11,0,110,879
600000002,253,0,0,493,1439
207000014,253,0,0,300,1439
600000162,253,0,0,164,1439
600000243,253,0,0,137,1439
25500000,254,0,0,228,976
25400002,254,0,0,2202,976
2020101,254,0,0,627,976
2010231,254,0,0,275,976
1410124,254,0,0,228,976
25400000,255,0,0,196,1056
2560000,256,0,0,164,315
2560003,256,0,0,3004,315
14461200,256,0,0,221,315
2560002,256,1,0,164,1402
2560005,256,1,0,3036,1402
2560004,256,2,0,164,1402
2570000,257,0,0,196,598
2570003,257,0,0,1084,598
2570002,257,1,0,196,1414
2570005,257,1,0,3004,342
2570004,257,2,0,196,246
2570007,257,2,0,4604,246
2570006,257,3,0,196,1014
2570009,257,3,0,2204,1014
2570008,257,4,0,196,262
2570010,257,4,0,3548,886
2570011,257,4,0,2116,2278
2570012,257,4,0,1660,2278
2570014,257,4,0,540,2278
2570015,257,4,0,3548,454
2570013,257,5,0,260,2214
2570016,257,5,0,1724,1814
2570017,257,5,0,2180,1110
2570018,257,5,0,676,1110
2570019,257,5,0,1724,1110
2570020,257,5,0,3132,1110
2570021,257,5,0,2180,1814
2570023,257,5,0,3132,1814
2570022,257,6,0,260,902
2570025,257,6,0,2684,902
2570024,257,7,0,196,800
2580003,258,0,0,1052,566
258034,258,0,0,228,582
2580001,258,1,0,196,966
2580004,258,1,0,2876,870
2580005,258,1,0,2876,278
2580006,258,1,0,228,454
2580002,258,2,0,292,742
2580008,258,2,0,1725,805
2580009,258,2,0,1123,831
2580010,258,2,0,3004,438
2580011,258,2,0,1936,384
2580012,258,2,0,1549,383
2580007,258,3,0,356,262
2580014,258,3,0,1884,278
2580013,258,4,0,324,950
2580016,258,4,0,1476,246
2580015,258,5,0,612,534
2580017,258,5,0,235,1062
2580018,258,5,0,1524,1014
2580019,258,5,0,3062,1040
2580020,258,5,0,740,1110
2580021,258,5,0,1124,550
2580022,258,5,0,164,1062
2580023,258,5,0,2122,1072
2580024,258,5,0,2172,566
2580026,258,5,0,930,1078
2580027,258,5,0,3050,1040
2580028,258,5,0,2556,1046
2580029,258,5,0,2770,566
2580030,258,5,0,1764,1014
2580025,258,6,0,356,262
2580032,258,6,0,1916,278
2580031,258,7,0,228,582
2600000,260,0,0,731,400
600000018,263,0,0,300,895
600000024,263,0,0,150,895
600000017,263,1,0,406,1503
600000019,264,0,0,300,1423
600000023,265,0,0,89,1439
2660000,266,0,0,228,860
2660004,266,0,0,3004,1200
2660014,266,0,0,286,860
2900007,266,0,0,1656,1005
2660003,266,1,0,196,1110
2660007,266,1,0,2780,534
2710000,266,1,0,1636,534
2710011,266,1,0,1636,534
3010105,266,1,0,1650,544
1410134,266,1,0,1705,544
2660006,266,2,0,196,510
2660010,266,2,0,3004,510
2730000,266,2,0,1700,510
3470011,266,2,0,200,1375
3010106,266,2,0,1793,510
2010209,266,2,0,1793,510
1410136,266,2,0,1793,510
2660009,266,3,0,260,790
2660013,266,3,0,3000,454
2720000,266,3,0,1860,550
2720011,266,3,0,1860,550
3010107,266,3,0,1936,560
1410135,266,3,0,1900,560
2660012,266,4,0,1404,982
2660015,266,6,0,1404,982
2740003,266,6,0,605,991
6000333,267,0,0,232,383
2670002,267,0,0,3037,1110
2670001,267,1,0,196,582
26800000,268,0,0,264,323
2680001,268,0,0,2972,1366
2680000,268,1,0,196,1366
26900000,269,0,0,73,453
2690001,269,0,0,3004,1238
2690000,269,1,0,196,1238
27000000,270,0,0,50,300
2700001,270,0,0,3004,1382
2700000,270,1,0,196,1382
2660005,271,0,0,260,320
2710002,271,0,0,4284,480
2710001,271,1,0,228,327
2710004,271,1,0,4284,830
2710003,271,2,0,206,220
2710006,271,2,0,4284,480
2710005,271,3,0,260,1060
2710008,271,3,0,4284,1120
2710007,271,4,0,228,547
2710010,271,4,0,4284,950
2710009,271,6,0,196,1370
2660011,272,0,0,228,550
2720002,272,0,0,4220,840
2720016,272,0,0,3215,840
2720001,272,1,0,260,500
2720004,272,1,0,4284,380
2720017,272,1,0,1933,800
2720003,272,2,0,260,630
2720006,272,2,0,4284,560
2720018,272,2,0,3077,750
2720005,272,3,0,196,360
2720008,272,3,0,4284,360
2720019,272,3,0,1244,550
2720007,272,4,0,240,496
2720010,272,4,0,4284,1126
2720012,272,5,0,581,72
2720013,272,6,0,581,72
2720014,272,7,0,581,72
2720015,272,8,0,581,72
2720009,272,9,0,196,1222
2660008,273,0,0,196,486
2730002,273,0,0,4284,966
2730001,273,1,0,196,534
2730004,273,1,0,4284,534
2730003,273,2,0,196,246
2730006,273,2,0,4284,646
2730005,273,3,0,196,966
2730009,273,3,0,196,358
2730018,273,3,0,3708,1142
2730019,273,3,0,3708,1142
2730008,273,4,0,404,992
2730010,273,4,0,3196,598
2730011,273,4,0,1284,768
2730013,273,4,0,4122,576
2730025,273,4,0,2017,128
2730012,273,5,0,196,470
2730016,273,5,0,196,1302
2730020,273,5,0,4125,1023
2730021,273,5,0,4125,1023
2730014,273,6,0,200,432
2730022,273,6,0,4284,994
2730007,273,7,0,196,1270
2730015,273,8,0,196,1270
2730017,273,9,0,324,966
2730026,273,10,0,324,966
2730023,273,11,0,1400,976
2730024,273,12,0,1400,976
2730027,273,12,0,324,966
2730030,273,15,0,100,1280
2731601,273,16,0,324,966
2731701,273,17,0,324,966
2731801,273,18,0,324,966
2731901,273,19,0,1500,966
600000264,273,20,0,255,432
2740001,274,1,0,1404,1056
2740002,274,2,0,420,1056
2750001,275,0,0,2972,1078
2750014,275,0,0,516,813
2750000,275,1,0,260,582
2750003,275,1,0,3004,742
2750002,275,2,0,452,534
2750005,275,2,0,3036,742
2750004,275,3,0,228,1190
2750007,275,3,0,3004,534
2750006,275,4,0,196,934
2750009,275,4,0,3004,1094
2750008,275,5,0,196,1222
2750011,275,5,0,3004,902
2770004,275,5,0,2972,911
2770005,275,5,0,2972,911
2770006,275,5,0,2972,911
2750015,275,6,0,260,582
2750010,276,0,0,196,806
2760000,276,0,0,196,815
2760001,276,1,0,196,815
2770001,276,2,0,196,815
2760002,277,0,0,550,815
2770003,277,0,0,196,815
2770002,277,1,0,550,815
2770007,277,2,0,196,815
2750013,278,0,0,1084,790
2750012,279,0,0,196,790
2810000,281,0,0,164,1094
2810003,281,0,0,1100,1094
2810002,282,0,0,164,1286
2810005,282,0,0,3036,1174
2810004,282,1,0,196,1334
2810007,282,1,0,3036,1014
2810006,282,2,0,196,1370
2810009,282,2,0,3004,830
2830000,282,2,0,2904,360
2810030,282,2,0,2833,360
3010108,282,2,0,2767,360
2010204,282,2,0,2850,360
1410137,282,2,0,2850,360
2810008,283,0,0,164,959
2810011,283,0,0,2972,614
2810010,283,1,0,516,790
2810013,283,1,0,1796,182
2810012,283,2,0,516,1350
2810014,283,2,0,508,687
2810015,283,2,0,1532,1092
2810017,283,2,0,1532,406
2810016,283,3,0,292,342
2810019,283,3,0,3004,1062
2810018,283,4,0,292,438
2810021,283,4,0,3004,902
2810020,283,5,0,548,1350
2810022,283,5,0,508,687
2810023,283,5,0,1532,1094
2810025,283,5,0,1532,406
2810024,283,6,0,164,1360
2810027,283,6,0,604,1320
2810026,283,7,0,772,1310
2810029,283,7,0,1084,760
2810028,283,8,0,196,350
2810031,283,9,0,100,831
2810032,283,10,0,100,831
2850002,285,0,0,164,694
2850005,285,0,0,2940,694
2850004,285,1,0,164,694
2860000,286,0,0,1820,1312
2860004,286,0,0,1764,1312
2861001,286,0,0,511,543
2860018,286,0,0,2600,656
1080401,286,0,0,1877,1312
1090101,286,0,0,1877,1312
1100501,286,0,0,1877,1312
3010110,286,0,0,2015,1312
2010245,286,0,0,1750,1312
2010246,286,0,0,380,640
2860019,286,0,0,3365,640
3250001,286,1,0,397,767
3260001,286,2,0,397,767
3270001,286,3,0,397,767
3280001,286,4,0,397,767
3290001,286,5,0,397,767
2860601,286,6,0,397,767
2860002,287,0,0,1649,1407
2870003,287,0,0,3036,1407
2870012,287,0,0,164,1407
2870001,287,1,0,3036,1407
2870009,287,1,0,164,1407
2870007,287,2,0,3036,1407
2870011,287,2,0,164,1407
2870005,287,3,0,3036,1407
2870010,287,3,0,164,1407
2870004,287,4,0,3036,1407
2870008,287,4,0,164,1407
2870002,287,5,0,164,1407
2870006,287,5,0,3036,1407
2880004,288,3,0,256,272
2880002,288,4,0,257,1360
2880003,288,4,0,2969,1360
2880001,288,5,0,228,288
2900008,289,1,0,1535,703
2891001,289,2,0,1535,703
23015,289,3,0,250,703
600000334,289,5,0,328,703
2900001,290,0,0,32,655
2900002,290,0,0,132,655
2900003,290,0,0,232,655
2900004,290,1,0,32,655
2900005,290,1,0,132,655
2900006,290,1,0,232,655
2900010,290,1,0,300,300
2900011,290,1,0,100,300
2900012,290,2,0,300,300
2900013,290,2,0,100,300
2900014,290,3,0,300,300
2900015,290,3,0,300,300
2900016,290,4,0,100,650
2860001,291,0,0,1665,895
2860007,291,0,0,3036,1471
2860016,291,0,0,164,1471
2860006,291,1,0,164,1471
2860010,291,1,0,3036,1471
2860008,291,2,0,3036,1471
2860012,291,2,0,164,1471
2860009,291,3,0,3036,1471
2860014,291,3,0,164,1471
2860011,291,4,0,3036,1471
2860015,291,4,0,217,319
2860005,291,5,0,3036,1471
2860013,291,5,0,164,1471
2920001,292,0,0,129,773
2920002,292,1,0,64,672
2920003,292,2,0,64,832
2920004,292,3,0,64,1247
2920005,292,4,0,64,672
2920006,292,5,0,96,1360
2920011,292,6,0,1000,1152
2860017,293,0,0,260,1392
2930001,293,1,0,281,1392
2930011,293,2,0,245,1392
2930021,293,3,0,245,1392
2930185,293,3,0,1552,1392
2930031,293,4,0,245,1392
2930041,293,5,0,245,1392
2930051,293,6,0,245,1392
2930002,293,7,0,281,1392
2930003,293,8,0,281,1392
2930012,293,9,0,245,1392
2930013,293,10,0,245,1392
2930014,293,11,0,245,1392
2930015,293,12,0,245,1392
2930022,293,13,0,245,1392
2930181,293,13,0,1552,1392
2930023,293,14,0,245,1392
2930182,293,14,0,1552,1392
2930024,293,15,0,245,1392
2930183,293,15,0,1552,1392
2930025,293,16,0,245,1392
2930184,293,16,0,1552,1392
2930032,293,17,0,245,1392
2930033,293,18,0,245,1392
2930034,293,19,0,245,1392
2930035,293,20,0,245,1392
2930042,293,21,0,245,1392
2930043,293,22,0,245,1392
2930044,293,23,0,245,1392
2930045,293,24,0,245,1392
2930052,293,25,0,245,1392
2930053,293,26,0,245,1392
2930054,293,27,0,245,1392
2930055,293,28,0,245,1392
2940001,294,0,0,164,688
2940002,294,1,0,64,512
2940003,294,2,0,64,336
2940004,294,3,0,64,1392
2940005,294,4,0,64,1456
2940006,294,5,0,64,1392
600000169,294,6,0,171,687
2950002,295,0,0,3036,1376
2980000,295,0,0,2012,1376
2980001,295,0,0,2012,1376
2950001,295,1,0,164,1376
2950004,295,1,0,3036,1376
2950003,295,2,0,164,1392
2950006,295,2,0,1596,1392
2950005,295,3,0,164,895
2950012,295,4,0,3036,1376
2950011,295,6,0,164,1376
2950014,295,6,0,3036,1376
2950009,295,8,0,1596,1392
2950013,295,8,0,164,1392
2950008,295,10,0,164,895
600000165,295,12,0,322,895
600000166,295,13,0,322,895
2960001,296,0,0,164,863
2960023,296,0,0,164,863
2960024,296,1,0,164,863
2960000,296,2,0,2012,1376
2960003,296,2,0,3036,1376
2980002,296,2,0,2012,1376
2980003,296,2,0,2012,1376
3010000,296,2,0,1600,1376
2990002,296,2,0,2012,1376
2990003,296,2,0,2012,1376
2960002,296,3,0,164,1376
2960005,296,3,0,3036,1376
3020000,296,3,0,1600,1376
2960004,296,4,0,164,1392
2960007,296,4,0,1596,1392
3030000,296,4,0,1403,1392
2973800,296,4,0,1415,1392
2970000,296,4,0,1415,1392
2971900,296,4,0,1415,1392
2972900,296,4,0,1415,1392
2973000,296,4,0,1415,1392
2973100,296,4,0,1415,1392
2960006,296,5,0,164,736
600000383,296,6,0,1026,1392
136701000,297,0,0,300,300
136702000,297,0,0,300,300
2970100,297,0,0,2180,735
2970001,297,1,0,200,735
2971400,297,1,0,540,735
2973200,297,1,0,1680,735
2971901,297,2,0,200,735
2971500,297,2,0,540,735
2973300,297,2,0,1680,735
2972901,297,3,0,200,735
2971600,297,3,0,540,735
2973400,297,3,0,1680,735
136704000,297,4,0,196,726
2973001,297,4,0,200,735
136703000,297,7,0,196,726
136705000,297,7,0,196,726
136707000,297,10,0,600,896
2973501,297,10,0,600,896
2970101,297,14,0,215,896
2970201,297,15,0,215,896
2970301,297,16,0,215,896
136020000,297,19,0,2180,736
2970200,297,19,0,2180,735
136022000,297,29,0,2180,736
2970300,297,29,0,2180,735
136024000,297,30,0,2180,736
2970400,297,30,0,2180,735
2960038,297,31,0,594,736
136025000,297,31,0,2180,736
136708000,297,31,0,2200,735
2971000,297,31,0,2200,735
2971001,297,31,0,2200,735
2970102,297,32,0,1250,896
2970202,297,33,0,1250,896
2970302,297,34,0,1250,896
2970402,297,35,0,215,896
2973500,297,36,0,600,896
2973502,297,37,0,600,896
2960025,297,38,0,164,726
600000356,297,41,0,1237,736
600000357,297,42,0,133,896
600000358,297,43,0,133,896
600000359,297,44,0,133,896
600000360,297,45,0,133,896
600000381,297,46,0,1114,736
2950000,298,0,0,164,863
2950015,298,1,0,164,863
2950007,298,1,0,164,863
2950010,298,4,0,164,863
51000101,299,2,0,600,1
51000201,299,3,0,600,1
2960039,300,0,0,1919,1376
2960040,300,0,0,1919,1376
600000310,300,4,0,3083,1376
600000314,302,3,0,3083,1376
3040001,304,0,0,196,1093
3040002,304,0,0,3036,642
3040003,304,1,0,196,1136
3040004,304,1,0,3004,1136
3040005,304,2,0,2876,1328
3040006,304,2,0,292,1328
3040007,304,3,0,292,1200
3040008,304,3,0,2908,1200
3040301,304,3,0,1593,671
3040009,304,4,0,3004,320
3040010,304,4,0,196,1120
3040011,304,5,0,3004,1104
3080001,305,0,0,360,2054
3100000,305,0,0,740,534
3100008,305,0,0,740,534
3100009,305,0,0,878,540
2030101,305,0,0,859,543
2010210,305,0,0,500,543
1410139,305,0,0,500,543
3070009,306,0,0,249,959
3060002,306,0,0,2940,1376
3060001,306,1,0,196,896
3060004,306,1,0,2940,1302
3060003,306,2,0,196,512
3060006,306,2,0,2908,1376
3060005,306,3,0,196,534
3060008,306,3,0,3012,963
3060010,306,3,0,3012,963
3060012,306,3,0,3012,963
3060017,306,3,0,3012,963
3060301,306,3,0,2910,976
3080002,307,0,0,292,1366
3070002,307,0,0,2880,1366
3070001,307,1,0,260,1382
3070004,307,1,0,2876,1382
3070003,307,2,0,228,1366
3070006,307,2,0,2908,1366
2010220,307,2,0,288,1376
3070005,307,3,0,228,1366
3070008,307,3,0,2940,1366
3070007,307,4,0,260,1366
3060000,307,4,0,2844,1366
1780000,308,0,0,292,1318
3050000,308,0,0,1412,1398
3070000,308,0,0,3780,1398
3090000,308,0,0,3996,1398
1110101,308,0,0,2148,1408
3080004,308,0,0,3528,1408
2010253,308,0,0,3200,1408
1410172,308,0,0,3200,1408
2050601,308,0,0,3200,1408
3080003,309,0,0,196,854
3090002,309,0,0,3004,1110
3090001,309,1,0,196,1334
3090004,309,1,0,3004,886
3090003,309,2,0,196,966
3090006,309,2,0,3004,1334
3090005,309,3,0,196,1078
3090009,309,3,0,3004,822
3090010,309,3,0,3004,1206
3090007,309,4,0,196,806
3090008,309,4,0,196,1206
3090401,309,4,0,3012,928
3050001,310,0,0,960,911
3100005,310,1,0,960,911
3100006,310,2,0,960,911
3100007,310,3,0,960,911
3100010,310,5,0,960,911
3100011,310,6,0,960,911
3110001,311,0,0,300,911
3120000,311,0,0,1756,902
3110000,312,0,0,164,902
3130001,313,0,0,250,624
3140000,313,0,0,1084,614
3130000,314,0,0,517,1046
3150001,315,0,0,750,592
3160000,315,0,0,924,582
3180000,315,0,0,924,582
148190001,315,0,0,924,582
3150000,316,0,0,512,582
3170000,318,0,0,484,582
3060007,319,0,0,770,895
149020000,319,1,0,770,895
3060009,319,1,0,770,895
3060011,319,2,0,770,895
3060013,319,3,0,770,895
3060016,319,3,0,770,895
3060014,319,4,0,770,895
3060015,319,5,0,770,895
14460000,320,0,0,709,1167
3210001,321,0,0,306,1406
3210002,321,0,0,2881,1406
1110401,321,0,0,2198,1407
3211001,321,1,0,306,1406
3211002,321,1,0,2335,1406
3212001,321,2,0,259,1406
3212002,321,2,0,2935,1406
3213001,321,3,0,290,1406
3213002,321,3,0,2955,1406
3214001,321,4,0,416,1406
3214002,321,4,0,2886,1406
3220001,322,0,0,307,1087
3220002,322,0,0,2910,1342
3221001,322,1,0,300,1294
3221002,322,1,0,2922,1294
3222001,322,2,0,300,1294
3222002,322,2,0,2828,1294
2010221,322,2,0,229,1295
3223001,322,3,0,270,1374
3223002,322,3,0,2774,1374
3223004,322,3,0,1968,1374
3010112,322,3,0,2342,1376
2010205,322,3,0,2342,1376
1410143,322,3,0,2342,1376
3223003,322,4,0,400,1039
3224001,322,4,0,1112,1294
3224002,322,4,0,400,1039
2010230,322,4,0,400,1039
1410142,322,4,0,400,1039
3230001,323,0,0,255,1006
3231001,323,1,0,300,1391
3231002,323,1,0,233,1390
3232002,323,2,0,233,1390
3233002,323,3,0,233,1390
3234002,323,4,0,233,1390
3235002,323,5,0,233,1390
3236001,323,6,0,233,1390
3237001,323,7,0,355,940
3240001,324,0,0,353,766
3240002,324,0,0,2846,766
3240003,324,0,0,2753,1310
3240004,324,0,0,335,1118
3241001,324,1,0,1028,750
3241002,324,1,0,1900,750
3241003,324,1,0,2779,1294
3242001,324,2,0,1555,1278
3243001,324,3,0,161,750
3244001,324,4,0,444,1150
3245001,324,5,0,117,607
3246001,324,6,0,319,1294
3247001,324,7,0,339,1278
3248001,324,8,0,46,863
3249001,324,9,0,300,1390
3240101,324,10,0,222,810
3241101,324,11,0,130,815
3241201,324,12,0,300,810
3241401,324,14,0,300,810
3241402,324,15,0,300,810
2861002,325,0,0,740,910
3251001,325,1,0,300,910
2861003,325,2,0,740,910
3253001,325,3,0,300,910
2861004,325,4,0,740,910
3255001,325,5,0,300,910
2861005,325,6,0,740,910
3257001,325,7,0,300,910
2861006,325,8,0,740,910
3259001,325,9,0,300,910
2861007,325,10,0,740,910
3251101,325,11,0,300,910
2861008,325,12,0,740,910
3251301,325,13,0,300,910
2861009,325,14,0,740,910
3251501,325,15,0,300,910
2861010,325,16,0,740,910
3251701,325,17,0,300,910
2861011,325,18,0,740,910
3251901,325,19,0,300,910
3252001,325,20,0,300,910
3252101,325,21,0,300,910
3252201,325,22,0,300,910
3252301,325,23,0,300,910
3252401,325,24,0,300,910
3252501,325,25,0,300,910
3252601,325,26,0,300,910
3252701,325,27,0,300,910
3252801,325,28,0,300,910
3252901,325,29,0,300,910
2862002,326,0,0,740,910
3261001,326,1,0,300,910
2862003,326,2,0,740,910
3263001,326,3,0,300,910
2862004,326,4,0,740,910
3265001,326,5,0,300,910
2862005,326,6,0,740,910
3267001,326,7,0,300,910
2862006,326,8,0,740,910
3269001,326,9,0,300,910
2862007,326,10,0,740,910
3261101,326,11,0,300,910
2862008,326,12,0,740,910
3261301,326,13,0,300,910
2862009,326,14,0,740,910
3261501,326,15,0,300,910
2862010,326,16,0,740,910
3261701,326,17,0,300,910
2862011,326,18,0,740,910
3261901,326,19,0,300,910
3262001,326,20,0,300,910
3262101,326,21,0,300,910
3262201,326,22,0,300,910
3262301,326,23,0,300,910
3262401,326,24,0,300,910
3262501,326,25,0,300,910
3262601,326,26,0,300,910
3262701,326,27,0,300,910
3262801,326,28,0,300,910
3262901,326,29,0,300,910
3262902,326,30,0,300,910
2863002,327,0,0,740,910
3271001,327,1,0,300,910
2863003,327,2,0,740,910
3273001,327,3,0,300,910
2863004,327,4,0,740,910
3275001,327,5,0,300,910
2863005,327,6,0,740,910
3277001,327,7,0,300,910
2863006,327,8,0,740,910
3279001,327,9,0,300,910
2863007,327,10,0,740,910
3271101,327,11,0,300,910
2863008,327,12,0,740,910
3271301,327,13,0,300,910
2863009,327,14,0,740,910
3271501,327,15,0,300,910
2863010,327,16,0,740,910
3271701,327,17,0,300,910
2863011,327,18,0,740,910
3271901,327,19,0,300,910
3272001,327,20,0,300,910
3272101,327,21,0,300,910
3272201,327,22,0,300,910
3272301,327,23,0,300,910
3272401,327,24,0,300,910
3272501,327,25,0,300,910
3272601,327,26,0,300,910
3272701,327,27,0,300,910
3272801,327,28,0,300,910
3272901,327,29,0,300,910
2864002,328,0,0,740,910
3281001,328,1,0,300,910
2864003,328,2,0,740,910
3283001,328,3,0,300,910
2864004,328,4,0,740,910
3285001,328,5,0,300,910
2864005,328,6,0,740,910
3287001,328,7,0,300,910
2864006,328,8,0,740,910
3289001,328,9,0,300,910
2864007,328,10,0,740,910
3281101,328,11,0,300,910
2864008,328,12,0,740,910
3281301,328,13,0,300,910
2864009,328,14,0,740,910
3281501,328,15,0,300,910
2864010,328,16,0,740,910
3281701,328,17,0,300,910
2864011,328,18,0,740,910
3281901,328,19,0,300,910
3282001,328,20,0,300,910
3282101,328,21,0,300,910
3282201,328,22,0,300,910
3282301,328,23,0,300,910
3282401,328,24,0,300,910
3282501,328,25,0,300,910
3282601,328,26,0,300,910
3282701,328,27,0,300,910
3282801,328,28,0,300,910
3282901,328,29,0,300,910
3282902,328,30,0,300,910
2865002,329,0,0,740,910
3291001,329,1,0,300,910
2865003,329,2,0,740,910
3293001,329,3,0,300,910
2865004,329,4,0,740,910
3295001,329,5,0,300,910
2865005,329,6,0,740,910
3297001,329,7,0,300,910
2865006,329,8,0,740,910
3299001,329,9,0,300,910
2865007,329,10,0,740,910
3291101,329,11,0,300,910
2865008,329,12,0,740,910
3291301,329,13,0,300,910
2865009,329,14,0,740,910
3291501,329,15,0,300,910
2865010,329,16,0,740,910
3291701,329,17,0,300,910
2865011,329,18,0,740,910
3291901,329,19,0,300,910
3292001,329,20,0,300,910
3292101,329,21,0,300,910
3292201,329,22,0,300,910
3292301,329,23,0,300,910
3292401,329,24,0,300,910
3292501,329,25,0,300,910
3292601,329,26,0,300,910
3292701,329,27,0,300,910
3292801,329,28,0,300,910
3292901,329,29,0,300,910
3300001,330,0,0,281,286
3300002,330,0,0,2829,1278
3300101,330,1,0,317,702
3300102,330,1,0,2824,1278
3300201,330,2,0,307,622
3310001,331,0,0,330,1455
3310002,331,0,0,2902,1471
1110501,331,0,0,1264,1443
3320001,332,0,0,345,1295
3320101,332,1,0,501,319
3320201,332,2,0,438,1295
3320301,332,3,0,427,1135
3320401,332,4,0,353,1183
3320501,332,5,0,447,1135
3220601,332,6,0,9239,1295
3320701,332,7,0,1489,9295
3320801,332,8,0,1625,1295
3320901,332,9,0,300,1295
3330001,333,0,0,225,1359
3330002,333,0,0,2932,1359
3330101,333,1,0,308,1359
3330102,333,1,0,2958,1359
3330201,333,2,0,269,1359
3330202,333,2,0,2891,1359
3330301,333,3,0,300,1359
3330302,333,3,0,2856,991
3330303,333,3,0,2856,1359
3330401,333,4,0,384,623
3330402,333,4,0,540,1359
3330403,333,4,0,2888,1359
3010104,333,4,0,582,1039
2010244,333,4,0,140,1359
1410144,333,4,0,140,1359
3330501,333,5,0,361,927
3010103,333,5,0,667,927
2010211,333,5,0,667,927
1410146,333,5,0,667,927
600000068,333,6,0,2860,1007
3340001,334,0,0,428,895
3340101,334,1,0,538,895
3340102,334,1,0,3231,895
3340201,334,2,0,300,1407
3340202,334,2,0,841,591
3340203,334,2,0,2036,495
3340204,334,2,0,5161,1423
3340301,334,3,0,300,799
3340401,334,4,0,396,799
3340402,334,4,0,1245,799
3340501,334,5,0,370,431
3340503,334,5,0,184,2191
3340504,334,5,0,300,4223
3340505,334,5,0,300,3711
3340601,334,6,0,551,799
3340701,334,7,0,316,431
3340702,334,7,0,1695,1135
3340703,334,7,0,1900,1903
3340801,334,8,0,349,511
3340802,334,8,0,2025,1423
3340803,334,8,0,2162,719
3340901,334,9,0,227,735
3341001,334,10,0,227,735
3350001,335,0,0,355,943
3350002,335,0,0,2874,719
3350003,335,0,0,2816,1023
3350101,335,1,0,266,1376
3350102,335,1,0,2936,655
3350201,335,2,0,314,575
3350202,335,2,0,2847,575
3350301,335,3,0,327,511
3350302,335,3,0,2864,1328
3350401,335,4,0,296,1360
3350402,335,4,0,2916,543
3350501,335,5,0,448,1055
3350502,335,5,0,2845,1056
3350601,335,6,0,300,895
3350602,335,6,0,2892,543
3350701,335,7,0,300,703
3360001,336,0,0,426,440
3360002,336,0,0,2834,1370
1110301,336,0,0,320,440
3360101,336,1,0,300,1370
3360102,336,1,0,2900,1370
3360201,336,2,0,300,1370
3360202,336,2,0,2900,1370
2010234,336,2,0,664,1020
3360301,336,3,0,300,1370
3360302,336,3,0,2900,1370
3360401,336,4,0,300,1370
3360402,336,4,0,2900,750
3360501,336,5,0,300,360
3360502,336,5,0,2581,1370
2030301,336,5,0,2593,1370
2010239,336,5,0,2750,1370
1410141,336,5,0,2750,1370
3370001,337,0,0,315,943
3370101,337,1,0,255,447
3370102,337,1,0,255,927
3370103,337,1,0,255,1423
3370201,337,2,0,83,943
3370301,337,3,0,83,623
3370302,337,3,0,83,1423
3370401,337,4,0,313,943
3370501,337,5,0,313,943
600000072,337,6,0,161,495
600000073,337,7,0,441,575
600000074,337,8,0,300,943
3370901,337,9,0,313,943
600000087,338,0,0,2257,3055
600000108,338,0,0,89,3055
600000109,338,0,0,89,3055
600000111,338,0,0,1809,2223
600000112,338,0,0,1903,2735
600000113,338,0,0,1903,2479
600000114,338,0,0,1903,2223
600000115,338,0,0,1903,1967
600000116,338,0,0,1903,1711
600000117,338,0,0,1903,1455
600000118,338,0,0,1903,1199
600000119,338,0,0,1903,943
