ID,_Lv,_Class,_Fx,_SoundEffect,_Message,_Red,_Green,_Blue,_Skill_Open,_HelpmenuID
14996,206,59,506,11,恭喜！ 升級了！,133,253,212,0,0
14997,207,59,506,11,恭喜！ 升級了！,133,253,212,0,0
14998,208,59,506,11,恭喜！ 升級了！,133,253,212,0,0
14999,209,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15000,210,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15001,211,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15002,212,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15003,213,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15004,214,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15005,215,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15006,216,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15007,217,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15008,218,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15009,219,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15010,220,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15011,221,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15012,222,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15013,223,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15014,224,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15015,225,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15016,226,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15017,227,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15018,228,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15019,229,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15020,230,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15021,231,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15022,232,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15023,233,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15024,234,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15025,235,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15026,236,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15027,237,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15028,238,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15029,239,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15030,240,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15031,241,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15032,242,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15033,243,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15034,244,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15035,245,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15036,246,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15037,247,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15038,248,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15039,249,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15040,250,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15041,251,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15042,252,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15043,253,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15044,254,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15045,255,59,506,11,恭喜！ 升級了！,133,253,212,0,0
15046,1,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15047,2,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15048,3,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15049,4,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15050,5,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15051,6,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15052,7,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15053,8,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15054,9,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15055,10,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15056,11,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15057,12,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15058,13,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15059,14,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15060,15,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15061,16,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15062,17,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15063,18,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15064,19,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15065,20,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15066,21,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15067,22,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15068,23,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15069,24,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15070,25,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15071,26,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15072,27,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15073,28,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15074,29,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15075,30,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15076,31,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15077,32,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15078,33,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15079,34,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15080,35,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15081,36,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15082,37,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15083,38,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15084,39,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15085,40,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15086,41,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15087,42,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15088,43,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15089,44,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15090,45,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15091,46,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15092,47,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15093,48,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15094,49,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15095,50,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15096,51,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15097,52,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15098,53,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15099,54,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15100,55,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15101,56,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15102,57,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15103,58,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15104,59,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15105,60,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15106,61,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15107,62,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15108,63,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15109,64,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15110,65,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15111,66,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15112,67,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15113,68,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15114,69,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15115,70,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15116,71,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15117,72,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15118,73,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15119,74,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15120,75,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15121,76,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15122,77,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15123,78,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15124,79,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15125,80,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15126,81,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15127,82,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15128,83,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15129,84,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15130,85,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15131,86,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15132,87,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15133,88,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15134,89,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15135,90,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15136,91,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15137,92,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15138,93,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15139,94,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15140,95,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15141,96,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15142,97,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15143,98,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15144,99,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15145,100,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15146,101,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15147,102,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15148,103,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15149,104,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15150,105,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15151,106,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15152,107,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15153,108,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15154,109,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15155,110,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15156,111,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15157,112,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15158,113,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15159,114,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15160,115,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15161,116,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15162,117,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15163,118,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15164,119,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15165,120,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15166,121,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15167,122,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15168,123,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15169,124,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15170,125,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15171,126,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15172,127,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15173,128,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15174,129,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15175,130,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15176,131,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15177,132,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15178,133,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15179,134,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15180,135,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15181,136,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15182,137,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15183,138,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15184,139,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15185,140,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15186,141,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15187,142,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15188,143,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15189,144,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15190,145,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15191,146,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15192,147,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15193,148,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15194,149,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15195,150,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15196,151,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15197,152,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15198,153,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15199,154,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15200,155,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15201,156,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15202,157,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15203,158,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15204,159,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15205,160,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15206,161,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15207,162,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15208,163,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15209,164,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15210,165,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15211,166,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15212,167,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15213,168,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15214,169,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15215,170,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15216,171,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15217,172,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15218,173,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15219,174,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15220,175,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15221,176,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15222,177,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15223,178,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15224,179,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15225,180,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15226,181,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15227,182,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15228,183,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15229,184,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15230,185,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15231,186,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15232,187,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15233,188,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15234,189,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15235,190,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15236,191,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15237,192,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15238,193,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15239,194,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15240,195,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15241,196,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15242,197,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15243,198,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15244,199,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15245,200,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15246,201,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15247,202,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15248,203,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15249,204,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15250,205,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15251,206,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15252,207,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15253,208,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15254,209,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15255,210,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15256,211,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15257,212,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15258,213,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15259,214,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15260,215,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15261,216,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15262,217,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15263,218,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15264,219,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15265,220,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15266,221,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15267,222,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15268,223,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15269,224,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15270,225,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15271,226,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15272,227,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15273,228,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15274,229,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15275,230,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15276,231,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15277,232,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15278,233,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15279,234,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15280,235,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15281,236,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15282,237,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15283,238,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15284,239,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15285,240,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15286,241,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15287,242,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15288,243,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15289,244,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15290,245,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15291,246,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15292,247,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15293,248,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15294,249,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15295,250,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15296,251,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15297,252,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15298,253,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15299,254,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15300,255,60,506,11,恭喜！ 升級了！,133,253,212,0,0
15301,1,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15302,2,61,506,11,恭喜！ 升級了！,133,253,212,1,0
15303,3,61,506,11,恭喜！ 升級了！,133,253,212,0,700
15304,4,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15305,5,61,506,11,恭喜！ 升級了！,133,253,212,1,700
15306,6,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15307,7,61,506,11,恭喜！ 升級了！,133,253,212,0,600
15308,8,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15309,9,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15310,10,61,506,11,恭喜！ 升級了！,133,253,212,0,1800
15311,11,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15312,12,61,506,11,恭喜！ 升級了！,133,253,212,1,0
15313,13,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15314,14,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15315,15,61,506,11,恭喜！ 升級了！,133,253,212,0,1500
15316,16,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15317,17,61,506,11,恭喜！ 升級了！,133,253,212,1,3100
15318,18,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15319,19,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15320,20,61,506,11,恭喜！ 升級了！,133,253,212,1,1200
15321,21,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15322,22,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15323,23,61,506,11,恭喜！ 升級了！,133,253,212,0,1000
15324,24,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15325,25,61,506,11,恭喜！ 升級了！,133,253,212,0,900
15326,26,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15327,27,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15328,28,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15329,29,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15330,30,61,506,11,恭喜！ 升級了！,133,253,212,0,2000
15331,31,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15332,32,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15333,33,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15334,34,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15335,35,61,506,11,恭喜！ 升級了！,133,253,212,0,1900
15336,36,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15337,37,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15338,38,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15339,39,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15340,40,61,506,11,恭喜！ 升級了！,133,253,212,0,3000
15341,41,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15342,42,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15343,43,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15344,44,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15345,45,61,506,11,恭喜！ 升級了！,133,253,212,0,2200
15346,46,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15347,47,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15348,48,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15349,49,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15350,50,61,506,11,恭喜！ 升級了！ 你可以在吉納蒂亞進行1轉。,133,253,212,0,1100
15351,51,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15352,52,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15353,53,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15354,54,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15355,55,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15356,56,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15357,57,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15358,58,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15359,59,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15360,60,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15361,61,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15362,62,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15363,63,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15364,64,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15365,65,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15366,66,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15367,67,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15368,68,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15369,69,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15370,70,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15371,71,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15372,72,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15373,73,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15374,74,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15375,75,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15376,76,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15377,77,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15378,78,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15379,79,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15380,80,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15381,81,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15382,82,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15383,83,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15384,84,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15385,85,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15386,86,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15387,87,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15388,88,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15389,89,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15390,90,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15391,91,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15392,92,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15393,93,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15394,94,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15395,95,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15396,96,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15397,97,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15398,98,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15399,99,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15400,100,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15401,101,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15402,102,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15403,103,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15404,104,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15405,105,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15406,106,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15407,107,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15408,108,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15409,109,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15410,110,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15411,111,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15412,112,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15413,113,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15414,114,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15415,115,61,506,11,恭喜！ 升級了！,133,253,212,0,0
15416,116,61,506,11,恭喜！ 升級了！,133,253,212,0,0
