ID,_Name,_Skill_ID,_Multi_Icon,_Multi_IconIndex,_Awaken_Order,_Awaken_skill,_Order,_EffectRequire_ID,_EffectRequire_Value,_MotionInfo1,_SoundEffect1,_Fx1,_MotionInfo2,_SoundEffect2,_Fx2,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_ValueSlv1,_Require1_Value2,_Require1_ValueSlv2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_ValueSlv1,_Require2_Value2,_Require2_ValueSlv2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_ValueSlv1,_Require3_Value2,_Require3_ValueSlv2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_ValueSlv1,_Require4_Value2,_Require4_ValueSlv2,_RequireEquipType,_RequireItemKind,_MotionStatusCheck,_StandCheck,_Buff_Check,_ComboCheck,_Skill_ComboID,_ComboTimeDelay,_ComboTime,_ComboApplyID,_Skill_CoolTimeID,_CoolTime1,_CoolTimeSLv1,_CoolTimeApplyID1,_CoolTime2,_CoolTimeSLv2,_CoolTimeApplyID2,_ConsumptionTerm,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStatValueSlv1,_ConsumptionStat2,_ConsumptionStatValue2,_ConsumptionStatValueSlv2,_ConsumptionStat3,_ConsumptionStatValue3,_ConsumptionStatValueSlv3,_ConsumptionItemID1,_ConsumptionItemID2,_ConditionCheckTime,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_TargetMaxCountSlv,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2,_StatusType1,_StatusValue1,_StatusValueSlv1,_StatusType2,_StatusValue2,_StatusValueSlv2,_StatusType3,_StatusValue3,_StatusValueSlv3,_StatusType4,_StatusValue4,_StatusValueSlv4,_Dec_Cool
4383,[??] ????,5003001,0,0,0,0,0,0,0,50000019,3908,0,50000019,3908,0,6,1,32,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,103079278716,1,0,0,0,30,60,10001,5401,150,0,5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,2,0,71603010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,??? ??? III [??],3605610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,??? ??? [??],3605613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,?? ??,3605605,0,0,0,0,0,0,0,36005303,276,17795,36005303,276,17795,1,534,30,0,0,0,7,2,90000601,0,0,0,6,2,32,0,0,0,0,0,0,0,0,0,0,0,14412,1,0,0,0,0,0,0,8999,4,0,8999,0,0,0,1,534,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27004001,0,0,14021408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,?? ???,4000160,0,0,0,0,0,0,0,40000164,0,20128,40000164,0,20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,???,4000161,0,0,0,0,0,0,0,40000165,0,20129,40000165,0,20129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,[??] ??,5003002,0,0,0,0,0,0,0,38000012,3908,17873,38000012,3908,17873,6,1,32,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,196608,0,0,0,0,20,60,10001,5400,200,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,73000010,0,2,0,27004028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,??? ??,3605614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,1,0,0,0,0,0,0,0,0,0,0
4391,???,11016,0,0,0,0,0,0,0,90000001,0,0,90000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,103079278716,1,0,0,0,0,0,0,5002,2,0,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,?? ????[??],8008501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,0,0,0,0,0,0,0,0,0,0
4393,?? ????[??],8008502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,1,0,0,0,0,0,0,0,0,0,0
4394,?? ????[??],8008503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,1,292,0,1,0,0,0,0,0,0,0
4395,?? ????[???],8008504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0
4396,【 ??? ?? 】,3807301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1000,0,31,5,0,0,0,0,0,0,0,0
4397,【 ?? ??? 】,3807302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,30,0,0,0,0,0,0,0,0,0,0,0
4398,【 ??? ?? 】,3807303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,0,0,0,0,0,0
4399,【 ?? 】,3807304,0,0,0,0,0,0,0,11803113,6127,20286,11803113,6127,20286,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,160,200,10001,7508,128,0,7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,400,20,0,16,12,0,0,14021567,0,0,14021491,0,15,0,14021485,15,0,14021485,15,0,14021485,15,0,14021485,2,1,0,14021485,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,【 ?? 】,3807304,0,0,1,73237,0,0,0,11803113,6127,20286,11803113,6127,20286,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,160,200,10001,7508,128,0,7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,400,20,0,16,12,0,0,14021567,0,0,14021491,0,15,0,14021485,15,0,14021485,15,0,14021485,15,0,14021485,2,1,0,14021485,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,【 ?? ???? 】,3807305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,30,0,0,0,0,0,0,0,0,0,0,0
4402,【 ???? 】,3807306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,30,0,0,0,0,0,0,0,0,0,0,0
4403,【 ??? 】,3807307,0,0,0,0,0,0,0,11803112,6126,20311,11803112,6126,20311,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,390,430,10001,7509,400,0,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,14021487,0,0,14021489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14021486,23,25,1,0,14021575,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,【 ??? 】,3807307,0,0,1,73001,0,0,0,80007301,0,20311,80007301,0,20311,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,390,430,10001,7509,400,0,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,14021487,0,0,14021489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14021486,23,25,1,0,14021575,14,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,【 ?? ?? 】,3817301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1000,0,0,0,0,0,0,0,0,0,0,0
4406,【 ??? ?? 】,3817302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,0,0,0,0,0,0,0,0,0,0,0
4407,【 ?? ?? 】,3817303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,0,0,0,0,0,0,0,0,0,0,0
4408,【 ?? II 】,3817304,0,0,0,0,0,0,0,11803118,6129,20332,11803118,6129,20332,6,2,32,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,51,103079278716,1,0,0,10001,240,280,10001,7504,260,0,7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,14021567,0,0,14021490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14021514,15,15,1,0,14021576,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,【 ?? II 】,3817304,0,0,1,73246,0,0,0,11803118,6129,20332,11803118,6129,20332,6,2,32,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,51,103079278716,1,0,0,10001,240,280,10001,7504,260,0,7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,14021567,0,0,14021490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14021514,15,15,1,0,14021576,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,【 ??? ? 】,3817305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14021512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,【 ???? 】,3817306,0,0,0,0,0,0,0,30000123,4406,3172,30000123,4406,3172,6,2,32,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,7506,0,10260,7506,0,10260,9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200317,0,0,25202392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,【 ???? 】,3817306,0,0,1,73247,0,0,0,30000123,4406,3172,30000123,4406,3172,6,2,32,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,14412,1,0,0,0,0,0,0,7506,0,10260,7506,0,10260,9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200317,0,0,25202392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,【 ??? II 】,3817307,0,0,0,0,0,0,0,11803117,6128,20330,11803117,6128,20330,6,2,32,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,51,103079278716,1,0,0,0,0,0,0,7505,600,0,7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,14021513,0,0,14021489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14021515,21,22,1,0,14021515,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,【 ??? II 】,3817307,0,0,1,73242,0,0,0,11803117,6128,20330,11803117,6128,20330,6,2,32,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,13,51,103079278716,1,0,0,0,0,0,0,7505,600,0,7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,14021513,0,0,14021489,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14021515,21,22,1,0,14021515,16,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,???,1803400,0,0,0,0,0,0,0,11803116,6139,20319,11803116,6139,20319,6,2,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199023255551,1,0,0,0,0,0,0,4700,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,90000525,0,0,14021492,0,0,14021591,0,3,14021578,14021488,6,0,14021488,20,14021577,0,7,1,0,14021488,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,????,1803401,0,0,0,0,0,0,0,11803115,6138,20317,11803115,6138,20317,20,1,1,0,0,0,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,160,200,10001,4701,100,0,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,14021492,0,0,14021569,0,5,90000525,0,14,14021591,0,14,14021577,0,0,0,0,3,1,0,14021461,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,????,1803402,0,0,0,0,0,0,0,11803115,6138,20317,11803115,6138,20317,20,1,1,0,0,0,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,160,200,10001,4701,100,0,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,14021492,0,0,14021569,0,5,90000525,0,14,14021591,0,14,14021577,0,0,0,0,3,1,0,14021470,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,????,1803403,0,0,0,0,0,0,0,11803115,6138,20317,11803115,6138,20317,20,1,1,0,0,0,6,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,160,200,10001,4701,100,0,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,14021492,0,0,14021569,0,5,90000525,0,14,14021591,0,14,14021577,0,0,0,0,3,1,0,14021483,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,?? ???,1803101,0,0,0,0,0,0,0,11803100,6119,20313,11803100,6119,20313,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,62,120,10001,4702,15,0,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,2,0,14021455,5,0,14021455,6,0,14021455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,???,1803103,0,0,0,0,0,0,0,11803102,6121,20314,11803102,6121,20314,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,40,80,10001,4703,30,0,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,30,0,16,7,0,3,0,14021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,??,1803105,0,0,0,0,3,1,14021712,11803123,6140,20334,11803123,6140,20334,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,30,80,10001,4751,40,0,4751,40,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,50,0,0,0,0,0,73000004,0,0,14021713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,??,1803105,0,0,0,0,2,1,14021562,11803123,6140,20334,11803123,6140,20334,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,30,80,10001,4750,40,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,50,0,0,0,0,0,73000004,0,0,14021712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,??,1803105,0,0,0,0,1,1,31003236,11803120,6140,20334,11803120,6140,20334,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,30,80,10001,4705,40,0,4705,40,0,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,50,0,0,0,0,0,73000004,0,0,31003237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,??,1803105,0,0,0,0,0,0,0,11803120,6140,20334,11803120,6140,20334,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,30,80,10001,4704,40,0,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,50,0,0,0,0,0,73000004,0,0,31003236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,?? ???,1803121,10003012,167,0,0,1,1,14021562,11803107,6133,20295,11803107,6133,20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,55,95,10001,4706,15,0,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,400,20,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14021459,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,?? ???,1803121,0,0,0,0,0,0,0,11803101,6120,20283,11803101,6120,20284,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,85,120,10001,4707,35,0,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,31003305,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,?? ???,1803122,10003012,169,0,0,1,1,14021562,11803109,6135,20297,11803109,6135,20297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,130,170,10001,4708,15,0,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,700,10,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,14021460,5,9,1,0,14021460,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,?? ???,1803122,0,0,0,0,0,0,0,11803119,6131,20333,11803119,6131,20333,7,2,90000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,140,180,10001,4709,15,0,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,14021525,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,?? ???,1803201,0,0,0,0,0,0,0,11803100,6119,20313,11803100,6119,20313,7,2,90000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,62,120,10001,4710,15,0,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,2,0,14021462,5,0,14021462,6,0,14021462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,???,1803203,0,0,0,0,0,0,0,11803102,6121,20314,11803102,6121,20314,7,2,90000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,40,80,10001,4711,30,0,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,30,0,16,7,0,3,0,14021463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,?? ??,1803206,0,0,0,0,0,0,0,11803103,6122,20284,11803103,6122,20284,7,2,90000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,55,95,10001,4712,40,0,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,45,0,16,7,0,4,0,14021467,4,0,14021467,5,0,14021467,5,0,14021467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,??,1803207,0,0,0,0,3,1,14021712,11803123,6140,20334,11803123,6140,20334,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,103079278716,1,0,0,10001,30,80,10001,4753,40,0,4753,40,0,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,50,0,16,0,0,0,73000004,0,0,14021713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
