ID,_Name,_PositionIndex,_Description,_Type,_ImageFile,_Range_Width,_Range_height,_Input1_Left,_Input1_Top,_Input1_Right,_Input1_Bottom,_FX1,_Text,_Array,_Margine,_Vmargine,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_EffectID1,_EffectDescription1,_EffectID2,_EffectDescription2,_EffectID3,_EffectDescription3,_EffectID4,_EffectDescription4,_Red,_Green,_Blue
1295,彩虹島物語生日快樂!,394,\n彩虹島物語生日紀念稱號,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,51,51,204
1296,海賊熊稱號,527,\n假裝無心但心地善良的海賊熊稱號,1,,145,16,0,0,0,0,20735,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,255,0,0
1297,海賊熊稱號(永久制),528,\n假裝無心但心地善良的海賊熊稱號,1,,145,16,0,0,0,0,20735,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1298,鈕扣兔稱號(30日),89,\n雖然常常在發呆~但是很可愛的鈕扣兔,1,,145,16,0,0,0,0,20734,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,255,0,0
1299,鈕扣兔稱號(永久制),90,\n雖然常常在發呆~但是很可愛的鈕扣兔,1,,145,16,0,0,0,0,20734,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1300,潛水中,656,\n玩家募集展中中獎的潛水中 FX稱號,1,,145,16,0,0,0,0,19161,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,245,39,230
1301,光復節,282,\n不要忘記光復節!,1,,145,16,0,0,0,0,0,1,5,2,1,455,815,464,8,124,100,128,50,0,,0,,0,,0,,255,0,0
1302,突變薑餅人殺手,379,\n成為突變薑餅人殺手!,1,,180,16,0,0,0,0,0,1,5,2,1,106,10,30,150,0,0,0,0,0,,0,,0,,0,,92,4,252
1303,魯曼聯盟初級戰士,416,\n繼續接收初級戰士的韌氣吧!,1,,145,16,0,0,0,0,0,1,5,2,1,466,10,465,1,0,0,0,0,0,,0,,0,,0,,92,4,252
1304,魯曼聯盟中級戰士,415,\n燃燒中級戰士的鬥志吧!,1,,145,16,0,0,0,0,0,1,5,2,1,466,10,465,1,0,0,0,0,0,,0,,0,,0,,92,4,252
1305,魯曼聯盟高級戰士,414,\n喚醒高級戰士的覺悟吧!,1,,145,16,0,0,0,0,0,1,5,2,1,466,10,465,1,0,0,0,0,0,,0,,0,,0,,92,4,252
1306,★卡茲諾的朋友★,173,\n彩虹島物語玩家全都是卡茲諾的朋友~★,1,,145,16,0,0,0,0,0,1,5,2,1,465,4,461,6,0,0,0,0,0,,0,,0,,0,,55,255,103
1307,★穆亞的朋友★,167,\n彩虹島物語玩家全都是穆亞的朋友~★,1,,145,16,0,0,0,0,0,1,5,2,1,465,4,461,6,0,0,0,0,0,,0,,0,,0,,55,255,103
1308,★黑月公主的朋友★,174,\n彩虹島物語玩家全都是黑月公主的朋友~★,1,,145,16,0,0,0,0,0,1,5,2,1,465,4,461,6,0,0,0,0,0,,0,,0,,0,,55,255,103
1309,★範繼宇的朋友★,168,\n彩虹島物語玩家全都是範繼宇的朋友~★,1,,145,16,0,0,0,0,0,1,5,2,1,465,4,461,6,0,0,0,0,0,,0,,0,,0,,55,255,103
1310,海洋探險家,442,\n為了海洋探險家的特別稱號!,1,,145,16,0,0,0,0,0,1,5,2,1,456,5,461,50,462,50,464,30,0,,0,,0,,0,,45,45,255
1311,潛水中,655,\n2018年玩家募集展當選稱號!恭喜當選!,1,,145,16,0,0,0,0,19161,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,245,39,230
1312,邪念的巨靈克利爾,517,\n充滿邪念的氣息…,1,,145,16,0,0,0,0,0,1,5,2,1,448,5,461,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1313,邪念的巨靈克拉卡,516,\n感覺陷入邪念的漩渦中。,1,,145,16,0,0,0,0,0,1,5,2,1,448,10,461,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1314,邪念的奧賽里諾,518,\n這討厭的邪念!,1,,145,16,0,0,0,0,0,1,5,2,1,448,15,461,10,0,0,0,0,0,,0,,0,,0,,92,4,252
1315,邪念暴走的愛麗絲,520,\n呃啊啊啊!!!邪念暴走了啊啊!!,1,,145,16,0,0,0,0,0,1,5,2,1,448,20,461,10,0,0,0,0,0,,0,,0,,0,,92,4,252
1316,邪念的厄運,519,\n成為邪念的完整體了.. 呼呼呼..,1,,145,16,0,0,0,0,0,1,5,2,1,448,25,461,15,0,0,0,0,0,,0,,0,,0,,92,4,252
1317,彩虹島守護者,408,\n彩虹島守護者，很高興見到你!,1,,145,16,0,0,0,0,0,1,5,2,1,464,25,455,2000,0,0,0,0,81002651,攻擊時低機率發動所有能力值5%,81002653,,0,,0,,201,157,93
1318,心理戰達人,568,\n嗚喔~ 心理戰的達人~ 耶耶~,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,190,207,242
1319,銀河(30日),440,\n擁有夜空宇宙魅力的銀河,1,,145,16,0,0,0,0,19345,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,204,0,204
1320,銀河 (永久制),439,\n擁有夜空宇宙魅力的銀河,1,,145,16,0,0,0,0,19345,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,204,0,204
1321,2019 HAPPY NEW YEAR(30日),185,\n2019年已亥年是充滿幸運的一年~!,1,,145,16,0,0,0,0,19331,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,232,161
1322,每週挑戰征服者[初級],674,\n給予初級難易度每週挑戰征服者的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,124,15,456,1,106,5,0,0,0,,0,,0,,0,,92,4,252
1323,每週挑戰征服者[中級],673,\n給予中級難易度每週挑戰征服者的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,124,30,456,2,106,10,0,0,0,,0,,0,,0,,92,4,252
1324,每週挑戰征服者[高級],672,\n給予高級難易度每週挑戰征服者的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,124,45,456,3,106,15,0,0,0,,0,,0,,0,,92,4,252
1325,每週挑戰大師,671,\n給予所有難易度每週挑戰征服者的稱號,1,,145,16,0,0,0,0,19402,0,5,2,1,124,70,456,4,106,20,0,0,0,,0,,0,,0,,180,50,220
1326,金字塔的冒險家,767,\n給予進行法老冒險玩家的稱號!,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0
1327,Sweet Monster,247,和甜甜的怪物們一起朝向彩虹島無限的魅力之中Go Go Go~,1,,145,16,0,0,0,0,18899,0,5,2,1,465,4,464,10,0,0,0,0,0,,0,,0,,0,,245,39,230
1328,Party in the LATALE,237,\n歡迎來到彩虹島派對的各位玩家們~,1,,145,16,0,0,0,0,19495,0,5,2,1,456,5,461,10,464,10,465,5,0,,0,,0,,0,,233,14,101
1329,Party in the LATALE,238,\n歡迎來到彩虹島派對的各位玩家們~,1,,145,16,0,0,0,0,19495,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,233,14,101
1330,鈕扣貓稱號(30日),88,\n雖然看起來挑剔，但其實很可愛的鈕扣貓,1,,145,16,0,0,0,0,20813,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,255,0,0
1331,鈕扣貓稱號,87,\n雖然看起來挑剔，但其實很可愛的鈕扣貓,1,,145,16,0,0,0,0,20813,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
2401,涼拌小章魚,699,涼拌小章魚很美味呢。您要不要也嚐一口?,1,,145,16,0,0,0,0,0,1,5,2,1,30,400,94,5,102,5,0,0,14010001,小章魚繩索: [隊伍]增加自己和隊員的'HP' 400,0,,0,,0,,0,0,255
2402,辣炒小章魚,700,小章魚還是用炒的最好吃啦! 這是為了喜愛小章魚的您設立的稱號!,1,,145,16,0,0,0,0,0,1,5,2,1,30,400,162,10,156,10,0,0,14010001,小章魚繩索: [隊伍]增加自己和隊員的'HP' 400,0,,0,,0,,0,0,255
2501,暴風監視者新手,759,賦予新加入暴風監視者的人的稱號。,1,,145,16,0,0,0,0,0,1,5,2,1,94,10,102,10,30,500,0,0,14010003,"效果 : 被攻擊時,以一定的機率增加物理與魔法最大傷害10%(2分)",14010005,,0,,0,,255,255,183
2601,無限迴廊入門者,437,這是賦予剛入門學習無限迴廊的人的稱號。,1,,145,16,0,0,0,0,0,1,5,2,1,156,15,162,15,30,500,0,0,14010007,"效果 : 被攻擊時,以一定的機率增加物理與魔法爆擊率2%(2分)",14010009,,0,,0,,255,255,183
2701,圖書館愛好者,360,給貝爾法圖書館愛好者們的稱號。,1,,145,16,0,0,0,0,0,1,5,2,1,176,8,180,8,30,500,0,0,14010011,"效果 : 被攻擊時,以一定的機率增加物理與魔法爆擊率5%(1分)",14010013,,0,,0,,255,255,183
2801,銀色腳趾,637,賦予歷史屬於銀色腳趾的人的稱號。,1,,145,16,0,0,0,0,0,1,5,2,1,184,8,188,8,30,500,0,0,14010015,效果 : 在被攻擊時以一定的機率增加3%防禦力 (5分),0,,0,,0,,255,255,183
9971,??? ???_?????,9994,??? ???_?????,1,,145,16,0,0,0,0,0,1,5,2,1,466,1000,465,1000,464,1000,463,50,99001160,????????? (??? ???_?????),99001161,???????(??? ???_?????),99001162,???????/?????(??? ???_?????),99001163,?????/??(??? ???_?????),255,255,183
9972,??? ???_?????,9994,??? ???_?????,1,,145,16,0,0,0,0,0,1,5,2,1,464,1500,465,50,461,30000,440,800,0,,0,,0,,0,,255,255,183
9973,??? ???_?????,9994,??? ???_?????,1,,145,16,0,0,0,0,0,1,5,2,1,466,1000,86,99,30,4000000,440,800,99001158,????+??/??? 600 (??? ???_???),0,,0,,0,,255,255,183
9974,??? ???_?????,9994,??? ???_?????,1,,145,16,0,0,0,0,0,1,5,2,1,466,1000,86,50,30,4000000,496,1000000,99001158,????+??/??? 600 (??? ???_???),99001157,??/????? 30000 (??? ???_?????),0,,0,,255,255,183
9966,??? ???_21 ??5,9996,??? ???_21 ??3,1,,145,16,0,0,0,0,0,1,5,2,1,455,170000,464,3200,462,850,461,2000,99001156,80? HP,99001155,?? ???/??? 75% ??,99001166,?? ??? 25% +5000,0,,186,0,255
9967,??? ???_21 ??4,9996,??? ???_21 ??3,1,,145,16,0,0,0,0,0,1,5,2,1,455,170000,464,3200,462,850,461,2000,99001156,80? HP,99001155,?? ???/??? 75% ??,99001166,?? ??? 25% +5000,0,,186,0,255
9969,??? ???_21 ??3,9996,??? ???_21 ??3,1,,145,16,0,0,0,0,0,1,5,2,1,455,170000,464,2700,462,850,461,1800,99001156,80? HP,99001155,?? ???/??? 75% ??,99001166,?? ??? 25% +5000,0,,186,0,255
9970,??? ???_21 ??2,9996,??? ???_21 ??2,1,,145,16,0,0,0,0,0,1,5,2,1,455,120000,464,2200,462,850,461,1800,99001156,80? HP,99001155,?? ???/??? 75% ??,99001165,?? ??? 25% +3000,0,,186,0,255
9968,平衡測驗_22 木偶,9996,平衡測驗_21 木偶,1,,145,16,0,0,0,0,0,1,5,2,1,455,110000,464,2850,462,4000,461,2000,99001156,80? HP,99001155,?? ???/??? 75% ??,99001167,????? 20% + 5000,99001168,?? ??? 20%+ 5000,186,0,255
9975,??? ???_21 ????,9997,??? ???_21 ????,1,,145,16,0,0,0,0,0,1,5,2,1,455,100000,464,1850,462,4000,461,1400,99001156,80? HP,99001155,?? ???/??? 75% ??,99001149,????? 20% + 1500,99001150,?? ??? 20%+ 1500,186,0,255
9976,??? ???_21 ??,9998,??? ???_21 ??,1,,145,16,0,0,0,0,0,1,5,2,1,455,100000,464,1850,462,850,461,1400,99001156,80? HP,99001155,?? ???/??? 75% ??,99001159,????? 20% + 1500,99001150,?? ??? 20%+ 1500,186,0,255
9977,??? ???_?????,9998,??? ???_?????,1,,145,16,0,0,0,0,0,1,5,2,1,455,150000,464,1850,462,4000,461,1400,99001156,80? HP,99001155,?? ???/??? 75% ??,99001149,????? 20% + 1500,99001150,?? ??? 20%+ 1500,186,0,255
9978,??? ???_20,9999,??? ???_20,1,,145,16,0,0,0,0,0,1,5,2,1,455,85000,464,1700,462,650,461,800,71000275,80? HP,99001138,?? ???/??? 75% ??,99001149,????? 20% + 1500,99001150,?? ??? 20%+ 1500,255,255,183
9979,??? ???_19,9999,??? ???_19,1,,145,16,0,0,0,0,0,1,5,2,1,455,85000,464,1700,462,650,461,800,81001751,???? ?? 20%,99001138,?? ???/??? 75% ??,99001149,????? 20% + 1500,99001150,?? ??? 20%+ 1500,255,255,183
9980,??? ???_18,9999,??? ???_18,1,,145,16,0,0,0,0,0,1,5,2,1,455,75000,464,1200,462,650,461,800,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001147,武器攻擊力 20% + 1500,99001148,所有屬性 20%+ 1500,255,255,183
9981,??? ???_17,9999,??? ???_17,1,,145,16,0,0,0,0,0,1,5,2,1,455,64000,464,1000,462,650,461,650,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001147,武器攻擊力 10%,99001148,所有屬性 10%,255,255,183
9982,??? ???_16,9999,??? ???_16,1,,145,16,0,0,0,0,0,1,5,2,1,455,64000,464,800,462,250,461,500,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001147,武器攻擊力 10%,99001148,所有屬性 10%,255,255,183
9983,??? ???_15,9999,??? ???_15,1,,145,16,0,0,0,0,0,1,5,2,1,455,54000,464,700,462,250,461,350,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9984,??? ???_14,9999,??? ???_14,1,,145,16,0,0,0,0,0,1,5,2,1,455,24000,464,700,462,250,461,350,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9985,??? ???_13,9999,??? ???_13,1,,145,16,0,0,0,0,0,1,5,2,1,455,18000,464,700,462,250,461,350,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9986,??? ???_12,9999,??? ???_12,1,,145,16,0,0,0,0,0,1,5,2,1,455,18000,464,600,462,200,461,300,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9987,稱號測試_11,9999,??? ???_11,1,,145,16,0,0,0,0,0,1,5,2,1,455,18000,464,500,462,150,461,250,81001751,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9988,稱號測試_10,9999,??? ???_10,1,,145,16,0,0,0,0,0,1,5,2,1,455,15000,464,450,462,150,461,250,99001137,爆擊率 20%,99001138,目標防禦力/扺抗力減少 75%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9989,稱號測試_9,9999,??? ???_9,1,,145,16,0,0,0,0,0,1,5,2,1,455,11000,464,400,462,150,461,250,99001137,爆擊率 20%,99001138,目標防禦力/扺抗力減少 100%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9990,稱號測試?,9999,??? ????,1,,145,16,0,0,0,0,0,1,5,2,1,30,2000000,34,1000000,86,99,0,0,99001153,????+?? 600,0,,0,,0,,255,255,183
9991,稱號測試_8,9999,??? ???_8,1,,145,16,0,0,0,0,0,1,5,2,1,455,7000,464,400,462,150,461,250,99001137,爆擊率 20%,99001138,目標防禦力/扺抗力減少 100%,99001139,武器攻擊力 10%,99001140,所有屬性 10%,255,255,183
9992,稱號測試_7,9999,??? ???_7,1,,145,16,0,0,0,0,0,1,5,2,1,455,2500,464,400,462,150,461,250,99001137,爆擊率 20%,99001138,目標防禦力/扺抗力減少 100%,99001139,所有攻擊力 10%,99001140,所有屬性 10%,255,255,183
9993,稱號測試_7 (魔法用),9999,??? ???_7 (???),1,,145,16,0,0,0,0,0,1,5,2,1,455,2500,162,250,98,125,102,200,0,魔法爆擊率 16%,99001136,目標扺抗力減少 60%,0,,0,,255,255,183
9994,稱號測試_6,9999,??? ???_6,1,,145,16,0,0,0,0,0,1,5,2,1,455,2500,464,250,462,125,461,200,99001133,爆擊率 16%,99001134,目標防禦力/扺抗力減少 60%,0,,0,,255,255,183
9995,稱號測試_5,9999,??? ???_5,1,,145,16,0,0,0,0,0,1,5,2,1,455,2500,464,200,462,100,461,170,99001133,爆擊率 16%,99001134,目標防禦力/扺抗力減少 60%,0,,0,,255,255,183
9996,稱號測試_4,9999,??? ???_4,1,,145,16,0,0,0,0,0,1,5,2,1,455,700,162,100,98,40,102,70,0,,0,,0,,0,,255,255,183
9997,稱號測試_3,9999,??? ???_3,1,,145,16,0,0,0,0,0,1,5,2,1,455,2000,464,140,462,60,461,140,0,,0,,0,,0,,255,255,183
9998,稱號測試_1,9999,??? ???_1,1,,145,16,0,0,0,0,0,1,5,2,1,455,300,464,50,462,20,461,35,0,,0,,0,,0,,255,255,183
9999,稱號測試_2,9999,??? ???_2,1,,145,16,0,0,0,0,0,1,5,2,1,455,1000000,464,1000,462,30000,461,30000,99001151,"??, ?? ??? +1000, ??/?? ??? (??? ???)",99001152,???? ?? 100% + ?? ??? ?? (??? ???),99001153,????+?? 600,99001154,??? ?? 50,255,255,183
1332,JEWEL STAR(30日),219,\n閃閃發光的JEWEL STAR!!,1,,145,16,0,0,0,0,19496,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,255,0,0
1333,沙漠冒險家,522,\n猶忒王國也很有名的冒險家,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,1,106,5,0,0,0,,0,,0,,0,,92,4,252
1334,拉的城堡征服者,393,\n賦予征服拉的城堡之英雄的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,2,106,5,0,0,0,,0,,0,,0,,92,4,252
1335,安息之地挑戰者,589,\n為不斷挑戰安息之地的冒險家加油,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,2,106,10,0,0,0,,0,,0,,0,,92,4,252
1336,塔爾達洛斯的黑暗,739,\n知道塔爾達洛斯的黑暗真相者,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,465,1,461,1,0,0,0,,0,,0,,0,,92,4,252
1337,地下工地冒險家,686,\n塔爾達洛斯也很有名的冒險家,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,465,1,461,5,0,0,0,,0,,0,,0,,92,4,252
1338,超人紀念館征服者,710,\n賦予征服超人紀念館之英雄的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,465,2,461,5,0,0,0,,0,,0,,0,,92,4,252
1339,地獄房間挑戰者,321,\n為不斷挑戰地獄房間的冒險家加油,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,465,2,461,15,0,0,0,,0,,0,,0,,92,4,252
1340,JEWEL STAR,218,\n閃閃發光的JEWEL STAR!!,1,,145,16,0,0,0,0,19496,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1341,寶石之星,678,\n4轉職業王者!! 我是彩虹島物語的寶石之星!,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,240,89,187
1342,考古學家,274,\n我現在也是正式的考古學家了!,1,,145,16,0,0,0,0,0,1,5,2,1,14,200,22,200,0,0,0,0,0,,0,,0,,0,,92,4,252
1343,我是偶像明星!,333,,1,,145,16,0,0,0,0,0,1,5,2,1,465,5,464,10,124,100,0,0,0,,0,,0,,0,,251,101,101
1344,今年我四歲!,255,,1,,145,16,0,0,0,0,0,1,5,2,1,464,13,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1345,成為我的支柱,453,,1,,145,16,0,0,0,0,0,1,5,2,1,466,13,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1346,彩虹島物語四周年紀念,178,,1,,145,16,0,0,0,0,0,1,5,2,1,461,13,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1347,愛麗絲陣營,644,\n彩虹島物語的起源─愛麗絲陣營,1,,145,16,0,0,0,0,19742,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1348,愛麗絲陣營(30日),645,\n彩虹島物語的起源─愛麗絲陣營,1,,145,16,0,0,0,0,19742,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,255,0,0
1349,女神的劊子手,600,\n為了英雄，塔爾達洛斯的麥爾比克所提出的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,465,1,461,1,466,10,0,0,0,,0,,0,,0,,92,4,252
1350,攀越怪物樹山林,283,\n給攀越怪物樹山林的你。,1,,145,16,0,0,0,0,0,1,5,2,1,465,1,461,5,466,10,0,0,0,,0,,0,,0,,92,4,252
1351,山谷探險,281,\n探險新地方的心情,1,,145,16,0,0,0,0,0,1,5,2,1,465,2,461,5,466,10,0,0,0,,0,,0,,0,,92,4,252
1352,為了戰士的祈禱,660,\n願逝者歸於塵土。,1,,145,16,0,0,0,0,0,1,5,2,1,465,2,461,15,466,10,0,0,0,,0,,0,,0,,92,4,252
1353,龍之信任,383,\n給具有馴服召喚獸卡勒迪安資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,0,0,0,0,0,,0,,0,,0,,255,255,0
1354,完美掌握人工智慧!,649,\n給具有馴服召喚獸依萊佳資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,0,0,0,0,0,,0,,0,,0,,255,255,0
1355,嘮叨鬼寶物的朋友,548,\n給具有馴服召喚獸星願羽翼資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,0,0,0,0,0,,0,,0,,0,,255,255,0
1356,高傲惡魔的信賴,358,\n給具有馴服召喚獸貝雅蒂彩資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,0,0,0,0,0,,0,,0,,0,,255,255,0
1357,金錢就是一切，耶比!,373,\n給具有馴服召喚獸富翁耶比資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,128,5,0,0,0,0,0,,0,,0,,0,,255,255,0
1358,交流的證據,284,\n給具有馴服召喚獸悠尼亞資格之人的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,0,0,0,0,0,,0,,0,,0,,255,255,0
1359,彩虹島物語人氣王(30日),410,"\n2019年玩家募集展獲選稱號!\n""用點心""玩家的設計!\n你就是真正的彩虹島物語人氣王!",1,,145,16,0,0,0,0,19871,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,245,39,230
1360,彩虹島物語人氣王,409,\n2019年玩家募集展獲選稱號! 恭喜你!,1,,145,16,0,0,0,0,19871,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,245,39,230
1361,初級獵人,706,\n只是努力地狩獵而已。,1,,145,16,0,0,0,0,0,1,5,2,1,586,5,496,100,0,0,0,0,0,,0,,0,,0,,92,4,252
1362,中級獵人,675,\n只是努力地狩獵而已。,1,,145,16,0,0,0,0,0,1,5,2,1,586,10,496,200,0,0,0,0,0,,0,,0,,0,,92,4,252
1363,高級獵人,530,\n只是努力地狩獵而已。,1,,145,16,0,0,0,0,0,1,5,2,1,586,15,496,300,0,0,0,0,0,,0,,0,,0,,92,4,252
1364,最高級獵人,715,\n只是努力地狩獵而已。,1,,145,16,0,0,0,0,0,1,5,2,1,586,20,496,400,0,0,0,0,0,,0,,0,,0,,92,4,252
1365,Cute Heart(30日),201,\n可愛的愛心砰砰砰,1,,145,16,0,0,0,0,19872,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1366,Cute Heart,200,\n可愛的愛心砰砰砰,1,,145,16,0,0,0,0,19872,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1367,與蓋亞的約定,257,\n約定好總有一天與女神再次相見,1,,145,16,0,0,0,0,0,1,5,2,1,461,1,466,5,464,5,0,0,0,,0,,0,,0,,92,4,252
1368,愛麗絲的不安,647,\n現在愛麗絲害怕的是什麼?,1,,145,16,0,0,0,0,0,1,5,2,1,461,2,466,5,464,5,0,0,0,,0,,0,,0,,92,4,252
1369,亞德利卡的噩夢,573,\n了解到遺留在幻影大地的痛苦。,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,10,464,5,0,0,0,,0,,0,,0,,92,4,252
1370,完走龍峽谷,628,\n努力在幻影大地亞德利卡和龍峽谷中奔走。,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,10,464,10,0,0,0,,0,,0,,0,,92,4,252
1371,來自神的處所,566,\n為了珍惜神之樹拉法爾的神的使者。,1,,145,16,0,0,0,0,0,1,5,2,1,461,15,466,10,464,10,0,0,0,,0,,0,,0,,92,4,252
1372,Merry Christmas!(30日),232,\n彩虹島物語聖誕節快樂!!! 幸福的聖誕節就和彩虹島物語一起度過~?,1,,145,16,0,0,0,0,17297,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,240,65,52
1373,Merry Christmas!,231,\n彩虹島物語聖誕節快樂!!! 幸福的聖誕節就和彩虹島物語一起度過~?,1,,145,16,0,0,0,0,17297,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,240,65,52
1374,有一位朋友的,723,\n去到哪裡可能都不會聽見人家問說有沒有朋友。,1,,145,16,0,0,0,0,0,1,5,2,1,192,10,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0
1375,真有福氣,592,\n要去哪裡喝杯茶聊聊天嗎?,1,,145,16,0,0,0,0,0,1,5,2,1,132,7,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0
1376,推銷王,607,\n好像找到了我擅長的事情。,1,,145,16,0,0,0,0,0,1,5,2,1,106,10,128,15,0,0,0,0,0,,0,,0,,0,,0,0,0
1377,2020 HAPPY NEW YEAR(30日),187,\n2020年庚子年是充滿幸運的一年~!,1,,145,16,0,0,0,0,19959,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,232,161
1378,2020 HAPPY NEW YEAR,186,\n2020年庚子年是充滿幸運的一年~!,1,,145,16,0,0,0,0,19959,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,232,161
1379,YOMI(30日),623,\n只要看著小松鼠的YOMI就很幸福~,1,,145,16,0,0,0,0,20097,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1380,YOMI,622,\n只要看著小松鼠的YOMI就很幸福~,1,,145,16,0,0,0,0,20097,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1381,房內混沌的旅行者,451,\n恭喜征★★★服彩虹島大陸 !,1,,145,16,0,0,0,0,0,1,5,2,1,124,100,455,50,0,0,0,0,15003914,物理爆擊效果: 物理爆擊傷害增加100%,15003916,魔法爆擊效果:  魔法爆擊效果增加100%,0,,0,,156,162,244
