ID,_Description,_Result,_Result_massage,_Main_Item,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Type,_Probability_Open,_charge
20213702,??? ???? ★,20213703,強化時將消耗材料,20213702,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113702,??? ?? ★,30113703,強化時將消耗材料,30113702,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213702,??? ?? ★,70213703,強化時將消耗材料,70213702,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513702,??? ?? ★,90513703,強化時將消耗材料,90513702,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213703,??? ??? ★☆,10213704,強化時將消耗材料,10213703,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213703,??? ???? ★☆,20213704,強化時將消耗材料,20213703,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113703,??? ?? ★☆,30113704,強化時將消耗材料,30113703,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213703,??? ?? ★☆,70213704,強化時將消耗材料,70213703,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513703,??? ?? ★☆,90513704,強化時將消耗材料,90513703,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213704,??? ??? ★★,10213705,強化時將消耗材料,10213704,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213704,??? ???? ★★,20213705,強化時將消耗材料,20213704,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113704,??? ?? ★★,30113705,強化時將消耗材料,30113704,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213704,??? ?? ★★,70213705,強化時將消耗材料,70213704,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513704,??? ?? ★★,90513705,強化時將消耗材料,90513704,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213705,??? ??? ★★☆,10213706,強化時將消耗材料,10213705,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213705,??? ???? ★★☆,20213706,強化時將消耗材料,20213705,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113705,??? ?? ★★☆,30113706,強化時將消耗材料,30113705,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213705,??? ?? ★★☆,70213706,強化時將消耗材料,70213705,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513705,??? ?? ★★☆,90513706,強化時將消耗材料,90513705,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213706,??? ??? ★★★,10213707,強化時將消耗材料,10213706,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213706,??? ???? ★★★,20213707,強化時將消耗材料,20213706,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113706,??? ?? ★★★,30113707,強化時將消耗材料,30113706,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213706,??? ?? ★★★,70213707,強化時將消耗材料,70213706,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513706,??? ?? ★★★,90513707,強化時將消耗材料,90513706,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213801,??? ??? ☆,10213802,強化時將消耗材料,10213801,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213801,??? ???? ☆,20213802,強化時將消耗材料,20213801,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113801,??? ?? ☆,30113802,強化時將消耗材料,30113801,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213801,??? ?? ☆,70213802,強化時將消耗材料,70213801,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513801,??? ?? ☆,90513802,強化時將消耗材料,90513801,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213802,??? ??? ★,10213803,強化時將消耗材料,10213802,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213802,??? ???? ★,20213803,強化時將消耗材料,20213802,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113802,??? ?? ★,30113803,強化時將消耗材料,30113802,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213802,??? ?? ★,70213803,強化時將消耗材料,70213802,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513802,??? ?? ★,90513803,強化時將消耗材料,90513802,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213803,??? ??? ★☆,10213804,強化時將消耗材料,10213803,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213803,??? ???? ★☆,20213804,強化時將消耗材料,20213803,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113803,??? ?? ★☆,30113804,強化時將消耗材料,30113803,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213803,??? ?? ★☆,70213804,強化時將消耗材料,70213803,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513803,??? ?? ★☆,90513804,強化時將消耗材料,90513803,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213804,??? ??? ★★,10213805,強化時將消耗材料,10213804,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213804,??? ???? ★★,20213805,強化時將消耗材料,20213804,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113804,??? ?? ★★,30113805,強化時將消耗材料,30113804,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213804,??? ?? ★★,70213805,強化時將消耗材料,70213804,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513804,??? ?? ★★,90513805,強化時將消耗材料,90513804,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213805,??? ??? ★★☆,10213806,強化時將消耗材料,10213805,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213805,??? ???? ★★☆,20213806,強化時將消耗材料,20213805,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113805,??? ?? ★★☆,30113806,強化時將消耗材料,30113805,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213805,??? ?? ★★☆,70213806,強化時將消耗材料,70213805,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513805,??? ?? ★★☆,90513806,強化時將消耗材料,90513805,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
10213806,??? ??? ★★★,10213807,強化時將消耗材料,10213806,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
20213806,??? ???? ★★★,20213807,強化時將消耗材料,20213806,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
30113806,??? ?? ★★★,30113807,強化時將消耗材料,30113806,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
70213806,??? ?? ★★★,70213807,強化時將消耗材料,70213806,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
90513806,??? ?? ★★★,90513807,強化時將消耗材料,90513806,190145354,5,190145355,5,190145356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000801,???? ??? ☆,164000802,強化時將消耗材料,164000801,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000802,???? ??? ★,164000803,強化時將消耗材料,164000802,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000803,???? ??? ★☆,164000804,強化時將消耗材料,164000803,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000804,???? ??? ★★,164000805,強化時將消耗材料,164000804,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000805,???? ??? ★★☆,164000806,強化時將消耗材料,164000805,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164000806,???? ??? ★★★,164000807,強化時將消耗材料,164000806,164000801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600701,???? ?? ?? ☆,164600702,強化時將消耗材料,164600701,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600702,???? ?? ?? ★,164600703,強化時將消耗材料,164600702,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600703,???? ?? ?? ★☆,164600704,強化時將消耗材料,164600703,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600704,???? ?? ?? ★★,164600705,強化時將消耗材料,164600704,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600705,???? ?? ?? ★★☆,164600706,強化時將消耗材料,164600705,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164600706,???? ?? ?? ★★★,164600707,強化時將消耗材料,164600706,164600701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800801,???? ?? ?? ☆,164800802,強化時將消耗材料,164800801,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800802,???? ?? ?? ★,164800803,強化時將消耗材料,164800802,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800803,???? ?? ?? ★☆,164800804,強化時將消耗材料,164800803,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800804,???? ?? ?? ★★,164800805,強化時將消耗材料,164800804,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800805,???? ?? ?? ★★☆,164800806,強化時將消耗材料,164800805,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
164800806,???? ?? ?? ★★★,164800807,強化時將消耗材料,164800806,164800801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
160105202,??? ?? ??? 02 ??,160105203,強化時將消耗材料,160105202,180134429,100,180134430,20,0,0,0,0,1,365,30,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,100000
160105203,??? ?? ??? 03 ??,160105204,強化時將消耗材料,160105203,180134429,100,180134430,20,0,0,0,0,1,365,60,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,200000
160105204,??? ?? ??? 04 ??,160105205,強化時將消耗材料,160105204,180134429,100,180134430,20,0,0,0,0,1,365,90,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,400000
160105205,??? ?? ??? 05 ??,160105206,強化時將消耗材料,160105205,180134429,100,180134430,20,0,0,0,0,1,365,120,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,800000
160105206,??? ?? ??? 06 ??,160105207,強化時將消耗材料,160105206,180134429,100,180134430,20,0,0,0,0,1,365,150,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,1600000
160105207,??? ?? ??? 07 ??,160105208,強化時將消耗材料,160105207,180134429,100,180134430,20,0,0,0,0,1,365,180,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,3200000
160105208,??? ?? ??? 08 ??,160105209,強化時將消耗材料,160105208,180134429,100,180134430,20,0,0,0,0,1,365,200,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,6400000
160105209,??? ?? ??? 09 ??,160105210,強化時將消耗材料,160105209,180134429,100,180134430,20,0,0,0,0,1,365,215,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,12800000
160105210,??? ?? ??? 10 ??,160105211,強化時將消耗材料,160105210,180134429,100,180134430,20,0,0,0,0,1,365,230,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,25600000
40103101,???? ? +1,40103102,強化時將消耗材料,40103101,180134426,3,40103101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,1600
40103102,???? ? +2,40103103,強化時將消耗材料,40103102,180134426,3,40103101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,1600
40103103,???? ? +3,40103104,強化時將消耗材料,40103103,180134426,3,40103101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,1600
40103104,???? ? +4,40103105,強化時將消耗材料,40103104,180134426,3,40103101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,1600
40103105,???? ? +5,40103106,強化時將消耗材料,40103105,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40103106,???? ? +6,40103107,強化時將消耗材料,40103106,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
40103107,??? ???? ?,40103108,強化時將消耗材料,40103107,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
40103108,??? ???? ? +1,40103109,強化時將消耗材料,40103108,180202201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
84304501,???? ??? ???? ☆,84304502,強化時將消耗材料,84304501,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304502,???? ??? ???? ★,84304503,強化時將消耗材料,84304502,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304503,???? ??? ???? ★☆,84304504,強化時將消耗材料,84304503,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304504,???? ??? ???? ★★,84304505,強化時將消耗材料,84304504,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304505,???? ??? ???? ★★☆,84304506,強化時將消耗材料,84304505,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304506,???? ??? ???? ★★★,84304507,強化時將消耗材料,84304506,190144987,20,190144988,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84304103,???? ???? ☆,84304104,強化時將消耗材料,84304103,180134324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,1,0
84304104,???? ???? ★,84304105,強化時將消耗材料,84304104,180134324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,1,0
84304105,???? ???? ★☆,84304106,強化時將消耗材料,84304105,180134324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,1,0
84304106,???? ???? ★★,84304107,強化時將消耗材料,84304106,180134324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,1,1,0
84303901,??? ???? +1,84303902,強化時將消耗材料,84303901,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303902,??? ???? +2,84303903,強化時將消耗材料,84303902,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303903,??? ???? +3,84303904,強化時將消耗材料,84303903,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303904,??? ???? +4,84303905,強化時將消耗材料,84303904,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303905,??? ???? +5,84303906,強化時將消耗材料,84303905,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303906,??? ???? +6,84303907,強化時將消耗材料,84303906,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303907,??? ???? +7,84303908,強化時將消耗材料,84303907,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303908,??? ???? +8,84303909,強化時將消耗材料,84303908,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303909,??? ???? +9,84303910,強化時將消耗材料,84303909,180134431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100,100,1,1,0
84303401,???? ???? +1,84303402,強化時將消耗材料,84303401,190197405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303402,???? ???? +2,84303403,強化時將消耗材料,84303402,190197405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303403,???? ???? +3,84303404,強化時將消耗材料,84303403,190197405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303404,???? ???? +4,84303405,強化時將消耗材料,84303404,190197405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303405,???? ???? +5,84303406,強化時將消耗材料,84303405,190197405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303406,???? ???? +6,84303407,強化時將消耗材料,84303406,190197405,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303407,???? ???? +7,84303408,強化時將消耗材料,84303407,190197405,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303408,???? ???? +8,84303409,強化時將消耗材料,84303408,190197405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303409,???? ???? +9,84303410,強化時將消耗材料,84303409,190197405,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,10,100,1,1,0
84303411,?? ???? ???? +1,84303412,強化時將消耗材料,84303411,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84303412,?? ???? ???? +2,84303413,強化時將消耗材料,84303412,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84303413,?? ???? ???? +3,84303414,強化時將消耗材料,84303413,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84303414,?? ???? ???? +4,84303415,強化時將消耗材料,84303414,190197406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84303415,?? ???? ???? +5,84303416,強化時將消耗材料,84303415,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,100,1,1,0
84303416,?? ???? ???? +6,84303417,強化時將消耗材料,84303416,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,70,70,1,1,0
84303417,?? ???? ???? +7,84303418,強化時將消耗材料,84303417,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,65,65,1,1,0
84303418,?? ???? ???? +8,84303419,強化時將消耗材料,84303418,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,60,60,1,1,0
84303419,?? ???? ???? +9,84303420,強化時將消耗材料,84303419,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,55,55,1,1,0
84303420,?? ???? ???? +10,84303421,強化時將消耗材料,84303420,190197406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,50,50,1,1,0
84303421,?? ???? ???? +11,84303422,強化時將消耗材料,84303421,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,45,45,1,1,0
84303422,?? ???? ???? +12,84303423,強化時將消耗材料,84303422,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303423,?? ???? ???? +13,84303424,強化時將消耗材料,84303423,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303424,?? ???? ???? +14,84303425,強化時將消耗材料,84303424,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303425,?? ???? ???? +15,84303426,強化時將消耗材料,84303425,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303426,?? ???? ???? +16,84303427,強化失敗時，數值將以固定機率降低,84303426,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303427,?? ???? ???? +17,84303428,強化失敗時，數值將以固定機率降低,84303427,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
84303428,?? ???? ???? +18,84303429,強化失敗時，數值將以固定機率降低,84303428,190197406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,40,40,1,1,0
