ID,_MissionType,_QuestID,_Item1,_ItemCount1,_ItemRare1,_Item2,_ItemCount2,_ItemRare2,_Item3,_ItemCount3,_ItemRare3,_Item4,_ItemCount4,_ItemRare4,_Effect1,_Effect2,_Effect3,_Effect4,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Save1,_Save2,_A_Save1,_A_Save2,_Save_Check,_Reputation_Open,_EventType,_TypeID,_Consumption_ItemID1,_Consumption_ItemID2,_Consumption_ItemID3,_Consumption_ItemID4,_Del_Effect1,_Del_Effect2,_Del_Effect3,_Del_Effect4,_NoticeType,_Notice
204010901,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004011,0,0,0,24,2,933,0,4,3,204000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204020901,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004012,0,0,0,24,2,934,0,4,3,204000010,0,24,1,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204001001,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,935,0,4,3,204000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204001101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,936,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204011101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,937,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204021101,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004013,0,0,0,24,2,938,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204031101,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004014,0,0,0,24,2,939,0,4,3,204000012,0,24,1,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204041101,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004015,0,0,0,24,2,940,0,4,3,204000012,0,0,0,0,0,2,1,190146910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204051101,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81004017,0,0,0,0,0,0,0,4,3,204000012,0,2,1,190146910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204061101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,941,0,4,3,204000012,0,24,1,936,0,24,1,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204001201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,942,0,4,3,204000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204001301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,943,0,4,3,204000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204011301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,944,0,4,3,204000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204005101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,945,0,4,3,204005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204005201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,946,0,4,3,204005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204005301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,947,0,4,3,204005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204005401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,948,0,4,3,204005003,0,2,1,190146911,1,24,1,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204006101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,949,0,4,3,204006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204006201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,950,0,4,3,204006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204006301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,951,0,4,3,204006003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204006401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,952,0,4,3,204006003,0,2,1,190146912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204007101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,953,0,4,3,204007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204007201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,954,0,4,3,204007002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204007301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,955,0,4,3,204007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204007401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,956,0,4,3,204007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204008101,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,957,0,4,3,204008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204008201,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,958,0,4,3,204008002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204008301,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,959,0,4,3,204008003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204008401,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,960,0,4,3,204008003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204009501,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,2,961,0,4,3,204009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204009901,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005159,0,0,0,7,2,81005159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""如果看到可疑的陷阱，請使用""調查""技能。冰雕是例外!"""
204009902,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005160,0,0,0,7,2,81005160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""如果看到可疑的陷阱，請使用""調查""技能。冰雕是例外!"""
204009903,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81005159,0,0,0,7,2,81005159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,請躲開海妖的腿，向藍烏龜使用“採集”技能!
204009904,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81003042,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,於女神像前使用公會怪物球，可召喚強大的怪物。
204009905,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81003042,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,於女神像前使用公會怪物球，可召喚強大的怪物。
204009906,2,0,0,0,1,0,0,1,0,0,1,0,0,1,81003042,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,於女神像前使用公會怪物球，可召喚強大的怪物。
211000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,962,0,4,3,211000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,963,0,4,3,211000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009005,0,0,0,24,2,964,0,4,3,211000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211010301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009006,0,0,0,24,2,965,0,4,3,211000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211020301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,966,0,4,3,211000004,0,24,1,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009009,0,0,0,24,2,967,0,4,3,211000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,968,0,4,3,211000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,969,0,4,3,211000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,970,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,971,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211020701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009001,0,0,0,24,2,972,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211030701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009002,0,0,0,24,2,973,0,4,3,211000008,0,24,1,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,974,0,4,3,211000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211000901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,975,0,4,3,211000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,976,0,4,3,211000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211011001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009003,0,0,0,24,2,977,0,4,3,211000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211021001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009004,0,0,0,24,2,978,0,4,3,211000011,0,24,1,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211031001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009007,0,0,0,24,2,979,0,4,3,211000011,0,0,0,0,0,2,1,190147088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211041001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009008,0,0,0,0,0,0,0,4,3,211000011,0,2,1,190147088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211051001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,980,0,4,3,211000011,0,24,1,976,0,24,1,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211001101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,981,0,4,3,211000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211001201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,982,0,4,3,211000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,983,0,4,3,211000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,984,0,4,3,211005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211005201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,985,0,4,3,211005102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211005301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,986,0,4,3,211005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211005401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,987,0,4,3,211005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211006101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,988,0,4,3,211006101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211006201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,989,0,4,3,211006102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211006301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,990,0,4,3,211006103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211006401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,991,0,4,3,211006103,0,2,1,190147090,1,24,1,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211007101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,992,0,4,3,211007101,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211007201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,993,0,4,3,211007102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211007301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,994,0,4,3,211007103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211007401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,995,0,4,3,211007103,0,2,1,190147092,1,24,1,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,996,0,4,3,211009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1001,0,4,3,901000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1002,0,4,3,901000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1003,0,4,3,901000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901020201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50000001,0,0,0,24,2,1004,0,4,3,901000002,0,24,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1005,0,4,3,901000002,0,24,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1006,0,4,3,901000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1007,0,4,3,901000003,0,2,1,190132306,1,24,1,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50000002,0,0,0,24,2,1008,0,4,3,901000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1009,0,4,3,901000004,0,24,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50000003,0,0,0,24,2,1010,0,4,3,901000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1011,0,4,3,901000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901020501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1012,0,4,3,901000005,0,24,1,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1013,0,4,3,901000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1014,0,4,3,901000006,0,24,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1015,0,4,3,901000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1016,0,4,3,901000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901010801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1017,0,4,3,901000008,0,2,1,190139101,5,24,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901000901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009025,0,0,0,24,2,1018,0,4,3,901000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901001001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009028,0,0,0,24,2,1019,0,4,3,901000009,0,24,1,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901001101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81009027,0,0,0,24,2,1020,0,4,3,901000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901011101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1021,0,4,3,901000011,0,24,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
