ID,_name,_description,_stat1,_statValue1,_stat2,_statValue2,_stat3,_statValue3,_stat4,_statValue4,_Effect1,_Effect2,_skill_targetcount1,_Value1,_skill_targetcount2,_Value2,_skill_targetcount3,_Value3,_connection_skill_id1,_connection_skill_id2,_connection_skill_id3,_connection_skill_id4,_connection_skill_id5,_connection_skill_id6,_connection_skill_id7,_connection_skill_id8,_connection_skill_id9,_connection_skill_id10
43261,升級,<旋轉掃射> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44261,升級,<前方突刺> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45261,升級,<靈魂大師 III> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49261,升級,<火焰卡片> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52261,升級,<[◆] 勁擊突刺> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56261,升級,<憤怒的影子> 技能等級 +1\n<影子刀刃> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60261,升級,<神力斬> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64261,技能傷害,技能傷害 +5%\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68261,升級,<紊亂無章> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69261,升級,<綠寶石 [綠]> 技能等級 +1\n\n[ 261欄位 ],0,0,0,0,0,0,0,0,81007849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73261,升級,<噴射> 技能等級 +1\n\n[ 261 欄位 ],0,0,0,0,0,0,0,0,81007114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73249,技能傷害,技能傷害 +5%\n\n[ 249 欄位 ],0,0,0,0,0,0,0,0,81007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24251,升級,<螺旋重擊> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25251,升級,<飛燕雙擊> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26251,升級,<撞擊力> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27251,升級,<[近身短打] 上鉤拳> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,升級,<魔王血統 [三斬]> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29251,升級,<演奏名手> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30251,升級,<忍法_雷> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31251,升級,<狙擊> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32251,升級,<DM-DR> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36251,升級,<天破俠亂> 技能等級 +1\n<威力穿刺> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37251,升級,<嗜魂刃> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38251,升級,<迴旋斬> 技能等級 +1\n<反殺> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39251,升級,<幻影腳> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40251,升級,<風庇護> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,升級,<邪惡之旋律> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42251,升級,<快影飛刀> 技能等級 +1\n<光亮箭> 技能等級 +1\n<次元砲> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43251,升級,<機關掃射> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44251,升級,<遠距掃射> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45251,升級,<巨人靈魂> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49251,升級,<閃電螺絲> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52251,升級,<[?] 暗黑卡牌> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56251,升級,<幻影的影子> 技能等級 +1\n<影子之舞> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60251,升級,<聖光流擊> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64251,升級,<巨焱一擊> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68251,升級,<三重連爆> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69251,升級,<石榴石 [紅]> 技能等級 +1\n\n[ 251欄位 ],0,0,0,0,0,0,0,0,81007847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73251,升級,<碎殺> 技能等級 +1\n\n[ 251 欄位 ],0,0,0,0,0,0,0,0,81007131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73277,技能傷害,技能傷害 +10%\n\n[ 277 欄位 ],0,0,0,0,0,0,0,0,81007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24278,升級,<螺旋石> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25278,升級,<無限劍陣> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26278,升級,<死亡之手> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27278,升級,<[迅風快擊] 氣功> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28278,升級,<風車 [風]> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29278,升級,<急速> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30278,升級,<忍法_誣> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31278,升級,<J-31手榴彈> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32278,升級,<DS-MT> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36278,升級,<風捲連刃> 技能等級 +1\n<閃電長矛> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37278,升級,<昇天亂舞> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38278,升級,<光速斬> 技能等級 +1\n<颱風鎚> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39278,升級,<旋轉腳> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40278,升級,<冰板> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41278,升級,<音符地獄> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42278,升級,<三重殺> 技能等級 +1\n<多重箭> 技能等級 +1\n<浴火鳳凰> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43278,升級,<後步伐發射> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44278,升級,<火力全開> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45278,升級,<靈魂大師 I> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49278,升級,<自由光影> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52278,升級,<[?] 旋風球> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56278,升級,<漆黑的影子> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60278,升級,<聖魔錮殺> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64278,升級,<但丁地獄> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68278,升級,<鎖鏈爆> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69278,升級,<魔法寶石陣 [紫]> 技能等級 +1\n\n[ 278欄位 ],0,0,0,0,0,0,0,0,81007850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73278,升級,<暗影猛擊> 技能等級 +1\n\n[ 278 欄位 ],0,0,0,0,0,0,0,0,81007432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24279,升級,<螺旋石> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25279,升級,<無限劍陣> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26279,升級,<死亡之手> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27279,升級,<[迅風快擊] 氣功> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28279,升級,<風車 [風]> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29279,升級,<急速> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30279,升級,<忍法_誣> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31279,升級,<J-31手榴彈> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32279,升級,<DS-MT> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36279,升級,<風捲連刃> 技能等級 +1\n<閃電長矛> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37279,升級,<昇天亂舞> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38279,升級,<光速斬> 技能等級 +1\n<颱風鎚> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39279,升級,<旋轉腳> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40279,升級,<冰板> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41279,升級,<音符地獄> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42279,升級,<三重殺> 技能等級 +1\n<多重箭> 技能等級 +1\n<浴火鳳凰> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43279,升級,<後步伐發射> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44279,升級,<火力全開> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45279,升級,<靈魂大師 I> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49279,升級,<自由光影> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52279,升級,<[?] 旋風球> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56279,升級,<漆黑的影子> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60279,升級,<聖魔錮殺> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64279,升級,<但丁地獄> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68279,升級,<鎖鏈爆> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69279,升級,<魔法寶石陣 [紫]> 技能等級 +1\n\n[ 279欄位 ],0,0,0,0,0,0,0,0,81007851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73279,升級,<暗影猛擊> 技能等級 +1\n\n[ 279 欄位 ],0,0,0,0,0,0,0,0,81007148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24280,升級,<螺旋石> 技能等級 +1\n\n[ 280欄位 ],0,0,0,0,0,0,0,0,81007796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25280,升級,<無限劍陣> 技能等級 +1\n\n[ 280欄位 ],0,0,0,0,0,0,0,0,81007804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26280,升級,<死亡之手> 技能等級 +1\n\n[ 280欄位 ],0,0,0,0,0,0,0,0,81007860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27280,升級,<[迅風快擊] 氣功> 技能等級 +1\n\n[ 280欄位 ],0,0,0,0,0,0,0,0,81007812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28280,升級,<風車 [風]> 技能等級 +1\n\n[ 280欄位 ],0,0,0,0,0,0,0,0,81007820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
