ID,_DelayTime1,_Sound1,_Loop1,_DelayTime2,_Sound2,_Loop2,_DelayTime3,_Sound3,_Loop3,_Description
6156,0,3_1037_01_SKILL03.wav,0,0,,0,0,,0,?? ?????_??03
6157,0,3_1037_01_SKILL04.wav,0,0,,0,0,,0,?? ?????_??04
6158,0,3_1037_01_SKILL05.wav,0,0,,0,0,,0,?? ?????_??05
6159,0,3_1037_01_SKILL06.wav,0,0,,0,0,,0,?? ?????_??06
6160,0,3_1037_01_SKILL07.wav,0,0,,0,0,,0,?? ?????_??07
6161,0,3_1037_01_SKILL08.wav,0,0,,0,0,,0,?? ?????_??08
6162,0,3_1037_01_SKILL09.wav,0,0,,0,0,,0,?? ?????_??09
6163,0,3_1038_01_ATTACK.wav,0,0,,0,0,,0,?? ???? ??
6164,0,3_1038_01_DEAD.wav,0,0,,0,0,,0,?? ???? ??
6165,0,3_1038_01_SKILL01.wav,0,0,,0,0,,0,?? ???? ??01
6166,0,3_1038_01_SKILL02.wav,0,0,,0,0,,0,?? ???? ??02
6167,0,3_1038_01_SKILL03.wav,0,0,,0,0,,0,?? ???? ??03
6168,0,3_1038_01_SKILL04.wav,0,0,,0,0,,0,?? ???? ??04
6169,0,3_1038_01_SKILL05.wav,0,0,,0,0,,0,?? ???? ??05
6170,0,3_1039_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??
6171,0,3_1039_01_DEAD.wav,0,0,,0,0,,0,?? ?? ??
6172,0,3_1039_01_SKILL01.wav,0,0,,0,0,,0,?? ?? ??01
6173,0,3_1039_01_SKILL02.wav,0,0,,0,0,,0,?? ?? ??02
6174,0,3_1039_01_SKILL03.wav,0,0,,0,0,,0,?? ?? ??03
6175,0,3_1039_01_SKILL04.wav,0,0,,0,0,,0,?? ?? ??04
6176,0,3_1039_01_SKILL05.wav,0,0,,0,0,,0,?? ?? ??05
6177,0,3_1040_01_ATTACK.wav,0,0,,0,0,,0,?? ?? ??
6178,0,3_1040_01_BEATTACK.wav,0,0,,0,0,,0,?? ?? ??
6179,0,3_1040_01_DEAD.wav,0,0,,0,0,,0,?? ?? ??
6180,0,3_1040_02_ATTACK.wav,0,0,,0,0,,0,?? ?? ??
6181,0,3_1040_02_BEATTACK.wav,0,0,,0,0,,0,?? ?? ??
6182,0,3_1040_02_DEAD.wav,0,0,,0,0,,0,?? ?? ??
6183,0,3_1040_02_SKILL01.wav,0,0,,0,0,,0,?? ?? ??1
6184,0,3_1040_03_ATTACK.wav,0,0,,0,0,,0,?? ?? ??
6185,0,3_1040_03_BEATTACK.wav,0,0,,0,0,,0,?? ?? ??
6186,0,3_1040_03_DEAD.wav,0,0,,0,0,,0,?? ?? ??
6187,0,3_1041_01_ATTACK.wav,0,0,,0,0,,0,???????? ??
6188,0,3_1041_01_BEATTACK.wav,0,0,,0,0,,0,???????? ??
6189,0,3_1041_01_DEAD.wav,0,0,,0,0,,0,???????? ??
6190,0,3_1041_02_ATTACK.wav,0,0,,0,0,,0,??????? ??
6191,0,3_1041_02_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6192,0,3_1041_02_DEAD.wav,0,0,,0,0,,0,??????? ??
6193,0,3_1041_03_ATTACK.wav,0,0,,0,0,,0,???????? ??
6194,0,3_1041_03_BEATTACK.wav,0,0,,0,0,,0,???????? ??
6195,0,3_1041_03_DEAD.wav,0,0,,0,0,,0,???????? ??
6196,0,3_1041_03_SKILL01.wav,0,0,,0,0,,0,???????? ??1
6197,0,3_1042_01_ATTACK.wav,0,0,,0,0,,0,?????? ??
6198,0,3_1042_01_BEATTACK.wav,0,0,,0,0,,0,?????? ??
6199,0,3_1042_01_DEAD.wav,0,0,,0,0,,0,?????? ??
6200,0,3_1042_02_ATTACK.wav,0,0,,0,0,,0,???????? ??
6201,0,3_1042_02_BEATTACK.wav,0,0,,0,0,,0,???????? ??
6202,0,3_1042_02_DEAD.wav,0,0,,0,0,,0,???????? ??
6203,0,3_1042_03_ATTACK.wav,0,0,,0,0,,0,???????? ??
6204,0,3_1042_03_BEATTACK.wav,0,0,,0,0,,0,???????? ??
6205,0,3_1042_03_DEAD.wav,0,0,,0,0,,0,???????? ??
6206,0,3_1042_03_SKILL01.wav,0,0,,0,0,,0,???????? ??1
6207,0,3_1043_01_ATTACK.wav,0,0,,0,0,,0,??????? ??
6208,0,3_1043_01_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6209,0,3_1043_01_DEAD.wav,0,0,,0,0,,0,??????? ??
6210,0,3_1043_02_ATTACK.wav,0,0,,0,0,,0,?????? ??
6211,0,3_1043_02_BEATTACK.wav,0,0,,0,0,,0,?????? ??
6212,0,3_1043_02_DEAD.wav,0,0,,0,0,,0,?????? ??
6213,0,3_1043_03_ATTACK.wav,0,0,,0,0,,0,?????? ??
6214,0,3_1043_03_BEATTACK.wav,0,0,,0,0,,0,?????? ??
6215,0,3_1043_03_DEAD.wav,0,0,,0,0,,0,?????? ??
6216,0,3_1044_01_ATTACK.wav,0,0,,0,0,,0,??????? ??
6217,0,3_1044_01_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6218,0,3_1044_01_DEAD.wav,0,0,,0,0,,0,??????? ??
6219,0,3_1044_02_ATTACK.wav,0,0,,0,0,,0,???????(??) ??
6220,0,3_1044_02_BEATTACK.wav,0,0,,0,0,,0,???????(??) ??
6221,0,3_1044_02_DEAD.wav,0,0,,0,0,,0,???????(??) ??
6222,0,3_1044_03_ATTACK.wav,0,0,,0,0,,0,???????(??) ??
6223,0,3_1044_03_BEATTACK.wav,0,0,,0,0,,0,???????(??) ??
6224,0,3_1044_03_DEAD.wav,0,0,,0,0,,0,???????(??) ??
6225,0,3_1044_03_SKILL01.wav,0,0,,0,0,,0,???????(??) ??1
6226,0,3_1045_01_ATTACK.wav,0,0,,0,0,,0,???????? ??
6227,0,3_1045_01_BEATTACK.wav,0,0,,0,0,,0,???????? ??
6228,0,3_1045_01_DEAD.wav,0,0,,0,0,,0,???????? ??
6229,0,3_1045_02_ATTACK.wav,0,0,,0,0,,0,????????? ??
6230,0,3_1045_02_BEATTACK.wav,0,0,,0,0,,0,????????? ??
6231,0,3_1045_02_DEAD.wav,0,0,,0,0,,0,????????? ??
6232,0,3_1045_03_ATTACK.wav,0,0,,0,0,,0,????????? ??
6233,0,3_1045_03_BEATTACK.wav,0,0,,0,0,,0,????????? ??
6234,0,3_1045_03_DEAD.wav,0,0,,0,0,,0,????????? ??
6235,0,3_1045_03_SKILL01.wav,0,0,,0,0,,0,????????? ??1
6236,0,3_1046_01_ATTACK.wav,0,0,,0,0,,0,??????? ??
6237,0,3_1046_01_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6238,0,3_1046_01_DEAD.wav,0,0,,0,0,,0,??????? ??
6239,0,3_1046_02_ATTACK.wav,0,0,,0,0,,0,??????? ??
6240,0,3_1046_02_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6241,0,3_1046_02_DEAD.wav,0,0,,0,0,,0,??????? ??
6242,0,3_1046_03_ATTACK.wav,0,0,,0,0,,0,??????? ??
6243,0,3_1046_03_BEATTACK.wav,0,0,,0,0,,0,??????? ??
6244,0,3_1046_03_DEAD.wav,0,0,,0,0,,0,??????? ??
6245,0,3_1046_03_SKILL01.wav,0,0,,0,0,,0,??????? ??1
6246,0,890_05_SKILL_12_1.wav,0,0,,0,0,,0,
6247,0,890_05_SKILL_12_2.wav,0,0,,0,0,,0,
6248,0,3_702_27.wav,0,0,,0,0,,0,??????(?)
6249,0,371_05_SKILL_01_R.wav,0,0,,0,0,,0,????
6250,0,371_05_SKILL_02_R.wav,0,0,,0,0,,0,????
6251,0,371_10_SKILL_01_R.wav,0,0,,0,0,,0,????
6252,0,471_09_SKILL_02_R.wav,0,0,,0,0,,0,???
6253,0,471_08_SKILL_01_R.wav,0,0,,0,0,,0,????
6254,0,671_10_SKILL_02_R.wav,0,0,,0,0,,0,???
6255,0,671_11_SKILL_03_R.wav,0,0,,0,0,,0,????
6256,0,671_11_SKILL_04_R.wav,0,0,,0,0,,0,????
6257,0,671_11_SKILL_05_R.wav,0,0,,0,0,,0,??????
6258,0,671_11_SKILL_06_R.wav,0,0,,0,0,,0,??
6259,0,671_11_SKILL_07_R.wav,0,0,,0,0,,0,??
6260,0,841_05_SKILL_43_R1.wav,0,0,,0,0,,0,??????
6261,0,841_05_SKILL_43_R2.wav,0,0,,0,0,,0,??1
6262,0,471_09_SKILL_02_R_1.wav,0,0,,0,0,,0,???(??)
6263,0,3_702_33.wav,0,0,,0,0,,0,?????? ???? Lv.1 ???
6264,0,3_702_34.wav,0,0,,0,0,,0,?????? ???? Lv.2 ???
6265,0,3_702_35.wav,0,0,,0,0,,0,?????? ???? Lv.4 ???
6266,0,3_702_36.wav,0,0,,0,0,,0,?????? ????
6267,0,380_05_SKILL_01_R.wav,0,0,,0,0,,0,?????? ?????
6268,0,380_05_SKILL_03_R.wav,0,0,,0,0,,0,?????? ?????
6269,0,680_11_SKILL_05_R.wav,0,0,,0,0,,0,?????? ??4 ????
6270,0,841_05_SKILL_44_R.wav,0,0,,0,0,,0,?????? ??1 ??
6271,0,3_1047_01_ATTACK.wav,0,0,,0,0,,0,?? ????_??
6272,0,3_1047_01_DEAD.wav,0,0,,0,0,,0,?? ????_??
6273,0,3_1047_01_SKILL01.wav,0,0,,0,0,,0,?? ????_??01
6274,0,3_1047_01_SKILL02.wav,0,0,,0,0,,0,?? ????_??02
6275,0,3_1047_01_SKILL03.wav,0,0,,0,0,,0,?? ????_??03
6276,0,3_1047_01_SKILL04.wav,0,0,,0,0,,0,?? ????_??04
6277,0,3_1047_01_SKILL05.wav,0,0,,0,0,,0,?? ????_??05
6278,0,3_1047_01_SKILL06.wav,0,0,,0,0,,0,?? ????_??06
6279,0,3_1048_01_ATTACK.wav,0,0,,0,0,,0,?? ?????_??
6280,0,3_1048_01_DEAD.wav,0,0,,0,0,,0,?? ?????_??
6281,0,3_1048_01_SKILL01.wav,0,0,,0,0,,0,?? ?????_??01
6282,0,3_1048_01_SKILL02.wav,0,0,,0,0,,0,?? ?????_??02
6283,0,3_1048_01_SKILL03.wav,0,0,,0,0,,0,?? ?????_??03
6284,0,3_1048_01_SKILL04.wav,0,0,,0,0,,0,?? ?????_??04
6285,0,3_1048_01_SKILL05.wav,0,0,,0,0,,0,?? ?????_??05
6286,0,3_1048_01_SKILL06.wav,0,0,,0,0,,0,?? ?????_??06
6287,0,3_1048_01_SKILL07.wav,0,0,,0,0,,0,?? ?????_??07
6288,0,3_1049_01_ATTACK.wav,0,0,,0,0,,0,???(????)_??
6289,0,3_1049_01_BEATTACK.wav,0,0,,0,0,,0,???(????)_??
6290,0,3_1049_01_DEAD.wav,0,0,,0,0,,0,???(????)_??
6291,0,3_1049_02_ATTACK.wav,0,0,,0,0,,0,???(????)_??
6292,0,3_1049_02_BEATTACK.wav,0,0,,0,0,,0,???(????)_??
6293,0,3_1049_02_DEAD.wav,0,0,,0,0,,0,???(????)_??
6294,0,3_1049_03_ATTACK.wav,0,0,,0,0,,0,???(????)_??
6295,0,3_1049_03_BEATTACK.wav,0,0,,0,0,,0,???(????)_??
6296,0,3_1049_03_DEAD.wav,0,0,,0,0,,0,???(????)_??
6297,0,3_1050_01_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6298,0,3_1050_01_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6299,0,3_1050_01_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6300,0,3_1050_02_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6301,0,3_1050_02_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6302,0,3_1050_02_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6303,0,3_1050_02_SKILL01.wav,0,0,,0,0,,0,?????(??)_??01
6304,0,3_1050_03_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6305,0,3_1050_03_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6306,0,3_1050_03_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6307,0,3_1051_01_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6308,0,3_1051_01_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6309,0,3_1051_01_DEAD.wav,0,0,,0,0,,0,???(???)_??
6310,0,3_1051_02_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6311,0,3_1051_02_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6312,0,3_1051_02_DEAD.wav,0,0,,0,0,,0,???(???)_??
6313,0,3_1051_03_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6314,0,3_1051_03_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6315,0,3_1051_03_DEAD.wav,0,0,,0,0,,0,???(???)_??
6316,0,3_1051_03_SKILL01.wav,0,0,,0,0,,0,???(???)_??01
6317,0,3_1052_01_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6318,0,3_1052_01_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6319,0,3_1052_01_DEAD.wav,0,0,,0,0,,0,???(???)_??
6320,0,3_1052_01_SKILL01.wav,0,0,,0,0,,0,???(???)_??01
6321,0,3_1052_02_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6322,0,3_1052_02_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6323,0,3_1052_02_DEAD.wav,0,0,,0,0,,0,???(???)_??
6324,0,3_1052_03_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6325,0,3_1052_03_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6326,0,3_1052_03_DEAD.wav,0,0,,0,0,,0,???(???)_??
6327,0,3_1053_01_ATTACK.wav,0,0,,0,0,,0,???_??
6328,0,3_1053_01_BEATTACK.wav,0,0,,0,0,,0,???_??
6329,0,3_1053_01_DEAD.wav,0,0,,0,0,,0,???_??
6330,0,3_1053_02_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6331,0,3_1053_02_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6332,0,3_1053_02_DEAD.wav,0,0,,0,0,,0,???(???)_??
6333,0,3_1053_03_ATTACK.wav,0,0,,0,0,,0,???(????)_??
6334,0,3_1053_03_BEATTACK.wav,0,0,,0,0,,0,???(????)_??
6335,0,3_1053_03_DEAD.wav,0,0,,0,0,,0,???(????)_??
6336,0,3_1053_03_SKILL01.wav,0,0,,0,0,,0,???(????)_??01
6337,0,3_1054_01_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6338,0,3_1054_01_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6339,0,3_1054_01_DEAD.wav,0,0,,0,0,,0,????(??)_??
6340,0,3_1054_01_SKILL01.wav,0,0,,0,0,,0,????(??)_??01
6341,0,3_1054_02_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6342,0,3_1054_02_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6343,0,3_1054_02_DEAD.wav,0,0,,0,0,,0,????(??)_??
6344,0,3_1054_03_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6345,0,3_1054_03_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6346,0,3_1054_03_DEAD.wav,0,0,,0,0,,0,????(??)_??
6347,0,3_1055_01_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6348,0,3_1055_01_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6349,0,3_1055_01_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6350,0,3_1055_02_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6351,0,3_1055_02_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6352,0,3_1055_02_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6353,0,3_1055_03_ATTACK.wav,0,0,,0,0,,0,?????(??)_??
6354,0,3_1055_03_BEATTACK.wav,0,0,,0,0,,0,?????(??)_??
6355,0,3_1055_03_DEAD.wav,0,0,,0,0,,0,?????(??)_??
6356,0,3_1056_01_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6357,0,3_1056_01_DEAD.wav,0,0,,0,0,,0,????(??)_??
6358,0,3_1056_01_SKILL01.wav,0,0,,0,0,,0,????(??)_??1
6359,0,3_1056_01_SKILL02.wav,0,0,,0,0,,0,????(??)_??2
6360,0,3_1056_01_SKILL03.wav,0,0,,0,0,,0,????(??)_??3
6361,0,3_1056_01_SKILL04.wav,0,0,,0,0,,0,????(??)_??4
6362,0,3_1057_01_ATTACK.wav,0,0,,0,0,,0,?????(??_??)_??
6363,0,3_1057_01_DEAD.wav,0,0,,0,0,,0,?????(??_??)_??
6364,0,3_1057_01_SKILL01.wav,0,0,,0,0,,0,?????(??_??)_??1
6365,0,3_1057_01_SKILL02.wav,0,0,,0,0,,0,?????(??_??)_??2
6366,0,3_1057_01_SKILL03.wav,0,0,,0,0,,0,?????(??_??)_??3
6367,0,3_1057_01_SKILL04.wav,0,0,,0,0,,0,?????(??_??)_??4
6368,0,3_1057_01_SKILL05.wav,0,0,,0,0,,0,?????(??_??)_??5
6369,0,3_1057_01_SKILL06.wav,0,0,,0,0,,0,?????(??_??)_??6
6370,0,3_1057_01_SKILL07.wav,0,0,,0,0,,0,?????(??_??)_??7
6371,0,3_1057_01_SKILL08.wav,0,0,,0,0,,0,?????(??_??)_??8
6372,0,3_1057_01_SKILL09.wav,0,0,,0,0,,0,?????(??_??)_??9
6373,0,3_1057_02_ATTACK.wav,0,0,,0,0,,0,?????(??_??)_??
6374,0,3_1057_02_SKILL01.wav,0,0,,0,0,,0,?????(??_??)_??1
6375,0,3_1057_02_SKILL02.wav,0,0,,0,0,,0,?????(??_??)_??2
6376,0,3_1058_01_ATTACK.wav,0,0,,0,0,,0,???(??)_??
6377,0,3_1058_01_DEAD.wav,0,0,,0,0,,0,???(??)_??
6378,0,3_1058_01_SKILL01.wav,0,0,,0,0,,0,???(??)_??1
6379,0,3_1058_01_SKILL02.wav,0,0,,0,0,,0,???(??)_??2
6380,0,3_1058_01_SKILL03.wav,0,0,,0,0,,0,???(??)_??3
6381,0,3_1058_01_SKILL04.wav,0,0,,0,0,,0,???(??)_??4
6382,0,3_1058_01_SKILL05.wav,0,0,,0,0,,0,???(??)_??5
6383,0,3_1058_01_SKILL06.wav,0,0,,0,0,,0,???(??)_??6
6384,0,3_1058_01_SKILL07.wav,0,0,,0,0,,0,???(??)_??7
6385,0,3_1059_01_ATTACK.wav,0,0,,0,0,,0,???(??)_??
6386,0,3_1059_01_BEATTACK.wav,0,0,,0,0,,0,???(??)_??
6387,0,3_1059_01_DEAD.wav,0,0,,0,0,,0,???(??)_??
6388,0,3_1059_02_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6389,0,3_1059_02_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6390,0,3_1059_02_DEAD.wav,0,0,,0,0,,0,???(???)_??
6391,0,3_1059_03_ATTACK.wav,0,0,,0,0,,0,???(??)_??
6392,0,3_1059_03_BEATTACK.wav,0,0,,0,0,,0,???(??)_??
6393,0,3_1059_03_DEAD.wav,0,0,,0,0,,0,???(??)_??
6394,0,3_1059_03_SKILL01.wav,0,0,,0,0,,0,???(??)_??1
6395,0,3_1060_01_ATTACK.wav,0,0,,0,0,,0,???(??)_??
6396,0,3_1060_01_BEATTACK.wav,0,0,,0,0,,0,???(??)_??
6397,0,3_1060_01_DEAD.wav,0,0,,0,0,,0,???(??)_??
6398,0,3_1060_02_ATTACK.wav,0,0,,0,0,,0,???(??)_??
6399,0,3_1060_02_BEATTACK.wav,0,0,,0,0,,0,???(??)_??
6400,0,3_1060_02_DEAD.wav,0,0,,0,0,,0,???(??)_??
6401,0,3_1060_02_SKILL01.wav,0,0,,0,0,,0,???(??)_??1
6402,0,3_1060_03_ATTACK.wav,0,0,,0,0,,0,???(??)__??
6403,0,3_1060_03_BEATTACK.wav,0,0,,0,0,,0,???(??)__??
6404,0,3_1060_03_DEAD.wav,0,0,,0,0,,0,???(??)__??
6405,0,3_1061_01_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6406,0,3_1061_01_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6407,0,3_1061_01_DEAD.wav,0,0,,0,0,,0,???(???)_??
6408,0,3_1061_02_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6409,0,3_1061_02_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6410,0,3_1061_02_DEAD.wav,0,0,,0,0,,0,???(???)_??
6411,0,3_1061_03_ATTACK.wav,0,0,,0,0,,0,???(???)_??
6412,0,3_1061_03_BEATTACK.wav,0,0,,0,0,,0,???(???)_??
6413,0,3_1061_03_DEAD.wav,0,0,,0,0,,0,???(???)_??
6414,0,3_1061_03_SKILL01.wav,0,0,,0,0,,0,???(???)_??1
6415,0,3_1062_01_ATTACK.wav,0,0,,0,0,,0,????(????)_??
6416,0,3_1062_01_BEATTACK.wav,0,0,,0,0,,0,????(????)_??
6417,0,3_1062_01_DEAD.wav,0,0,,0,0,,0,????(????)_??
6418,0,3_1062_02_ATTACK.wav,0,0,,0,0,,0,????(????)_??
6419,0,3_1062_02_BEATTACK.wav,0,0,,0,0,,0,????(????)_??
6420,0,3_1062_02_DEAD.wav,0,0,,0,0,,0,????(????)_??
6421,0,3_1062_03_ATTACK.wav,0,0,,0,0,,0,????(????)_??
6422,0,3_1062_03_BEATTACK.wav,0,0,,0,0,,0,????(????)_??
6423,0,3_1062_03_DEAD.wav,0,0,,0,0,,0,????(????)_??
6424,0,3_1063_01_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6425,0,3_1063_01_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6426,0,3_1063_01_DEAD.wav,0,0,,0,0,,0,????(??)_??
6427,0,3_1063_01_SKILL01.wav,0,0,,0,0,,0,????(??)_??1
6428,0,3_1063_02_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6429,0,3_1063_02_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6430,0,3_1063_02_DEAD.wav,0,0,,0,0,,0,????(??)_??
6431,0,3_1063_02_SKILL01.wav,0,0,,0,0,,0,????(??)_??1
6432,0,3_1063_03_ATTACK.wav,0,0,,0,0,,0,????(????)_??
6433,0,3_1063_03_BEATTACK.wav,0,0,,0,0,,0,????(????)_??
6434,0,3_1063_03_DEAD.wav,0,0,,0,0,,0,????(????)_??
6435,0,3_1064_01_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6436,0,3_1064_01_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6437,0,3_1064_01_DEAD.wav,0,0,,0,0,,0,????(??)_??
6438,0,3_1064_02_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6439,0,3_1064_02_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6440,0,3_1064_02_DEAD.wav,0,0,,0,0,,0,????(??)_??
6441,0,3_1064_02_SKILL01.wav,0,0,,0,0,,0,????(??)_??1
6442,0,3_1064_03_ATTACK.wav,0,0,,0,0,,0,????(??)_??
6443,0,3_1064_03_BEATTACK.wav,0,0,,0,0,,0,????(??)_??
6444,0,3_1064_03_DEAD.wav,0,0,,0,0,,0,????(??)_??
6445,0,3_1064_03_SKILL01.wav,0,0,,0,0,,0,????(??)_??1
6446,0,3_1065_01_ATTACK.wav,0,0,,0,0,,0,???1_??
6447,0,3_1065_01_BEATTACK.wav,0,0,,0,0,,0,???1_??
6448,0,3_1065_01_DEAD.wav,0,0,,0,0,,0,???1_??
6449,0,3_1065_02_ATTACK.wav,0,0,,0,0,,0,???2_??
6450,0,3_1065_02_BEATTACK.wav,0,0,,0,0,,0,???2_??
6451,0,3_1065_02_DEAD.wav,0,0,,0,0,,0,???2_??
6452,0,3_1065_03_ATTACK.wav,0,0,,0,0,,0,???3_??
6453,0,3_1065_03_BEATTACK.wav,0,0,,0,0,,0,???3_??
6454,0,3_1065_03_DEAD.wav,0,0,,0,0,,0,???3_??
6455,0,3_702_42.wav,0,0,,0,0,,0,?????_??3_???
6456,0,3_702_43.wav,0,0,,0,0,,0,?????_??4_???
6457,0,3_702_44.wav,0,0,,0,0,,0,?????_??6_???
6458,0,985_02_ATTACK_A_01.wav,0,0,,0,0,,0,???1
6459,0,985_02_ATTACK_A_02.wav,0,0,,0,0,,0,???2
6460,0,985_02_ATTACK_A_03.wav,0,0,,0,0,,0,???3
6461,0,985_02_ATTACK_B_01.wav,0,0,,0,0,,0,???1
6462,0,985_02_ATTACK_B_02.wav,0,0,,0,0,,0,???2
6463,0,985_02_ATTACK_C_01.wav,0,0,,0,0,,0,????
6464,0,985_02_ATTACK_JUMP_A.wav,0,0,,0,0,,0,????
6465,0,3_702_38.wav,0,0,,0,0,,0,????? ??? ??
6466,0,3_702_39.wav,0,0,,0,0,,0,????? ?????
6467,0,3_702_40.wav,0,0,,0,0,,0,????? ??? ??
6468,0,3_702_41.wav,0,0,,0,0,,0,????? ???? ??
6469,0,491_05_SKILL_01_R.wav,0,0,,0,0,,0,?????_??
6470,0,491_05_SKILL_02_R.wav,0,0,,0,0,,0,?????_?
6471,0,491_05_SKILL_05_R.wav,0,0,,0,0,,0,?????_???
6472,0,491_06_SKILL_05_R.wav,0,0,,0,0,,0,?????_????
6473,0,491_06_SKILL_16_R.wav,0,0,,0,0,,0,?????_????
6474,0,691_11_SKILL_01_R.wav,0,0,,0,0,,0,?????_??????
6475,0,691_11_SKILL_06_R.wav,0,0,,0,0,,0,?????_????
6476,0,691_11_SKILL_07_R.wav,0,0,,0,0,,0,?????_??
6477,0,691_11_SKILL_08_R.wav,0,0,,0,0,,0,?????_???
6478,0,691_11_SKILL_09_R.wav,0,0,,0,0,,0,?????_????
6479,0,691_11_SKILL_10_R.wav,0,0,,0,0,,0,?????_??
6480,0,841_05_SKILL_45_R.wav,0,0,,0,0,,0,?????_??
6481,0,LimitPower_Failed.wav,0,0,,0,0,,0,???_??
6482,0,LimitPower_Succese.wav,0,0,,0,0,,0,???_??
6483,0,3_1066_01_ATTACK.wav,0,0,,0,0,,0,??1_??
6484,0,3_1066_01_DEAD.wav,0,0,,0,0,,0,??1_??
6485,0,3_1066_01_SKILL01.wav,0,0,,0,0,,0,??1_??1
6486,0,3_1066_01_SKILL02.wav,0,0,,0,0,,0,??1_??2
6487,0,3_1066_01_SKILL03.wav,0,0,,0,0,,0,??1_??3
6488,0,3_1066_01_SKILL04.wav,0,0,,0,0,,0,??1_??4
6489,0,3_1066_01_SKILL05.wav,0,0,,0,0,,0,??1_??5
6490,0,3_1066_01_SKILL06.wav,0,0,,0,0,,0,??1_??6
6491,0,3_1067_01_ATTACK.wav,0,0,,0,0,,0,??2_??
6492,0,3_1067_01_DEAD.wav,0,0,,0,0,,0,??2_??
6493,0,3_1067_01_SKILL01.wav,0,0,,0,0,,0,??2_??1
6494,0,3_1067_01_SKILL02.wav,0,0,,0,0,,0,??2_??2
6495,0,3_1067_01_SKILL03.wav,0,0,,0,0,,0,??2_??3
6496,0,3_1067_01_SKILL04.wav,0,0,,0,0,,0,??2_??4
6497,0,3_1067_01_SKILL05.wav,0,0,,0,0,,0,??2_??5
6498,0,3_1067_01_SKILL06.wav,0,0,,0,0,,0,??2_??6
6499,0,3_1067_01_SKILL07.wav,0,0,,0,0,,0,??2_??7
6500,0,3_1068_01_ATTACK.wav,0,0,,0,0,,0,?????_??
6501,0,3_1068_01_DEAD.wav,0,0,,0,0,,0,?????_??
6502,0,3_1068_01_SKILL01.wav,0,0,,0,0,,0,?????_??1
6503,0,3_1068_01_SKILL02.wav,0,0,,0,0,,0,?????_??2
6504,0,3_1068_01_SKILL03.wav,0,0,,0,0,,0,?????_??3
6505,0,3_1068_01_SKILL04.wav,0,0,,0,0,,0,?????_??4
6506,0,3_1069_01_ATTACK.wav,0,0,,0,0,,0,??????_??
