ID,_FxGroup,_Description
20728,Mission_ClearB.FXG,
20729,Mission_ClearC.FXG,
20730,Mission_ClearD.FXG,
20731,Mission_ClearE.FXG,
20732,Mission_ClearF.FXG,
20733,Title_FX_066.FXG,
20734,Title_FX_TW_035.FXG,
20735,Title_FX_TW_036.FXG,
20736,Mission_ClearG.FXG,
20737,846_05_skill_68.FXG,
20738,846_05_skill_68_BACKGROUND.FXG,
20739,846_05_skill_60.FXG,
20740,846_05_skill_60_BACKGROUND.FXG,
20741,846_05_skill_27.FXG,
20742,846_05_skill_27_BACKGROUND.FXG,
20743,846_05_skill_38.FXG,
20744,846_05_skill_38_BACKGROUND.FXG,
20745,846_05_skill_64.FXG,
20746,846_05_skill_64_BACKGROUND.FXG,
20747,846_05_skill_40.FXG,
20748,846_05_skill_40_BACKGROUND.FXG,
20749,846_05_skill_69.FXG,
20750,846_05_skill_69_BACKGROUND.FXG,
20751,846_05_skill_26.FXG,
20752,846_05_skill_26_BACKGROUND.FXG,
20753,846_05_skill_28.FXG,
20754,846_05_skill_28_BACKGROUND.FXG,
20755,846_05_skill_43.FXG,
20756,846_05_skill_43_BACKGROUND.FXG,
20757,846_05_skill_24.FXG,
20758,846_05_skill_24_BACKGROUND.FXG,
20759,846_05_skill_36.FXG,
20760,846_05_skill_36_BACKGROUND.FXG,
20761,846_05_skill_37.FXG,
20762,846_05_skill_37_BACKGROUND.FXG,
20763,846_05_skill_30.FXG,
20764,846_05_skill_30_BACKGROUND.FXG,
20765,846_05_skill_73.FXG,
20766,846_05_skill_73_BACKGROUND.FXG,
20767,846_05_skill_45.FXG,
20768,846_05_skill_45_BACKGROUND.FXG,
20769,846_05_skill_49.FXG,
20770,846_05_skill_49_BACKGROUND.FXG,
20771,846_05_skill_42.FXG,
20772,846_05_skill_42_BACKGROUND.FXG,
20773,846_05_skill_31.FXG,
20774,846_05_skill_31_BACKGROUND.FXG,
20775,846_05_skill_52.FXG,
20776,846_05_skill_52_BACKGROUND.FXG,
20777,846_05_skill_56.FXG,
20778,846_05_skill_56_BACKGROUND.FXG,
20779,846_05_SKILL_25.FXG,
20780,846_05_SKILL_25_BACKGROUND.FXG,
20781,846_05_SKILL_41.FXG,
20782,846_05_skill_41_BACKGROUND.FXG,
20783,3_1076_01_ATTACK.FXG,
20784,3_1076_01_DAED.FXG,
20785,3_1076_01_SKILL01.FXG,
20786,3_1076_02_ATTACK.FXG,
20787,3_1076_02_DAED.FXG,
20788,3_1076_02_SKILL01.FXG,
20789,3_1076_03_ATTACK.FXG,
20790,3_1076_03_DAED.FXG,
20791,3_1076_03_SKILL01.FXG,
20792,3_1077_01_ATTACK.FXG,
20793,3_1077_01_DEAD.FXG,
20794,3_1077_01_SKILL01.FXG,
20795,3_1077_02_ATTACK.FXG,
20796,3_1077_02_DEAD.FXG,
20797,3_1077_02_SKILL01.FXG,
20798,3_1077_03_ATTACK.FXG,
20799,3_1077_03_DEAD.FXG,
20800,3_1077_03_SKILL01.FXG,
20801,3_1078_01_ATTACK.FXG,
20802,3_1078_01_DEAD.FXG,
20803,3_1078_01_SKILL01.FXG,
20804,3_1078_01_SKILL02.FXG,
20805,3_1078_02_ATTACK.FXG,
20806,3_1078_02_DEAD.FXG,
20807,3_1078_02_SKILL01.FXG,
20808,3_1078_02_SKILL02.FXG,
20809,3_1078_03_ATTACK.FXG,
20810,3_1078_03_DEAD.FXG,
20811,3_1078_03_SKILL01.FXG,
20812,3_1078_03_SKILL02.FXG,
20813,Title_FX_TW_043.FXG,
20814,3_600_85_DEAD.FXG,
20815,3_1086_01_ATTACK.FXG,
20816,3_1086_02_ATTACK.FXG,
20817,3_1086_02_SKILL01.FXG,
20818,3_1086_03_ATTACK.FXG,
20819,3_1086_03_SKILL01.FXG,
20820,3_1086_04_ATTACK.FXG,
20821,3_702_82.FXG,
20822,3_702_83.FXG,
20823,3_702_90.FXG,
20824,870_20_SKILL_01.FXG,
20825,870_20_SKILL_02.FXG,
20826,870_20_SKILL_05.FXG,
20827,870_20_SKILL_10_01.FXG,
20828,870_20_SKILL_10_02.FXG,
20829,870_20_SKILL_10_03.FXG,
20830,870_20_SKILL_11_01.FXG,
20831,870_20_SKILL_11_02.FXG,
20832,870_20_SKILL_11_03.FXG,
20833,870_20_SKILL_11_04.FXG,
20834,870_20_SKILL_12.FXG,
20835,870_20_SKILL_13.FXG,
20836,3_702_60.FXG,
20837,3_702_61.FXG,
20838,623_20_SKILL_01.FXG,
20839,623_20_SKILL_02.FXG,
20840,623_20_SKILL_03.FXG,
20841,623_20_SKILL_04.FXG,
20842,623_20_SKILL_05.FXG,
20843,623_20_SKILL_06.FXG,
20844,3_702_62.FXG,
20845,3_702_63.FXG,
20846,3_702_64.FXG,
20847,3_702_65.FXG,
20848,631_20_SKILL_01.FXG,
20849,631_20_SKILL_02.FXG,
20850,631_20_SKILL_03.FXG,
20851,631_20_SKILL_04.FXG,
20852,631_20_SKILL_05.FXG,
20853,631_20_SKILL_06.FXG,
20854,3_702_74.FXG,
20855,3_702_75.FXG,
20856,860_20_SKILL_01.FXG,
20857,860_20_SKILL_02.FXG,
20858,860_20_SKILL_03.FXG,
20859,860_20_SKILL_04.FXG,
20860,860_20_SKILL_05.FXG,
20861,860_20_SKILL_06.FXG,
20862,860_20_SKILL_07.FXG,
20863,3_702_52.FXG,
20864,3_702_53.FXG,
20865,3_702_59.FXG,
20866,602_20_SKILL_02.FXG,
20867,602_20_SKILL_03.FXG,
20868,602_20_SKILL_04.FXG,
20869,602_20_SKILL_06.FXG,
20870,602_20_SKILL_07.FXG,
20871,602_20_SKILL_09.FXG,
20872,602_20_SKILL_10.FXG,
20873,611_20_SKILL_01.FXG,
20874,611_20_SKILL_02.FXG,
20875,611_20_SKILL_03_01.FXG,
20876,611_20_SKILL_03_02.FXG,
20877,611_20_SKILL_03_03.FXG,
20878,611_20_SKILL_04_01.FXG,
20879,611_20_SKILL_04_02.FXG,
20880,611_20_SKILL_05.FXG,
20881,611_20_SKILL_06_01.FXG,
20882,611_20_SKILL_06_02.FXG,
20883,611_20_SKILL_06_03.FXG,
20884,611_20_SKILL_06_04.FXG,
20885,611_20_SKILL_07.FXG,
20886,841_05_SKILL_70.FXG,
20887,BleedingHit_FX.FXG,
20888,3_702_77.FXG,
20889,3_702_78.FXG,
20890,890_20_SKILL_01.FXG,
20891,890_20_SKILL_02.FXG,
20892,890_20_SKILL_03.FXG,
20893,890_20_SKILL_04.FXG,
20894,890_20_SKILL_05.FXG,
20895,890_20_SKILL_06.FXG,
20896,890_20_SKILL_07.FXG,
20897,890_20_SKILL_08.FXG,
20898,3_702_66.FXG,
20899,3_702_67.FXG,
20900,3_702_68.FXG,
20901,3_702_69.FXG,
20902,664_20_SKILL_01.FXG,
20903,664_20_SKILL_02.FXG,
20904,664_20_SKILL_03.FXG,
20905,664_20_SKILL_04.FXG,
20906,664_20_SKILL_05.FXG,
20907,664_20_SKILL_06.FXG,
20908,664_20_SKILL_07.FXG,
20909,3_702_79.FXG,
20910,3_702_80.FXG,
20911,832_20_SKILL_01.FXG,
20912,832_20_SKILL_02.FXG,
20913,832_20_SKILL_03.FXG,
20914,832_20_SKILL_04.FXG,
20915,832_20_SKILL_05.FXG,
20916,832_20_SKILL_06.FXG,
20917,831_20_SKILL_01.FXG,
20918,831_20_SKILL_02.FXG,
20919,831_20_SKILL_03.FXG,
20920,831_20_SKILL_04.FXG,
20921,831_20_SKILL_05.FXG,
20922,831_20_SKILL_06.FXG,
20923,831_20_SKILL_07.FXG,
20924,831_20_SKILL_08.FXG,
20925,831_20_SKILL_09.FXG,
20926,831_20_SKILL_10.FXG,
20927,3_702_51.FXG,
20928,731_20_SKILL_01.FXG,
20929,731_20_SKILL_02.FXG,
20930,731_20_SKILL_03.FXG,
20931,731_20_SKILL_04.FXG,
20932,731_20_SKILL_05.FXG,
20933,731_20_SKILL_06.FXG,
20934,3_702_55.FXG,
20935,3_702_56.FXG,
20936,3_702_57.FXG,
20937,611_20_SKILL_03_04.FXG,
20938,611_20_SKILL_03_05.FXG,
20939,611_20_SKILL_06_05.FXG,
20940,611_20_SKILL_06_06.FXG,
20941,611_20_SKILL_06_07.FXG,
20942,611_20_SKILL_06_08.FXG,
20943,3_1083_01_ATTACK.FXG,
20944,3_1083_01_DEAD.FXG,
20945,3_1083_02_ATTACK.FXG,
20946,3_1083_02_DEAD.FXG,
20947,3_1083_02_SKILL01.FXG,
20948,3_1083_03_ATTACK.FXG,
20949,3_1083_03_DEAD.FXG,
20950,3_1084_01_ATTACK.FXG,
20951,3_1084_01_DEAD.FXG,
20952,3_1084_02_ATTACK.FXG,
20953,3_1084_02_DEAD.FXG,
20954,3_1084_03_ATTACK.FXG,
20955,3_1084_03_DEAD.FXG,
20956,3_1085_01_ATTACK.FXG,
20957,3_1085_01_DEAD.FXG,
20958,3_1085_01_SKILL01.FXG,
20959,3_1085_02_ATTACK.FXG,
20960,3_1085_02_DEAD.FXG,
20961,3_1085_02_SKILL01.FXG,
20962,3_1085_03_ATTACK.FXG,
20963,3_1085_03_DEAD.FXG,
20964,3_1085_03_SKILL01.FXG,
20965,3_1087_01_ATTACK.FXG,
20966,3_1087_01_DEAD.FXG,
20967,3_1087_02_ATTACK.FXG,
20968,3_1087_02_DEAD.FXG,
20969,3_1087_03_ATTACK.FXG,
20970,3_1087_03_DEAD.FXG,
20971,3_1087_03_SKILL01.FXG,
20972,3_1088_01_ATTACK.FXG,
20973,3_1088_01_DEAD.FXG,
20974,3_1088_02_ATTACK.FXG,
20975,3_1088_02_DEAD.FXG,
20976,3_1088_03_ATTACK.FXG,
20977,3_1088_03_DEAD.FXG,
20978,3_1089_01_ATTACK.FXG,
20979,3_1089_01_DEAD.FXG,
20980,3_1089_02_ATTACK.FXG,
20981,3_1089_02_DEAD.FXG,
20982,3_1089_03_ATTACK.FXG,
20983,3_1089_03_DEAD.FXG,
20984,3_1089_03_SKILL01.FXG,
20985,3_1089_04_ATTACK.FXG,
20986,3_1089_04_DEAD.FXG,
20987,3_1089_04_SKILL01.FXG,
20988,PRIRING.FXG,
20989,2021_2Q_LOGIN.FXG,
20990,850_20_SKILL_01.FXG,
20991,850_20_SKILL_02.FXG,
20992,850_20_SKILL_04.FXG,
20993,850_20_SKILL_05.FXG,
20994,851_20_SKILL_01.FXG,
20995,851_20_SKILL_02.FXG,
20996,851_20_SKILL_03.FXG,
20997,851_20_SKILL_05_01.FXG,
20998,851_20_SKILL_05_02.FXG,
20999,851_20_SKILL_06.FXG,
21000,680_20_SKILL_01.FXG,
21001,680_20_SKILL_02.FXG,
21002,680_20_SKILL_03.FXG,
21003,680_20_SKILL_06.FXG,
21004,680_20_SKILL_08.FXG,
21005,680_20_SKILL_09.FXG,
21006,3_702_89.FXG,
21007,691_20_SKILL_01.FXG,
21008,691_20_SKILL_02.FXG,
21009,691_20_SKILL_03.FXG,
21010,691_20_SKILL_04.FXG,
21011,691_20_SKILL_05_01.FXG,
21012,691_20_SKILL_05_02.FXG,
21013,691_20_SKILL_05_03.FXG,
21014,691_20_SKILL_05_04.FXG,
21015,3_702_84.FXG,
21016,3_702_85.FXG,
21017,3_702_86.FXG,
21018,3_702_87.FXG,
21019,3_702_88.FXG,
21020,3_703_06.FXG,
21021,643_20_SKILL_02.FXG,
21022,644_20_SKILL_01.FXG,
21023,645_20_SKILL_01.FXG,
21024,3_702_97.FXG,
21025,3_702_95.FXG,
21026,621_20_SKILL_01.FXG,
21027,621_20_SKILL_02.FXG,
21028,621_20_SKILL_03.FXG,
21029,621_20_SKILL_04.FXG,
21030,621_20_SKILL_05.FXG,
21031,621_20_SKILL_06.FXG,
21032,3_702_96.FXG,
21033,3_702_99.FXG,
21034,661_20_SKILL_01.FXG,
21035,661_20_SKILL_02.FXG,
21036,661_20_SKILL_03.FXG,
21037,661_20_SKILL_04_01.FXG,
21038,661_20_SKILL_04_02.FXG,
21039,661_20_SKILL_05.FXG,
21040,661_20_SKILL_06.FXG,
21041,3_703_01.FXG,
21042,3_703_02.FXG,
21043,3_703_03.FXG,
21044,663_20_SKILL_01.FXG,
21045,663_20_SKILL_02_01.FXG,
21046,663_20_SKILL_02_02.FXG,
21047,663_20_SKILL_03.FXG,
21048,663_20_SKILL_04.FXG,
21049,663_20_SKILL_05.FXG,
21050,663_20_SKILL_06.FXG,
21051,3_703_04.FXG,
21052,3_703_05.FXG,
21053,651_20_SKILL_01.FXG,
21054,651_20_SKILL_07.FXG,
21055,651_20_SKILL_08.FXG,
21056,651_20_SKILL_09.FXG,
21057,651_20_SKILL_10.FXG,
21058,671_20_SKILL_01.FXG,
21059,671_20_SKILL_02.FXG,
21060,671_20_SKILL_03.FXG,
21061,671_20_SKILL_04.FXG,
21062,671_20_SKILL_05.FXG,
21063,671_20_SKILL_06.FXG,
21064,671_20_SKILL_07.FXG,
21065,671_20_SKILL_08.FXG,
21066,671_20_SKILL_09.FXG,
21067,671_20_SKILL_10.FXG,
21068,671_20_SKILL_11.FXG,
21069,671_20_SKILL_12.FXG,
21070,671_20_SKILL_13.FXG,
21071,671_20_SKILL_14.FXG,
21072,671_20_SKILL_15.FXG,
21073,3_702_91.FXG,
21074,3_702_92.FXG,
21075,3_702_93.FXG,
21076,3_702_94.FXG,
21077,601_20_SKILL_01_01.FXG,
21078,601_20_SKILL_01_02.FXG,
21079,601_20_SKILL_01_03.FXG,
21080,601_20_SKILL_02.FXG,
21081,601_20_SKILL_03_01.FXG,
21082,601_20_SKILL_03_02.FXG,
21083,601_20_SKILL_04.FXG,
21084,601_20_SKILL_05.FXG,
21085,651_20_SKILL_02.FXG,
21086,651_20_SKILL_03.FXG,
21087,651_20_SKILL_04.FXG,
21088,651_20_SKILL_05.FXG,
21089,851_20_SKILL_04.FXG,
21090,850_20_SKILL_03.FXG,
21091,3_702_47.FXG,
21092,Title_FX_067.FXG,
21093,3_186_01_SKILL03.FXG,
21094,3_498_01_SKILL02.FXG,
21095,3_702_76.FXG,
21096,732_20_SKILL_01.FXG,
21097,732_20_SKILL_02.FXG,
21098,732_20_SKILL_03.FXG,
21099,732_20_SKILL_04.FXG,
21100,732_20_SKILL_05.FXG,
21101,732_20_SKILL_06.FXG,
21102,732_20_SKILL_07.FXG,
21103,732_20_SKILL_08.FXG,
21104,732_20_SKILL_09.FXG,
21105,732_20_SKILL_10.FXG,
21106,732_20_SKILL_11.FXG,
21107,732_20_SKILL_12.FXG,
21108,732_20_SKILL_13.FXG,
21109,732_20_SKILL_14.FXG,
21110,732_20_SKILL_15.FXG,
21111,3_703_07.FXG,
21112,602_20_SKILL_08.FXG,
21113,3_703_18.FXG,
21114,3_1112_01_ATTACK.FXG,
21115,3_1112_01_DEAD.FXG,
21116,3_1112_01_SKILL01.FXG,
21117,3_1112_01_SKILL02.FXG,
21118,3_1112_01_SKILL03.FXG,
21119,3_1112_01_SKILL04.FXG,
21120,571_20_SKILL_01.FXG,
21121,571_20_SKILL_02_01.FXG,
21122,571_20_SKILL_02_02.FXG,
21123,571_20_SKILL_02_03.FXG,
21124,571_20_SKILL_03_01.FXG,
21125,571_20_SKILL_03_02.FXG,
21126,571_20_SKILL_03_03.FXG,
21127,571_20_SKILL_04.FXG,
21128,571_20_SKILL_05.FXG,
21129,571_20_SKILL_06_01.FXG,
21130,571_20_SKILL_06_02.FXG,
21131,571_20_SKILL_06_03.FXG,
21132,3_703_08.FXG,
21133,521_20_SKILL_01.FXG,
21134,521_20_SKILL_02.FXG,
21135,521_20_SKILL_03.FXG,
21136,521_20_SKILL_04.FXG,
21137,521_20_SKILL_05.FXG,
21138,521_20_SKILL_06.FXG,
21139,521_20_SKILL_07.FXG,
21140,521_20_SKILL_08.FXG,
21141,3_703_23.FXG,
21142,3_703_24.FXG,
21143,3_703_25.FXG,
21144,3_1090_01_ATTACK.FXG,
21145,3_1090_01_DEAD.FXG,
21146,3_1090_01_SKILL01.FXG,
21147,3_1090_01_SKILL02.FXG,
21148,3_1090_01_SKILL03.FXG,
21149,3_1090_01_SKILL04.FXG,
21150,3_1090_01_SKILL05.FXG,
21151,3_1090_01_SKILL06.FXG,
21152,3_1090_01_SKILL07.FXG,
21153,3_1090_01_STAND.FXG,
21154,3_1090_01_WALK.FXG,
21155,541_20_SKILL_01.FXG,
21156,561_20_SKILL_01.FXG,
21157,581_20_SKILL_01.FXG,
21158,3_1091_01_ATTACK.FXG,
21159,3_1091_01_DEAD.FXG,
21160,3_1091_01_SKILL01.FXG,
21161,3_1091_01_SKILL02.FXG,
21162,3_1091_01_SKILL03.FXG,
21163,3_1091_01_SKILL04.FXG,
21164,3_1091_01_SKILL05.FXG,
21165,3_1091_01_SKILL06.FXG,
21166,3_703_26.FXG,
21167,3_703_27.FXG,
21168,3_703_28.FXG,
21169,551_20_SKILL_01.FXG,
21170,531_20_SKILL_01.FXG,
21171,511_20_SKILL_01.FXG,
21172,880_20_SKILL_01.FXG,
21173,501_20_SKILL_01.FXG,
21174,521_20_SKILL_09.FXG,
21175,3_703_29.FXG,
21176,531_20_SKILL_02.FXG,
21177,531_20_SKILL_03.FXG,
21178,531_20_SKILL_05_01.FXG,
21179,531_20_SKILL_05_02.FXG,
21180,531_20_SKILL_05_03.FXG,
21181,531_20_SKILL_06.FXG,
21182,561_20_SKILL_02.FXG,
21183,561_20_SKILL_04.FXG,
21184,561_20_SKILL_05.FXG,
21185,561_20_SKILL_06.FXG,
21186,561_20_SKILL_07_A.FXG,
21187,561_20_SKILL_08_B.FXG,
21188,561_20_SKILL_02_01.FXG,
21189,521_20_SKILL_10.FXG,
21190,3_1092_01_ATTACK.FXG,
21191,3_1092_01_DEAD.FXG,
21192,3_1092_02_ATTACK.FXG,
21193,3_1092_02_DEAD.FXG,
21194,3_1092_02_SKILL01.FXG,
21195,3_1092_03_ATTACK.FXG,
21196,3_1092_03_DEAD.FXG,
21197,3_1092_03_SKILL01.FXG,
21198,3_1093_01_ATTACK.FXG,
21199,3_1093_01_DEAD.FXG,
21200,3_1093_02_ATTACK.FXG,
21201,3_1093_02_DEAD.FXG,
21202,3_1093_02_SKILL01.FXG,
21203,3_1093_03_ATTACK.FXG,
21204,3_1093_03_DEAD.FXG,
21205,3_1093_03_SKILL01.FXG,
21206,3_1094_01_ATTACK.FXG,
21207,3_1094_01_DEAD.FXG,
21208,3_1094_02_ATTACK.FXG,
21209,3_1094_02_DEAD.FXG,
21210,3_1094_02_SKILL01.FXG,
21211,3_1094_03_ATTACK.FXG,
21212,3_1094_03_DEAD.FXG,
21213,3_1094_03_SKILL01.FXG,
21214,3_1095_01_ATTACK.FXG,
21215,3_1095_01_DEAD.FXG,
21216,3_1095_02_ATTACK.FXG,
21217,3_1095_02_DEAD.FXG,
21218,3_1095_02_SKILL01.FXG,
21219,3_1095_03_ATTACK.FXG,
21220,3_1095_03_DEAD.FXG,
21221,3_1095_03_SKILL01.FXG,
21222,3_1096_01_ATTACK.FXG,
21223,3_1096_01_DEAD.FXG,
21224,3_1096_02_ATTACK.FXG,
21225,3_1096_02_DEAD.FXG,
21226,3_1096_02_SKILL01.FXG,
21227,3_1096_03_ATTACK.FXG,
21228,3_1096_03_DEAD.FXG,
21229,3_1096_03_SKILL01.FXG,
21230,3_1097_01_ATTACK.FXG,
21231,3_1097_01_DEAD.FXG,
21232,3_1097_02_ATTACK.FXG,
21233,3_1097_02_DEAD.FXG,
21234,3_1097_03_ATTACK.FXG,
21235,3_1097_03_DEAD.FXG,
21236,3_1097_03_SKILL01.FXG,
21237,3_1097_04_ATTACK.FXG,
21238,3_1097_04_DEAD.FXG,
21239,3_1097_04_SKILL01.FXG,
21240,Title_FX_068.FXG,
21241,551_20_SKILL_02.FXG,
21242,551_20_SKILL_03.FXG,
21243,551_20_SKILL_04.FXG,
21244,551_20_SKILL_05_1.FXG,
21245,551_20_SKILL_05_2.FXG,
21246,3_703_19_ATTACK.FXG,
21247,3_703_19_DEAD.FXG,
21248,3_703_19_STAND.FXG,
21249,3_703_20_ATTACK.FXG,
21250,3_703_20_DEAD.FXG,
21251,3_703_20_STAND.FXG,
21252,581_20_SKILL_02.FXG,
21253,581_20_SKILL_03_A.FXG,
21254,581_20_SKILL_03_B.FXG,
21255,Title_FX_JP_019.FXG,
21256,541_20_SKILL_02.FXG,
21257,541_20_SKILL_03.FXG,
21258,541_20_SKILL_04.FXG,
21259,3_703_12.FXG,
21260,3_703_13.FXG,
21261,3_703_22.FXG,
21262,880_20_SKILL_02.FXG,
21263,880_20_SKILL_03.FXG,
21264,880_20_SKILL_05_A.FXG,
21265,880_20_SKILL_05_B.FXG,
21266,880_20_SKILL_06.FXG,
21267,511_20_SKILL_02.FXG,
21268,511_20_SKILL_03_A.FXG,
21269,511_20_SKILL_03_B.FXG,
21270,511_20_SKILL_04.FXG,
21271,3_703_30.FXG,
21272,3_703_17.FXG,
21273,501_20_SKILL_03.FXG,
21274,501_20_SKILL_04_1.FXG,
21275,501_20_SKILL_04_2.FXG,
21276,501_20_SKILL_05.FXG,
21277,501_20_SKILL_06.FXG,
21278,3_1102_01_ATTACK.FXG,
21279,3_1102_01_DEAD.FXG,
21280,3_1102_01_SKILL01.FXG,
21281,3_1102_02_ATTACK.FXG,
21282,3_1102_02_DEAD.FXG,
21283,3_1102_02_SKILL01.FXG,
21284,3_1102_03_ATTACK.FXG,
21285,3_1102_03_DEAD.FXG,
21286,3_1102_03_SKILL01.FXG,
21287,3_1102_04_ATTACK.FXG,
21288,3_1102_04_DEAD.FXG,
21289,3_1102_04_SKILL01.FXG,
21290,100_05_39_EMOTICON39_1.FXG,
21291,100_05_39_EMOTICON39_2.FXG,
21292,100_05_39_EMOTICON39_3.FXG,
21293,100_05_39_EMOTICON39_4.FXG,
21294,100_05_39_EMOTICON39_5.FXG,
21295,100_05_39_EMOTICON39_6.FXG,
21296,100_05_39_EMOTICON39_7.FXG,
21297,3_1107_02_ATTACK.FXG,
21298,3_1107_02_DEAD.FXG,
21299,3_1107_02_SKILL01.FXG,
21300,3_1107_01_ATTACK.FXG,
21301,3_1107_01_DEAD.FXG,
21302,3_1107_03_ATTACK.FXG,
21303,3_1107_03_DEAD.FXG,
21304,Title_FX_TW_009.FXG,
21305,,
21306,,
21307,,
21308,,
21309,,
21310,,
21311,,
21312,,
21313,,
21314,,
21315,,
21316,,
21317,,
21318,,
21319,,
21320,,
21513,Title_FX_072.FXG,
21658,Title_FX_TW_010.FXG,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
