ID,_STRING,_DESC
60000013,按照得分高低\n排序。,[??] ?? ?? ?? ??
60000014,是不能參加猜謎的區域。請移動到一般區域。,[??] ???? ?? ??
60000015,主題:,[??] ??
60000016,問題:,[??] ??
60000017,在執行其他行動中不能參加猜謎。,[??] ???? ?? ??
60010001,彩虹島物語,[??] ??-??
60010002,語言,[??] ??-??
60010003,廣播.演藝,[??] ??-??
60010004,腦筋急轉彎,[??] ??-??
60010005,數學,[??] ??-??
60010006,運動,[??] ??-??
60010007,常識,[??] ??-??
70000001,快捷鍵:%s,[??] ??? ??
70000002,要初始化所有視窗的位置嗎？,??? ??? ?? ???
70000003,所有視窗的位置被初始化。,??? ??? ?? ???
70000004,到下一次轉換可能時間還剩 [%d]分鐘。,[????] ???? ?? ? ??? ?????
70000005,超過領取時間，不能領取。,????? ?? ?? ?? ???
70000006,連接累積時間初始化。為重新屬性連接獎勵，建議重新連接。,?? ?? ???? ??? ??? (?? 24?)
80000001,[%s]的圖鑑信息被啟動。,[??] ????? ?? ????
80000002,Lv. ???,[??] ??? ?? ???? ?? ???
80000003,???,[??] ??? HP ???? ?? ???
81000001,Lv 1 - 20,[??] ????? Lv 1 - 20
81000002,Lv 21 - 40,[??] ????? Lv 21 - 40
81000003,Lv 41 - 60,[??] ????? Lv 41 - 60
81000004,Lv 61 - 80,[??] ????? Lv 61 - 80
81000005,Lv 81 - 100,[??] ????? Lv 81 - 100
81000006,Lv 101 - 120,[??] ????? Lv 101 - 120
81000007,Lv 121 - 140,[??] ????? Lv 121 - 140
81000008,Lv 141 - 160,[??] ????? Lv 141 - 160
81000009,Lv 161 - 180,[??] ????? Lv 161 - 180
81000010,Lv 181 - 200,[??] ????? Lv. 181 ~ 200
81000011,Lv 201 - 220,[??] ????? Lv. 201 ~ 220
81000012,Lv 221 - 240,[??] ????? Lv. 221 ~ 240
81000013,Lv 241 - 260,[??] ????? Lv. 241 ~ 260
81000014,Lv 261 - 280,[??] ????? Lv. 261 ~ 280
81000015,Lv 281 - 300,[??] ????? Lv. 281 ~ 300
81000016,突變怪物,[??] ?????
81000017,Boss怪物,[??] ????? '
82000001,地上型,[??] ??? ?? ???
82000002,飛行型,[??] ??? ?? ???
83000001,山林地帶,???? [??] ??? ???
83000002,山林礦場,?? ?? [??] ??? ???
83000003,古木林,???? ? [??] ??? ???
83000004,冥王神殿,??? ?? [??] ??? ???
83000005,廢鐵溪谷 入口,???? ?? [??] ??? ???
83000006,地下洞穴,?? ?? [??] ??? ???
83000007,原野地帶,???? [??] ??? ???
83000008,貝希摩斯肚子,????? ?? [??] ??? ???
83000009,癩蛤蟆 海邊,??? ?? [??] ??? ???
83000010,水晶礦場,?? ?? [??] ??? ???
83000011,蛇龍巢穴,??? ?? [??] ??? ???
83000012,山嶽地帶,???? [??] ??? ???
83000013,地下暗渠,???? [??] ??? ???
83000014,螞蟻洞穴,?? ?? [??] ??? ???
83000015,年糕地區,? ? [??] ??? ???
83000016,紅高粱地,?? ??? [??] ??? ???
83000017,阿爾卡笛亞,????? [??] ??? ???
83000018,恐怖村莊,?? ?? [??] ??? ???
83000019,貝斯雪原,??? ?? [??] ??? ???
83000020,雷弗利治雪原,???? ?? [??] ??? ???
83000021,櫻樹湖畔,??? ??? [??] ??? ???
83000022,史波萊諾雪原,???? ?? [??] ??? ???
83000023,癩蛤蟆樹林,??? ? [??] ??? ???
83000024,香格里拉,???? [??] ??? ???
83000025,吉納蒂亞水上庭園,???? ???? [??] ??? ???
83000026,黑月城,??? [??] ??? ???
83000027,黑暗森林,??? ? [??] ??? ???
83000028,沙漠地帶,???? [??] ??? ???
83000029,花溪谷,?? ?? [??] ??? ???
83000030,薩勒斯原野,???? ?? [??] ??? ???
83000031,十六日的月,???? ? [??] ??? ???
83000032,金字塔,???? [??] ??? ???
83000033,精靈城,??? [??] ??? ???
83000034,陰森住宅,?? ?? [??] ??? ???
83000035,爬呀爬大樹,???? ?? [??] ??? ???
83000036,現實,?? [??] ??? ???
83000037,奧爾卡海邊,??? ?? [??] ??? ???
83000038,幽靈海盜船,?? ??? [??] ??? ???
83000039,雨林地帶,???? [??] ??? ???
83000040,"雨林地帶,克杜卡遺址,克杜卡遺址地下","????, ??? ??, ??? ?? ?? [??] ??? ???"
83000041,癩蛤蟆山,???? [??] ??? ???
83000042,山林礦場,?? ?? [??] ??? ???
83000043,活動地圖,???? [??] ??? ???
83000044,哥德房屋,?? ? [??] ??? ???
83000045,奧利佛區域,??? ?? [??] ??? ???
83000046,唉唷唉唷城,???? ? [??] ??? ???
83000047,克杜卡遺址,??? ?? [??] ??? ???
83000048,克杜卡遺址地下,??? ?? ?? [??] ??? ???
83000049,癩蛤蟆洞穴,??? ?? [??] ??? ???
83000050,吉納蒂亞廢墟地區2,???? ????2 [??] ??? ???
83000051,羅馬初級競技場,???? ?? ??? [??] ??? ???
83000052,已冷卻的心臟,???? ?? [??] ??? ???
83000053,春植地下通道,?? ?? [??] ??? ???
83000054,克杜卡遺址,??? ?? [??] ??? ???
83000055,深淵的遺址,??? ?? [??] ??? ???
83000056,春植島,?? ?? [??] ??? ???
83000057,奇邁羅研究所,???? ??? [??] ??? ???
83000058,彭哥列列車,??? ?? [??] ??? ???
83000059,極地迷宮,???? [??] ??? ???
83000060,餅乾花園,?? ?? [??] ??? ???
83000061,癩蛤蟆山谷,??? ??? [??] ??? ???
83000062,癩蛤蟆聚落,??? ?? [??] ??? ???
83000063,金蘭雲系,???? [??] ??? ???
83000064,貓頭鷹城,???? ? [??] ??? ???
83000065,艾爾亞諾勒平原南部,?????? ?? [??] ??? ???
83000066,飛空部,???  [??] ??? ???
83000067,春植領主館,?? ??? [??] ??? ???
83000068,瓦爾哈拉,??? [??] ??? ???
83000069,春植的房間,???? ? [??] ??? ???
83000070,水族館,????? [??] ??? ???
83000071,小章魚神殿,??? ?? [??] ??? ???
83000072,比佛羅斯特,????? [??] ??? ???
83000073,羅馬中級競技場,???? ?? ??? [??] ??? ???
83000074,廢鐵溪谷出口,???? ?? [??] ??? ???
83000075,機庫,?? [??] ??? ???
83000076,艾爾亞諾勒平原西部,?????? ?? [??] ??? ???
83000077,水耕農場,???? [??] ??? ???
83000078,艾爾亞諾勒平原東部,?????? ?? [??] ??? ???
83000079,兵工廠,??? [??] ??? ???
83000080,D-拉伯,?-?? [??] ??? ???
83000081,白色教堂,????? [??] ??? ???
83000082,地獄之門,???? [??] ??? ???
83000083,黑色石塔,??? [??] ??? ???
83000084,艾爾亞諾勒平原北部,?????? ?? [??] ??? ???
83000085,不能命名的世界,???? ? ?? ?? [??] ??? ???
83000086,羅馬高級競技場,???? ?? ??? [??] ??? ???
83000087,羅馬高級競技場,???? ???? ??? [??] ??? ???
83000088,艾爾亞諾勒山嶽平原西部山嶽地區,???? ???? [??] ??? ???
83000089,飛空艇墜落地帶,??? ???? [??] ??? ???
83000090,被遺忘的平原,??? ?? [??] ??? ???
83000091,貝爾法圖書館,?? ??? [??] ??? ???
83000092,魔法書閱覽室,??? ??? [??] ??? ???
83000093,被遺忘的花園,??? ?? [??] ??? ???
83000094,老虎寺,??? [??] ??? ???
83000095,星光平原,??? ?? [??] ??? ???
83000096,星星搖籃,?? ?? [??] ??? ???
83000097,華納海姆,???? [??] ??? ???
83000098,崩壞之塔地下,??? ? ?? [??] ??? ???
83000099,陰森村莊,?? ?? [??] ??? ???
83000100,漂流都市,???? [??] ??? ???
83000101,伊米勒研究所,??? ??? [??] ??? ???
83000102,深夜餐廳,????? [??] ??? ???
83000103,華納海姆,???? [??] ??? ???
83000104,世界樹,????? [??] ??? ???
83000105,大蘋果之城,??? ??? [??] ??? ???
83000106,珊瑚樹林,??? ??? [??] ??? ???
84000001,請放上要登記在圖鑒的道具。,[??? ??] ??? ???
84000002,[%s]道具的圖鑒信息被啟動了。,[??? ??] ??? ?? ??
84000003,道具圖鑒登記失敗。,[??? ??] ??? ?? ??
84000004,登錄失敗時，無論成功與否，物品都會消失。,[??? ??] ??? ?? ??
84000005,,????
84000006,很高,[??? ??] ??? ?? ????
84000007,高,[??? ??] ??? ?? ????
84000008,普通,[??? ??] ??? ?? ????
84000009,低,[??? ??] ??? ?? ????
84000010,很低,[??? ??] ??? ?? ????
84000011,要將[%s]道具登錄在圖鑒上嗎？嘗試\n登記的物品會消失。,[??? ??] ??? ??? ?? ???
84000012,不能在圖鑒登記的道具。,
84000013,已在圖鑒登記的道具。,
84000014,鎖定狀態的物品不能登記在圖鑒上。,
84000015,請訪問[伊克納特]，登錄在圖鑒。\n圖鑒登錄成功時，可以獲得對角色有幫助的\n能力值。,[?????] ??? ?? Tip???
84000016,,
84000017,確定要自動登錄[%s]道具嗎?\n設定的道具將自動登錄至全數耗盡時，且嘗試登錄的物品將消失,[??? ??] ?? ??
85000001,戰鬥裝備,[??? ??] ????? Lv 1 - 20 (???)
85000002,時裝裝備,[??? ??] ????? Lv 21 - 40 (???)
85000003,消耗,[??? ??] ????? Lv 41 - 60 (???)
85000004,其他,[??? ??] ????? Lv 61 - 80 (???)
85000005,活動,[??? ??] ????? Lv 81 - 100 (???)
85000006,寵物,[??? ??] ????? Lv 101 - 120 (???)
85000007,其他收藏,[??? ??] ????? Lv 121 - 140 (???)
85000008,,[??? ??] ????? Lv 141 - 160 (???)
85000009,,[??? ??] ????? Lv 161 - 180 (???)
85000010,,[??? ??] ????? Lv. 181 ~ 200 (???)
85000011,,[??? ??] ????? Lv. 201 ~ 220 (???)
85000012,,[??? ??] ????? Lv. 221 ~ 240 (???)
85000013,,[??? ??] ????? Lv. 241 ~ 260 (???)
85000014,,[??? ??] ????? Lv. 261 ~ 280 (???)
85000015,,[??? ??] ????? Lv. 281 ~ 300 (???)
85000016,將要登記在圖鑒的道具放在左側插欄裡，按下登記執行鍵。,??? ?? ???
918000001,E-Mail地址長度不符，請於確認後再重新嘗試。,[GSP] ??? ???? ??? ?? ?? ?? ???
83000107,火山地帶,???? ??? [??] ??? ???
5300001,此為無法分解的道具,[??] ?? ?? ??? ?? ?? ?
5300002,該道具為重要道具，真的要分解嗎?,[??] ?? ??? ?? ?? ?
5300003,背包空間不足,[??]?? ?? ? ?? ???? ?? ?
5300004,分解失敗，無法獲得成品,[??] ?? ? ???? ?? ??
6100081,珊瑚樹林任務,??? ?. ??? ?? ??. ??
3007005,雖已經指定連續任務隊伍，但該ID不存在於任務隊伍內,_quest_group? ??? ????? ID? Quest_group.LDT? ???? ???
16010056,%d 達成等級後即可實行,[?? ??] ?? ?? ??
16010057,要消耗%d 彩虹幣來提升製作等級嗎?,[?? ??] ?? ?? ??
16010058,持有的彩虹幣不足，請於確認後再試一次,[?? ??] ?? Ely ??
16010059,消耗費用: %d彩虹幣,[?? ??] ?? ?? Ely ???? ??
32000006,卡片匣,?????. ?????
32000007,追加獲得,?????. ?????
83000108,米勒坎蒂亞,????? ??? [??] ??? ???
6100082,米勒坎蒂亞任務,??? ?. ??? ?? ??. ??
16000126,魔力卡片,??? ???? ??
1210368,只有最大值的技能等級方可登錄。,?? ??? ??? ( ?? ?? ?? ?? )
5300005,沒有可分解的道具。,[??] ? ?? ?? ?
1210369,相同技能無法重複登錄。,?? ??? ??? ( ?? ?? ?? ??? )
52000119,(販賣完成時手續費扣減 10%% ),[??]??????
9001045,沒有目前販賣中的商品。,[???] ?? ?? ??? ?? ??
2400013,包括在副本的一部分地圖裡無法啟動傳送點。,[?????] ??? ?? ??
40007,沒有輸入名稱。\n請輸入角色名稱。,[??? ??] ??? ?? ?? ?? ?? ???
40008,沒有重複確認。\n請進行重複確認。,[??? ??] ????? ?? ??? ??
40009,請輸入您要變更的角色名稱,[??? ??] ??? ?? ?? ? ? ??
83000109,彼翠樹林,????? ??? [??] ??? ???
83000110,石英洞窟,????? ??? [??] ??? ???
83000111,暴風監視者廢墟,????? ??? [??] ??? ???
6100083,青空城競技場任務,??? ?. ??? ?? ??. ??
16000011,德古氏武器,??? ???? ??
16000012,德古氏防具,??? ???? ??
16000013,德古氏飾品,??? ???? ??
83000112,怪物塔,??? ?? [??] ??? ???
4008002,技能頁面轉換只有在站立狀態時可以。,"?? ???? ??, ?? ??? ??? ??"
83000113,無法知道,???? [??] ??? ???
16000033,突變裝備,??? ???? ??
1020533,最大所有卡片 +%d,??? ??? ??.
11000024,由於升級失敗而道具強化數值下降及材料破壞了。,"????? ?? ???. ????? ??? ????, _When_Fails ?? 4? ??"
32000008,登錄的卡片數量已超過了100個。各卡片只能擁有最多100個。,?????. ?????
11000025,道具升級成功!!,????? ?? ???. ????? ??? ???? ? ??
83000114,精靈樹,??? [??] ??? ???
40001014,請登錄材料道具後補滿計量條。為了套用覺醒的寵物效果，請到主欄位裝備寵物。,[???? ???] ?????? ????
40001015,請登錄材料道具後補滿計量條。為了套用覺醒的寵物效果，請延長寵物的期間。,[???? ???] ???? ????
40001016,不可潛力覺醒的寵物。,[???? ???] ??? ?? ????
40001017,裝備啟動潛力的寵物時，會發揮潛力效果。,[???? ???] ??? ?? ??
40001018,所謂潛力覺醒?\n\n會賦予寵物裝備時發揮的各種等級的追加效果。\n請收集材料後覺醒隱藏的寵物能力看看。,[???? ???] ?? ??
40001019,請選擇要嘗試潛力覺醒的寵物。,[???? ??? ???] ??
40001020,請登錄材料道具後\n補滿計量條。,[???? ??? ???] ?? ??
40001021,請登錄材料道具後\n補滿計量條。\n為了套用覺醒的寵物效果，請於主欄位裝備寵物。,[???? ??? ???] ???? (?? ??)
40001022,請登錄材料道具後\n補滿計量條。\n為了套用覺醒的寵物效果，請延長寵物的期間。,[???? ??? ???] ???? (?? ??)
40001023,請消費材料後補滿計量條。,[???? ??? ???] ??? ??
40001024,準備好了!請進行覺醒。,"[???? ??? ???] ??? ?, ?? ??"
40001025,%s 使用道具後進行覺醒。\n特別覺醒與累積計量條無關可馬上進行，\n可設定A等級以上的潛力。,[???? ???] ??? ?? ??
40001026,沒有%s 道具，請確認後重新嘗試。,[???? ???] ??? ?? ?? - ?? ??
40001027,尚未進行覺醒。,[???? ???] ?? ??? ? ???
40001028,請選擇想要的潛力後設定潛力。,[???? ??? ???] ??? ?? ??
40001029,確定要設定潛力嗎?,[???? ???] ?? ??
40001030,恭喜!成功覺醒潛力。,[???? ???] ?? ??
40001031,潛力,[???? ???] ??
40000015,取得寵物的方法!\n\n於時尚商店內[寵物]分頁裡 \n購買或向各都市的寵物\n商人購買。,[????] ?? ???? ????
40000016,沒有選擇外型的寵物。,[????] ???? ?? ?? ???? ??
40000017,請變更寵物的名稱。\n”寵物名稱變更券”\n會消耗道具。,[????] ???? ?? ?? ??
40000018,恭喜!\n成功外型變更。,[????] ?? ?? ?? ??
83000115,紅高粱地(深淵),?? ??? (??)[??] ??? ???
83000116,龍祭城,??? [??] ??? ???
83000117,月華院,??? [??] ??? ???
83000118,龍皇城,??? [??] ??? ???
6100084,龍祭城任務,??? ?. ??? ?? ??. ??
16000127,黑狼玉,??? ???? ??
6006013,VP,??? ? ?? ??? ??
6006014,角色基本 VP: %d,??? ? ?? ??
6006015,RP,??? ? ?? ??? ??
6006016,角色基本 RP: %d,??? ? ?? ??
84000018,期間屆滿的道具無法登錄。,[??? ??] ???? ??? ?? ? ?? ???
1250001,獲得影子劍術技能後，以拖曳方式把下列欄位補滿。,[?????] ??? UI (??? ??? ?? ??)
1250002,請按儲存鍵來完成影子劍術。,[?????] ??? UI (??? ??? ??)
1250003,請將影子劍術1章、2章鍵登錄於快捷欄後發動技能連續。,[?????] ??? UI (??? ??? ?? ??)
1250004,只可登錄訂製連擊技能。,[?????] ?? ?? ? ?? ??? ?? ?? ? ??? ?? ???
1250005,該連擊上存在相同的技能。,[?????] ?? ??? ??? ?? ?? ? ?? ???
1250006,訂製連擊_A,[?????] ??? ?? ?? A
1250007,訂製連擊_B,[?????] ??? ?? ?? B
1250008,目標數 +%d,[?????] ?? ?? ? ???
1250009,只能登錄於訂製連擊視窗。,[?????] C_Active ??? ???? ?? ? ?????
1250010,無法移動到其他類型。 \n 請於技能視窗裡以配置好的技能登錄。,[?????] ?? ??? ?????? ?? ?? ? ?? ???
6001017,任務視窗裡沒有可接的一般任務。,[???] ???? ??? ???? ?? ? ???? ???
6001018,無法再接一般任務。,[???] ?? ?? ? ???? ??? ????? ? ???? ???
6001019,沒有可完成的任務。,[???] ????_?? ??? ???? ?? ? ???? ???
6001020,由於有需要選擇獎勵的任務，全部完成功能已取消。,[???] ????_?? ?? ???? ?? ?? ???? ???
1203005,Toggle,?? ?. ?? ?? On/Off
1203006,Custom_Skill,?? ?. ?? ?? C_Active
1203007,Custom_Active,?? ?. ?? ?? C_Combo
1203008,CHAIN,?? ?. ?? ?? CHAIN
5007026,GM突變,??? ?? ?? ??
40000019,由於背包空間不足而無法移除寵物。,"[????] ???? ?? ??, ???? ?? ?? ? ???? ??? ? ??? ??"
10005001,由於背包空間不足而無法移除裝備。,"[?? ??] ?? ?? ??, ?? ?? ?? ? ???? ??? ? ??? ??"
1020531,最大 MP +%d,??? ??? ??.
1020532,彈力 +%d%%,??? ??? ??.
1020537,最大 RP +%d,??? ??? ??.
1020546,最大 VP +%d,??? ??? ??.
1020541,RP 恢復 +%d,??? ??? ??.
1020542,RP 恢復 +%d%%,??? ??? ??.
1020550,VP 恢復 +%d,??? ??? ??.
1020551,VP 恢復 +%d%%,??? ??? ??.
27000200,請於背包裡拖曳催化劑後放入植物裡。,[???] ??? ?? ?? ??
27000201,Lv. %d,?? ?? ?? ??
27000202,確定要儲存變更的技能資料嗎？,?? ?? ?? ?? ? ???? ???
27000203,確定要使用%d 彩虹幣將公會技能全部初始化嗎?,?? ?? ??? ?? ? ???? ???
27000204,公會技能已初始化。,?? ?? ??? ?? ? ???? ???
27000205,由於持有彩虹幣不足，無法進行初始化。,?? ?? ??? ?? ? ??? ??? ?? ???? ???
27000206,(+ %d),?? ?? ?? ??
27000207,[Lv.%d],???? ????? ?? ?? ?
27000208,最大等級 : %d,???? ?? ?? ?? ?
27000209,所需公會等級: Lv.%d,???? ?? ?? ?? ?
27000210,公會技能資訊已變更。,???? ?? ? ????? ???? ???
27000211,公會伺服器正在重啟中，請稍後再嘗試。,?? ??(m??) ? ??? ?? ?? ???? ?????
83000119,佈滿青苔的小章魚神殿,?? ? ??? ?? [??] ??? ???
83000120,菇菇森林,??? ? [??] ??? ???
83000121,隱藏洞窟,??? ?? [??] ??? ???
83000122,毀壞之城,??? ? [??] ??? ???
83000123,歐若拉森林,???? ?[??] ??? ???
83000124,歐若拉庭院,???? ?? [??] ??? ???
83000125,梅林島,??? [??] ??? ???
83000126,立佩拉市政府,??? ?? [??] ??? ???
83000127,魔石實驗室,?? ??? [??] ??? ???
83000128,惡魔山,??? ? [??] ??? ???
83000129,惡魔峽谷,??? ?? [??] ??? ???
83000130,神秘殿堂,??? ?? [??] ??? ???
83000131,賽蕾斯的神殿路口,???? ?? ?? [??] ??? ???
83000132,賽蕾斯的神殿內部,???? ?? ?? [??] ??? ???
83000133,神聖之會堂,???? ?? [??] ??? ???
83000134,巧克力花園,???? [??] ??? ???
6100086,佈滿青苔的小章魚神殿任務,??? ?. ??? ?? ??. ??
6100087,特洛里任務,??? ?. ??? ?? ??. ??
80021,角色創建限制,??? ?? ??
80022,本伺服器角色創建將有所限制。,??? ?? ??
1020552,所有屬性 +%d%%,??? ??? ??.
1020553,所有抗力 +%d%%,??? ??? ??.
6006017,混沌計量條,??? ? ?? ??? ??
6006018,依角色目前狀態顯示神聖及憤怒計量條。,??? ? ?? ??
40000020,可使用* 特殊符號，空格,???? ?? ?? ?? ? ?? ?? ??
6100088,歐若拉森林任務,??? ?. ??? ?? ??. ??
6100089,歐若拉的庭院任務,??? ?. ??? ?? ??. ??
9001046,無法購買的道具。,[???] ?? ? ??? ??? ???? ?? ?? ???? ?? ???
6100090,梅林島任務,??? ?. ??? ?? ??. ??
6100091,魔石實驗室任務,??? ?. ??? ?? ??. ??
6100092,立佩拉市政府任務,??? ?. ??? ?? ??. ??
52000120,請輸入最少2字(英文3字) 以上才可進行搜尋。,[??] ?? ?? ?? ??
6100093,惡魔的峽谷任務,??? ?. ??? ?? ??. ??
6100094,惡魔之山任務,??? ?. ??? ?? ??. ??
6100095,神秘的殿堂任務,??? ?. ??? ?? ??. ??
16010015,受到妨礙製作取消。,[??] ?? ? ??? ???? ??? ?? ?????
16010016,無法從其它行動中進行製作。,[??] ??? ???? ??? ? ?? ?? ?? ? ?????
4000008,頻道已被癱瘓或是不存在的頻道。,[?????_????] ?? ??? 20? ????? ?? ??? ????? ? ???? ?????
4000009,現在連線中的頻道。請再試一次。,[?????_????] ?? ?? ?? ??? ?????? ??? ? ???? ?????
4000011,這裡是無法移動頻道的地圖。,[?????_????] ????? ???? ??? ???? ?????
40100018,符文已開啟。,? ?? ?? ? ???? ???? ??
28000102,需要道具：[%s]\n 符文字全都要替換嗎？,? ?? ? ?? ? ?? ???
28000103,需要符文字卷軸。,? ?? ? ??? ??? ?? ???
28000104,符文字全都要替換嗎？,? ?? ???? ?? ? ?? ?
6100096,賽蕾斯的神殿任務,??? ?. ??? ?? ??. ??
30014,site code不正確。,?? CFG ? LDT ??? ?? ?? ??
83000135,亞奇城,???? [??] ??? ???
83000136,小矮人飛空艇,??? ??? [??] ??? ???
83000137,扭曲的世界樹,???? ???? ??  [??] ??? ???
83000138,猶忒王國首都,?? ?? ??  [??] ??? ???
83000139,太陽宮殿,??? ??  [??] ??? ???
83000140,太陽神的地下祭壇,???? ?? ??  [??] ??? ???
83000141,黃金海岸,??? ??  [??] ??? ???
83000142,黃金洞穴,??? ???  [??] ??? ???
83000143,日落森林,??? ?  [??] ??? ???
83000144,寶石樹森林,?? ???
83000145,白煤峽谷,?? ???
83000146,瀑布樹森林,?? ???
6100097,亞奇城任務,??? ?. ??? ?? ??. ??
6100098,小矮人飛空艇任務,??? ?. ??? ?? ??. ??
6100099,小矮人飛空艇任務,??? ?. ??? ?? ??. ??
9007030,要變更為您所選擇的外型嗎？\n會消耗外型變更道具，請慎重選擇~！,[???] ?? ?? ? ?? ??
50000021,副本無法初始化。,[?? ???] ?? ??? ?? ???? ???
40201001,恭喜你。彩虹島物語箱子購買紅利已發送。請確認禮物。,[??? ????] ?? ??? ?? ? ??? ???
6006401,護甲計量條,??? ? ?? ??? ??
6006402,若所有護甲計量條耗盡，一訂時間後會充電完成。,??? ? ?? ??
6100100,猶忒王國首都任務,??? ?. ??? ?? ??. ??
6100101,太陽宮殿任務,??? ?. ??? ?? ??. ??
6100102,太陽神的地下祭壇任務,??? ?. ??? ?? ??. ??
16000129,爆焰巨錘,??? ???? ??
28000001,需要超越等級: Lv.%d,?? ?? ??? ?? ?? ??
28000002,需要超越點數: %d,?? ?? ??? ?? ?? ??
28000003,Lv. %d / %d,?? ??
28000004,超越技能初始化,?? ??
28000005,"若點擊 ""是""按鈕，超越技能點數就會初始化。",?? ??
1221578,需要超越等級: Lv.%s,?? ?? ???
6100103,黃金海岸任務,??? ?. ??? ?? ??. ??
6100104,黃金洞穴任務,??? ?. ??? ?? ??. ??
6100105,日落森林任務,??? ?. ??? ?? ??. ??
31000021,需要刻印。,??? ?? ?? ?? ??
90031,?? ?? ???? ?? ?? ??,?? ?? ???? ?? ?? ?? (??? ??? ???? ?? ???)
29000101,"確定要馴養 [%s] 召喚獸嗎?
\n ※ 馴養不能與其他召喚獸同時進行。
\n 可馴養等級 : Lv.%d",?? ??? ???? ??
29000102,條件不符合。,?? ??? ? ?? ???
29000103,"要馴養 [%s] 召喚獸嗎?
\n ※ 馴養無法與其他召喚獸同時進行。\n
 限制等級: Lv.%d
 限制條件1: %s
 限制條件2: %s
 限制條件3: %s",?? ??? ???? ??
29000104,[%s]不足。請確認背包。,?? ? ?? ???? ?? ??
29000105,要換成 [%s] 召喚獸嗎?,??? ?? ? ??
29000106,要收回 [%s] 召喚獸嗎?,??? ?? ? ??
29000107,"要提升 [%s] 技能的等級嗎?
\n ※ 必需道具1 : %s x %d
     ※ 必需道具2 : %s x %d",?? ?? ? ??
29000108,確定要訓練召喚獸嗎?\n※ 訓練中也可以召喚召喚獸。,??? ?? ??
29000109,要取消訓練召喚獸嗎?\n※ 取消時無法獲得獎勵。,??? ?? ?? ??
29000110,獲得訓練獎勵。請確認道具背包。,??? ?? ?? ?? ???
29000111,訓練完成。,?? ??? ? ??? ?? ?? ???
29000112,從艾利亞斯王室建國君王起就降下的聖龍,???? ??? ?? UI ??
29000113,亞特蘭提斯最好的工程師做出的電磁泥人,???? ??? ?? UI ??
29000114,猶忒王國王室傳下來的特別寶物,??? ??? ?? UI ??
29000115,被稱為黑暗一族中最強的真魔族之王室一員,????? ??? ?? UI ??
29000116,目前還不知道真面目。,?? ??? LOCK ????? ??
6100106,白煤峽谷任務,??? ?. ??? ?? ??. ??
6100107,瀑布樹森林任務,??? ?. ??? ?? ??. ??
6100108,寶石樹森林任務,??? ?. ??? ?? ??. ??
29000117,馴養中,??? ?? UI? ?? ??
29000118,其他角色 馴養中,??? ?? UI? ?? ??
29000119,召喚中,??? ?? UI? ?? ??
29000120,訓練中,??? ?? UI? ?? ??
29000121,休息中,??? ?? UI? ?? ??
29000122,等待中,??? ?? UI? ?? ??
29000123,"※ 要放棄馴養嗎?
 ※ 放棄的話，目前為止完成的任務都會 
   初始化。",???? ?? ??
29000124,"要更新訓練清單嗎?\n
 ※ 必需道具 : 訓練清單初始化圖章 x 1",????
29000125,%s不足。,???? ??? ????
29000126,剩餘時間: %d分鐘,"?? ?, ?? ? ?? ?? ?? (1? ??)"
29000127,剩餘時間: 未滿 %d分鐘,"?? ?, ?? ? ?? ?? ?? (1? ??)"
29000128,背包欄位不足。請確認有與獎勵數量相同的欄位。,??? ?? ?? ?? ? ????? ??? ?
29000129,"要提升 [%s] 技能的等級嗎?
\n ※ 必需道具 : %s x %d",?? ?? ? ?? (??? 1? ??)
29000130,%d小時 %d分,??? ?? ??
29000131,訓練完成。 請確認召喚獸。,?? ?? ??? ?? ?? ? ??? ???
29000132,獲得 [%s x %d],??? ?? ?? ?? ???
90003,執行參數發生錯誤。,? ?? ? ??
29000133,召喚獸馴養中無法刪除角色。請放棄後再試一次。,??? ???? ?? ??? ?? ? ?? ???
10006001,倉庫背包空間不足，無法放入道具。,[??] ?? ????? ? ? ???? ??? ?? ?? ? ?????
10006002,無法保管於時尚倉庫的道具。,[??] ?? ???? ?? ?? ???? ?? ??? ?? ?? ? ?????
10006003,背包空間不足，道具無法移動。,[??] ??? ????? ? ? ???? ??? ?? ?? ??? ?? ?? ? ?????
83000147,玩偶小徑,?? ???
83000148,春植島紀念館,?? ???
83000149,冰淇淋庭院,?? ???
83000150,影子之書,?? ???
6100109,春植島任務,??? ?. ??? ?? ??. ??
1020367,道具套用等級限制 +%d% 減少,??? ??? ??.
86000001,[%s]的稱號收集效果已開啟。,[??? ???] ???? ?? ?? ?? ? ???? ??? ??
2400014,位置,[?????] ????? ?? ??
52000121,由於拍賣場改版郵件訊息初始化,??? ???? ?? ???? ????? ? ??? ??
1250101,錫的技能視窗的'凱利溫技能'後，請拖曳填入下列欄位。,[?????] ??? UI (??? ??? ?? ??)
1250102,按下儲存鍵完成凱利溫劍術。,[?????] ??? UI (??? ??? ??)
1250103,於快捷欄位中登錄凱利溫劍術，連續發動技能吧。,[?????] ??? UI (??? ??? ?? ??)
83000151,修練森林,?? ???
83000152,浮游島,?? ???
83000153,幻影毒霧沼澤,?? ???
6006801,鎖鏈計量葉,?? ? ? ?? ??? ??
6006802,可以確認目前角色持有的鎖鏈計量葉個數。,?? ? ? ?? ??
16000130,鎖鏈劍,??? ???? ??
6100110,浮游島任務,??? ?. ??? ?? ??. ??
6100111,幻影毒霧沼澤任務,??? ?. ??? ?? ??. ??
83000154,珊瑚之城,?? ???
