ID,_Inventory1,_InventoryCount1,_Inventory2,_InventoryCount2,_Inventory3,_InventoryCount3,_Inventory4,_InventoryCount4,_QuestCount,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_EventType,_EventTypeID,_Cp_Mission
203006401,0,0,0,0,0,0,0,0,0,24,2,916,0,4,3,203006103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203006401,0
203007101,0,0,0,0,0,0,0,0,0,24,2,917,0,4,3,203007101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203007101,0
203007201,0,0,0,0,0,0,0,0,0,24,2,918,0,4,3,203007102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203007201,0
203007301,0,0,0,0,0,0,0,0,0,24,2,919,0,4,3,203007103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203007301,0
203007401,0,0,0,0,0,0,0,0,0,24,2,920,0,4,3,203007103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203007401,0
203009501,0,0,0,0,0,0,0,0,0,24,2,921,0,4,3,203009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203009501,0
203900001,0,0,0,0,0,0,0,0,0,7,2,14510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203900001
204000101,0,0,0,0,0,0,0,0,0,24,2,922,0,4,3,204000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000101,0
204010101,0,0,0,0,0,0,0,0,0,24,2,923,0,4,3,204000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204010101,0
204020101,0,0,0,0,0,0,0,0,0,24,2,924,0,4,3,204000002,0,24,1,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204020101,0
204000201,0,0,0,0,0,0,0,0,0,24,2,925,0,4,3,204000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000201,0
204000301,0,0,0,0,0,0,0,0,0,24,2,926,0,4,3,204000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000301,0
204000401,0,0,0,0,0,0,0,0,0,24,2,927,0,4,3,204000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000401,0
204000501,0,0,0,0,0,0,0,0,0,24,2,928,0,4,3,204000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000501,0
204000601,0,0,0,0,0,0,0,0,0,24,2,929,0,4,3,204000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000601,0
204000701,0,0,0,0,0,0,0,0,0,24,2,930,0,4,3,204000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000701,0
204000801,0,0,0,0,0,0,0,0,0,24,2,931,0,4,3,204000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000801,0
204000901,0,0,0,0,0,0,0,0,0,24,2,932,0,4,3,204000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204000901,0
204010901,0,0,0,0,0,0,0,0,0,24,2,933,0,4,3,204000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204010901,0
204020901,0,0,0,0,0,0,0,0,0,24,2,934,0,4,3,204000010,0,24,1,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204020901,0
204001001,0,0,0,0,0,0,0,0,0,24,2,935,0,4,3,204000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204001001,0
204001101,0,0,0,0,0,0,0,0,0,24,2,936,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204001101,0
204011101,0,0,0,0,0,0,0,0,0,24,2,937,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204011101,0
204021101,0,0,0,0,0,0,0,0,0,24,2,938,0,4,3,204000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204021101,0
204031101,0,0,0,0,0,0,0,0,0,24,2,939,0,4,3,204000012,0,24,1,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204031101,0
204041101,0,0,0,0,0,0,0,0,0,24,2,940,0,4,3,204000012,0,0,0,0,0,2,1,190146910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204041101,0
204051101,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,204000012,0,2,1,190146910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204051101,0
204061101,0,0,0,0,0,0,0,0,0,24,2,941,0,4,3,204000012,0,24,1,936,0,24,1,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204061101,0
204001201,0,0,0,0,0,0,0,0,0,24,2,942,0,4,3,204000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204001201,0
204001301,0,0,0,0,0,0,0,0,0,24,2,943,0,4,3,204000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204001301,0
204011301,0,0,0,0,0,0,0,0,0,24,2,944,0,4,3,204000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204011301,0
204005101,0,0,0,0,0,0,0,0,0,24,2,945,0,4,3,204005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204005101,0
204005201,0,0,0,0,0,0,0,0,0,24,2,946,0,4,3,204005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204005201,0
204005301,0,0,0,0,0,0,0,0,0,24,2,947,0,4,3,204005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204005301,0
204005401,0,0,0,0,0,0,0,0,0,24,2,948,0,4,3,204005003,0,2,1,190146911,1,24,1,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204005401,0
204006101,0,0,0,0,0,0,0,0,0,24,2,949,0,4,3,204006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204006101,0
204006201,0,0,0,0,0,0,0,0,0,24,2,950,0,4,3,204006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204006201,0
204006301,0,0,0,0,0,0,0,0,0,24,2,951,0,4,3,204006003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204006301,0
204006401,0,0,0,0,0,0,0,0,0,24,2,952,0,4,3,204006003,0,2,1,190146912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204006401,0
204007101,0,0,0,0,0,0,0,0,0,24,2,953,0,4,3,204007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204007101,0
204007201,0,0,0,0,0,0,0,0,0,24,2,954,0,4,3,204007002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204007201,0
204007301,0,0,0,0,0,0,0,0,0,24,2,955,0,4,3,204007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204007301,0
204007401,0,0,0,0,0,0,0,0,0,24,2,956,0,4,3,204007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204007401,0
204008101,0,0,0,0,0,0,0,0,0,24,2,957,0,4,3,204008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204008101,0
204008201,0,0,0,0,0,0,0,0,0,24,2,958,0,4,3,204008002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204008201,0
204008301,0,0,0,0,0,0,0,0,0,24,2,959,0,4,3,204008003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204008301,0
204008401,0,0,0,0,0,0,0,0,0,24,2,960,0,4,3,204008003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204008401,0
204009501,0,0,0,0,0,0,0,0,0,24,2,961,0,4,3,204009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204009501,0
204009901,0,0,0,0,0,0,0,0,0,7,2,81005159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009901
204009902,0,0,0,0,0,0,0,0,0,7,2,81005160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009902
204009903,0,0,0,0,0,0,0,0,0,7,2,81005159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009903
204009904,0,0,0,0,0,0,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009904
204009905,0,0,0,0,0,0,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009905
204009906,0,0,0,0,0,0,0,0,0,7,2,81003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204009906
211000101,0,0,0,0,0,0,0,0,0,24,2,962,0,4,3,211000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000101,0
211000201,0,0,0,0,0,0,0,0,0,24,2,963,0,4,3,211000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000201,0
211000301,0,0,0,0,0,0,0,0,0,24,2,964,0,4,3,211000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000301,0
211010301,0,0,0,0,0,0,0,0,0,24,2,965,0,4,3,211000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211010301,0
211020301,0,0,0,0,0,0,0,0,0,24,2,966,0,4,3,211000004,0,24,1,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211020301,0
211000401,0,0,0,0,0,0,0,0,0,24,2,967,0,4,3,211000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000401,0
211000501,0,0,0,0,0,0,0,0,0,24,2,968,0,4,3,211000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000501,0
211000601,0,0,0,0,0,0,0,0,0,24,2,969,0,4,3,211000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000601,0
211000701,0,0,0,0,0,0,0,0,0,24,2,970,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000701,0
211010701,0,0,0,0,0,0,0,0,0,24,2,971,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211010701,0
211020701,0,0,0,0,0,0,0,0,0,24,2,972,0,4,3,211000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211020701,0
211030701,0,0,0,0,0,0,0,0,0,24,2,973,0,4,3,211000008,0,24,1,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211030701,0
211000801,0,0,0,0,0,0,0,0,0,24,2,974,0,4,3,211000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000801,0
211000901,0,0,0,0,0,0,0,0,0,24,2,975,0,4,3,211000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211000901,0
211001001,0,0,0,0,0,0,0,0,0,24,2,976,0,4,3,211000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211001001,0
211011001,0,0,0,0,0,0,0,0,0,24,2,977,0,4,3,211000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211011001,0
211021001,0,0,0,0,0,0,0,0,0,24,2,978,0,4,3,211000011,0,24,1,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211021001,0
211031001,0,0,0,0,0,0,0,0,0,24,2,979,0,4,3,211000011,0,0,0,0,0,2,1,190147088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211031001,0
211041001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,211000011,0,2,1,190147088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211041001,0
211051001,0,0,0,0,0,0,0,0,0,24,2,980,0,4,3,211000011,0,24,1,976,0,24,1,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211051001,0
211001101,0,0,0,0,0,0,0,0,0,24,2,981,0,4,3,211000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211001101,0
211001201,0,0,0,0,0,0,0,0,0,24,2,982,0,4,3,211000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211001201,0
211011201,0,0,0,0,0,0,0,0,0,24,2,983,0,4,3,211000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211011201,0
211005101,0,0,0,0,0,0,0,0,0,24,2,984,0,4,3,211005101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211005101,0
211005201,0,0,0,0,0,0,0,0,0,24,2,985,0,4,3,211005102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211005201,0
211005301,0,0,0,0,0,0,0,0,0,24,2,986,0,4,3,211005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211005301,0
211005401,0,0,0,0,0,0,0,0,0,24,2,987,0,4,3,211005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211005401,0
211006101,0,0,0,0,0,0,0,0,0,24,2,988,0,4,3,211006101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211006101,0
211006201,0,0,0,0,0,0,0,0,0,24,2,989,0,4,3,211006102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211006201,0
211006301,0,0,0,0,0,0,0,0,0,24,2,990,0,4,3,211006103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211006301,0
211006401,0,0,0,0,0,0,0,0,0,24,2,991,0,4,3,211006103,0,2,1,190147090,1,24,1,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211006401,0
211007101,0,0,0,0,0,0,0,0,0,24,2,992,0,4,3,211007101,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211007101,0
211007201,0,0,0,0,0,0,0,0,0,24,2,993,0,4,3,211007102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211007201,0
211007301,0,0,0,0,0,0,0,0,0,24,2,994,0,4,3,211007103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211007301,0
211007401,0,0,0,0,0,0,0,0,0,24,2,995,0,4,3,211007103,0,2,1,190147092,1,24,1,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211007401,0
211009501,0,0,0,0,0,0,0,0,0,24,2,996,0,4,3,211009501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211009501,0
901000101,0,0,0,0,0,0,0,0,0,24,2,1001,0,4,3,901000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000101,0
901000201,0,0,0,0,0,0,0,0,0,24,2,1002,0,4,3,901000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000201,0
901010201,0,0,0,0,0,0,0,0,0,24,2,1003,0,4,3,901000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010201,0
901020201,0,0,0,0,0,0,0,0,0,24,2,1004,0,4,3,901000002,0,24,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901020201,0
901030201,0,0,0,0,0,0,0,0,0,24,2,1005,0,4,3,901000002,0,24,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901030201,0
901000301,0,0,0,0,0,0,0,0,0,24,2,1006,0,4,3,901000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000301,0
901010301,0,0,0,0,0,0,0,0,0,24,2,1007,0,4,3,901000003,0,2,1,190132306,1,24,1,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010301,0
901000401,0,0,0,0,0,0,0,0,0,24,2,1008,0,4,3,901000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000401,0
901010401,0,0,0,0,0,0,0,0,0,24,2,1009,0,4,3,901000004,0,24,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010401,0
901000501,0,0,0,0,0,0,0,0,0,24,2,1010,0,4,3,901000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000501,0
901010501,0,0,0,0,0,0,0,0,0,24,2,1011,0,4,3,901000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010501,0
901020501,0,0,0,0,0,0,0,0,0,24,2,1012,0,4,3,901000005,0,24,1,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901020501,0
901000601,0,0,0,0,0,0,0,0,0,24,2,1013,0,4,3,901000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000601,0
901010601,0,0,0,0,0,0,0,0,0,24,2,1014,0,4,3,901000006,0,24,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010601,0
901000701,0,0,0,0,0,0,0,0,0,24,2,1015,0,4,3,901000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000701,0
901000801,0,0,0,0,0,0,0,0,0,24,2,1016,0,4,3,901000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000801,0
901010801,0,0,0,0,0,0,0,0,0,24,2,1017,0,4,3,901000008,0,2,1,190139101,5,24,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901010801,0
901000901,0,0,0,0,0,0,0,0,0,24,2,1018,0,4,3,901000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901000901,0
901001001,0,0,0,0,0,0,0,0,0,24,2,1019,0,4,3,901000009,0,24,1,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001001,0
901001101,0,0,0,0,0,0,0,0,0,24,2,1020,0,4,3,901000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001101,0
901011101,0,0,0,0,0,0,0,0,0,24,2,1021,0,4,3,901000011,0,24,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011101,0
901021101,0,0,0,0,0,0,0,0,0,24,2,1022,0,4,3,901000011,0,24,1,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901021101,0
901001201,0,0,0,0,0,0,0,0,0,24,2,1023,0,4,3,901000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001201,0
901011201,0,0,0,0,0,0,0,0,0,24,2,1024,0,4,3,901000012,0,24,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011201,0
901001301,0,0,0,0,0,0,0,0,0,24,2,1025,0,4,3,901000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001301,0
901011301,0,0,0,0,0,0,0,0,0,24,2,1026,0,4,3,901000013,0,24,1,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011301,0
901021301,0,0,0,0,0,0,0,0,0,24,2,1027,0,4,3,901000013,0,24,1,1025,0,24,1,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901021301,0
901031301,0,0,0,0,0,0,0,0,0,24,2,1028,0,4,3,901000013,0,24,1,1025,0,2,1,190105902,1,24,1,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901031301,0
901041301,0,0,0,0,0,0,0,0,0,24,2,1029,0,4,3,901000013,0,24,1,1025,0,24,1,1026,0,24,1,1027,0,24,1,1028,0,0,0,0,0,0,0,0,0,1,901041301,0
901051301,0,0,0,0,0,0,0,0,0,24,2,1030,0,4,3,901000013,0,24,1,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901051301,0
901001401,0,0,0,0,0,0,0,0,0,24,2,1031,0,4,3,901000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001401,0
901011401,0,0,0,0,0,0,0,0,0,24,2,1032,0,4,3,901000014,0,24,1,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011401,0
901021401,0,0,0,0,0,0,0,0,0,24,2,1033,0,4,3,901000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901021401,0
901031401,0,0,0,0,0,0,0,0,0,24,2,1034,0,4,3,901000014,0,24,1,1031,0,24,1,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901031401,0
901001501,0,0,0,0,0,0,0,0,0,24,2,1035,0,4,3,901000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001501,0
901011501,0,0,0,0,0,0,0,0,0,24,2,1036,0,4,3,901000015,0,24,1,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011501,0
901001601,1,1,0,0,0,0,0,0,0,24,2,1037,0,4,3,901000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001601,0
901011601,0,0,0,0,0,0,0,0,0,24,2,1038,0,4,3,901000016,0,24,1,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011601,0
901021601,0,0,0,0,0,0,0,0,0,24,2,1039,0,4,3,901000016,0,24,1,1037,0,24,1,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901021601,0
901001701,0,0,0,0,0,0,0,0,0,24,2,1040,0,4,3,901000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001701,0
901001801,0,0,0,0,0,0,0,0,0,24,2,1041,0,4,3,901000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001801,0
901001901,0,0,0,0,0,0,0,0,0,24,2,1042,0,4,3,901000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901001901,0
901011901,0,0,0,0,0,0,0,0,0,24,2,1043,0,4,3,901000019,0,24,1,1042,0,1,1,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901011901,0
902011901,0,0,0,0,0,0,0,0,0,24,2,1043,0,4,3,901000019,0,24,1,1042,0,1,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,902011901,0
901021901,0,0,0,0,0,0,0,0,0,24,2,1045,0,4,3,901000019,0,24,1,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901021901,0
901031901,0,0,0,0,0,0,0,0,0,24,2,1046,0,4,3,901000019,0,24,1,1043,0,2,1,190147207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901031901,0
901041901,0,0,0,0,0,0,0,0,0,24,2,1047,0,4,3,901000019,0,2,1,190147207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901041901,0
901051901,0,0,0,0,0,0,0,0,0,24,2,1048,0,4,3,901000019,0,24,1,1045,0,24,1,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901051901,0
901002001,0,0,0,0,0,0,0,0,0,24,2,1049,0,4,3,901000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901002001,0
901012001,0,0,0,0,0,0,0,0,0,24,2,1050,0,4,3,901000020,0,24,1,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901012001,0
